role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	5	23587330	5.18238759120075443e-1	9.38496729545982333e1	-9.43378452144430280e-1	-4.18949211801651700e0	3.77781218101128900e2	3.77811042934136822e2	4.18948048743001689e0	3.77880216467711193e2	3.79116188092994889e2	-1.23635409077412713e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88018813353908021e0	2.59217043820780813e0
GROUP	5	23587331	5.18238759120075443e-1	9.38496729547419051e1	-9.43378452000761869e-1	-4.18949211787747799e0	3.77781218101129014e2	3.77811042934136935e2	4.18948048734510703e0	3.77880216467710056e2	3.79116188092992218e2	-1.23635409279979439e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88018813353908021e0	2.59217043820742798e0
RIGHT	5	23587332	5.18238759120075554e-1	9.38496729536459497e1	-9.43378453104738335e-1	-4.18949211779408870e0	3.77781218101129184e2	3.77811042934137106e2	4.18948048723457944e0	3.77880216467708578e2	3.79116188092988750e2	-1.23635409536526034e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88018813353907976e0	2.59217043820693327e0
LEFT	6	23999476	5.26565165799687263e-1	-2.16653264425240266e0	9.22586228971046864e1	4.09028528085554388e0	3.78213296210493297e2	3.78243155154930946e2	4.09027359201184915e0	3.78310852526814017e2	3.79544964302935171e2	-4.71231200653059277e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88096779743307962e0	2.56441593225104292e0
GROUP	6	23999477	5.26565165799687374e-1	-2.16653264425670322e0	9.22586228971043880e1	4.09028528066639563e0	3.78213296210493354e2	3.78243155154931003e2	4.09027359185543027e0	3.78310852526811914e2	3.79544964302930225e2	-4.71231204937779083e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88096779743308007e0	2.56441593225032616e0
GROUP	6	23999478	5.26565165799687374e-1	-2.16653264385346755e0	9.22586228975076210e1	4.09028528062225760e0	3.78213296210493354e2	3.78243155154931003e2	4.09027359177283056e0	3.78310852526810891e2	3.79544964302927553e2	-4.71231207211179176e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88096779743308007e0	2.56441593224994779e0
RIGHT	6	23999479	5.26565165799687485e-1	-2.16653264328379080e0	9.22586228980853349e1	4.09028528046841267e0	3.78213296210493354e2	3.78243155154931003e2	4.09027359166590543e0	3.78310852526809526e2	3.79544964302924086e2	-4.71231210292939571e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88096779743308007e0	2.56441593224945752e0
LEFT	7	24000301	5.26580672095010693e-1	-2.19639004774934632e0	9.30514560539250795e1	4.18100063312654235e0	3.78207967355096173e2	3.78237825878834713e2	4.18098903372101116e0	3.78306867252609777e2	3.79542680495305774e2	-1.04569191179588383e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88103392393951774e0	2.58529799984166386e0
GROUP	7	24000302	5.26580672095010804e-1	-2.19639004778968339e0	9.30514560538887707e1	4.18100063297127900e0	3.78207967355096230e2	3.78237825878834769e2	4.18098903360760854e0	3.78306867252608470e2	3.79542680495302136e2	-1.04569191462188051e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88103392393951729e0	2.58529799984116115e0
GROUP	7	24000303	5.26580672095010804e-1	-2.19639004591278297e0	9.30514560557656552e1	4.18100063304449954e0	3.78207967355096173e2	3.78237825878834713e2	4.18098903354680385e0	3.78306867252607674e2	3.79542680495300203e2	-1.04569191605757425e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88103392393951685e0	2.58529799984089159e0
GROUP	7	24000304	5.26580672095010804e-1	-2.19639004662017134e0	9.30514560550582814e1	4.18100063287224710e0	3.78207967355096173e2	3.78237825878834713e2	4.18098903347045336e0	3.78306867252606594e2	3.79542680495297816e2	-1.04569191774652441e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88103392393951729e0	2.58529799984055275e0
RIGHT	7	24000305	5.26580672095010915e-1	-2.19639004659456738e0	9.30514560550918617e1	4.18100063275340617e0	3.78207967355096343e2	3.78237825878834883e2	4.18098903331775240e0	3.78306867252604491e2	3.79542680495292927e2	-1.04569192145389885e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88103392393951641e0	2.58529799983987507e0
