 time            v(out)          i(Lboost)       v(anode)       
 4.32500000e-07  3.89614232e+02  2.36395469e+01  2.36395469e-02 
 4.37500000e-07  3.89614228e+02  2.36442603e+01  2.36442603e-02 
 4.42500000e-07  3.89614224e+02  2.36489737e+01  2.36489737e-02 
 4.47500000e-07  3.89614220e+02  2.36536871e+01  2.36536871e-02 
 4.52500000e-07  3.89614216e+02  2.36584005e+01  2.36584005e-02 
 4.57500000e-07  3.89614212e+02  2.36631139e+01  2.36631139e-02 
 4.62500000e-07  3.89614208e+02  2.36678272e+01  2.36678272e-02 
 4.67500000e-07  3.89614204e+02  2.36725406e+01  2.36725406e-02 
 4.72500000e-07  3.89614199e+02  2.36772540e+01  2.36772540e-02 
 4.77500000e-07  3.89614195e+02  2.36819674e+01  2.36819674e-02 
 4.82500000e-07  3.89614191e+02  2.36866808e+01  2.36866808e-02 
 4.87500000e-07  3.89614187e+02  2.36913942e+01  2.36913942e-02 
 4.92500000e-07  3.89614183e+02  2.36961076e+01  2.36961076e-02 
 4.97500000e-07  3.89614179e+02  2.37008210e+01  2.37008210e-02 
 5.02500000e-07  3.89614175e+02  2.37055343e+01  2.37055343e-02 
 5.07500000e-07  3.89614171e+02  2.37102477e+01  2.37102477e-02 
 5.12500000e-07  3.89614167e+02  2.37149611e+01  2.37149611e-02 
 5.17500000e-07  3.89614163e+02  2.37196745e+01  2.37196745e-02 
 5.22500000e-07  3.89614159e+02  2.37243879e+01  2.37243879e-02 
 5.27500000e-07  3.89614154e+02  2.37291013e+01  2.37291013e-02 
 5.32500000e-07  3.89614150e+02  2.37338147e+01  2.37338147e-02 
 5.37500000e-07  3.89614146e+02  2.37385280e+01  2.37385280e-02 
 5.42500000e-07  3.89614142e+02  2.37432414e+01  2.37432414e-02 
 5.47500000e-07  3.89614138e+02  2.37479548e+01  2.37479548e-02 
 5.52500000e-07  3.89614134e+02  2.37526682e+01  2.37526682e-02 
 5.57500000e-07  3.89614130e+02  2.37573816e+01  2.37573816e-02 
 5.62500000e-07  3.89614126e+02  2.37620950e+01  2.37620950e-02 
 5.67500000e-07  3.89614122e+02  2.37668084e+01  2.37668084e-02 
 5.72500000e-07  3.89614118e+02  2.37715217e+01  2.37715217e-02 
 5.77500000e-07  3.89614114e+02  2.37762351e+01  2.37762351e-02 
 5.82500000e-07  3.89614109e+02  2.37809485e+01  2.37809485e-02 
 5.87500000e-07  3.89614105e+02  2.37856619e+01  2.37856619e-02 
 5.92500000e-07  3.89614101e+02  2.37903753e+01  2.37903753e-02 
 5.97500000e-07  3.89614097e+02  2.37950887e+01  2.37950887e-02 
 6.02500000e-07  3.89614093e+02  2.37998021e+01  2.37998021e-02 
 6.07500000e-07  3.89614089e+02  2.38045154e+01  2.38045154e-02 
 6.12500000e-07  3.89614085e+02  2.38092288e+01  2.38092288e-02 
 6.17500000e-07  3.89614081e+02  2.38139422e+01  2.38139422e-02 
 6.22500000e-07  3.89614077e+02  2.38186556e+01  2.38186556e-02 
 6.27500000e-07  3.89614073e+02  2.38233690e+01  2.38233690e-02 
 6.32500000e-07  3.89614069e+02  2.38280824e+01  2.38280824e-02 
 6.37500000e-07  3.89614064e+02  2.38327957e+01  2.38327957e-02 
 6.42500000e-07  3.89614060e+02  2.38375091e+01  2.38375091e-02 
 6.47500000e-07  3.89614056e+02  2.38422225e+01  2.38422225e-02 
 6.52500000e-07  3.89614052e+02  2.38469359e+01  2.38469359e-02 
 6.57500000e-07  3.89614048e+02  2.38516493e+01  2.38516493e-02 
 6.62500000e-07  3.89614044e+02  2.38563627e+01  2.38563627e-02 
 6.67500000e-07  3.89614040e+02  2.38610760e+01  2.38610760e-02 
 6.72500000e-07  3.89614036e+02  2.38657894e+01  2.38657894e-02 
 6.77500000e-07  3.89614032e+02  2.38705028e+01  2.38705028e-02 
 6.82500000e-07  3.89614028e+02  2.38752162e+01  2.38752162e-02 
 6.87500000e-07  3.89614024e+02  2.38799296e+01  2.38799296e-02 
 6.92500000e-07  3.89614019e+02  2.38846429e+01  2.38846429e-02 
 6.97500000e-07  3.89614015e+02  2.38893563e+01  2.38893563e-02 
 7.02500000e-07  3.89614011e+02  2.38940697e+01  2.38940697e-02 
 7.07500000e-07  3.89614007e+02  2.38987831e+01  2.38987831e-02 
 7.12500000e-07  3.89614003e+02  2.39034965e+01  2.39034965e-02 
 7.17500000e-07  3.89613999e+02  2.39082099e+01  2.39082099e-02 
 7.22500000e-07  3.89613995e+02  2.39129232e+01  2.39129232e-02 
 7.27500000e-07  3.89613991e+02  2.39176366e+01  2.39176366e-02 
 7.32500000e-07  3.89613987e+02  2.39223500e+01  2.39223500e-02 
 7.37500000e-07  3.89613983e+02  2.39270634e+01  2.39270634e-02 
 7.42500000e-07  3.89613979e+02  2.39317768e+01  2.39317768e-02 
 7.47500000e-07  3.89613974e+02  2.39364901e+01  2.39364901e-02 
 7.52500000e-07  3.89613970e+02  2.39412035e+01  2.39412035e-02 
 7.57500000e-07  3.89613966e+02  2.39459169e+01  2.39459169e-02 
 7.62500000e-07  3.89613962e+02  2.39506303e+01  2.39506303e-02 
 7.67500000e-07  3.89613958e+02  2.39553437e+01  2.39553437e-02 
 7.72500000e-07  3.89613954e+02  2.39600570e+01  2.39600570e-02 
 7.77500000e-07  3.89613950e+02  2.39647704e+01  2.39647704e-02 
 7.82500000e-07  3.89613946e+02  2.39694838e+01  2.39694838e-02 
 7.87500000e-07  3.89613942e+02  2.39741972e+01  2.39741972e-02 
 7.92500000e-07  3.89613938e+02  2.39789106e+01  2.39789106e-02 
 7.97500000e-07  3.89613934e+02  2.39836239e+01  2.39836239e-02 
 8.02500000e-07  3.89613929e+02  2.39883373e+01  2.39883373e-02 
 8.07500000e-07  3.89613925e+02  2.39930507e+01  2.39930507e-02 
 8.12500000e-07  3.89613921e+02  2.39977641e+01  2.39977641e-02 
 8.17500000e-07  3.89613917e+02  2.40024774e+01  2.40024774e-02 
 8.22500000e-07  3.89613913e+02  2.40071908e+01  2.40071908e-02 
 8.27500000e-07  3.89613909e+02  2.40119042e+01  2.40119042e-02 
 8.32500000e-07  3.89613905e+02  2.40166176e+01  2.40166176e-02 
 8.37500000e-07  3.89613901e+02  2.40213310e+01  2.40213310e-02 
 8.42500000e-07  3.89613897e+02  2.40260443e+01  2.40260443e-02 
 8.47500000e-07  3.89613893e+02  2.40307577e+01  2.40307577e-02 
 8.52500000e-07  3.89613889e+02  2.40354711e+01  2.40354711e-02 
 8.57500000e-07  3.89613884e+02  2.40401845e+01  2.40401845e-02 
 8.62500000e-07  3.89613880e+02  2.40448978e+01  2.40448978e-02 
 8.67500000e-07  3.89613876e+02  2.40496112e+01  2.40496112e-02 
 8.72500000e-07  3.89613872e+02  2.40543246e+01  2.40543246e-02 
 8.77500000e-07  3.89613868e+02  2.40590380e+01  2.40590380e-02 
 8.82500000e-07  3.89613864e+02  2.40637514e+01  2.40637514e-02 
 8.87500000e-07  3.89613860e+02  2.40684647e+01  2.40684647e-02 
 8.92500000e-07  3.89613856e+02  2.40731781e+01  2.40731781e-02 
 8.97500000e-07  3.89613852e+02  2.40778915e+01  2.40778915e-02 
 9.02500000e-07  3.89613848e+02  2.40826049e+01  2.40826049e-02 
 9.07500000e-07  3.89613844e+02  2.40873182e+01  2.40873182e-02 
 9.12500000e-07  3.89613839e+02  2.40920316e+01  2.40920316e-02 
 9.17500000e-07  3.89613835e+02  2.40967450e+01  2.40967450e-02 
 9.22500000e-07  3.89613831e+02  2.41014584e+01  2.41014584e-02 
 9.27500000e-07  3.89613827e+02  2.41061717e+01  2.41061717e-02 
 9.32500000e-07  3.89613823e+02  2.41108851e+01  2.41108851e-02 
 9.37500000e-07  3.89613819e+02  2.41155985e+01  2.41155985e-02 
 9.42500000e-07  3.89613815e+02  2.41203119e+01  2.41203119e-02 
 9.47500000e-07  3.89613811e+02  2.41250252e+01  2.41250252e-02 
 9.52500000e-07  3.89613807e+02  2.41297386e+01  2.41297386e-02 
 9.57500000e-07  3.89613803e+02  2.41344520e+01  2.41344520e-02 
 9.62500000e-07  3.89613799e+02  2.41391654e+01  2.41391654e-02 
 9.67500000e-07  3.89613794e+02  2.41438787e+01  2.41438787e-02 
 9.72500000e-07  3.89613790e+02  2.41485921e+01  2.41485921e-02 
 9.77500000e-07  3.89613786e+02  2.41533055e+01  2.41533055e-02 
 9.82500000e-07  3.89613782e+02  2.41580189e+01  2.41580189e-02 
 9.87500000e-07  3.89613778e+02  2.41627322e+01  2.41627322e-02 
 9.92500000e-07  3.89613774e+02  2.41674456e+01  2.41674456e-02 
 9.97500000e-07  3.89613770e+02  2.41721590e+01  2.41721590e-02 
 1.00250000e-06  3.89613766e+02  2.41768724e+01  2.41768724e-02 
 1.00750000e-06  3.89613762e+02  2.41815857e+01  2.41815857e-02 
 1.01250000e-06  3.89613758e+02  2.41862991e+01  2.41862991e-02 
 1.01750000e-06  3.89613754e+02  2.41910125e+01  2.41910125e-02 
 1.02250000e-06  3.89613749e+02  2.41957259e+01  2.41957259e-02 
 1.02750000e-06  3.89613745e+02  2.42004392e+01  2.42004392e-02 
 1.03250000e-06  3.89613741e+02  2.42051526e+01  2.42051526e-02 
 1.03750000e-06  3.89613737e+02  2.42098660e+01  2.42098660e-02 
 1.04250000e-06  3.89613733e+02  2.42145793e+01  2.42145793e-02 
 1.04750000e-06  3.89613729e+02  2.42192927e+01  2.42192927e-02 
 1.05250000e-06  3.89613725e+02  2.42240061e+01  2.42240061e-02 
 1.05750000e-06  3.89613721e+02  2.42287195e+01  2.42287195e-02 
 1.06250000e-06  3.89613717e+02  2.42334328e+01  2.42334328e-02 
 1.06750000e-06  3.89613713e+02  2.42381462e+01  2.42381462e-02 
 1.07250000e-06  3.89613709e+02  2.42428596e+01  2.42428596e-02 
 1.07750000e-06  3.89613704e+02  2.42475730e+01  2.42475730e-02 
 1.08250000e-06  3.89613700e+02  2.42522863e+01  2.42522863e-02 
 1.08750000e-06  3.89613696e+02  2.42569997e+01  2.42569997e-02 
 1.09250000e-06  3.89613692e+02  2.42617131e+01  2.42617131e-02 
 1.09750000e-06  3.89613688e+02  2.42664264e+01  2.42664264e-02 
 1.10250000e-06  3.89613684e+02  2.42711398e+01  2.42711398e-02 
 1.10750000e-06  3.89613680e+02  2.42758532e+01  2.42758532e-02 
 1.11250000e-06  3.89613676e+02  2.42805665e+01  2.42805665e-02 
 1.11750000e-06  3.89613672e+02  2.42852799e+01  2.42852799e-02 
 1.12250000e-06  3.89613668e+02  2.42899933e+01  2.42899933e-02 
 1.12750000e-06  3.89613663e+02  2.42947067e+01  2.42947067e-02 
 1.13250000e-06  3.89613659e+02  2.42994200e+01  2.42994200e-02 
 1.13750000e-06  3.89613655e+02  2.43041334e+01  2.43041334e-02 
 1.14250000e-06  3.89613651e+02  2.43088468e+01  2.43088468e-02 
 1.14750000e-06  3.89613647e+02  2.43135601e+01  2.43135601e-02 
 1.15250000e-06  3.89613643e+02  2.43182735e+01  2.43182735e-02 
 1.15750000e-06  3.89613639e+02  2.43229869e+01  2.43229869e-02 
 1.16250000e-06  3.89613635e+02  2.43277003e+01  2.43277002e-02 
 1.16750000e-06  3.89613631e+02  2.43324136e+01  2.43324136e-02 
 1.17250000e-06  3.89613627e+02  2.43371270e+01  2.43371270e-02 
 1.17750000e-06  3.89613623e+02  2.43418404e+01  2.43418404e-02 
 1.18250000e-06  3.89613618e+02  2.43465537e+01  2.43465537e-02 
 1.18750000e-06  3.89613614e+02  2.43512671e+01  2.43512671e-02 
 1.19250000e-06  3.89613610e+02  2.43559805e+01  2.43559805e-02 
 1.19750000e-06  3.89613606e+02  2.43606938e+01  2.43606938e-02 
 1.20250000e-06  3.89613602e+02  2.43654072e+01  2.43654072e-02 
 1.20750000e-06  3.89613598e+02  2.43701206e+01  2.43701206e-02 
 1.21250000e-06  3.89613594e+02  2.43748339e+01  2.43748339e-02 
 1.21750000e-06  3.89613590e+02  2.43795473e+01  2.43795473e-02 
 1.22250000e-06  3.89613586e+02  2.43842607e+01  2.43842607e-02 
 1.22750000e-06  3.89613582e+02  2.43889740e+01  2.43889740e-02 
 1.23250000e-06  3.89613578e+02  2.43936874e+01  2.43936874e-02 
 1.23750000e-06  3.89613573e+02  2.43984008e+01  2.43984008e-02 
 1.24250000e-06  3.89613569e+02  2.44031141e+01  2.44031141e-02 
 1.24750000e-06  3.89613565e+02  2.44078275e+01  2.44078275e-02 
 1.25250000e-06  3.89613561e+02  2.44125409e+01  2.44125409e-02 
 1.25750000e-06  3.89613557e+02  2.44172542e+01  2.44172542e-02 
 1.26250000e-06  3.89613553e+02  2.44219676e+01  2.44219676e-02 
 1.26750000e-06  3.89613549e+02  2.44266810e+01  2.44266810e-02 
 1.27250000e-06  3.89613545e+02  2.44313943e+01  2.44313943e-02 
 1.27750000e-06  3.89613541e+02  2.44361077e+01  2.44361077e-02 
 1.28250000e-06  3.89613537e+02  2.44408211e+01  2.44408211e-02 
 1.28750000e-06  3.89613533e+02  2.44455344e+01  2.44455344e-02 
 1.29250000e-06  3.89613528e+02  2.44502478e+01  2.44502478e-02 
 1.29750000e-06  3.89613524e+02  2.44549612e+01  2.44549612e-02 
 1.30250000e-06  3.89613520e+02  2.44596745e+01  2.44596745e-02 
 1.30750000e-06  3.89613516e+02  2.44643879e+01  2.44643879e-02 
 1.31250000e-06  3.89613512e+02  2.44691013e+01  2.44691013e-02 
 1.31750000e-06  3.89613508e+02  2.44738146e+01  2.44738146e-02 
 1.32250000e-06  3.89613504e+02  2.44785280e+01  2.44785280e-02 
 1.32750000e-06  3.89613500e+02  2.44832414e+01  2.44832414e-02 
 1.33250000e-06  3.89613496e+02  2.44879547e+01  2.44879547e-02 
 1.33750000e-06  3.89613492e+02  2.44926681e+01  2.44926681e-02 
 1.34250000e-06  3.89613488e+02  2.44973815e+01  2.44973815e-02 
 1.34750000e-06  3.89613483e+02  2.45020948e+01  2.45020948e-02 
 1.35250000e-06  3.89613479e+02  2.45068082e+01  2.45068082e-02 
 1.35750000e-06  3.89613475e+02  2.45115216e+01  2.45115216e-02 
 1.36250000e-06  3.89613471e+02  2.45162349e+01  2.45162349e-02 
 1.36750000e-06  3.89613467e+02  2.45209483e+01  2.45209483e-02 
 1.37250000e-06  3.89613463e+02  2.45256617e+01  2.45256617e-02 
 1.37750000e-06  3.89613459e+02  2.45303750e+01  2.45303750e-02 
 1.38250000e-06  3.89613455e+02  2.45350884e+01  2.45350884e-02 
 1.38750000e-06  3.89613451e+02  2.45398017e+01  2.45398017e-02 
 1.39250000e-06  3.89613447e+02  2.45445151e+01  2.45445151e-02 
 1.39750000e-06  3.89613443e+02  2.45492285e+01  2.45492285e-02 
 1.40250000e-06  3.89613438e+02  2.45539418e+01  2.45539418e-02 
 1.40750000e-06  3.89613434e+02  2.45586552e+01  2.45586552e-02 
 1.41250000e-06  3.89613430e+02  2.45633686e+01  2.45633686e-02 
 1.41750000e-06  3.89613426e+02  2.45680819e+01  2.45680819e-02 
 1.42250000e-06  3.89613422e+02  2.45727953e+01  2.45727953e-02 
 1.42750000e-06  3.89613418e+02  2.45775086e+01  2.45775086e-02 
 1.43250000e-06  3.89613414e+02  2.45822220e+01  2.45822220e-02 
 1.43750000e-06  3.89613410e+02  2.45869354e+01  2.45869354e-02 
 1.44250000e-06  3.89613406e+02  2.45916487e+01  2.45916487e-02 
 1.44750000e-06  3.89613402e+02  2.45963621e+01  2.45963621e-02 
 1.45250000e-06  3.89613398e+02  2.46010755e+01  2.46010755e-02 
 1.45750000e-06  3.89613393e+02  2.46057888e+01  2.46057888e-02 
 1.46250000e-06  3.89613389e+02  2.46105022e+01  2.46105022e-02 
 1.46750000e-06  3.89613385e+02  2.46152155e+01  2.46152155e-02 
 1.47250000e-06  3.89613381e+02  2.46199289e+01  2.46199289e-02 
 1.47750000e-06  3.89613377e+02  2.46246423e+01  2.46246423e-02 
 1.48250000e-06  3.89613373e+02  2.46293556e+01  2.46293556e-02 
 1.48750000e-06  3.89613369e+02  2.46340690e+01  2.46340690e-02 
 1.49250000e-06  3.89613365e+02  2.46387823e+01  2.46387823e-02 
 1.49750000e-06  3.89613361e+02  2.46434957e+01  2.46434957e-02 
 1.50250000e-06  3.89613357e+02  2.46482091e+01  2.46482091e-02 
 1.50750000e-06  3.89613353e+02  2.46529224e+01  2.46529224e-02 
 1.51250000e-06  3.89613348e+02  2.46576358e+01  2.46576358e-02 
 1.51750000e-06  3.89613344e+02  2.46623492e+01  2.46623491e-02 
 1.52250000e-06  3.89613340e+02  2.46670625e+01  2.46670625e-02 
 1.52750000e-06  3.89613336e+02  2.46717759e+01  2.46717759e-02 
 1.53250000e-06  3.89613332e+02  2.46764892e+01  2.46764892e-02 
 1.53750000e-06  3.89613328e+02  2.46812026e+01  2.46812026e-02 
 1.54250000e-06  3.89613324e+02  2.46859159e+01  2.46859159e-02 
 1.54750000e-06  3.89613320e+02  2.46906293e+01  2.46906293e-02 
 1.55250000e-06  3.89613316e+02  2.46953427e+01  2.46953427e-02 
 1.55750000e-06  3.89613312e+02  2.47000560e+01  2.47000560e-02 
 1.56250000e-06  3.89613308e+02  2.47047694e+01  2.47047694e-02 
 1.56750000e-06  3.89613303e+02  2.47094827e+01  2.47094827e-02 
 1.57250000e-06  3.89613299e+02  2.47141961e+01  2.47141961e-02 
 1.57750000e-06  3.89613295e+02  2.47189095e+01  2.47189095e-02 
 1.58250000e-06  3.89613291e+02  2.47236228e+01  2.47236228e-02 
 1.58750000e-06  3.89613287e+02  2.47283362e+01  2.47283362e-02 
 1.59250000e-06  3.89613283e+02  2.47330495e+01  2.47330495e-02 
 1.59750000e-06  3.89613279e+02  2.47377629e+01  2.47377629e-02 
 1.60250000e-06  3.89613275e+02  2.47424763e+01  2.47424763e-02 
 1.60750000e-06  3.89613271e+02  2.47471896e+01  2.47471896e-02 
 1.61250000e-06  3.89613267e+02  2.47519030e+01  2.47519030e-02 
 1.61750000e-06  3.89613263e+02  2.47566163e+01  2.47566163e-02 
 1.62250000e-06  3.89613258e+02  2.47613297e+01  2.47613297e-02 
 1.62750000e-06  3.89613254e+02  2.47660430e+01  2.47660430e-02 
 1.63250000e-06  3.89613250e+02  2.47707564e+01  2.47707564e-02 
 1.63750000e-06  3.89613246e+02  2.47754698e+01  2.47754698e-02 
 1.64250000e-06  3.89613242e+02  2.47801831e+01  2.47801831e-02 
 1.64750000e-06  3.89613238e+02  2.47848965e+01  2.47848965e-02 
 1.65250000e-06  3.89613234e+02  2.47896098e+01  2.47896098e-02 
 1.65750000e-06  3.89613230e+02  2.47943232e+01  2.47943232e-02 
 1.66250000e-06  3.89613226e+02  2.47990365e+01  2.47990365e-02 
 1.66750000e-06  3.89613222e+02  2.48037499e+01  2.48037499e-02 
 1.67250000e-06  3.89613218e+02  2.48084633e+01  2.48084633e-02 
 1.67750000e-06  3.89613213e+02  2.48131766e+01  2.48131766e-02 
 1.68250000e-06  3.89613209e+02  2.48178900e+01  2.48178900e-02 
 1.68750000e-06  3.89613205e+02  2.48226033e+01  2.48226033e-02 
 1.69250000e-06  3.89613201e+02  2.48273167e+01  2.48273167e-02 
 1.69750000e-06  3.89613197e+02  2.48320300e+01  2.48320300e-02 
