 time            v(out)          i(Lboost)       v(anode)       
 1.64657597e-05  6.36621994e+02  1.19653789e-04 -7.33690165e+02 
 1.64657884e-05  6.36621994e+02  2.64122964e-04 -7.33669710e+02 
 1.64658283e-05  6.36621994e+02  4.64327161e-04 -7.33615905e+02 
 1.64658721e-05  6.36621994e+02  6.83786884e-04 -7.33522941e+02 
 1.64659255e-05  6.36621994e+02  9.51624423e-04 -7.33361313e+02 
 1.64659820e-05  6.36621994e+02  1.23527407e-03 -7.33132390e+02 
 1.64660458e-05  6.36621995e+02  1.55533994e-03 -7.32802698e+02 
 1.64661125e-05  6.36621995e+02  1.88959425e-03 -7.32377541e+02 
 1.64661851e-05  6.36621995e+02  2.25305065e-03 -7.31821406e+02 
 1.64662604e-05  6.36621995e+02  2.63048105e-03 -7.31140291e+02 
 1.64663408e-05  6.36621996e+02  3.03251755e-03 -7.30298493e+02 
 1.64664240e-05  6.36621996e+02  3.44841682e-03 -7.29301207e+02 
 1.64665116e-05  6.36621997e+02  3.88559926e-03 -7.28113928e+02 
 1.64666021e-05  6.36621997e+02  4.33637498e-03 -7.26740201e+02 
 1.64666964e-05  6.36621998e+02  4.80589075e-03 -7.25147441e+02 
 1.64667936e-05  6.36621999e+02  5.28859781e-03 -7.23337064e+02 
 1.64668944e-05  6.36622000e+02  5.78803875e-03 -7.21278685e+02 
 1.64669980e-05  6.36622001e+02  6.30017610e-03 -7.18971423e+02 
 1.64671050e-05  6.36622003e+02  6.82741660e-03 -7.16387104e+02 
 1.64672147e-05  6.36622004e+02  7.36679114e-03 -7.13522582e+02 
 1.64673277e-05  6.36622006e+02  7.91990034e-03 -7.10351746e+02 
 1.64674434e-05  6.36622008e+02  8.48453102e-03 -7.06869328e+02 
 1.64675622e-05  6.36622010e+02  9.06171077e-03 -7.03051033e+02 
 1.64676838e-05  6.36622012e+02  9.64976126e-03 -6.98889666e+02 
 1.64678083e-05  6.36622014e+02  1.02493019e-02 -6.94362452e+02 
 1.64679357e-05  6.36622017e+02  1.08590322e-02 -6.89460460e+02 
 1.64680661e-05  6.36622020e+02  1.14792798e-02 -6.84162118e+02 
 1.64681993e-05  6.36622023e+02  1.21090103e-02 -6.78456928e+02 
 1.64683355e-05  6.36622027e+02  1.27483419e-02 -6.72324192e+02 
 1.64684746e-05  6.36622030e+02  1.33964264e-02 -6.65751957e+02 
 1.64686167e-05  6.36622034e+02  1.40532307e-02 -6.58720064e+02 
 1.64687618e-05  6.36622039e+02  1.47180356e-02 -6.51215154e+02 
 1.64689100e-05  6.36622043e+02  1.53906977e-02 -6.43217241e+02 
 1.64690614e-05  6.36622048e+02  1.60705864e-02 -6.34711522e+02 
 1.64692160e-05  6.36622053e+02  1.67574769e-02 -6.25677782e+02 
 1.64693738e-05  6.36622059e+02  1.74507983e-02 -6.16099614e+02 
 1.64695351e-05  6.36622065e+02  1.81502655e-02 -6.05956087e+02 
 1.64696999e-05  6.36622071e+02  1.88553474e-02 -5.95228881e+02 
 1.64698683e-05  6.36622077e+02  1.95657141e-02 -5.83895717e+02 
 1.64700405e-05  6.36622085e+02  2.02808615e-02 -5.71935818e+02 
 1.64702167e-05  6.36622092e+02  2.10004279e-02 -5.59324691e+02 
 1.64703970e-05  6.36622100e+02  2.17239296e-02 -5.46038213e+02 
 1.64705817e-05  6.36622108e+02  2.24509857e-02 -5.32048396e+02 
 1.64707710e-05  6.36622117e+02  2.31811335e-02 -5.17326305e+02 
 1.64709652e-05  6.36622127e+02  2.39139889e-02 -5.01838454e+02 
 1.64711647e-05  6.36622137e+02  2.46491202e-02 -4.85548626e+02 
 1.64713699e-05  6.36622148e+02  2.53861659e-02 -4.68414494e+02 
 1.64715812e-05  6.36622159e+02  2.61247530e-02 -4.50388196e+02 
 1.64717993e-05  6.36622171e+02  2.68645907e-02 -4.31412540e+02 
 1.64720250e-05  6.36622184e+02  2.76054299e-02 -4.11419726e+02 
 1.64722590e-05  6.36622197e+02  2.83471547e-02 -3.90325782e+02 
 1.64725026e-05  6.36622212e+02  2.90897971e-02 -3.68025466e+02 
 1.64727572e-05  6.36622227e+02  2.98336749e-02 -3.44381145e+02 
 1.64730250e-05  6.36622244e+02  3.05795352e-02 -3.19206978e+02 
 1.64733087e-05  6.36622263e+02  3.13289111e-02 -2.92237873e+02 
 1.64735843e-05  6.36622281e+02  3.20157235e-02 -2.65825158e+02 
 1.64738647e-05  6.36622300e+02  3.26731784e-02 -2.38773288e+02 
 1.64741364e-05  6.36622318e+02  3.32698510e-02 -2.12461437e+02 
 1.64744108e-05  6.36622338e+02  3.38321046e-02 -1.85839755e+02 
 1.64746790e-05  6.36622357e+02  3.43423841e-02 -1.59826526e+02 
 1.64749490e-05  6.36622376e+02  3.48171106e-02 -1.33684897e+02 
 1.64752146e-05  6.36622396e+02  3.52458677e-02 -1.08070351e+02 
 1.64754813e-05  6.36622415e+02  3.56386085e-02 -8.24831226e+01 
 1.64757448e-05  6.36622435e+02  3.59894631e-02 -5.73892148e+01 
 1.64760089e-05  6.36622455e+02  3.63044560e-02 -3.24550323e+01 
 1.64762707e-05  6.36622475e+02  3.65807744e-02 -7.99255899e+00 
 1.64765328e-05  6.36622495e+02  3.68219664e-02  1.62088360e+01 
 1.64767931e-05  6.36622515e+02  3.70269295e-02  3.99361256e+01 
 1.64770536e-05  6.36622535e+02  3.71979023e-02  6.33292410e+01 
 1.64773128e-05  6.36622556e+02  3.73347204e-02  8.62396134e+01 
 1.64775720e-05  6.36622576e+02  3.74388562e-02  1.08759726e+02 
 1.64778304e-05  6.36622596e+02  3.75106700e-02  1.30785803e+02 
 1.64780888e-05  6.36622616e+02  3.75511940e-02  1.52378403e+02 
 1.64783466e-05  6.36622637e+02  3.75610683e-02  1.73465255e+02 
 1.64786044e-05  6.36622657e+02  3.75410803e-02  1.94085732e+02 
 1.64788618e-05  6.36622677e+02  3.74920042e-02  2.14189827e+02 
 1.64791194e-05  6.36622697e+02  3.74144975e-02  2.33803103e+02 
 1.64793768e-05  6.36622717e+02  3.73093846e-02  2.52891365e+02 
 1.64796317e-05  6.36622737e+02  3.71787165e-02  2.71287181e+02 
 1.64798852e-05  6.36622757e+02  3.70233466e-02  2.89061363e+02 
 1.64801364e-05  6.36622776e+02  3.68449876e-02  3.06168157e+02 
 1.64803865e-05  6.36622795e+02  3.66441281e-02  3.22681874e+02 
 1.64806349e-05  6.36622814e+02  3.64221622e-02  3.38582763e+02 
 1.64808826e-05  6.36622833e+02  3.61794496e-02  3.53923683e+02 
 1.64811291e-05  6.36622852e+02  3.59171880e-02  3.68693545e+02 
 1.64813751e-05  6.36622870e+02  3.56357046e-02  3.82929606e+02 
 1.64816203e-05  6.36622888e+02  3.53360319e-02  3.96627195e+02 
 1.64818652e-05  6.36622906e+02  3.50184840e-02  4.09814004e+02 
 1.64821097e-05  6.36622924e+02  3.46839467e-02  4.22490136e+02 
 1.64823540e-05  6.36622942e+02  3.43327275e-02  4.34677143e+02 
 1.64825981e-05  6.36622959e+02  3.39655867e-02  4.46378368e+02 
 1.64828423e-05  6.36622976e+02  3.35828278e-02  4.57611285e+02 
 1.64830865e-05  6.36622993e+02  3.31851055e-02  4.68381383e+02 
 1.64833309e-05  6.36623010e+02  3.27727184e-02  4.78703426e+02 
 1.64835755e-05  6.36623027e+02  3.23462326e-02  4.88584318e+02 
 1.64838205e-05  6.36623043e+02  3.19059382e-02  4.98037039e+02 
 1.64840659e-05  6.36623060e+02  3.14523268e-02  5.07069430e+02 
 1.64843118e-05  6.36623076e+02  3.09856763e-02  5.15693300e+02 
 1.64845583e-05  6.36623091e+02  3.05064138e-02  5.23917120e+02 
 1.64848055e-05  6.36623107e+02  3.00148018e-02  5.31751939e+02 
 1.64850534e-05  6.36623122e+02  2.95112111e-02  5.39206648e+02 
 1.64853021e-05  6.36623137e+02  2.89958851e-02  5.46291812e+02 
 1.64855517e-05  6.36623152e+02  2.84691441e-02  5.53016606e+02 
 1.64858023e-05  6.36623167e+02  2.79312093e-02  5.59391288e+02 
 1.64860539e-05  6.36623182e+02  2.73823546e-02  5.65425231e+02 
 1.64863067e-05  6.36623196e+02  2.68227759e-02  5.71128500e+02 
 1.64865606e-05  6.36623210e+02  2.62527033e-02  5.76510602e+02 
 1.64868159e-05  6.36623224e+02  2.56723045e-02  5.81581486e+02 
 1.64870726e-05  6.36623237e+02  2.50817670e-02  5.86350751e+02 
 1.64873307e-05  6.36623250e+02  2.44812271e-02  5.90828273e+02 
 1.64875903e-05  6.36623263e+02  2.38708301e-02  5.95023707e+02 
 1.64878516e-05  6.36623276e+02  2.32506774e-02  5.98946886e+02 
 1.64881147e-05  6.36623289e+02  2.26208710e-02  6.02607496e+02 
 1.64883795e-05  6.36623301e+02  2.19814742e-02  6.06015331e+02 
 1.64886463e-05  6.36623313e+02  2.13325439e-02  6.09180092e+02 
 1.64889151e-05  6.36623324e+02  2.06741013e-02  6.12111533e+02 
 1.64891861e-05  6.36623336e+02  2.00061553e-02  6.14819344e+02 
 1.64894593e-05  6.36623347e+02  1.93286809e-02  6.17313236e+02 
 1.64897350e-05  6.36623358e+02  1.86416358e-02  6.19602865e+02 
 1.64900131e-05  6.36623368e+02  1.79449444e-02  6.21697884e+02 
 1.64902939e-05  6.36623378e+02  1.72385098e-02  6.23607889e+02 
 1.64905774e-05  6.36623388e+02  1.65222020e-02  6.25342451e+02 
 1.64908639e-05  6.36623397e+02  1.57958669e-02  6.26911081e+02 
 1.64911534e-05  6.36623406e+02  1.50593184e-02  6.28323236e+02 
 1.64914462e-05  6.36623415e+02  1.43123464e-02  6.29588301e+02 
 1.64917424e-05  6.36623424e+02  1.35547128e-02  6.30715581e+02 
 1.64920422e-05  6.36623432e+02  1.27861615e-02  6.31714282e+02 
 1.64923457e-05  6.36623439e+02  1.20064213e-02  6.32593500e+02 
 1.64926532e-05  6.36623446e+02  1.12152227e-02  6.33362192e+02 
 1.64929602e-05  6.36623453e+02  1.04238368e-02  6.34020333e+02 
 1.64932666e-05  6.36623459e+02  9.63298409e-03  6.34580014e+02 
 1.64935703e-05  6.36623465e+02  8.84842391e-03  6.35049826e+02 
 1.64938706e-05  6.36623470e+02  8.07158468e-03  6.35441348e+02 
 1.64941656e-05  6.36623474e+02  7.30819793e-03  6.35763530e+02 
 1.64944534e-05  6.36623478e+02  6.56287453e-03  6.36025776e+02 
 1.64947308e-05  6.36623481e+02  5.84406704e-03  6.36235891e+02 
 1.64949939e-05  6.36623484e+02  5.16202306e-03  6.36401207e+02 
 1.64952072e-05  6.36623486e+02  4.60886806e-03  6.36513713e+02 
 1.64952588e-05  6.36623486e+02  4.47515173e-03  6.36538248e+02 
 1.64953411e-05  6.36623487e+02  4.26167013e-03  6.36575385e+02 
 1.64954158e-05  6.36623488e+02  4.06779560e-03  6.36607014e+02 
 1.64954775e-05  6.36623488e+02  3.90786075e-03  6.36631653e+02 
 1.64955548e-05  6.36623489e+02  3.70742385e-03  6.36660738e+02 
 1.64956397e-05  6.36623489e+02  3.48706156e-03  6.36690488e+02 
 1.64956992e-05  6.36623490e+02  3.33271404e-03  6.36709981e+02 
 1.64957890e-05  6.36623490e+02  3.09974592e-03  6.36737376e+02 
 1.64959083e-05  6.36623491e+02  2.79023449e-03  6.36770142e+02 
 1.64960306e-05  6.36623491e+02  2.47275066e-03  6.36799631e+02 
 1.64961213e-05  6.36623491e+02  2.23752558e-03  6.36818898e+02 
 1.64962419e-05  6.36623492e+02  1.92434089e-03  6.36841272e+02 
 1.64963886e-05  6.36623492e+02  1.54368548e-03  6.36863614e+02 
 1.64965427e-05  6.36623492e+02  1.14378263e-03  6.36881569e+02 
 1.64966329e-05  6.36623492e+02  9.09654011e-04  6.36889529e+02 
 1.64967500e-05  6.36623493e+02  6.05798927e-04  6.36897113e+02 
 1.64968930e-05  6.36623492e+02  2.34528712e-04  6.36902233e+02 
 1.64970311e-05  6.36623492e+02 -1.23878659e-04  6.36902890e+02 
 1.64971467e-05  6.36623492e+02 -4.23918715e-04  6.36900205e+02 
 1.64972498e-05  6.36623492e+02 -6.91559439e-04  6.36895308e+02 
 1.64973279e-05  6.36623492e+02 -8.94319808e-04  6.36890014e+02 
 1.64974224e-05  6.36623491e+02 -1.13953170e-03  6.36881763e+02 
 1.64975143e-05  6.36623491e+02 -1.37785238e-03  6.36871777e+02 
 1.64976044e-05  6.36623490e+02 -1.61186922e-03  6.36860046e+02 
 1.64976917e-05  6.36623490e+02 -1.83847238e-03  6.36846829e+02 
 1.64977778e-05  6.36623490e+02 -2.06173268e-03  6.36831975e+02 
 1.64978607e-05  6.36623489e+02 -2.27707185e-03  6.36815879e+02 
 1.64979421e-05  6.36623489e+02 -2.48814229e-03  6.36798370e+02 
 1.64980198e-05  6.36623488e+02 -2.68976289e-03  6.36779997e+02 
 1.64980953e-05  6.36623487e+02 -2.88580287e-03  6.36760543e+02 
 1.64981666e-05  6.36623487e+02 -3.07077739e-03  6.36740707e+02 
 1.64982351e-05  6.36623486e+02 -3.24850814e-03  6.36720254e+02 
 1.64982986e-05  6.36623486e+02 -3.41309537e-03  6.36700061e+02 
 1.64983581e-05  6.36623485e+02 -3.56765936e-03  6.36679971e+02 
 1.64984113e-05  6.36623485e+02 -3.70565935e-03  6.36661086e+02 
 1.64984612e-05  6.36623484e+02 -3.83508741e-03  6.36642543e+02 
 1.64985125e-05  6.36623484e+02 -3.96809702e-03  6.36622629e+02 
 1.64985650e-05  6.36623483e+02 -4.10420533e-03  6.36601329e+02 
 1.64986295e-05  6.36623483e+02 -4.27156604e-03  6.36573827e+02 
 1.64986997e-05  6.36623482e+02 -4.45371249e-03  6.36542202e+02 
 1.64987739e-05  6.36623481e+02 -4.64605226e-03  6.36506830e+02 
 1.64988520e-05  6.36623480e+02 -4.84851712e-03  6.36467320e+02 
 1.64989333e-05  6.36623479e+02 -5.05931578e-03  6.36423612e+02 
 1.64990180e-05  6.36623478e+02 -5.27904216e-03  6.36375148e+02 
 1.64991056e-05  6.36623477e+02 -5.50616637e-03  6.36321806e+02 
 1.64991963e-05  6.36623476e+02 -5.74125673e-03  6.36262968e+02 
 1.64992896e-05  6.36623475e+02 -5.98293833e-03  6.36198464e+02 
 1.64993856e-05  6.36623473e+02 -6.23188690e-03  6.36127568e+02 
 1.64994841e-05  6.36623472e+02 -6.48695877e-03  6.36050022e+02 
 1.64995852e-05  6.36623470e+02 -6.74885435e-03  6.35964984e+02 
 1.64996885e-05  6.36623469e+02 -7.01656552e-03  6.35872109e+02 
 1.64997944e-05  6.36623467e+02 -7.29078491e-03  6.35770428e+02 
 1.64999025e-05  6.36623465e+02 -7.57064048e-03  6.35659481e+02 
 1.65000131e-05  6.36623463e+02 -7.85683818e-03  6.35538139e+02 
 1.65002342e-05  6.36623459e+02 -8.42899257e-03  6.35269991e+02 
 1.65004709e-05  6.36623454e+02 -9.04082617e-03  6.34942210e+02 
 1.65007245e-05  6.36623449e+02 -9.69616811e-03  6.34538954e+02 
 1.65010616e-05  6.36623441e+02 -1.05659813e-02  6.33910072e+02 
 1.65013758e-05  6.36623433e+02 -1.13755260e-02  6.33216226e+02 
 1.65016953e-05  6.36623425e+02 -1.21976122e-02  6.32390074e+02 
 1.65020389e-05  6.36623415e+02 -1.30796943e-02  6.31349597e+02 
 1.65023551e-05  6.36623406e+02 -1.38897023e-02  6.30236040e+02 
 1.65026857e-05  6.36623395e+02 -1.47340553e-02  6.28894400e+02 
 1.65029936e-05  6.36623385e+02 -1.55183934e-02  6.27463884e+02 
 1.65033098e-05  6.36623374e+02 -1.63209674e-02  6.25796135e+02 
 1.65036100e-05  6.36623363e+02 -1.70799945e-02  6.24009327e+02 
 1.65039148e-05  6.36623351e+02 -1.78474634e-02  6.21974572e+02 
 1.65042081e-05  6.36623339e+02 -1.85824665e-02  6.19790138e+02 
 1.65045036e-05  6.36623327e+02 -1.93193437e-02  6.17346695e+02 
 1.65047906e-05  6.36623314e+02 -2.00308759e-02  6.14724460e+02 
 1.65050784e-05  6.36623302e+02 -2.07398907e-02  6.11831513e+02 
 1.65053596e-05  6.36623289e+02 -2.14282197e-02  6.08732076e+02 
 1.65056407e-05  6.36623275e+02 -2.21110995e-02  6.05349313e+02 
 1.65059168e-05  6.36623262e+02 -2.27763508e-02  6.01733675e+02 
 1.65061921e-05  6.36623248e+02 -2.34341526e-02  5.97821194e+02 
 1.65064635e-05  6.36623234e+02 -2.40762984e-02  5.93650725e+02 
 1.65067339e-05  6.36623219e+02 -2.47095750e-02  5.89169117e+02 
 1.65070010e-05  6.36623205e+02 -2.53284182e-02  5.84405616e+02 
 1.65072670e-05  6.36623190e+02 -2.59373280e-02  5.79316050e+02 
 1.65075303e-05  6.36623175e+02 -2.65324997e-02  5.73921808e+02 
 1.65077925e-05  6.36623159e+02 -2.71168846e-02  5.68186092e+02 
 1.65080524e-05  6.36623144e+02 -2.76878482e-02  5.62123944e+02 
 1.65083112e-05  6.36623128e+02 -2.82472877e-02  5.55704572e+02 
 1.65085682e-05  6.36623112e+02 -2.87933446e-02  5.48937944e+02 
 1.65088240e-05  6.36623096e+02 -2.93271944e-02  5.41798125e+02 
 1.65090784e-05  6.36623080e+02 -2.98474893e-02  5.34291070e+02 
 1.65093317e-05  6.36623063e+02 -3.03549070e-02  5.26394745e+02 
 1.65095837e-05  6.36623046e+02 -3.08484319e-02  5.18111958e+02 
 1.65098349e-05  6.36623029e+02 -3.13283945e-02  5.09423794e+02 
 1.65100850e-05  6.36623012e+02 -3.17939907e-02  5.00330608e+02 
 1.65103344e-05  6.36622995e+02 -3.22453051e-02  4.90815963e+02 
 1.65105830e-05  6.36622978e+02 -3.26816627e-02  4.80878309e+02 
 1.65108309e-05  6.36622960e+02 -3.31029696e-02  4.70503158e+02 
 1.65110782e-05  6.36622942e+02 -3.35086236e-02  4.59687479e+02 
 1.65113250e-05  6.36622924e+02 -3.38983967e-02  4.48418288e+02 
 1.65115714e-05  6.36622906e+02 -3.42717197e-02  4.36691382e+02 
 1.65118175e-05  6.36622887e+02 -3.46282583e-02  4.24494906e+02 
 1.65120634e-05  6.36622869e+02 -3.49674477e-02  4.11823688e+02 
 1.65123091e-05  6.36622850e+02 -3.52888637e-02  3.98666658e+02 
 1.65125548e-05  6.36622831e+02 -3.55919230e-02  3.85017782e+02 
 1.65128006e-05  6.36622812e+02 -3.58761191e-02  3.70866444e+02 
 1.65130466e-05  6.36622793e+02 -3.61408307e-02  3.56205746e+02 
 1.65132929e-05  6.36622774e+02 -3.63854687e-02  3.41025164e+02 
 1.65135396e-05  6.36622754e+02 -3.66093547e-02  3.25316820e+02 
 1.65137869e-05  6.36622735e+02 -3.68118090e-02  3.09069855e+02 
 1.65140349e-05  6.36622715e+02 -3.69920747e-02  2.92275130e+02 
 1.65142838e-05  6.36622695e+02 -3.71493653e-02  2.74920887e+02 
 1.65145337e-05  6.36622675e+02 -3.72828172e-02  2.56996226e+02 
 1.65147848e-05  6.36622655e+02 -3.73915100e-02  2.38487690e+02 
 1.65150373e-05  6.36622634e+02 -3.74744341e-02  2.19381758e+02 
 1.65152915e-05  6.36622613e+02 -3.75304908e-02  1.99662065e+02 
 1.65155476e-05  6.36622593e+02 -3.75584650e-02  1.79311023e+02 
 1.65158060e-05  6.36622572e+02 -3.75570073e-02  1.58307380e+02 
 1.65160669e-05  6.36622550e+02 -3.75246003e-02  1.36626557e+02 
 1.65163287e-05  6.36622529e+02 -3.74601760e-02  1.14421113e+02 
 1.65165905e-05  6.36622508e+02 -3.73631331e-02  9.17806324e+01 
 1.65168527e-05  6.36622487e+02 -3.72327035e-02  6.87056985e+01 
 1.65171148e-05  6.36622466e+02 -3.70684144e-02  4.52489211e+01 
 1.65173773e-05  6.36622445e+02 -3.68693825e-02  2.13990265e+01 
 1.65176400e-05  6.36622424e+02 -3.66351110e-02 -2.79974927e+00 
 1.65179033e-05  6.36622403e+02 -3.63646880e-02 -2.73470659e+01 
 1.65181671e-05  6.36622382e+02 -3.60576022e-02 -5.22004023e+01 
 1.65184316e-05  6.36622362e+02 -3.57129509e-02 -7.73489746e+01 
 1.65186968e-05  6.36622342e+02 -3.53301961e-02 -1.02751239e+02 
 1.65189629e-05  6.36622321e+02 -3.49084453e-02 -1.28388270e+02 
 1.65192298e-05  6.36622301e+02 -3.44471843e-02 -1.54215054e+02 
 1.65194979e-05  6.36622281e+02 -3.39452781e-02 -1.80218770e+02 
 1.65197671e-05  6.36622262e+02 -3.34024920e-02 -2.06336369e+02 
 1.65200377e-05  6.36622242e+02 -3.28175559e-02 -2.32553963e+02 
 1.65203095e-05  6.36622223e+02 -3.21901342e-02 -2.58810743e+02 
 1.65205831e-05  6.36622204e+02 -3.15189917e-02 -2.85081903e+02 
 1.65208583e-05  6.36622186e+02 -3.08036615e-02 -3.11307670e+02 
 1.65211355e-05  6.36622167e+02 -3.00429296e-02 -3.37453036e+02 
 1.65214147e-05  6.36622149e+02 -2.92361833e-02 -3.63457307e+02 
 1.65216962e-05  6.36622132e+02 -2.83821845e-02 -3.89276310e+02 
 1.65219701e-05  6.36622115e+02 -2.75131143e-02 -4.13940920e+02 
 1.65222245e-05  6.36622100e+02 -2.66724335e-02 -4.36404857e+02 
 1.65224694e-05  6.36622086e+02 -2.58336241e-02 -4.57570229e+02 
 1.65226990e-05  6.36622073e+02 -2.50211581e-02 -4.76973169e+02 
 1.65229216e-05  6.36622061e+02 -2.42102583e-02 -4.95336003e+02 
 1.65231335e-05  6.36622050e+02 -2.34174843e-02 -5.12380035e+02 
 1.65233399e-05  6.36622040e+02 -2.26261637e-02 -5.28547761e+02 
 1.65235383e-05  6.36622030e+02 -2.18484961e-02 -5.43656191e+02 
 1.65237319e-05  6.36622021e+02 -2.10735243e-02 -5.57978922e+02 
 1.65239191e-05  6.36622013e+02 -2.03100553e-02 -5.71404072e+02 
 1.65241019e-05  6.36622005e+02 -1.95507631e-02 -5.84108232e+02 
 1.65242794e-05  6.36621997e+02 -1.88018939e-02 -5.96028537e+02 
 1.65244529e-05  6.36621990e+02 -1.80585325e-02 -6.07282731e+02 
 1.65246217e-05  6.36621984e+02 -1.73251018e-02 -6.17839294e+02 
 1.65247867e-05  6.36621978e+02 -1.65983376e-02 -6.27779050e+02 
 1.65249477e-05  6.36621972e+02 -1.58813918e-02 -6.37089941e+02 
 1.65251051e-05  6.36621966e+02 -1.51721391e-02 -6.45829386e+02 
 1.65252586e-05  6.36621961e+02 -1.44728500e-02 -6.53997251e+02 
 1.65254089e-05  6.36621957e+02 -1.37821848e-02 -6.61636061e+02 
 1.65255556e-05  6.36621952e+02 -1.31018057e-02 -6.68752881e+02 
 1.65256991e-05  6.36621948e+02 -1.24309155e-02 -6.75380730e+02 
 1.65258392e-05  6.36621944e+02 -1.17707603e-02 -6.81530924e+02 
 1.65259762e-05  6.36621941e+02 -1.11209191e-02 -6.87230400e+02 
 1.65261099e-05  6.36621938e+02 -1.04823575e-02 -6.92492910e+02 
 1.65262405e-05  6.36621935e+02 -9.85491817e-03 -6.97341483e+02 
 1.65263680e-05  6.36621932e+02 -9.23938292e-03 -7.01791213e+02 
 1.65264924e-05  6.36621929e+02 -8.63578383e-03 -7.05862608e+02 
 1.65266136e-05  6.36621927e+02 -8.04478874e-03 -7.09571452e+02 
 1.65267318e-05  6.36621925e+02 -7.46657227e-03 -7.12936624e+02 
 1.65268468e-05  6.36621923e+02 -6.90174126e-03 -7.15974225e+02 
 1.65269586e-05  6.36621921e+02 -6.35058640e-03 -7.18702078e+02 
 1.65270673e-05  6.36621920e+02 -5.81369690e-03 -7.21136401e+02 
 1.65271727e-05  6.36621918e+02 -5.29146971e-03 -7.23294338e+02 
 1.65272747e-05  6.36621917e+02 -4.78451642e-03 -7.25192123e+02 
 1.65273734e-05  6.36621916e+02 -4.29334682e-03 -7.26846474e+02 
 1.65274687e-05  6.36621915e+02 -3.81863841e-03 -7.28273610e+02 
 1.65275603e-05  6.36621914e+02 -3.36103957e-03 -7.29489997e+02 
 1.65276483e-05  6.36621913e+02 -2.92135138e-03 -7.30511851e+02 
 1.65277325e-05  6.36621913e+02 -2.50041586e-03 -7.31355523e+02 
 1.65278126e-05  6.36621912e+02 -2.09924871e-03 -7.32037267e+02 
 1.65278884e-05  6.36621912e+02 -1.71899706e-03 -7.32573444e+02 
 1.65279598e-05  6.36621912e+02 -1.36106250e-03 -7.32980433e+02 
 1.65280264e-05  6.36621911e+02 -1.02714280e-03 -7.33274753e+02 
 1.65280877e-05  6.36621911e+02 -7.19421380e-04 -7.33473074e+02 
 1.65281366e-05  6.36621911e+02 -4.74179870e-04 -7.33581075e+02 
 1.65281754e-05  6.36621911e+02 -2.79654838e-04 -7.33635175e+02 
 1.65282057e-05  6.36621911e+02 -1.27632709e-04 -7.33658018e+02 
 1.65282332e-05  6.36621911e+02  1.04240466e-05 -7.33663987e+02 
 1.65282623e-05  6.36621911e+02  1.56305445e-04 -7.33655013e+02 
 1.65282920e-05  6.36621911e+02  3.05427457e-04 -7.33629610e+02 
 1.65283344e-05  6.36621911e+02  5.18596021e-04 -7.33564802e+02 
 1.65283792e-05  6.36621911e+02  7.43319954e-04 -7.33460168e+02 
 1.65284347e-05  6.36621911e+02  1.02158202e-03 -7.33278944e+02 
 1.65284921e-05  6.36621911e+02  1.30944768e-03 -7.33031289e+02 
 1.65285575e-05  6.36621911e+02  1.63751314e-03 -7.32674394e+02 
 1.65286250e-05  6.36621911e+02  1.97556442e-03 -7.32223373e+02 
 1.65286988e-05  6.36621911e+02  2.34558470e-03 -7.31632723e+02 
 1.65287750e-05  6.36621912e+02  2.72666964e-03 -7.30918327e+02 
 1.65288565e-05  6.36621912e+02  3.13431810e-03 -7.30034777e+02 
 1.65289405e-05  6.36621913e+02  3.55376127e-03 -7.28996626e+02 
 1.65290291e-05  6.36621913e+02  3.99585035e-03 -7.27760424e+02 
 1.65291202e-05  6.36621914e+02  4.45004457e-03 -7.26338181e+02 
 1.65292155e-05  6.36621915e+02  4.92391915e-03 -7.24689361e+02 
 1.65293134e-05  6.36621916e+02  5.40990494e-03 -7.22822791e+02 
 1.65294151e-05  6.36621917e+02  5.91326572e-03 -7.20701211e+02 
 1.65295194e-05  6.36621918e+02  6.42853117e-03 -7.18330068e+02 
 1.65296271e-05  6.36621919e+02  6.95932848e-03 -7.15675372e+02 
 1.65297376e-05  6.36621921e+02  7.50167200e-03 -7.12739275e+02 
 1.65298513e-05  6.36621923e+02  8.05802790e-03 -7.09490825e+02 
 1.65299677e-05  6.36621925e+02  8.62546171e-03 -7.05929123e+02 
 1.65300872e-05  6.36621927e+02  9.20561483e-03 -7.02025898e+02 
 1.65302095e-05  6.36621929e+02  9.79629712e-03 -6.97777506e+02 
 1.65303348e-05  6.36621932e+02  1.03985630e-02 -6.93157938e+02 
 1.65304629e-05  6.36621934e+02  1.10107489e-02 -6.88161117e+02 
 1.65305940e-05  6.36621937e+02  1.16334908e-02 -6.82762860e+02 
 1.65307279e-05  6.36621940e+02  1.22654962e-02 -6.76954932e+02 
 1.65308648e-05  6.36621944e+02  1.29071018e-02 -6.70714537e+02 
 1.65310047e-05  6.36621948e+02  1.35572762e-02 -6.64031495e+02 
 1.65311475e-05  6.36621952e+02  1.42161405e-02 -6.56883955e+02 
 1.65312934e-05  6.36621956e+02  1.48828455e-02 -6.49259925e+02 
 1.65314424e-05  6.36621961e+02  1.55573568e-02 -6.41138050e+02 
 1.65315945e-05  6.36621966e+02  1.62389511e-02 -6.32504549e+02 
 1.65317499e-05  6.36621971e+02  1.69274804e-02 -6.23338078e+02 
 1.65319086e-05  6.36621977e+02  1.76223082e-02 -6.13622963e+02 
 1.65320708e-05  6.36621983e+02  1.83232030e-02 -6.03337307e+02 
 1.65322364e-05  6.36621989e+02  1.90295872e-02 -5.92463262e+02 
