wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
261.569803	1.27776989918288425e-1	19.657998	3.020025615744e-4	4378858	false	0	0
271.645320	1.30876102842212350e-1	20.134785	3.075884777766e-4	4532742	false	0	0
281.697016	1.33935677471396702e-1	20.605489	3.043839349475e-4	4685103	false	0	0
291.745105	1.36963606603292765e-1	21.071324	3.013437948163e-4	4838940	false	0	0
301.804931	1.39992571632701568e-1	21.537319	3.010951447819e-4	4992179	false	0	0
311.843583	1.43046279737844895e-1	22.007120	3.041950623763e-4	5142544	false	0	0
321.891450	1.46041879861093321e-1	22.467982	2.981329381377e-4	5294190	false	0	0
331.956248	1.49077912808858931e-1	22.935064	3.016486554995e-4	5448495	false	0	0
342.035713	1.52183862593616326e-1	23.412902	3.081462952043e-4	5600905	false	0	0
352.074969	1.55189378406033918e-1	23.875289	2.993763457168e-4	5752800	false	0	0
362.138265	1.58241039842400927e-1	24.344775	3.032467044716e-4	5906288	false	0	0
372.203661	1.61331301381304443e-1	24.820200	3.070183917665e-4	6059539	false	0	0
382.260548	1.64403266400366926e-1	25.292810	3.054588255477e-4	6214857	false	0	0
392.307305	1.67519966268975196e-1	25.772303	3.102194910119e-4	6366433	false	0	0
402.345325	1.70556408954144589e-1	26.239448	3.024942006906e-4	6521036	false	0	0
412.403656	1.73593903371273117e-1	26.706754	3.019879097251e-4	6675738	false	0	0
422.430877	1.76737436197730025e-1	27.190375	3.134999189061e-4	6827665	false	0	0
432.501464	1.79817866809393268e-1	27.664287	3.058839082069e-4	6984214	false	0	0
442.554238	1.82871736392931278e-1	28.134113	3.037837749332e-4	7138185	false	0	0
452.601670	1.86005457116155182e-1	28.616224	3.118926912135e-4	7290684	false	0	0
462.648158	1.89106810349920051e-1	29.093355	3.087002492341e-4	7447690	false	0	0
472.705433	1.92259400390723451e-1	29.578369	3.134636501771e-4	7600696	false	0	0
482.743867	1.95308411061620446e-1	30.047448	3.037336856523e-4	7755005	false	0	0
492.783124	1.98385837212047361e-1	30.520898	3.065392454222e-4	7911326	false	0	0
502.819384	2.01564484757659479e-1	31.009921	3.167163384575e-4	8063474	false	0	0
512.908501	2.04652094360309900e-1	31.484938	3.060336710928e-4	8220851	false	0	0
522.964315	2.07726926313814092e-1	31.957989	3.057765202452e-4	8376249	false	0	0
533.034914	2.10916143427796576e-1	32.448637	3.166859560514e-4	8529411	false	0	0
543.093643	2.14043412848574338e-1	32.929756	3.109010603189e-4	8687780	false	0	0
553.151196	2.17238594671762653e-1	33.421322	3.176897849364e-4	8841293	false	0	0
563.200049	2.20328900539446176e-1	33.896754	3.075281936667e-4	8996518	false	0	0
573.262350	2.23429771501582802e-1	34.373811	3.081671978683e-4	9154653	false	0	0
583.312382	2.26664148159741952e-1	34.871407	3.218275064812e-4	9307118	false	0	0
593.371555	2.29770655907889726e-1	35.349332	3.088233704247e-4	9465476	false	0	0
603.396949	2.32853553581547579e-1	35.823624	3.075088614353e-4	9619988	false	0	0
613.458000	2.36053757391863878e-1	36.315963	3.180785064379e-4	9773032	false	0	0
623.529271	2.39161839165719842e-1	36.794129	3.086086911178e-4	9931799	false	0	0
633.534226	2.42451378953399577e-1	37.300212	3.287910545806e-4	10087685	false	0	0
643.606592	2.45618175054625715e-1	37.787412	3.144043964861e-4	10248327	false	0	0
653.681277	2.48749262271772076e-1	38.269117	3.107875929224e-4	10407956	false	0	0
663.731551	2.52023732774709741e-1	38.772882	3.258090777364e-4	10560851	false	0	0
673.781202	2.55106294883754914e-1	39.247122	3.067332420163e-4	10718805	false	0	0
683.844678	2.58189633453406397e-1	39.721482	3.063890207608e-4	10871219	false	0	0
693.848681	2.61306374180734657e-1	40.200981	3.115493854659e-4	11022231	false	0	0
703.938305	2.64362236887739799e-1	40.671113	3.028717998518e-4	11179135	false	0	0
713.950114	2.67545526461584804e-1	41.160850	3.179534848107e-4	11329441	false	0	0
724.005496	2.70585592841170564e-1	41.628553	3.023322689450e-4	11484377	false	0	0
734.053041	2.73525412406645463e-1	42.080833	2.925908382640e-4	11635664	false	0	0
744.136952	2.76687759402222677e-1	42.567348	3.136031989490e-4	11784342	false	0	0
754.234289	2.79651907240226205e-1	43.023370	2.935574024594e-4	11937166	false	0	0
764.322628	2.82611727589356654e-1	43.478727	2.933902547417e-4	12087884	false	0	0
774.399323	2.85724244311528874e-1	43.957576	3.088826887141e-4	12236520	false	0	0
784.485979	2.88648191405336596e-1	44.407414	2.898826886484e-4	12387917	false	0	0
794.577649	2.91668296017172590e-1	44.872046	2.992671070560e-4	12537425	false	0	0
804.681453	2.94720410164005797e-1	45.341602	3.020757313887e-4	12688017	false	0	0
814.762570	2.97641240986734112e-1	45.790960	2.897328682473e-4	12839452	false	0	0
824.762692	3.00681564656265610e-1	46.258702	3.040286489260e-4	12985439	false	0	0
