 time                     v(acsrc)                 v(acn)                   i(Vac)                   v(load)                  v(vb)                    i(Lboost)                v(vd)                    v(sw)                    v(gate)                  v(q)                     v(en)                    v(fault)                 v(vcomp)                 v(icomp)                
 3.77993448177072620e-10  2.18117744784982418e-05 -2.37130676114020674e-06 -1.89663072468611431e-06  4.65742308131952754e-36  2.45127530642338840e-26  2.03811061670238272e-18  2.21690024627843019e-25  7.09903511351887922e-19  6.55528684251216836e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948752241430589e-288  4.19616719443120963e-03 
 3.78191255807115042e-10  2.18225491134261995e-05 -2.37318736669381455e-06 -1.89749843444125004e-06  4.66179443515621597e-36  2.45357601896945108e-26  2.04117911106028580e-18  2.21718526471911270e-25  7.10789005181810023e-19  6.56346528793520777e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948752154258664e-288  4.19836198198367781e-03 
 3.78280614319256888e-10  2.18274162144327917e-05 -2.37403720117644989e-06 -1.89789036271530540e-06  4.66377034231107815e-36  2.45461597010378666e-26  2.04256683791958237e-18  2.21731167289821187e-25  7.11189480113289339e-19  6.56716408649515441e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948752114879168e-288  4.19935346469755416e-03 
 3.78321026642969819e-10  2.18296173002656870e-05 -2.37442159536217876e-06 -1.89806760079721288e-06  4.66466418452573290e-36  2.45508641337474706e-26  2.04319477603323292e-18  2.21736691809751579e-25  7.11370696452355421e-19  6.56883780637966396e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948752097069946e-288  4.19980186194365314e-03 
 3.78371573757179217e-10  2.18323703341687676e-05 -2.37490244018173036e-06 -1.89828927766867582e-06  4.66578239875046590e-36  2.45567494717734996e-26  2.04398052704497096e-18  2.21743257268094069e-25  7.11597454065841861e-19  6.57093214725606427e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948752074794402e-288  4.20036271024213075e-03 
 3.78472667985597960e-10  2.18378762337635979e-05 -2.37586429803216806e-06 -1.89873259862006624e-06  4.66801952786660518e-36  2.45685238355448881e-26  2.04555298217294835e-18  2.21754822089884340e-25  7.12051299172957031e-19  6.57512387703399965e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948752030243459e-288  4.20148440652409576e-03 
 3.78674856442435446e-10  2.18488873614570949e-05 -2.37778868522920358e-06 -1.89961910945819332e-06  4.67249658969690912e-36  2.45920873188667552e-26  2.04870171998471928e-18  2.21771266363600520e-25  7.12960325302012445e-19  6.58351968027685717e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948751941141209e-288  4.20372779782805621e-03 
 3.79079233356110470e-10  2.18709069309034297e-05 -2.38164014556393721e-06 -1.90139160705067699e-06  4.68146193520590770e-36  2.46392733478704506e-26  2.05501426826294946e-18  2.21782737059756454e-25  7.14783504132740504e-19  6.60035865401327838e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948751762936343e-288  4.20821457539612229e-03 
 3.79887987183460466e-10  2.19149353333943821e-05 -2.38935380263511490e-06 -1.90493450728331652e-06  4.69943757339945046e-36  2.47338819699597024e-26  2.06769902207808463e-18  2.21772200493751849e-25  7.18448175505731950e-19  6.63420579499309565e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948751406526759e-288  4.21718811037284733e-03 
 3.81505494838160510e-10  2.20029492337349197e-05 -2.40482402141883750e-06 -1.91201193611160735e-06  4.73556911809864864e-36  2.49240479947284576e-26  2.09330985232885428e-18  2.21861052403666591e-25  7.25840716024175044e-19  6.70248384836857430e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948750693707590e-288  4.23513509968897160e-03 
 3.84740510147560547e-10  2.21788057561271747e-05 -2.43593573727511311e-06 -1.92613337346834814e-06  4.80855712478816635e-36  2.53081953984304867e-26  2.14552186257200505e-18  2.23017234082221571e-25  7.40859539538245687e-19  6.84119886442336811e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948749268068960e-288  4.27102875577434551e-03 
