role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
GROUP	8	24000716	5.26588415234414464e-1	-9.56574436708306450e1	3.78304955913565948e2	3.78235245769235803e2	3.79541624148880317e2	-9.24264830610601118e-6	4.22692301803539205e0	3.79541624148879918e-10	1.25579821586996380e-9	4.22693457343553192e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	8	24000717	5.26588415234414464e-1	-9.56574436708306450e1	3.78304955913564925e2	3.78235245769235860e2	3.79541624148877702e2	-9.24264832692542542e-6	4.22692301795911085e0	3.79541624148877281e-10	1.33597302620821642e-9	4.22693457333336209e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	8	24000718	5.26588415234414575e-1	-9.56574436708346667e1	3.78304955913562878e2	3.78235245769236201e2	3.79541624148872756e2	-9.24264836624047322e-6	4.22692301780654578e0	3.79541624148872370e-10	1.30734931424087814e-9	4.22693457319315424e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	9	24268383	5.31785644011994463e-1	-9.34940700735221810e1	3.81006391696237415e2	3.80942650813341402e2	3.82235276330283284e2	-7.46052938483713436e-6	3.81748433633444773e0	3.82235276330282934e-10	1.43248463495965206e-9	3.81749401482780826e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	24268384	5.31785644011994574e-1	-9.34940700735181736e1	3.81006391696235312e2	3.80942650813341459e2	3.82235276330277884e2	-7.46052942932138791e-6	3.81748433617006322e0	3.82235276330277505e-10	1.42709822537963290e-9	3.81749401466258576e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	24268385	5.31785644011994574e-1	-9.34940700735181593e1	3.81006391696234118e2	3.80942650813341572e2	3.82235276330275099e2	-7.46052945268847058e-6	3.81748433608361992e0	3.82235276330274714e-10	1.40634600501928582e-9	3.81749401458000026e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	9	24268386	5.31785644011994685e-1	-9.34940700735101160e1	3.81006391696232640e2	3.80942650813341743e2	3.82235276330271461e2	-7.46052948353041827e-6	3.81748433597105974e0	3.82235276330271095e-10	1.37407363396801810e-9	3.81749401441999492e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	10	24412639	5.34907095910602925e-1	9.48816601975052691e1	3.78722474572924966e2	3.78653663339883394e2	3.79957978947062372e2	-9.44723704379240415e-6	4.16445242333746890e0	3.79957978947061942e-10	1.25022071420598440e-9	-4.16446407650107631e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	24412640	5.34907095910603037e-1	9.48816601975132841e1	3.78722474572922863e2	3.78653663339883508e2	3.79957978947057484e2	-9.44723708206834920e-6	4.16445242317841657e0	3.79957978947057134e-10	1.20873299208559706e-9	-4.16446407637005223e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	24412641	5.34907095910603037e-1	9.48816601975132983e1	3.78722474572921840e2	3.78653663339883622e2	3.79957978947054869e2	-9.44723710203550091e-6	4.16445242309465868e0	3.79957978947054549e-10	1.21771690280244330e-9	-4.16446407625267057e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	10	24412642	5.34907095910603148e-1	9.48816601975172915e1	3.78722474572920532e2	3.78653663339883735e2	3.79957978947051402e2	-9.44723712986233402e-6	4.16445242298580887e0	3.79957978947050982e-10	1.19739922323325862e-9	-4.16446407614881764e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	11	24824628	5.43233512244392758e-1	-9.45144329493953279e1	3.79119889082357815e2	3.79050844962935912e2	3.80355679627761333e2	-5.14948502680786201e-6	4.17977270469101647e0	3.80355679627760976e-10	1.29346251618146924e-9	4.17978441024127623e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	24824629	5.43233512244392869e-1	-9.45144329493993354e1	3.79119889082355940e2	3.79050844962936139e2	3.80355679627757013e2	-5.14948506328786173e-6	4.17977270455265870e0	3.80355679627756633e-10	1.27495972617217720e-9	4.17978441009564072e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	24824630	5.43233512244392869e-1	-9.45144329493993354e1	3.79119889082354973e2	3.79050844962936253e2	3.80355679627754739e2	-5.14948508293716941e-6	4.17977270447913885e0	3.80355679627754358e-10	1.25465722494624177e-9	4.17978441004911527e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	11	24824631	5.43233512244392980e-1	-9.45144329494073645e1	3.79119889082353836e2	3.79050844962936310e2	3.80355679627751670e2	-5.14948511077034087e-6	4.17977270438492710e0	3.80355679627751308e-10	1.22573937452432209e-9	4.17978440996362099e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	12	25092240	5.48430766712065365e-1	-9.46412705371551652e1	3.81790906989647169e2	3.81726441386475926e2	3.83020730208918451e2	-1.29816854921747201e-5	3.86580050426696786e0	3.83020730208918093e-10	1.34624290752155330e-9	3.86581011314523604e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	25092241	5.48430766712065476e-1	-9.46412705371471361e1	3.81790906989644782e2	3.81726441386475983e2	3.83020730208912767e2	-1.29816855349617661e-5	3.86580050410015152e0	3.83020730208912355e-10	1.37998263776271757e-9	3.86581011293383181e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	25092242	5.48430766712065476e-1	-9.46412705371471645e1	3.81790906989643418e2	3.81726441386476097e2	3.83020730208909868e2	-1.29816855569836029e-5	3.86580050401252828e0	3.83020730208909511e-10	1.42403681997549237e-9	3.86581011290472798e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	12	25092243	5.48430766712065587e-1	-9.46412705371431429e1	3.81790906989641826e2	3.81726441386476267e2	3.83020730208906116e2	-1.29816855837089679e-5	3.86580050389826058e0	3.83020730208905686e-10	1.46037103269140917e-9	3.86581011277646169e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	13	25092653	5.48438508152558235e-1	-9.42297591608872409e1	3.81787665288508435e2	3.81723520977006331e2	3.83017061701131126e2	-1.15708656062753353e-5	3.84379291946418622e0	3.83017061701130762e-10	1.32396144232582286e-9	3.84380256364539985e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	25092654	5.48438508152558346e-1	-9.42297591608872267e1	3.81787665288506219e2	3.81723520977006388e2	3.83017061701126011e2	-1.15708656441037809e-5	3.84379291931039946e0	3.83017061701125644e-10	1.33471440495735585e-9	3.84380256350143679e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	25092655	5.48438508152558346e-1	-9.42297591608872551e1	3.81787665288505195e2	3.81723520977006388e2	3.83017061701123339e2	-1.15708656646244873e-5	3.84379291922916355e0	3.83017061701122955e-10	1.31428149106254137e-9	3.84380256336974124e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	13	25092656	5.48438508152558457e-1	-9.42297591608792402e1	3.81787665288503888e2	3.81723520977006501e2	3.83017061701119871e2	-1.15708656908033365e-5	3.84379291912406185e0	3.83017061701119543e-10	1.33140790812120901e-9	3.84380256337052462e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	14	25093059	5.48446233501722724e-1	-9.38183030591417975e1	3.81784623905861679e2	3.81720551550451773e2	3.83013944254359444e2	-2.99652534849913118e-6	3.83987720472851857e0	3.83013944254359078e-10	1.40280002560448556e-9	3.83988688347850537e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	25093060	5.48446233501722835e-1	-9.38183030591337541e1	3.81784623905859632e2	3.81720551550452001e2	3.83013944254354612e2	-2.99652539096338988e-6	3.83987720458329740e0	3.83013944254354270e-10	1.38091837810620105e-9	3.83988688329040162e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	25093061	5.48446233501722835e-1	-9.38183030591337541e1	3.81784623905858439e2	3.81720551550452171e2	3.83013944254351941e2	-2.99652541504147751e-6	3.83987720450099124e0	3.83013944254351582e-10	1.33656041371666802e-9	3.83988688323908178e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	14	25093062	5.48446233501722946e-1	-9.38183030591297324e1	3.81784623905857131e2	3.81720551550452342e2	3.83013944254348701e2	-2.99652544460713754e-6	3.83987720440194247e0	3.83013944254348377e-10	1.30534837758919582e-9	3.83988688305459824e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	15	25093464	5.48453992632455534e-1	-9.34042467447895746e1	3.81781174016853186e2	3.81717571474574925e2	3.83009843593298456e2	-9.24216156875352446e-6	3.80645517784848186e0	3.83009843593298083e-10	1.34074064369252890e-9	3.80646489320310177e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	25093465	5.48453992632455645e-1	-9.34042467447895746e1	3.81781174016851139e2	3.81717571474575038e2	3.83009843593293567e2	-9.24216160849294254e-6	3.80645517770634534e0	3.83009843593293172e-10	1.36015243701144857e-9	3.80646489306241698e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	25093466	5.48453992632455645e-1	-9.34042467447895746e1	3.81781174016850116e2	3.81717571474575152e2	3.83009843593291123e2	-9.24216162802834123e-6	3.80645517763299202e0	3.83009843593290691e-10	1.35964638690676141e-9	3.80646489291869550e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	15	25093467	5.48453992632455756e-1	-9.34042467447855671e1	3.81781174016848865e2	3.81717571474575266e2	3.83009843593288053e2	-9.24216165182255043e-6	3.80645517753999441e0	3.83009843593287692e-10	1.34573435391842571e-9	3.80646489280224376e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	16	25238165	5.51590937200902687e-1	9.57906751667956229e1	3.79486445503373147e2	3.79416975347427467e2	3.80722774394660689e2	-1.12718256114698467e-5	4.20866408214556564e0	3.80722774394660294e-10	1.27109205149605130e-9	-4.20867566746369448e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	25238166	5.51590937200902798e-1	9.57906751667996019e1	3.79486445503371556e2	3.79416975347427694e2	3.80722774394656767e2	-1.12718256405460094e-5	4.20866408202132281e0	3.80722774394656417e-10	1.23745802394995023e-9	-4.20867566731050147e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	25238167	5.51590937200902798e-1	9.57906751667996161e1	3.79486445503370703e2	3.79416975347427751e2	3.80722774394654834e2	-1.12718256552429221e-5	4.20866408195494124e0	3.80722774394654452e-10	1.19620419814565624e-9	-4.20867566727793019e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	25238168	5.51590937200902798e-1	9.57906751667996161e1	3.79486445503369680e2	3.79416975347427751e2	3.80722774394652333e2	-1.12718256731994581e-5	4.20866408187079344e0	3.80722774394651919e-10	1.18137812069372785e-9	-4.20867566707767082e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	16	25238169	5.51590937200902909e-1	9.57906751668075742e1	3.79486445503367349e2	3.79416975347427808e2	3.80722774394646876e2	-1.12718257128860671e-5	4.20866408170249695e0	3.80722774394646491e-10	1.27384858994596321e-9	-4.20867566703282137e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	17	25506357	5.56795896457760175e-1	9.29459643711400076e1	3.82148090061853850e2	3.82084614579755396e2	3.83376588278223437e2	-3.19194908100558697e-6	3.79767819667338591e0	3.83376588278223071e-10	1.35793099066887101e-9	-3.79768796485376470e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	17	25506358	5.56795896457760287e-1	9.29459643711360144e1	3.82148090061851917e2	3.82084614579755566e2	3.83376588278219003e2	-3.19194911972908602e-6	3.79767819653432337e0	3.83376588278218625e-10	1.36498489288004131e-9	-3.79768796471159931e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
