6.54401518666695936e-1 1.64408270337893384e2 -4.63264548710170132e0 -1.81345895917714529e2 3.84136890426277546e2 3.84167217022890100e2 1.81345899374787734e2 3.84167464395708407e2 1.81345898979719311e-1 7.71519988849266387e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27725464307277647e0 5.98423363638262273e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42955487919444360e-8 6.32708142167537346e-6 0.00000000000000000e0 -8.69100046110703905e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478903e-1 3.11780703281779037e-1 7.67294711923368289e-1 1.69040915824995096e2 1.81345898979719493e2 -1.52207310136615418e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915212205111565e-2 6.57716253356860039e-8 6.57716256463795551e-8 5.00000000000000000e0
6.54401522666687829e-1 1.64408201253995003e2 -4.63269194290529818e0 -1.81348194173199374e2 3.84136886844339358e2 3.84167213440669116e2 1.81348197630225798e2 3.84167460813485150e2 1.81348197235159936e-1 7.71513799314245115e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27724449961903952e0 5.98423462467594280e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42950329810356420e-8 6.33108141356863996e-6 0.00000000000000000e0 -8.69101144586300278e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764479014e-1 3.11777528380759283e-1 7.67285953456605330e-1 1.69040893196900299e2 1.81348197235160143e2 -1.52206834754588436e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915210689287051e-2 6.57714165792079593e-8 6.57714184844656108e-8 5.00000000000000000e0
6.54401530666671616e-1 1.64408063086181699e2 -4.63278485337402479e0 -1.81352790628796754e2 3.84136879680463267e2 3.84167206276227489e2 1.81352794085787309e2 3.84167453649038748e2 1.81352793690726488e-1 7.71501420379842299e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27722421286363330e0 5.98423660104655220e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42940013705972401e-8 6.33908139735517295e-6 0.00000000000000000e0 -8.69103341449182221e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478667e-1 3.11771178626317258e-1 7.67268436766855633e-1 1.69040847939555732e2 1.81352793690726685e2 -1.52205961090071380e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915207506055594e-2 6.57710048604566345e-8 6.57710071386305599e-8 5.00000000000000000e0
6.54401541666700060e-1 1.64407873104528420e2 -4.63291260338184152e0 -1.81359110663899855e2 3.84136869830088642e2 3.84167196425075190e2 1.81359114120912238e2 3.84167443797879912e2 1.81359113725858390e-1 7.71484399564684883e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27719631877735207e0 5.98423931809842191e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42925829244785439e-8 6.35008142579884804e-6 0.00000000000000000e0 -8.69106361962521445e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478737e-1 3.11762447777311213e-1 7.67244351833749505e-1 1.69040785707910260e2 1.81359113725858577e2 -1.52204698830518609e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915203148060172e-2 6.57704294180362040e-8 6.57704273606437853e-8 5.00000000000000000e0
6.54401543266696861e-1 1.64407845470986985e2 -4.63293118484676025e0 -1.81360029924401942e2 3.84136868397313435e2 3.84167194992186865e2 1.81360033381417594e2 3.84167442364990563e2 1.81360032986364716e-1 7.71481923852980400e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27719226151041498e0 5.98423971325303139e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42923766086861394e-8 6.35168142260056356e-6 0.00000000000000000e0 -8.69106801288199837e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478612e-1 3.11761177852760030e-1 7.67240848847439927e-1 1.69040776655833753e2 1.81360032986364899e2 -1.52204542088999919e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915202465939145e-2 6.57703519705323647e-8 6.57703498508451594e-8 5.00000000000000000e0
6.54401546466690354e-1 1.64407790203840563e2 -4.63296834765614562e0 -1.81361868439576938e2 3.84136865531763135e2 3.84167192126410328e2 1.81361871896528299e2 3.84167439499211923e2 1.81361871501477451e-1 7.71476972444465343e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27718414699276073e0 5.98424050353921722e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42919639783113700e-8 6.35488141609297230e-6 0.00000000000000000e0 -8.69107679929731591e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478764e-1 3.11758638008734212e-1 7.67233842530796739e-1 1.69040758551496708e2 1.81361871501477651e2 -1.52204161807711964e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915201063801468e-2 6.57701832959437973e-8 6.57701857133605292e-8 5.00000000000000000e0
6.54401552866677338e-1 1.64407679669539675e2 -4.63304267254527424e0 -1.81365545434436797e2 3.84136859800662762e2 3.84167186394857481e2 1.81365548891349931e2 3.84167433767654927e2 1.81365548496303153e-1 7.71467069715886221e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27716791805477481e0 5.98424208397339363e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42911387248394192e-8 6.36128140307778978e-6 0.00000000000000000e0 -8.69109437156407205e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478778e-1 3.11753558351144489e-1 7.67219830053519902e-1 1.69040722342084962e2 1.81365548496303347e2 -1.52203462928494301e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915198297421739e-2 6.57698545341240864e-8 6.57698464066464061e-8 5.00000000000000000e0
6.54401565666651419e-1 1.64407458600895893e2 -4.63319131941340778e0 -1.81372899282540118e2 3.84136848338461903e2 3.84167174931751731e2 1.81372902739396125e2 3.84167422304541788e2 1.81372902344357351e-1 7.71447264607883217e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27713546056808092e0 5.98424524428904814e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42894882470274422e-8 6.37408137715844703e-6 0.00000000000000000e0 -8.69112951389558908e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478764e-1 3.11743399157809298e-1 7.67191805722985065e-1 1.69040649920309306e2 1.81372902344357556e2 -1.52202003471727787e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915193370992127e-2 6.57691805084184796e-8 6.57691860876381295e-8 5.00000000000000000e0
6.54401566666700019e-1 1.64407441329032963e2 -4.63320293287308260e0 -1.81373473822994129e2 3.84136847442932094e2 3.84167174036151209e2 1.81373477279909110e2 3.84167421408940697e2 1.81373476884870960e-1 7.71445717275118489e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27713292472041839e0 5.98424549117017346e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42893592985559986e-8 6.37508142575793357e-6 0.00000000000000000e0 -8.69113225940562950e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478778e-1 3.11742605437491049e-1 7.67189616521098183e-1 1.69040644261906039e2 1.81373476884871167e2 -1.52201911620511423e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915192992035990e-2 6.57691414532177304e-8 6.57691473588929307e-8 5.00000000000000000e0
6.54401568666797218e-1 1.64407406785347803e2 -4.63322615967922236e0 -1.81374622898343716e2 3.84136845651872534e2 3.84167172244950279e2 1.81374626355173035e2 3.84167419617738517e2 1.81374625960136232e-1 7.71442622624770933e-7 5.00000000000000000e0 4.99999999999999378e0 0.00000000000000000e0 2.27712785304093401e0 5.98424598490994253e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.03310269417437371e-19 6.42891014028067529e-8 6.37708152295690667e-6 0.00000000000000000e0 -8.69113775034807245e-1 4.99999999499999936e-9 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.04086116764478889e-1 3.11741018001812309e-1 7.67185237626985539e-1 1.69040632945027028e2 1.81374625960136427e2 -1.52201689392044390e-9 5.00000000000000000e0 0.00000000000000000e0 5.00000000000000000e0 5.00000000000000000e0 1.64915192158332502e-2 6.57690322686766755e-8 6.57690279199526672e-8 5.00000000000000000e0
