-5.00000000e-02 -5.00000000e-02 -5.00000000e-02 -4.75560508e-02 
-5.10000000e-02 -5.10000000e-02 -5.10000000e-02 -4.84943475e-02 
-5.20000000e-02 -5.20000000e-02 -5.20000000e-02 -4.94314607e-02 
-5.30000000e-02 -5.30000000e-02 -5.30000000e-02 -5.03682706e-02 
-5.40000000e-02 -5.40000000e-02 -5.40000000e-02 -5.13044773e-02 
-5.50000000e-02 -5.50000000e-02 -5.50000000e-02 -5.22400758e-02 
-5.60000000e-02 -5.60000000e-02 -5.60000000e-02 -5.31750610e-02 
-5.70000000e-02 -5.70000000e-02 -5.70000000e-02 -5.41094281e-02 
-5.80000000e-02 -5.80000000e-02 -5.80000000e-02 -5.50431718e-02 
-5.90000000e-02 -5.90000000e-02 -5.90000000e-02 -5.59762872e-02 
-6.00000000e-02 -6.00000000e-02 -6.00000000e-02 -5.69087692e-02 
-6.10000000e-02 -6.10000000e-02 -6.10000000e-02 -5.78406127e-02 
-6.20000000e-02 -6.20000000e-02 -6.20000000e-02 -5.87718124e-02 
-6.30000000e-02 -6.30000000e-02 -6.30000000e-02 -5.97023632e-02 
-6.40000000e-02 -6.40000000e-02 -6.40000000e-02 -6.06322600e-02 
-6.50000000e-02 -6.50000000e-02 -6.50000000e-02 -6.15614974e-02 
-6.60000000e-02 -6.60000000e-02 -6.60000000e-02 -6.24900703e-02 
-6.70000000e-02 -6.70000000e-02 -6.70000000e-02 -6.34179734e-02 
-6.80000000e-02 -6.80000000e-02 -6.80000000e-02 -6.43452014e-02 
-6.90000000e-02 -6.90000000e-02 -6.90000000e-02 -6.52717489e-02 
-7.00000000e-02 -7.00000000e-02 -7.00000000e-02 -6.61976106e-02 
-7.10000000e-02 -7.10000000e-02 -7.10000000e-02 -6.71227812e-02 
-7.20000000e-02 -7.20000000e-02 -7.20000000e-02 -6.80472553e-02 
-7.30000000e-02 -7.30000000e-02 -7.30000000e-02 -6.89710274e-02 
-7.40000000e-02 -7.40000000e-02 -7.40000000e-02 -6.98940921e-02 
-7.50000000e-02 -7.50000000e-02 -7.50000000e-02 -7.08164439e-02 
-7.60000000e-02 -7.60000000e-02 -7.60000000e-02 -7.17380775e-02 
-7.70000000e-02 -7.70000000e-02 -7.70000000e-02 -7.26589871e-02 
-7.80000000e-02 -7.80000000e-02 -7.80000000e-02 -7.35791674e-02 
-7.90000000e-02 -7.90000000e-02 -7.90000000e-02 -7.44986128e-02 
-8.00000000e-02 -8.00000000e-02 -8.00000000e-02 -7.54173177e-02 
-8.10000000e-02 -8.10000000e-02 -8.10000000e-02 -7.63352765e-02 
-8.20000000e-02 -8.20000000e-02 -8.20000000e-02 -7.72524836e-02 
-8.30000000e-02 -8.30000000e-02 -8.30000000e-02 -7.81689334e-02 
-8.40000000e-02 -8.40000000e-02 -8.40000000e-02 -7.90846202e-02 
-8.50000000e-02 -8.50000000e-02 -8.50000000e-02 -7.99995384e-02 
-8.60000000e-02 -8.60000000e-02 -8.60000000e-02 -8.09136822e-02 
-8.70000000e-02 -8.70000000e-02 -8.70000000e-02 -8.18270459e-02 
-8.80000000e-02 -8.80000000e-02 -8.80000000e-02 -8.27396239e-02 
-8.90000000e-02 -8.90000000e-02 -8.90000000e-02 -8.36514103e-02 
-9.00000000e-02 -9.00000000e-02 -9.00000000e-02 -8.45623994e-02 
-9.10000000e-02 -9.10000000e-02 -9.10000000e-02 -8.54725855e-02 
-9.20000000e-02 -9.20000000e-02 -9.20000000e-02 -8.63819626e-02 
-9.30000000e-02 -9.30000000e-02 -9.30000000e-02 -8.72905250e-02 
-9.40000000e-02 -9.40000000e-02 -9.40000000e-02 -8.81982669e-02 
-9.50000000e-02 -9.50000000e-02 -9.50000000e-02 -8.91051823e-02 
-9.60000000e-02 -9.60000000e-02 -9.60000000e-02 -9.00112655e-02 
-9.70000000e-02 -9.70000000e-02 -9.70000000e-02 -9.09165105e-02 
-9.80000000e-02 -9.80000000e-02 -9.80000000e-02 -9.18209114e-02 
-9.90000000e-02 -9.90000000e-02 -9.90000000e-02 -9.27244624e-02 
-1.00000000e-01 -1.00000000e-01 -1.00000000e-01 -9.36271574e-02 
-1.01000000e-01 -1.01000000e-01 -1.01000000e-01 -9.45289906e-02 
-1.02000000e-01 -1.02000000e-01 -1.02000000e-01 -9.54299560e-02 
-1.03000000e-01 -1.03000000e-01 -1.03000000e-01 -9.63300475e-02 
-1.04000000e-01 -1.04000000e-01 -1.04000000e-01 -9.72292593e-02 
-1.05000000e-01 -1.05000000e-01 -1.05000000e-01 -9.81275854e-02 
-1.06000000e-01 -1.06000000e-01 -1.06000000e-01 -9.90250196e-02 
-1.07000000e-01 -1.07000000e-01 -1.07000000e-01 -9.99215561e-02 
-1.08000000e-01 -1.08000000e-01 -1.08000000e-01 -1.00817189e-01 
-1.09000000e-01 -1.09000000e-01 -1.09000000e-01 -1.01711912e-01 
-1.10000000e-01 -1.10000000e-01 -1.10000000e-01 -1.02605718e-01 
