-5.00000000e-02 -5.00000000e-02 -5.00000000e-02 -4.99970020e-02 
-5.10000000e-02 -5.10000000e-02 -5.10000000e-02 -5.09969129e-02 
-5.20000000e-02 -5.20000000e-02 -5.20000000e-02 -5.19968207e-02 
-5.30000000e-02 -5.30000000e-02 -5.30000000e-02 -5.29967278e-02 
-5.40000000e-02 -5.40000000e-02 -5.40000000e-02 -5.39966332e-02 
-5.50000000e-02 -5.50000000e-02 -5.50000000e-02 -5.49965370e-02 
-5.60000000e-02 -5.60000000e-02 -5.60000000e-02 -5.59964392e-02 
-5.70000000e-02 -5.70000000e-02 -5.70000000e-02 -5.69963397e-02 
-5.80000000e-02 -5.80000000e-02 -5.80000000e-02 -5.79962385e-02 
-5.90000000e-02 -5.90000000e-02 -5.90000000e-02 -5.89961355e-02 
-6.00000000e-02 -6.00000000e-02 -6.00000000e-02 -5.99960308e-02 
-6.10000000e-02 -6.10000000e-02 -6.10000000e-02 -6.09959242e-02 
-6.20000000e-02 -6.20000000e-02 -6.20000000e-02 -6.19958158e-02 
-6.30000000e-02 -6.30000000e-02 -6.30000000e-02 -6.29957056e-02 
-6.40000000e-02 -6.40000000e-02 -6.40000000e-02 -6.39955935e-02 
-6.50000000e-02 -6.50000000e-02 -6.50000000e-02 -6.49954794e-02 
-6.60000000e-02 -6.60000000e-02 -6.60000000e-02 -6.59953634e-02 
-6.70000000e-02 -6.70000000e-02 -6.70000000e-02 -6.69952454e-02 
-6.80000000e-02 -6.80000000e-02 -6.80000000e-02 -6.79951254e-02 
-6.90000000e-02 -6.90000000e-02 -6.90000000e-02 -6.89950033e-02 
-7.00000000e-02 -7.00000000e-02 -7.00000000e-02 -6.99948791e-02 
-7.10000000e-02 -7.10000000e-02 -7.10000000e-02 -7.09947528e-02 
-7.20000000e-02 -7.20000000e-02 -7.20000000e-02 -7.19946243e-02 
-7.30000000e-02 -7.30000000e-02 -7.30000000e-02 -7.29944936e-02 
-7.40000000e-02 -7.40000000e-02 -7.40000000e-02 -7.39943606e-02 
-7.50000000e-02 -7.50000000e-02 -7.50000000e-02 -7.49942254e-02 
-7.60000000e-02 -7.60000000e-02 -7.60000000e-02 -7.59940878e-02 
-7.70000000e-02 -7.70000000e-02 -7.70000000e-02 -7.69939479e-02 
-7.80000000e-02 -7.80000000e-02 -7.80000000e-02 -7.79938056e-02 
-7.90000000e-02 -7.90000000e-02 -7.90000000e-02 -7.89936608e-02 
-8.00000000e-02 -8.00000000e-02 -8.00000000e-02 -7.99935136e-02 
-8.10000000e-02 -8.10000000e-02 -8.10000000e-02 -8.09933638e-02 
-8.20000000e-02 -8.20000000e-02 -8.20000000e-02 -8.19932114e-02 
-8.30000000e-02 -8.30000000e-02 -8.30000000e-02 -8.29930564e-02 
-8.40000000e-02 -8.40000000e-02 -8.40000000e-02 -8.39928988e-02 
-8.50000000e-02 -8.50000000e-02 -8.50000000e-02 -8.49927384e-02 
-8.60000000e-02 -8.60000000e-02 -8.60000000e-02 -8.59925753e-02 
-8.70000000e-02 -8.70000000e-02 -8.70000000e-02 -8.69924094e-02 
-8.80000000e-02 -8.80000000e-02 -8.80000000e-02 -8.79922407e-02 
-8.90000000e-02 -8.90000000e-02 -8.90000000e-02 -8.89920690e-02 
-9.00000000e-02 -9.00000000e-02 -9.00000000e-02 -8.99918944e-02 
-9.10000000e-02 -9.10000000e-02 -9.10000000e-02 -9.09917168e-02 
-9.20000000e-02 -9.20000000e-02 -9.20000000e-02 -9.19915361e-02 
-9.30000000e-02 -9.30000000e-02 -9.30000000e-02 -9.29913524e-02 
-9.40000000e-02 -9.40000000e-02 -9.40000000e-02 -9.39911654e-02 
-9.50000000e-02 -9.50000000e-02 -9.50000000e-02 -9.49909753e-02 
-9.60000000e-02 -9.60000000e-02 -9.60000000e-02 -9.59907819e-02 
-9.70000000e-02 -9.70000000e-02 -9.70000000e-02 -9.69905852e-02 
-9.80000000e-02 -9.80000000e-02 -9.80000000e-02 -9.79903851e-02 
-9.90000000e-02 -9.90000000e-02 -9.90000000e-02 -9.89901815e-02 
-1.00000000e-01 -1.00000000e-01 -1.00000000e-01 -9.99899745e-02 
-1.01000000e-01 -1.01000000e-01 -1.01000000e-01 -1.00989764e-01 
-1.02000000e-01 -1.02000000e-01 -1.02000000e-01 -1.01989550e-01 
-1.03000000e-01 -1.03000000e-01 -1.03000000e-01 -1.02989332e-01 
-1.04000000e-01 -1.04000000e-01 -1.04000000e-01 -1.03989110e-01 
-1.05000000e-01 -1.05000000e-01 -1.05000000e-01 -1.04988885e-01 
-1.06000000e-01 -1.06000000e-01 -1.06000000e-01 -1.05988655e-01 
-1.07000000e-01 -1.07000000e-01 -1.07000000e-01 -1.06988422e-01 
-1.08000000e-01 -1.08000000e-01 -1.08000000e-01 -1.07988185e-01 
-1.09000000e-01 -1.09000000e-01 -1.09000000e-01 -1.08987944e-01 
-1.10000000e-01 -1.10000000e-01 -1.10000000e-01 -1.09987698e-01 
-1.11000000e-01 -1.11000000e-01 -1.11000000e-01 -1.10987448e-01 
-1.12000000e-01 -1.12000000e-01 -1.12000000e-01 -1.11987194e-01 
-1.13000000e-01 -1.13000000e-01 -1.13000000e-01 -1.12986936e-01 
-1.14000000e-01 -1.14000000e-01 -1.14000000e-01 -1.13986673e-01 
-1.15000000e-01 -1.15000000e-01 -1.15000000e-01 -1.14986406e-01 
-1.16000000e-01 -1.16000000e-01 -1.16000000e-01 -1.15986134e-01 
-1.17000000e-01 -1.17000000e-01 -1.17000000e-01 -1.16985857e-01 
-1.18000000e-01 -1.18000000e-01 -1.18000000e-01 -1.17985576e-01 
-1.19000000e-01 -1.19000000e-01 -1.19000000e-01 -1.18985290e-01 
-1.20000000e-01 -1.20000000e-01 -1.20000000e-01 -1.19984999e-01 
-1.21000000e-01 -1.21000000e-01 -1.21000000e-01 -1.20984703e-01 
-1.22000000e-01 -1.22000000e-01 -1.22000000e-01 -1.21984402e-01 
-1.23000000e-01 -1.23000000e-01 -1.23000000e-01 -1.22984095e-01 
-1.24000000e-01 -1.24000000e-01 -1.24000000e-01 -1.23983784e-01 
-1.25000000e-01 -1.25000000e-01 -1.25000000e-01 -1.24983467e-01 
-1.26000000e-01 -1.26000000e-01 -1.26000000e-01 -1.25983145e-01 
-1.27000000e-01 -1.27000000e-01 -1.27000000e-01 -1.26982817e-01 
-1.28000000e-01 -1.28000000e-01 -1.28000000e-01 -1.27982483e-01 
-1.29000000e-01 -1.29000000e-01 -1.29000000e-01 -1.28982144e-01 
-1.30000000e-01 -1.30000000e-01 -1.30000000e-01 -1.29981799e-01 
-1.31000000e-01 -1.31000000e-01 -1.31000000e-01 -1.30981448e-01 
-1.32000000e-01 -1.32000000e-01 -1.32000000e-01 -1.31981091e-01 
-1.33000000e-01 -1.33000000e-01 -1.33000000e-01 -1.32980727e-01 
-1.34000000e-01 -1.34000000e-01 -1.34000000e-01 -1.33980358e-01 
-1.35000000e-01 -1.35000000e-01 -1.35000000e-01 -1.34979982e-01 
-1.36000000e-01 -1.36000000e-01 -1.36000000e-01 -1.35979600e-01 
-1.37000000e-01 -1.37000000e-01 -1.37000000e-01 -1.36979211e-01 
-1.38000000e-01 -1.38000000e-01 -1.38000000e-01 -1.37978816e-01 
-1.39000000e-01 -1.39000000e-01 -1.39000000e-01 -1.38978413e-01 
-1.40000000e-01 -1.40000000e-01 -1.40000000e-01 -1.39978004e-01 
-1.41000000e-01 -1.41000000e-01 -1.41000000e-01 -1.40977588e-01 
-1.42000000e-01 -1.42000000e-01 -1.42000000e-01 -1.41977165e-01 
-1.43000000e-01 -1.43000000e-01 -1.43000000e-01 -1.42976734e-01 
-1.44000000e-01 -1.44000000e-01 -1.44000000e-01 -1.43976296e-01 
-1.45000000e-01 -1.45000000e-01 -1.45000000e-01 -1.44975851e-01 
-1.46000000e-01 -1.46000000e-01 -1.46000000e-01 -1.45975397e-01 
-1.47000000e-01 -1.47000000e-01 -1.47000000e-01 -1.46974936e-01 
-1.48000000e-01 -1.48000000e-01 -1.48000000e-01 -1.47974468e-01 
-1.49000000e-01 -1.49000000e-01 -1.49000000e-01 -1.48973991e-01 
-1.50000000e-01 -1.50000000e-01 -1.50000000e-01 -1.49973505e-01 
-1.51000000e-01 -1.51000000e-01 -1.51000000e-01 -1.50973012e-01 
-1.52000000e-01 -1.52000000e-01 -1.52000000e-01 -1.51972510e-01 
-1.53000000e-01 -1.53000000e-01 -1.53000000e-01 -1.52972000e-01 
-1.54000000e-01 -1.54000000e-01 -1.54000000e-01 -1.53971480e-01 
-1.55000000e-01 -1.55000000e-01 -1.55000000e-01 -1.54970952e-01 
-1.56000000e-01 -1.56000000e-01 -1.56000000e-01 -1.55970415e-01 
-1.57000000e-01 -1.57000000e-01 -1.57000000e-01 -1.56969868e-01 
-1.58000000e-01 -1.58000000e-01 -1.58000000e-01 -1.57969312e-01 
-1.59000000e-01 -1.59000000e-01 -1.59000000e-01 -1.58968747e-01 
-1.60000000e-01 -1.60000000e-01 -1.60000000e-01 -1.59968172e-01 
-1.61000000e-01 -1.61000000e-01 -1.61000000e-01 -1.60967587e-01 
-1.62000000e-01 -1.62000000e-01 -1.62000000e-01 -1.61966992e-01 
-1.63000000e-01 -1.63000000e-01 -1.63000000e-01 -1.62966386e-01 
-1.64000000e-01 -1.64000000e-01 -1.64000000e-01 -1.63965771e-01 
-1.65000000e-01 -1.65000000e-01 -1.65000000e-01 -1.64965145e-01 
-1.66000000e-01 -1.66000000e-01 -1.66000000e-01 -1.65964508e-01 
-1.67000000e-01 -1.67000000e-01 -1.67000000e-01 -1.66963860e-01 
-1.68000000e-01 -1.68000000e-01 -1.68000000e-01 -1.67963201e-01 
-1.69000000e-01 -1.69000000e-01 -1.69000000e-01 -1.68962530e-01 
-1.70000000e-01 -1.70000000e-01 -1.70000000e-01 -1.69961848e-01 
-1.71000000e-01 -1.71000000e-01 -1.71000000e-01 -1.70961155e-01 
-1.72000000e-01 -1.72000000e-01 -1.72000000e-01 -1.71960449e-01 
-1.73000000e-01 -1.73000000e-01 -1.73000000e-01 -1.72959732e-01 
-1.74000000e-01 -1.74000000e-01 -1.74000000e-01 -1.73959002e-01 
-1.75000000e-01 -1.75000000e-01 -1.75000000e-01 -1.74958259e-01 
-1.76000000e-01 -1.76000000e-01 -1.76000000e-01 -1.75957504e-01 
-1.77000000e-01 -1.77000000e-01 -1.77000000e-01 -1.76956736e-01 
-1.78000000e-01 -1.78000000e-01 -1.78000000e-01 -1.77955955e-01 
-1.79000000e-01 -1.79000000e-01 -1.79000000e-01 -1.78955160e-01 
-1.80000000e-01 -1.80000000e-01 -1.80000000e-01 -1.79954352e-01 
-1.81000000e-01 -1.81000000e-01 -1.81000000e-01 -1.80953530e-01 
-1.82000000e-01 -1.82000000e-01 -1.82000000e-01 -1.81952693e-01 
-1.83000000e-01 -1.83000000e-01 -1.83000000e-01 -1.82951843e-01 
-1.84000000e-01 -1.84000000e-01 -1.84000000e-01 -1.83950977e-01 
-1.85000000e-01 -1.85000000e-01 -1.85000000e-01 -1.84950097e-01 
-1.86000000e-01 -1.86000000e-01 -1.86000000e-01 -1.85949202e-01 
-1.87000000e-01 -1.87000000e-01 -1.87000000e-01 -1.86948292e-01 
-1.88000000e-01 -1.88000000e-01 -1.88000000e-01 -1.87947365e-01 
-1.89000000e-01 -1.89000000e-01 -1.89000000e-01 -1.88946423e-01 
-1.90000000e-01 -1.90000000e-01 -1.90000000e-01 -1.89945465e-01 
-1.91000000e-01 -1.91000000e-01 -1.91000000e-01 -1.90944490e-01 
-1.92000000e-01 -1.92000000e-01 -1.92000000e-01 -1.91943499e-01 
-1.93000000e-01 -1.93000000e-01 -1.93000000e-01 -1.92942491e-01 
-1.94000000e-01 -1.94000000e-01 -1.94000000e-01 -1.93941465e-01 
-1.95000000e-01 -1.95000000e-01 -1.95000000e-01 -1.94940422e-01 
-1.96000000e-01 -1.96000000e-01 -1.96000000e-01 -1.95939361e-01 
-1.97000000e-01 -1.97000000e-01 -1.97000000e-01 -1.96938281e-01 
-1.98000000e-01 -1.98000000e-01 -1.98000000e-01 -1.97937183e-01 
-1.99000000e-01 -1.99000000e-01 -1.99000000e-01 -1.98936067e-01 
-2.00000000e-01 -2.00000000e-01 -2.00000000e-01 -1.99934931e-01 
-2.01000000e-01 -2.01000000e-01 -2.01000000e-01 -2.00933775e-01 
-2.02000000e-01 -2.02000000e-01 -2.02000000e-01 -2.01932600e-01 
-2.03000000e-01 -2.03000000e-01 -2.03000000e-01 -2.02931405e-01 
-2.04000000e-01 -2.04000000e-01 -2.04000000e-01 -2.03930189e-01 
-2.05000000e-01 -2.05000000e-01 -2.05000000e-01 -2.04928953e-01 
-2.06000000e-01 -2.06000000e-01 -2.06000000e-01 -2.05927695e-01 
-2.07000000e-01 -2.07000000e-01 -2.07000000e-01 -2.06926415e-01 
-2.08000000e-01 -2.08000000e-01 -2.08000000e-01 -2.07925114e-01 
-2.09000000e-01 -2.09000000e-01 -2.09000000e-01 -2.08923790e-01 
-2.10000000e-01 -2.10000000e-01 -2.10000000e-01 -2.09922444e-01 
-2.11000000e-01 -2.11000000e-01 -2.11000000e-01 -2.10921075e-01 
-2.12000000e-01 -2.12000000e-01 -2.12000000e-01 -2.11919682e-01 
-2.13000000e-01 -2.13000000e-01 -2.13000000e-01 -2.12918265e-01 
-2.14000000e-01 -2.14000000e-01 -2.14000000e-01 -2.13916824e-01 
-2.15000000e-01 -2.15000000e-01 -2.15000000e-01 -2.14915358e-01 
-2.16000000e-01 -2.16000000e-01 -2.16000000e-01 -2.15913868e-01 
-2.17000000e-01 -2.17000000e-01 -2.17000000e-01 -2.16912351e-01 
-2.18000000e-01 -2.18000000e-01 -2.18000000e-01 -2.17910809e-01 
-2.19000000e-01 -2.19000000e-01 -2.19000000e-01 -2.18909240e-01 
-2.20000000e-01 -2.20000000e-01 -2.20000000e-01 -2.19907644e-01 
-2.21000000e-01 -2.21000000e-01 -2.21000000e-01 -2.20906021e-01 
-2.22000000e-01 -2.22000000e-01 -2.22000000e-01 -2.21904371e-01 
-2.23000000e-01 -2.23000000e-01 -2.23000000e-01 -2.22902692e-01 
-2.24000000e-01 -2.24000000e-01 -2.24000000e-01 -2.23900984e-01 
-2.25000000e-01 -2.25000000e-01 -2.25000000e-01 -2.24899247e-01 
-2.26000000e-01 -2.26000000e-01 -2.26000000e-01 -2.25897480e-01 
-2.27000000e-01 -2.27000000e-01 -2.27000000e-01 -2.26895683e-01 
-2.28000000e-01 -2.28000000e-01 -2.28000000e-01 -2.27893855e-01 
-2.29000000e-01 -2.29000000e-01 -2.29000000e-01 -2.28891996e-01 
-2.30000000e-01 -2.30000000e-01 -2.30000000e-01 -2.29890105e-01 
-2.31000000e-01 -2.31000000e-01 -2.31000000e-01 -2.30888181e-01 
-2.32000000e-01 -2.32000000e-01 -2.32000000e-01 -2.31886225e-01 
-2.33000000e-01 -2.33000000e-01 -2.33000000e-01 -2.32884235e-01 
-2.34000000e-01 -2.34000000e-01 -2.34000000e-01 -2.33882211e-01 
-2.35000000e-01 -2.35000000e-01 -2.35000000e-01 -2.34880153e-01 
-2.36000000e-01 -2.36000000e-01 -2.36000000e-01 -2.35878059e-01 
-2.37000000e-01 -2.37000000e-01 -2.37000000e-01 -2.36875930e-01 
-2.38000000e-01 -2.38000000e-01 -2.38000000e-01 -2.37873764e-01 
-2.39000000e-01 -2.39000000e-01 -2.39000000e-01 -2.38871561e-01 
-2.40000000e-01 -2.40000000e-01 -2.40000000e-01 -2.39869320e-01 
-2.41000000e-01 -2.41000000e-01 -2.41000000e-01 -2.40867041e-01 
-2.42000000e-01 -2.42000000e-01 -2.42000000e-01 -2.41864723e-01 
-2.43000000e-01 -2.43000000e-01 -2.43000000e-01 -2.42862365e-01 
-2.44000000e-01 -2.44000000e-01 -2.44000000e-01 -2.43859967e-01 
-2.45000000e-01 -2.45000000e-01 -2.45000000e-01 -2.44857528e-01 
-2.46000000e-01 -2.46000000e-01 -2.46000000e-01 -2.45855047e-01 
-2.47000000e-01 -2.47000000e-01 -2.47000000e-01 -2.46852524e-01 
-2.48000000e-01 -2.48000000e-01 -2.48000000e-01 -2.47849958e-01 
-2.49000000e-01 -2.49000000e-01 -2.49000000e-01 -2.48847347e-01 
-2.50000000e-01 -2.50000000e-01 -2.50000000e-01 -2.49844692e-01 
-2.51000000e-01 -2.51000000e-01 -2.51000000e-01 -2.50841992e-01 
-2.52000000e-01 -2.52000000e-01 -2.52000000e-01 -2.51839246e-01 
-2.53000000e-01 -2.53000000e-01 -2.53000000e-01 -2.52836453e-01 
-2.54000000e-01 -2.54000000e-01 -2.54000000e-01 -2.53833611e-01 
-2.55000000e-01 -2.55000000e-01 -2.55000000e-01 -2.54830722e-01 
-2.56000000e-01 -2.56000000e-01 -2.56000000e-01 -2.55827783e-01 
-2.57000000e-01 -2.57000000e-01 -2.57000000e-01 -2.56824794e-01 
