role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	17	25503085	5.56772681278832837e-1	9.32511634747889531e1	-9.33906535862576770e-1	-3.86984966040876088e0	3.82069659421992185e2	3.82099822816157030e2	3.86984000026880359e0	3.82164364446481443e2	3.83394265879696775e2	-1.18006512483137136e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88185844080016285e0	2.59543777362629502e0
RIGHT	17	25503086	5.56772681278832948e-1	9.32511634742875088e1	-9.33906536360000872e-1	-3.86984966035669231e0	3.82069659421992299e2	3.82099822816157143e2	3.86984000009388485e0	3.82164364446479226e2	3.83394265879690806e2	-1.18006512925068140e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88185844080016196e0	2.59543777362521411e0
LEFT	18	25503483	5.56780418114995790e-1	9.28399274659445837e1	-9.32987243589746496e-1	-3.83927320026390362e0	3.82066713314743879e2	3.82096876476321313e2	3.83926350384987769e0	3.82160964373968625e2	3.83390272798962656e2	-8.45909585744892126e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88183122584488505e0	2.58435285377803226e0
GROUP	18	25503484	5.56780418114995901e-1	9.28399274666386560e1	-9.32987242887620694e-1	-3.83927320002572969e0	3.82066713314743993e2	3.82096876476321427e2	3.83926350372935410e0	3.82160964373967033e2	3.83390272798958847e2	-8.45909588703000703e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88183122584488594e0	2.58435285377728929e0
GROUP	18	25503485	5.56780418114995901e-1	9.28399274660529130e1	-9.32987243473391570e-1	-3.83927319992761795e0	3.82066713314744050e2	3.82096876476321484e2	3.83926350366483238e0	3.82160964373966181e2	3.83390272798956687e2	-8.45909590442700837e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88183122584488505e0	2.58435285377689139e0
GROUP	18	25503486	5.56780418114995901e-1	9.28399274658037967e1	-9.32987243722483206e-1	-3.83927319984547921e0	3.82066713314744050e2	3.82096876476321484e2	3.83926350358344148e0	3.82160964373965101e2	3.83390272798953845e2	-8.45909592704055867e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88183122584488460e0	2.58435285377638913e0
RIGHT	18	25503487	5.56780418114996012e-1	9.28399274659641236e1	-9.32987243558145884e-1	-3.83927319980688253e0	3.82066713314744106e2	3.82096876476321540e2	3.83926350342065881e0	3.82160964373963111e2	3.83390272798948217e2	-8.45909597116320793e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88183122584488505e0	2.58435285377538548e0
LEFT	19	25504280	5.56795899273853978e-1	9.20146711153302448e1	-9.31142513582177256e-1	-3.77816249294835416e0	3.82060689633039715e2	3.82090852319063345e2	3.77815272335488661e0	3.82154041796787226e2	3.83382158104966209e2	-4.61798462859842731e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88177708895966456e0	2.56208935578215957e0
GROUP	19	25504281	5.56795899273854089e-1	9.20146711161180662e1	-9.31142512786301224e-1	-3.77816249266641080e0	3.82060689633039829e2	3.82090852319063458e2	3.77815272322597329e0	3.82154041796785350e2	3.83382158104961945e2	-4.61798466638370820e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88177708895966500e0	2.56208935578136865e0
GROUP	19	25504282	5.56795899273854089e-1	9.20146711154393273e1	-9.31142513465019639e-1	-3.77816249275747396e0	3.82060689633039885e2	3.82090852319063515e2	3.77815272315703554e0	3.82154041796784327e2	3.83382158104959615e2	-4.61798468637167659e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88177708895966544e0	2.56208935578094632e0
GROUP	19	25504283	5.56795899273854089e-1	9.20146711162844895e1	-9.31142512619877905e-1	-3.77816249263685222e0	3.82060689633040056e2	3.82090852319063686e2	3.77815272306954464e0	3.82154041796783019e2	3.83382158104956545e2	-4.61798471301315824e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88177708895966589e0	2.56208935578041119e0
RIGHT	19	25504284	5.56795899273854200e-1	9.20146711154898043e1	-9.31142513410525785e-1	-3.77816249253908154e0	3.82060689633040170e2	3.82090852319063799e2	3.77815272289456372e0	3.82154041796780461e2	3.83382158104950690e2	-4.61798476312251186e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88177708895966500e0	2.56208935577933916e0
LEFT	20	25647612	5.59901858346821157e-1	-2.17801790930654615e0	9.24256363660798854e1	4.12517408875899871e0	3.79767507336390850e2	3.79797488981706863e2	4.12516236303581252e0	3.79865740566791658e2	3.81100508787668218e2	-5.97612087079082802e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88379219668405318e0	2.56649905915398291e0
GROUP	20	25647613	5.59901858346821268e-1	-2.17801790893894642e0	9.24256363664554641e1	4.12517408867320601e0	3.79767507336391134e2	3.79797488981707147e2	4.12516236290179528e0	3.79865740566789896e2	3.81100508787663671e2	-5.97612090879082160e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88379219668405407e0	2.56649905915338783e0
GROUP	20	25647614	5.59901858346821268e-1	-2.17801790945750717e0	9.24256363659369100e1	4.12517408858785828e0	3.79767507336391247e2	3.79797488981707261e2	4.12516236283583382e0	3.79865740566788929e2	3.81100508787661454e2	-5.97612092723216458e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88379219668405407e0	2.56649905915309429e0
GROUP	20	25647615	5.59901858346821268e-1	-2.17801790887709945e0	9.24256363665173239e1	4.12517408845834499e0	3.79767507336391304e2	3.79797488981707318e2	4.12516236275129611e0	3.79865740566787679e2	3.81100508787658669e2	-5.97612095043549884e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88379219668405362e0	2.56649905915271770e0
RIGHT	20	25647616	5.59901858346821379e-1	-2.17801790871829226e0	9.24256363666801519e1	4.12517408830780319e0	3.79767507336391475e2	3.79797488981707488e2	4.12516236258222069e0	3.79865740566785405e2	3.81100508787653268e2	-5.97612099704439563e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88379219668405362e0	2.56649905915196497e0
LEFT	21	25648427	5.59917350897459531e-1	-2.20784139553109604e0	9.32170735386017384e1	4.21580798132135737e0	3.79762153093892948e2	3.79792134316505553e2	4.21579634471890508e0	3.79861712374061881e2	3.81098173901274208e2	-6.08167569413585209e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88385793768233034e0	2.58917636322365308e0
GROUP	21	25648428	5.59917350897459642e-1	-2.20784139519224620e0	9.32170735389445468e1	4.21580798113739164e0	3.79762153093893062e2	3.79792134316505667e2	4.21579634460445885e0	3.79861712374060346e2	3.81098173901270570e2	-6.08167572464934750e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88385793768233034e0	2.58917636322315881e0
GROUP	21	25648429	5.59917350897459642e-1	-2.20784139280458280e0	9.32170735413322262e1	4.21580798105731258e0	3.79762153093893119e2	3.79792134316505724e2	4.21579634454310437e0	3.79861712374059607e2	3.81098173901268638e2	-6.08167574142188141e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88385793768233034e0	2.58917636322289324e0
GROUP	21	25648430	5.59917350897459642e-1	-2.20784139422142367e0	9.32170735399153756e1	4.21580798112509569e0	3.79762153093893232e2	3.79792134316505837e2	4.21579634446602647e0	3.79861712374058641e2	3.81098173901266136e2	-6.08167576266927260e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88385793768233079e0	2.58917636322255929e0
RIGHT	21	25648431	5.59917350897459754e-1	-2.20784139538258239e0	9.32170735387622074e1	4.21580798093478304e0	3.79762153093893346e2	3.79792134316505951e2	4.21579634431186712e0	3.79861712374056481e2	3.81098173901260964e2	-6.08167580718498157e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88385793768233212e0	2.58917636322189226e0
LEFT	22	25915085	5.65091374709181915e-1	-2.10460445057577727e0	9.28581643610111769e1	3.90231714373135397e0	3.82412143790001778e2	3.82442334222406203e2	3.90230753718080869e0	3.82507360647212238e2	3.83737889290258067e2	-1.61368717118100583e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88274002270615037e0	2.60684188030413333e0
GROUP	22	25915086	5.65091374709182026e-1	-2.10460445068636393e0	9.28581643608926299e1	3.90231714357255122e0	3.82412143790002006e2	3.82442334222406430e2	3.90230753701812993e0	3.82507360647210021e2	3.83737889290252781e2	-1.61368717489762614e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88274002270615037e0	2.60684188030312258e0
GROUP	22	25915087	5.65091374709182026e-1	-2.10460444942241720e0	9.28581643621565576e1	3.90231714347144720e0	3.82412143790002119e2	3.82442334222406544e2	3.90230753693650456e0	3.82507360647208941e2	3.83737889290250280e2	-1.61368717662074832e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88274002270615037e0	2.60684188030261499e0
RIGHT	22	25915088	5.65091374709182137e-1	-2.10460444971924066e0	9.28581643618557564e1	3.90231714334217283e0	3.82412143790002119e2	3.82442334222406544e2	3.90230753683048759e0	3.82507360647207577e2	3.83737889290246983e2	-1.61368717884449237e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88274002270614993e0	2.60684188030195507e0
LEFT	23	26327730	5.73433276208851095e-1	9.35726458671405084e1	-9.35315602239586541e-1	-3.91687316424861365e0	3.82745189010276192e2	3.82775405735724348e2	3.91686350873447431e0	3.82840648465004392e2	3.84071457485609415e2	-9.81609213810930705e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88356084450653594e0	2.60140608287876951e0
GROUP	23	26327731	5.73433276208851206e-1	9.35726458675850949e1	-9.35315601790981832e-1	-3.91687316419461240e0	3.82745189010276306e2	3.82775405735724462e2	3.91686350861810073e0	3.82840648465002857e2	3.84071457485605549e2	-9.81609216884623704e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88356084450653549e0	2.60140608287806652e0
GROUP	23	26327732	5.73433276208851206e-1	9.35726458667981262e1	-9.35315602577958538e-1	-3.91687316415351461e0	3.82745189010276306e2	3.82775405735724462e2	3.91686350855571996e0	3.82840648465001891e2	3.84071457485603560e2	-9.81609218548307713e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88356084450653505e0	2.60140608287768993e0
GROUP	23	26327733	5.73433276208851206e-1	9.35726458663435778e1	-9.35315603032495613e-1	-3.91687316407279695e0	3.82745189010276306e2	3.82775405735724462e2	3.91686350847732223e0	3.82840648465000754e2	3.84071457485600945e2	-9.81609220639975277e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88356084450653416e0	2.60140608287721653e0
RIGHT	23	26327734	5.73433276208851317e-1	9.35726458673825903e1	-9.35315601985499678e-1	-3.91687316389209172e0	3.82745189010276363e2	3.82775405735724519e2	3.91686350832052854e0	3.82840648464998765e2	3.84071457485595602e2	-9.81609224865070655e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88356084450653283e0	2.60140608287627018e0
LEFT	24	26328520	5.73448772922985128e-1	9.27501315299521565e1	-9.32746683959357226e-1	-3.83128539675976754e0	3.82739331976368874e2	3.82769548239419578e2	3.83127566752209692e0	3.82833547454994061e2	3.84062700586662174e2	-1.27040439115737390e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88350653869315110e0	2.58215322500042088e0
GROUP	24	26328521	5.73448772922985239e-1	9.27501315307296039e1	-9.32746683177884672e-1	-3.83128539654779843e0	3.82739331976369215e2	3.82769548239419919e2	3.83127566738189262e0	3.82833547454992072e2	3.84062700586657627e2	-1.27040439457930756e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88350653869315110e0	2.58215322499955313e0
GROUP	24	26328522	5.73448772922985239e-1	9.27501315300825411e1	-9.32746683824962841e-1	-3.83128539656178191e0	3.82739331976369328e2	3.82769548239420033e2	3.83127566731027080e0	3.82833547454991105e2	3.84062700586655239e2	-1.27040439645743151e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88350653869315110e0	2.58215322499910993e0
RIGHT	24	26328523	5.73448772922985350e-1	9.27501315316729631e1	-9.32746682226498258e-1	-3.83128539637175436e0	3.82739331976369385e2	3.82769548239420089e2	3.83127566721932800e0	3.82833547454990025e2	3.84062700586652227e2	-1.27040439862471574e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88350653869315110e0	2.58215322499854683e0
LEFT	25	26740026	5.81759705995180898e-1	-2.11272926012887918e0	9.27617571952042397e1	3.92696301381033308e0	3.83063553224164366e2	3.83093795083629402e2	3.92695337736424843e0	3.83159189730988260e2	3.84390192808885558e2	-1.08894700504217124e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88440983121477590e0	2.60411107297848288e0
GROUP	25	26740027	5.81759705995181009e-1	-2.11272926024475938e0	9.27617571950803494e1	3.92696301362149125e0	3.83063553224164536e2	3.83093795083629573e2	3.92695337722319460e0	3.83159189730986441e2	3.84390192808881068e2	-1.08894700848628581e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88440983121477634e0	2.60411107297763023e0
GROUP	25	26740028	5.81759705995181009e-1	-2.11272925913049692e0	9.27617571961945941e1	3.92696301358421440e0	3.83063553224164536e2	3.83093795083629573e2	3.92695337714827186e0	3.83159189730985531e2	3.84390192808878680e2	-1.08894701037317909e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88440983121477590e0	2.60411107297717725e0
RIGHT	25	26740029	5.81759705995181120e-1	-2.11272926138417372e0	9.27617571939329366e1	3.92696301352449773e0	3.83063553224164480e2	3.83093795083629516e2	3.92695337705219494e0	3.83159189730984394e2	3.84390192808875440e2	-1.08894701292648435e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88440983121477590e0	2.60411107297659639e0
LEFT	26	26740822	5.81775181063719837e-1	-2.09776978573211270e0	9.19542195991299849e1	3.88158844592794150e0	3.83057708146001914e2	3.83087949544013384e2	3.88157873874657877e0	3.83152671874400653e2	3.84382800370474854e2	-4.47727897589522570e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88435552507363280e0	2.58561466375861482e0
GROUP	26	26740823	5.81775181063719948e-1	-2.09776978652060597e0	9.19542195983334381e1	3.88158844581229534e0	3.83057708146001971e2	3.83087949544013441e2	3.88157873862523628e0	3.83152671874399061e2	3.84382800370470932e2	-4.47727900934025047e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88435552507363280e0	2.58561466375788829e0
GROUP	26	26740824	5.81775181063719948e-1	-2.09776978697287397e0	9.19542195978811776e1	3.88158844572601236e0	3.83057708146002028e2	3.83087949544013497e2	3.88157873855987656e0	3.83152671874398152e2	3.84382800370468829e2	-4.47727902683699247e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88435552507363280e0	2.58561466375749793e0
GROUP	26	26740825	5.81775181063719948e-1	-2.09776978470858344e0	9.19542196001454784e1	3.88158844572955708e0	3.83057708146002142e2	3.83087949544013611e2	3.88157873847758417e0	3.83152671874397072e2	3.84382800370466271e2	-4.47727904879231177e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88435552507363235e0	2.58561466375700633e0
RIGHT	26	26740826	5.81775181063720059e-1	-2.09776978605683295e0	9.19542195987972093e1	3.88158844552441540e0	3.83057708146002312e2	3.83087949544013782e2	3.88157873831300160e0	3.83152671874395082e2	3.84382800370461098e2	-4.47727909375404712e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88435552507363147e0	2.58561466375602134e0
LEFT	27	26741232	5.81782926056404248e-1	-2.09027809221964445e0	9.15488626479710206e1	3.85887091435685470e0	3.83054726841197009e2	3.83084968003842334e2	3.85886117134875528e0	3.83149362547712599e2	3.84379051318511358e2	-4.45370365240121276e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88432850309821465e0	2.57660338394674993e0
GROUP	27	26741233	5.81782926056404359e-1	-2.09027809283665933e0	9.15488626473459419e1	3.85887091424870832e0	3.83054726841197123e2	3.83084968003842448e2	3.85886117121749006e0	3.83149362547710780e2	3.84379051318507095e2	-4.45370368884960206e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88432850309821420e0	2.57660338394596833e0
GROUP	27	26741234	5.81782926056404359e-1	-2.09027809287189470e0	9.15488626473107132e1	3.85887091412220329e0	3.83054726841197180e2	3.83084968003842505e2	3.85886117114689453e0	3.83149362547709927e2	3.84379051318504878e2	-4.45370370805054471e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88432850309821420e0	2.57660338394554822e0
GROUP	27	26741235	5.81782926056404359e-1	-2.09027809352344951e0	9.15488626466591739e1	3.85887091407901117e0	3.83054726841197180e2	3.83084968003842505e2	3.85886117105797233e0	3.83149362547708790e2	3.84379051318501979e2	-4.45370373185374431e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88432850309821376e0	2.57660338394501931e0
RIGHT	27	26741236	5.81782926056404470e-1	-2.09027809263133735e0	9.15488626475512746e1	3.85887091394956272e0	3.83054726841197066e2	3.83084968003842391e2	3.85886117088012837e0	3.83149362547706232e2	3.84379051318496010e2	-4.45370378217167895e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88432850309821243e0	2.57660338394396016e0
LEFT	28	26885562	5.84912128787376528e-1	9.42044771215857395e1	-9.43975866212250936e-1	-4.20992479989109825e0	3.80744127918625168e2	3.80774186665566049e2	4.20991309858575935e0	3.80843715209827621e2	3.82080067338882486e2	-8.84291628379140613e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88637008564140363e0	2.58853586769323130e0
GROUP	28	26885563	5.84912128787376639e-1	9.42044771216410908e1	-9.43975866164906252e-1	-4.20992479973500622e0	3.80744127918625452e2	3.80774186665566333e2	4.20991309845475925e0	3.80843715209825916e2	3.82080067338878507e2	-8.84291631460028818e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88637008564140451e0	2.58853586769266020e0
GROUP	28	26885564	5.84912128787376639e-1	9.42044771226637323e1	-9.43975865142245740e-1	-4.20992479959062393e0	3.80744127918625509e2	3.80774186665566390e2	4.20991309838492622e0	3.80843715209825007e2	3.82080067338876290e2	-8.84291633262151214e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88637008564140496e0	2.58853586769235555e0
GROUP	28	26885565	5.84912128787376639e-1	9.42044771227410109e1	-9.43975865064970887e-1	-4.20992479942054842e0	3.80744127918625622e2	3.80774186665566504e2	4.20991309829597427e0	3.80843715209823813e2	3.82080067338873334e2	-8.84291635624509333e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88637008564140540e0	2.58853586769196697e0
RIGHT	28	26885566	5.84912128787376751e-1	9.42044771219078996e1	-9.43975865906050982e-1	-4.20992479941475040e0	3.80744127918625793e2	3.80774186665566674e2	4.20991309811807124e0	3.80843715209821482e2	3.82080067338867707e2	-8.84291640115051115e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88637008564140629e0	2.58853586769119071e0
LEFT	29	26886731	5.84935376803350393e-1	9.54295104803148888e1	-9.46859373515021696e-1	-4.30898386925338173e0	3.80736380710658125e2	3.80766438845977348e2	4.30897229872194121e0	3.80837420837771447e2	3.82075605720967758e2	-1.26276672381617013e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88646891248710880e0	2.62454108648562467e0
GROUP	29	26886732	5.84935376803350504e-1	9.54295104818299649e1	-9.46859372007884059e-1	-4.30898386916044274e0	3.80736380710658295e2	3.80766438845977518e2	4.30897229861045084e0	3.80837420837769969e2	3.82075605720964177e2	-1.26276672638887465e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88646891248710924e0	2.62454108648513307e0
GROUP	29	26886733	5.84935376803350504e-1	9.54295104812628949e1	-9.46859372574964553e-1	-4.30898386914594766e0	3.80736380710658352e2	3.80766438845977575e2	4.30897229855047392e0	3.80837420837769344e2	3.82075605720962358e2	-1.26276672764885835e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88646891248710968e0	2.62454108648486883e0
GROUP	29	26886734	5.84935376803350504e-1	9.54295104813683821e1	-9.46859372469458838e-1	-4.30898386899076513e0	3.80736380710658409e2	3.80766438845977632e2	4.30897229847539887e0	3.80837420837768491e2	3.82075605720960141e2	-1.26276672927354344e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88646891248711013e0	2.62454108648453843e0
RIGHT	29	26886735	5.84935376803350615e-1	9.54295104818952638e1	-9.46859371946553785e-1	-4.30898386887577090e0	3.80736380710658580e2	3.80766438845977802e2	4.30897229832524609e0	3.80837420837766274e2	3.82075605720955650e2	-1.26276673257425381e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88646891248711057e0	2.62454108648387585e0
LEFT	30	27152856	5.90101627722676159e-1	9.34855789158407049e1	-9.32832918044979031e-1	-3.83414811940423306e0	3.83361677724485787e2	3.83391943120095561e2	3.83413842909656166e0	3.83455983430702588e2	3.84685192236458704e2	-1.29756784179280873e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88520675271295524e0	2.59284288315330258e0
GROUP	30	27152857	5.90101627722676270e-1	9.34855789170826341e1	-9.32832916795024558e-1	-3.83414811920641796e0	3.83361677724485958e2	3.83391943120095732e2	3.83413842897751822e0	3.83455983430700940e2	3.84685192236454725e2	-1.29756784481165194e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88520675271295479e0	2.59284288315254452e0
GROUP	30	27152858	5.90101627722676270e-1	9.34855789181322052e1	-9.32832915745439251e-1	-3.83414811918567011e0	3.83361677724486015e2	3.83391943120095789e2	3.83413842891375278e0	3.83455983430700030e2	3.84685192236452735e2	-1.29756784628190022e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88520675271295435e0	2.59284288315213862e0
GROUP	30	27152859	5.90101627722676270e-1	9.34855789182267074e1	-9.32832915650938177e-1	-3.83414811912433606e0	3.83361677724485958e2	3.83391943120095732e2	3.83413842883343925e0	3.83455983430698893e2	3.84685192236450121e2	-1.29756784826883928e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88520675271295435e0	2.59284288315162659e0
RIGHT	30	27152860	5.90101627722676381e-1	9.34855789166801117e1	-9.32832917193510691e-1	-3.83414811897392838e0	3.83361677724485844e2	3.83391943120095618e2	3.83413842867281218e0	3.83455983430696676e2	3.84685192236444550e2	-1.29756785245358082e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88520675271295479e0	2.59284288315060296e0
LEFT	31	27564854	5.98428045350539173e-1	-2.09668333432352583e0	9.26890551747827800e1	3.87829367818883064e0	3.83685898593951038e2	3.83716189585945244e2	3.87828400889768421e0	3.83780873180380524e2	3.85010937980497602e2	-8.95975004121337406e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88585992140136094e0	2.59185582375480372e0
GROUP	31	27564855	5.98428045350539284e-1	-2.09668333408661178e0	9.26890551750116742e1	3.87829367805407443e0	3.83685898593951208e2	3.83716189585945415e2	3.87828400876721169e0	3.83780873180378649e2	3.85010937980493452e2	-8.95975007505041245e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88585992140136005e0	2.59185582375400436e0
GROUP	31	27564856	5.98428045350539284e-1	-2.09668333514189342e0	9.26890551739564046e1	3.87829367792272794e0	3.83685898593951265e2	3.83716189585945472e2	3.87828400869760692e0	3.83780873180377682e2	3.85010937980491121e2	-8.95975009365834734e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88585992140135961e0	2.59185582375357759e0
GROUP	31	27564857	5.98428045350539284e-1	-2.09668333384399874e0	9.26890551752542962e1	3.87829367789466861e0	3.83685898593951265e2	3.83716189585945472e2	3.87828400860908529e0	3.83780873180376432e2	3.85010937980488166e2	-8.95975011743114185e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88585992140135916e0	2.59185582375303447e0
RIGHT	31	27564858	5.98428045350539395e-1	-2.09668333414998687e0	9.26890551749403073e1	3.87829367770251743e0	3.83685898593951379e2	3.83716189585945585e2	3.87828400843204202e0	3.83780873180373874e2	3.85010937980482367e2	-8.95975016442706747e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88585992140135872e0	2.59185582375194956e0
LEFT	32	27565261	5.98435779131995416e-1	-2.09610368707090400e0	9.22788136633315474e1	3.87653587813154132e0	3.83682923364356441e2	3.83713214121464091e2	3.87652617470327687e0	3.83777867398799458e2	3.85007898204628361e2	-3.93686471417390101e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88583222339268763e0	2.58193403502132224e0
GROUP	32	27565262	5.98435779131995527e-1	-2.09610368710185258e0	9.22788136632965603e1	3.87653587794819021e0	3.83682923364356668e2	3.83713214121464318e2	3.87652617457063808e0	3.83777867398797639e2	3.85007898204624098e2	-3.93686475102362299e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88583222339268763e0	2.58193403502052998e0
GROUP	32	27565263	5.98435779131995527e-1	-2.09610368866912644e0	9.22788136617293162e1	3.87653587786650089e0	3.83682923364356725e2	3.83713214121464375e2	3.87652617449644321e0	3.83777867398796616e2	3.85007898204621711e2	-3.93686477136019881e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88583222339268808e0	2.58193403502008723e0
GROUP	32	27565264	5.98435779131995527e-1	-2.09610368809067760e0	9.22788136623077406e1	3.87653587790704801e0	3.83682923364356725e2	3.83713214121464375e2	3.87652617440659331e0	3.83777867398795422e2	3.85007898204618755e2	-3.93686479542568640e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88583222339268808e0	2.58193403501955121e0
RIGHT	32	27565265	5.98435779131995638e-1	-2.09610368651347745e0	9.22788136638849323e1	3.87653587769089647e0	3.83682923364356782e2	3.83713214121464432e2	3.87652617422689261e0	3.83777867398792921e2	3.85007898204612900e2	-3.93686484543904493e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88583222339268763e0	2.58193403501847829e0
LEFT	33	27710575	6.01580473847368680e-1	9.42938579452626726e1	-9.43490556697575089e-1	-4.19332389473078138e0	3.81361091789448722e2	3.81391199244063614e2	4.19331217952749657e0	3.81460494529190044e2	3.82696537578959976e2	-9.05305895553050696e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88762928129028840e0	2.58253151842985140e0
GROUP	33	27710576	6.01580473847368791e-1	9.42938579453599033e1	-9.43490556604334007e-1	-4.19332389461555977e0	3.81361091789448892e2	3.81391199244063785e2	4.19331217939149692e0	3.81460494529188168e2	3.82696537578955656e2	-9.05305898984540238e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88762928129028884e0	2.58253151842925677e0
