role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	3	23210703	5.06860520426319572e-1	8.86229612342945074e1	-8.36518387500163385e-1	-1.22764047377993224e0	3.83777088435779376e2	3.83792447119200460e2	1.22762966544206931e0	3.83817762743490505e2	3.84979668583963189e2	-7.78806415878357051e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47503496850938109e0	1.94808017211908835e0
RIGHT	3	23210704	5.06860520426319683e-1	8.86229612367745290e1	-8.36518385016034927e-1	-1.22764045514719022e0	3.83777088435779262e2	3.83792447119200347e2	1.22762966533244344e0	3.83817762743489027e2	3.84979668583957277e2	-7.78806420939391955e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47503496850938065e0	1.94808017211848772e0
LEFT	4	23628797	5.15186961841919921e-1	-1.18466043672603938e0	8.86492063474600371e1	1.17127988418866380e0	3.84073683036581031e2	3.84089053589659557e2	1.17126905912657309e0	3.84113544897630902e2	3.85273185431957927e2	-1.95258842662454015e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47438464179831730e0	1.94519546299465618e0
GROUP	4	23628798	5.15186961841920033e-1	-1.18466043701796786e0	8.86492063471639966e1	1.17127988318287635e0	3.84073683036581087e2	3.84089053589659613e2	1.17126905897543709e0	3.84113544897628799e2	3.85273185431949685e2	-1.95258843292842532e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47438464179831685e0	1.94519546299378843e0
GROUP	4	23628799	5.15186961841920033e-1	-1.18466043725848502e0	8.86492063469234779e1	1.17127988250308590e0	3.84073683036581031e2	3.84089053589659557e2	1.17126905889599908e0	3.84113544897627776e2	3.85273185431945251e2	-1.95258843627522833e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47438464179831641e0	1.94519546299333213e0
RIGHT	4	23628800	5.15186961841920144e-1	-1.18466043742019655e0	8.86492063467535871e1	1.17127988461339783e0	3.84073683036580746e2	3.84089053589659272e2	1.17126905879540444e0	3.84113544897626412e2	3.85273185431939623e2	-1.95258844043604357e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47438464179831685e0	1.94519546299275303e0
LEFT	5	23768500	5.18153497242586303e-1	8.93725555683563186e1	-8.47763153474161868e-1	-1.45726317928628557e0	3.82939802108377137e2	3.82955127283764455e2	1.45725034745857918e0	3.82983825036405449e2	3.84154235663216298e2	-1.19609778828315191e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47503508870660616e0	1.94607595923692345e0
GROUP	5	23768501	5.18153497242586414e-1	8.93725555647435925e1	-8.47763157090980712e-1	-1.45726317441743713e0	3.82939802108377194e2	3.82955127283764512e2	1.45725034734443493e0	3.82983825036403857e2	3.84154235663210727e2	-1.19609779274680717e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47503508870660660e0	1.94607595923643739e0
GROUP	5	23768502	5.18153497242586414e-1	8.93725555672559580e1	-8.47763154578615286e-1	-1.45726311059717650e0	3.82939802108377137e2	3.82955127283764455e2	1.45725034728301872e0	3.82983825036403005e2	3.84154235663207714e2	-1.19609779518326136e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47503508870660660e0	1.94607595923617538e0
GROUP	5	23768503	5.18153497242586414e-1	8.93725555687291973e1	-8.47763153105375977e-1	-1.45726316525534605e0	3.82939802108377023e2	3.82955127283764341e2	1.45725034720615132e0	3.82983825036402038e2	3.84154235663203963e2	-1.19609779819312348e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47503508870660660e0	1.94607595923584742e0
RIGHT	5	23768504	5.18153497242586525e-1	8.93725555665608482e1	-8.47763155281896275e-1	-1.45726314125284739e0	3.82939802108377023e2	3.82955127283764341e2	1.45725034705241607e0	3.82983825036400049e2	3.84154235663196403e2	-1.19609780434623949e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47503508870660749e0	1.94607595923519128e0
LEFT	6	23770055	5.18184497462129579e-1	9.10441252554629585e1	-8.49819463248579154e-1	-1.50174785920405629e0	3.82933891552350815e2	3.82949216491198854e2	1.50173524246962242e0	3.82978549669639847e2	3.84150493951995429e2	-2.05901170888573724e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47509920926842275e0	1.97970700825882662e0
GROUP	6	23770056	5.18184497462129690e-1	9.10441252556111777e1	-8.49819463108474338e-1	-1.50174784583822341e0	3.82933891552350929e2	3.82949216491198968e2	1.50173524230790623e0	3.82978549669637459e2	3.84150493951987698e2	-2.05901171467815748e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47509920926842275e0	1.97970700825810675e0
GROUP	6	23770057	5.18184497462129690e-1	9.10441252549466640e1	-8.49819463772988115e-1	-1.50174783398477985e0	3.82933891552350815e2	3.82949216491198854e2	1.50173524222569532e0	3.82978549669636323e2	3.84150493951983606e2	-2.05901171772997687e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47509920926842275e0	1.97970700825774060e0
RIGHT	6	23770058	5.18184497462129801e-1	9.10441252551342899e1	-8.49819463589412294e-1	-1.50174784653766968e0	3.82933891552350701e2	3.82949216491198740e2	1.50173524212038467e0	3.82978549669634788e2	3.84150493951978376e2	-2.05901172162751292e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47509920926842231e0	1.97970700825727119e0
LEFT	7	24048441	5.23536615613832801e-1	8.81125154712707968e1	-8.33804300864386505e-1	-1.17573640420010372e0	3.84351248018455010e2	3.84366629679629398e2	1.17572547952505801e0	3.84391206245384524e2	3.85551028851919739e2	-1.33917373979249423e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47378320164524057e0	1.93602270097918017e0
GROUP	7	24048442	5.23536615613832912e-1	8.81125154710976517e1	-8.33804301033424622e-1	-1.17573638253132895e0	3.84351248018455067e2	3.84366629679629455e2	1.17572547939379168e0	3.84391206245382534e2	3.85551028851912292e2	-1.33917374579212075e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47378320164524013e0	1.93602270097844720e0
GROUP	7	24048443	5.23536615613832912e-1	8.81125154735810270e1	-8.33804298550049339e-1	-1.17573635400577237e0	3.84351248018455067e2	3.84366629679629455e2	1.17572547932372196e0	3.84391206245381397e2	3.85551028851908370e2	-1.33917374894059151e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47378320164523924e0	1.93602270097805595e0
GROUP	7	24048444	5.23536615613832912e-1	8.81125154712329248e1	-8.33804300898151496e-1	-1.17573644141561262e0	3.84351248018454953e2	3.84366629679629341e2	1.17572547923472026e0	3.84391206245379863e2	3.85551028851903538e2	-1.33917375281434406e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47378320164523791e0	1.93602270097755924e0
RIGHT	7	24048445	5.23536615613833023e-1	8.81125154722881234e1	-8.33804299834710605e-1	-1.17573641147140906e0	3.84351248018454783e2	3.84366629679629170e2	1.17572547905671643e0	3.84391206245377305e2	3.85551028851894159e2	-1.33917376041155993e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47378320164523879e0	1.93602270097656581e0
LEFT	8	24187626	5.26495416859355969e-1	-1.27033401628905618e0	8.94147807407348978e1	1.41618083528288707e0	3.83217860844820109e2	3.83233197148063255e2	1.41616803995847396e0	3.83261283041704758e2	3.84430247398083907e2	-1.39797581677782902e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47450117317666773e0	1.95204200430392460e0
GROUP	8	24187627	5.26495416859356080e-1	-1.27033401663221479e0	8.94147807403958126e1	1.41618083367438885e0	3.83217860844820166e2	3.83233197148063311e2	1.41616803983983863e0	3.83261283041702939e2	3.84430247398078052e2	-1.39797582139659990e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47450117317666773e0	1.95204200430338415e0
GROUP	8	24187628	5.26495416859356080e-1	-1.27033401456680362e0	8.94147807424612324e1	1.41618083717793297e0	3.83217860844820109e2	3.83233197148063255e2	1.41616803977626393e0	3.83261283041702029e2	3.84430247398074926e2	-1.39797582383950527e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47450117317666729e0	1.95204200430309416e0
GROUP	8	24187629	5.26495416859356080e-1	-1.27033401477197838e0	8.94147807422560561e1	1.41618083599058764e0	3.83217860844819938e2	3.83233197148063084e2	1.41616803969629479e0	3.83261283041700892e2	3.84430247398071003e2	-1.39797582695889027e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47450117317666640e0	1.95204200430272978e0
RIGHT	8	24187630	5.26495416859356191e-1	-1.27033401533798340e0	8.94147807416941305e1	1.41618083541118267e0	3.83217860844819768e2	3.83233197148062914e2	1.41616803953635539e0	3.83261283041698618e2	3.84430247398062988e2	-1.39797583329168890e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47450117317666596e0	1.95204200430200125e0
LEFT	9	24189201	5.26526416207204528e-1	-1.30672668968015104e0	9.10485138170846398e1	1.52130797256972983e0	3.83211932843006707e2	3.83227268909012366e2	1.52129542733979517e0	3.83256888426805347e2	3.84429496892966426e2	-2.04163301700412086e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47456545344818268e0	1.98234514816295038e0
GROUP	9	24189202	5.26526416207204639e-1	-1.30672668997686547e0	9.10485138167960173e1	1.52130797091950853e0	3.83211932843006878e2	3.83227268909012537e2	1.52129542715073440e0	3.83256888426802789e2	3.84429496892957559e2	-2.04163302352266687e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47456545344818224e0	1.98234514816212370e0
GROUP	9	24189203	5.26526416207204639e-1	-1.30672669006009978e0	9.10485138167127843e1	1.52130797044179644e0	3.83211932843006878e2	3.83227268909012537e2	1.52129542706348886e0	3.83256888426801595e2	3.84429496892953352e2	-2.04163302657274273e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47456545344818268e0	1.98234514816174268e0
RIGHT	9	24189204	5.26526416207204750e-1	-1.30672668948229864e0	9.10485138172946193e1	1.52130796999244922e0	3.83211932843006878e2	3.83227268909012537e2	1.52129542694864561e0	3.83256888426800060e2	3.84429496892947782e2	-2.04163303054753564e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47456545344818224e0	1.98234514816124086e0
LEFT	10	24606016	5.34821836520992355e-1	8.94641353572159659e1	-8.46800124095864248e-1	-1.43669130865161288e0	3.83488105888596579e2	3.83503453006993084e2	1.43667844922518273e0	3.83531851713366450e2	3.84701541831951545e2	-9.10487579247082339e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47395360718555679e0	1.94989625621282503e0
GROUP	10	24606017	5.34821836520992466e-1	8.94641353591420625e1	-8.46800122173846148e-1	-1.43669127624353044e0	3.83488105888596635e2	3.83503453006993141e2	1.43667844910300690e0	3.83531851713364858e2	3.84701541831945576e2	-9.10487584209917326e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47395360718555635e0	1.94989625621228768e0
GROUP	10	24606018	5.34821836520992466e-1	8.94641353595904718e1	-8.46800121725436838e-1	-1.43669125049691626e0	3.83488105888596579e2	3.83503453006993084e2	1.43667844903740716e0	3.83531851713363835e2	3.84701541831942393e2	-9.10487586882620354e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47395360718555590e0	1.94989625621199969e0
GROUP	10	24606019	5.34821836520992466e-1	8.94641353573312017e1	-8.46800123984706943e-1	-1.43669130246695209e0	3.83488105888596465e2	3.83503453006992970e2	1.43667844895474062e0	3.83531851713362698e2	3.84701541831938243e2	-9.10487590375480821e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47395360718555501e0	1.94989625621163687e0
RIGHT	10	24606020	5.34821836520992577e-1	8.94641353573566391e1	-8.46800123967454965e-1	-1.43669128973037497e0	3.83488105888596522e2	3.83503453006993027e2	1.43667844878940798e0	3.83531851713360822e2	3.84701541831930172e2	-9.10487597304967238e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47395360718555501e0	1.94989625621091012e0
LEFT	11	24606426	5.34829584154722038e-1	8.98830200534609247e1	-8.47188512433390883e-1	-1.44496774394529970e0	3.83486578584398899e2	3.83501925641672983e2	1.44495495620264602e0	3.83530438960450510e2	3.84700419838119558e2	-1.00697909830315415e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47396955980379030e0	1.95705719312108717e0
GROUP	11	24606427	5.34829584154722149e-1	8.98830200544501423e1	-8.47188511452330317e-1	-1.44496771714387373e0	3.83486578584399069e2	3.83501925641673154e2	1.44495495606100754e0	3.83530438960448407e2	3.84700419838112452e2	-1.00697910414427455e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47396955980379074e0	1.95705719312045678e0
GROUP	11	24606428	5.34829584154722149e-1	8.98830200522399849e1	-8.47188513662487708e-1	-1.44496769188651708e0	3.83486578584398956e2	3.83501925641673040e2	1.44495495598574042e0	3.83530438960447157e2	3.84700419838108644e2	-1.00697910719988916e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47396955980379119e0	1.95705719312012216e0
RIGHT	11	24606429	5.34829584154722260e-1	8.98830200538081385e1	-8.47188512094334101e-1	-1.44496771728984008e0	3.83486578584398728e2	3.83501925641672813e2	1.44495495588929823e0	3.83530438960445622e2	3.84700419838104040e2	-1.00697911082092807e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47396955980379163e0	1.95705719311969384e0
LEFT	12	24884433	5.40173993213668102e-1	8.96996341338074501e1	-8.37076546682084199e-1	-1.23848609598340431e0	3.84892520842560089e2	3.84907924165366182e2	1.23847534329975772e0	3.84933418730402366e2	3.86095751514075459e2	-1.99866855449251367e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47272990693061789e0	1.96270198491105496e0
GROUP	12	24884434	5.40173993213668213e-1	8.96996341354321771e1	-8.37076545049200149e-1	-1.23848605397585221e0	3.84892520842560145e2	3.84907924165366239e2	1.23847534315130892e0	3.84933418730400149e2	3.86095751514067672e2	-1.99866856041840360e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47272990693061834e0	1.96270198491022940e0
GROUP	12	24884435	5.40173993213668213e-1	8.96996341366207730e1	-8.37076543860604261e-1	-1.23848606365701430e0	3.84892520842560032e2	3.84907924165366126e2	1.23847534307736895e0	3.84933418730399239e2	3.86095751514063579e2	-1.99866856355321087e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47272990693061834e0	1.96270198490981795e0
RIGHT	12	24884436	5.40173993213668324e-1	8.96996341356725821e1	-8.37076544804730815e-1	-1.23848605010673118e0	3.84892520842559804e2	3.84907924165365898e2	1.23847534298259676e0	3.84933418730398159e2	3.86095751514058350e2	-1.99866856744933475e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47272990693061789e0	1.96270198490929038e0
LEFT	13	24885622	5.40197215632917005e-1	8.84437464951881083e1	-8.32887999272927004e-1	-1.15852619829852577e0	3.84887370824240350e2	3.84902773940943746e2	1.15851530367458389e0	3.84927100985806760e2	3.86086217560753653e2	-1.45312878722244851e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47268636534177944e0	1.93848828123041206e0
GROUP	13	24885623	5.40197215632917116e-1	8.84437464922951335e1	-8.32888002157687879e-1	-1.15852625036998846e0	3.84887370824240463e2	3.84902773940943860e2	1.15851530355904453e0	3.84927100985805168e2	3.86086217560747116e2	-1.45312879249905651e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47268636534177944e0	1.93848828122975525e0
GROUP	13	24885624	5.40197215632917116e-1	8.84437464959975870e1	-8.32887998455234424e-1	-1.15852621835741765e0	3.84887370824240463e2	3.84902773940943860e2	1.15851530349691290e0	3.84927100985804259e2	3.86086217560743762e2	-1.45312879523744915e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47268636534177899e0	1.93848828122940242e0
GROUP	13	24885625	5.40197215632917116e-1	8.84437464955319541e1	-8.32887998920867290e-1	-1.15852620645080240e0	3.84887370824240350e2	3.84902773940943746e2	1.15851530341911579e0	3.84927100985803236e2	3.86086217560739613e2	-1.45312879849374060e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47268636534177810e0	1.93848828122896055e0
RIGHT	13	24885626	5.40197215632917227e-1	8.84437464932851185e1	-8.32888001163624381e-1	-1.15852624564710105e0	3.84887370824240293e2	3.84902773940943689e2	1.15851530326352092e0	3.84927100985801133e2	3.86086217560730972e2	-1.45312880539685515e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47268636534177677e0	1.93848828122807637e0
LEFT	14	25025301	5.43163757126950530e-1	-1.28293780314075678e0	8.94926624696403934e1	1.45252380858653396e0	3.83749116043812364e2	3.83764473607783827e2	1.45251102448305636e0	3.83793104547757707e2	3.84963349835181305e2	-1.02517875216046068e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47335689930485003e0	1.94701615381973303e0
GROUP	14	25025302	5.43163757126950641e-1	-1.28293780326415141e0	8.94926624695210791e1	1.45252380899370337e0	3.83749116043812421e2	3.83764473607783884e2	1.45251102436887902e0	3.83793104547756229e2	3.84963349835175791e2	-1.02517875662681696e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47335689930484959e0	1.94701615381924431e0
GROUP	14	25025303	5.43163757126950641e-1	-1.28293780257126144e0	8.94926624702139577e1	1.45252380367793421e0	3.83749116043812421e2	3.83764473607783884e2	1.45251102430743839e0	3.83793104547755604e2	3.84963349835172778e2	-1.02517875915078880e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47335689930484914e0	1.94701615381898119e0
GROUP	14	25025304	5.43163757126950641e-1	-1.28293780294012150e0	8.94926624698451008e1	1.45252380580870977e0	3.83749116043812421e2	3.83764473607783884e2	1.45251102423054634e0	3.83793104547755036e2	3.84963349835168970e2	-1.02517876248261644e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47335689930484870e0	1.94701615381865123e0
RIGHT	14	25025305	5.43163757126950753e-1	-1.28293780304415606e0	8.94926624697492059e1	1.45252380587447760e0	3.83749116043812478e2	3.83764473607783941e2	1.45251102407676158e0	3.83793104547753387e2	3.84963349835161353e2	-1.02517876896546442e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47335689930484826e0	1.94701615381799198e0
LEFT	15	25303733	5.48515910369026027e-1	-1.18613412735888635e0	8.88856114143359406e1	1.17545682091900971e0	3.85139615491607117e2	3.85155028703092341e2	1.17544597999605083e0	3.85179605319350856e2	3.86339416523582088e2	-2.21847145700052208e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47206431138899818e0	1.94969886603674492e0
GROUP	15	25303734	5.48515910369026138e-1	-1.18613412710422494e0	8.88856114145824279e1	1.17545682012234920e0	3.85139615491607174e2	3.85155028703092398e2	1.17544597983773969e0	3.85179605319348752e2	3.86339416523573504e2	-2.21847146338345235e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47206431138899863e0	1.94969886603583809e0
GROUP	15	25303735	5.48515910369026138e-1	-1.18613412807916330e0	8.88856114136074922e1	1.17545682121016171e0	3.85139615491607174e2	3.85155028703092398e2	1.17544597975721654e0	3.85179605319347729e2	3.86339416523568957e2	-2.21847146674136336e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47206431138899818e0	1.94969886603537734e0
RIGHT	15	25303736	5.48515910369026249e-1	-1.18613412700859899e0	8.88856114146739600e1	1.17545681956363524e0	3.85139615491607117e2	3.85155028703092341e2	1.17544597965410857e0	3.85179605319346422e2	3.86339416523563102e2	-2.21847147121446169e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47206431138899818e0	1.94969886603478781e0
LEFT	16	25444764	5.51505681673897241e-1	9.03920578034926621e1	-8.47468502769231691e-1	-1.45095112299686324e0	3.83994691733785999e2	3.84010059125648183e2	1.45093836648518959e0	3.84038667518647060e2	3.85208857853412837e2	-1.41832571793390935e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47274428465530116e0	1.94936178268574278e0
GROUP	16	25444765	5.51505681673897352e-1	9.03920578034951774e1	-8.47468502774859189e-1	-1.45095111209424799e0	3.83994691733786112e2	3.84010059125648297e2	1.45093836633951412e0	3.84038667518645013e2	3.85208857853405618e2	-1.41832572367282473e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47274428465530205e0	1.94936178268511462e0
GROUP	16	25444766	5.51505681673897352e-1	9.03920578044210430e1	-8.47468501848993583e-1	-1.45095105219221665e0	3.83994691733786112e2	3.84010059125648297e2	1.45093836626222994e0	3.84038667518644047e2	3.85208857853401753e2	-1.41832572669314296e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47274428465530249e0	1.94936178268478177e0
RIGHT	16	25444767	5.51505681673897463e-1	9.03920578031991937e1	-8.47468503070842871e-1	-1.45095105112607303e0	3.83994691733785942e2	3.84010059125648127e2	1.45093836616292049e0	3.84038667518642853e2	3.85208857853396921e2	-1.41832573056945745e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47274428465530205e0	1.94936178268435389e0
LEFT	17	25445556	5.51521184785565444e-1	9.12241603686436235e1	-8.50109713851239235e-1	-1.50808794775309307e0	3.83991731003457403e2	3.84007098276831755e2	1.50807534948865096e0	3.84036544336912698e2	3.85208704571763803e2	-1.92764591726629114e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47277618902149188e0	1.96918747608681532e0
GROUP	17	25445557	5.51521184785565555e-1	9.12241603667379337e1	-8.50109715765057672e-1	-1.50808798120749632e0	3.83991731003457460e2	3.84007098276831812e2	1.50807534932763265e0	3.84036544336910481e2	3.85208704571756130e2	-1.92764592297833575e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47277618902149188e0	1.96918747608613076e0
GROUP	17	25445558	5.51521184785565555e-1	9.12241603665215308e1	-8.50109715981460567e-1	-1.50808797805967343e0	3.83991731003457346e2	3.84007098276831698e2	1.50807534925388298e0	3.84036544336909401e2	3.85208704571752605e2	-1.92764592558867919e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47277618902149143e0	1.96918747608581768e0
RIGHT	17	25445559	5.51521184785565666e-1	9.12241603672972019e1	-8.50109715209839578e-1	-1.50808793358481674e0	3.83991731003457176e2	3.84007098276831528e2	1.50807534915658481e0	3.84036544336907923e2	3.85208704571748058e2	-1.92764592908515531e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47277618902149054e0	1.96918747608540468e0
LEFT	18	25445967	5.51528933925361842e-1	9.16390052103269426e1	-8.51329520386741478e-1	-1.53489681444424475e0	3.83990301861740647e2	3.84005669077921027e2	1.53488423574997834e0	3.84035505770885777e2	3.85208572127529635e2	-2.04095180664513010e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47279218024022862e0	1.98002469155286276e0
