role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
RIGHT	8	23999121	5.26565172875331999e-1	-9.44255316795469355e1	3.78313629046862616e2	3.78245836980405102e2	3.79547850274951600e2	-7.70324859912978408e-6	4.09608110855172036e0	3.79547850274951252e-10	1.25659263545847887e-9	4.09609279721048747e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	9	24000302	5.26588416594376940e-1	-9.56575155388048728e1	3.78307717139742010e2	3.78237921457945788e2	3.79544490328522443e2	-9.75467229194393726e-6	4.23257755723481921e0	3.79544490328522027e-10	1.24836515225184640e-9	4.23258911245073133e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	24000303	5.26588416594377051e-1	-9.56575155388088518e1	3.78307717139740532e2	3.78237921457946072e2	3.79544490328518975e2	-9.75467231956226474e-6	4.23257755712412109e0	3.79544490328518615e-10	1.29548768896764498e-9	4.23258911231125801e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	24000304	5.26588416594377051e-1	-9.56575155388088376e1	3.78307717139739680e2	3.78237921457946129e2	3.79544490328517043e2	-9.75467233417037282e-6	4.23257755706456074e0	3.79544490328516702e-10	1.32310623734940477e-9	4.23258911231002344e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	24000305	5.26588416594377051e-1	-9.56575155388088376e1	3.78307717139738656e2	3.78237921457946129e2	3.79544490328514655e2	-9.75467235280333414e-6	4.23257755699001414e0	3.79544490328514324e-10	1.31044304513428170e-9	4.23258911213249966e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	9	24000306	5.26588416594377162e-1	-9.56575155388167957e1	3.78307717139736724e2	3.78237921457946186e2	3.79544490328510051e2	-9.75467238958927708e-6	4.23257755684092096e0	3.79544490328509671e-10	1.26983540603594542e-9	4.23258911205449717e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	10	24266985	5.31762421062607848e-1	-9.47304138919677570e1	3.81000874693282299e2	3.80936137002001544e2	3.82231081585123547e2	-1.24206233258003648e-5	3.88563587213521577e0	3.82231081585123143e-10	1.33916861887413594e-9	3.88564544353766639e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	24266986	5.31762421062607959e-1	-9.47304138919637211e1	3.81000874693280650e2	3.80936137002001772e2	3.82231081585119682e2	-1.24206233540834759e-5	3.88563587201523264e0	3.82231081585119265e-10	1.31140686056777739e-9	3.88564544337136297e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	24266987	5.31762421062607959e-1	-9.47304138919637353e1	3.81000874693279854e2	3.80936137002001772e2	3.82231081585117749e2	-1.24206233687609695e-5	3.88563587195100713e0	3.82231081585117404e-10	1.34021008604240260e-9	3.88564544333681727e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	24266988	5.31762421062607959e-1	-9.47304138919637495e1	3.81000874693278831e2	3.80936137002001715e2	3.82231081585115192e2	-1.24206233877861478e-5	3.88563587186996395e0	3.82231081585114819e-10	1.36980123613114900e-9	3.88564544335069151e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	10	24266989	5.31762421062608071e-1	-9.47304138919597420e1	3.81000874693276728e2	3.80936137002001828e2	3.82231081585109621e2	-1.24206234294901571e-5	3.88563587170787805e0	3.82231081585109236e-10	1.45496886015581134e-9	3.88564544312268101e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	11	24267388	5.31770167734019750e-1	-9.43187988323281559e1	3.80997740435704998e2	3.80933254430287320e2	3.82227604844281302e2	-1.30621667160851014e-5	3.86792761870007507e0	3.82227604844280938e-10	1.33836546817083285e-9	3.86793722505579929e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	24267389	5.31770167734019861e-1	-9.43187988323281559e1	3.80997740435703179e2	3.80933254430287434e2	3.82227604844276982e2	-1.30621667488109004e-5	3.86792761856421796e0	3.82227604844276595e-10	1.30989373408282597e-9	3.86793722490929781e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	24267390	5.31770167734019861e-1	-9.43187988323281701e1	3.80997740435702269e2	3.80933254430287548e2	3.82227604844274936e2	-1.30621667646793562e-5	3.86792761849633937e0	3.82227604844274579e-10	1.30391947874485138e-9	3.86793722480898783e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	24267391	5.31770167734019861e-1	-9.43187988323281559e1	3.80997740435701019e2	3.80933254430287604e2	3.82227604844272207e2	-1.30621667853963879e-5	3.86792761840972332e0	3.82227604844271787e-10	1.28977253083663020e-9	3.86793722481050306e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	11	24267392	5.31770167734019972e-1	-9.43187988323201552e1	3.80997740435698574e2	3.80933254430287661e2	3.82227604844266580e2	-1.30621668277278335e-5	3.86792761823649034e0	3.82227604844266204e-10	1.25940491460971746e-9	3.86793722454152800e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	12	24268993	5.31801131676337357e-1	-9.26655484593734258e1	3.80984337181512672e2	3.80921408056741313e2	3.82212131354293945e2	-6.44187686695212754e-6	3.76172156686112746e0	3.82212131354293541e-10	1.34208998893579267e-9	3.76173131804289262e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	24268994	5.31801131676337469e-1	-9.26655484593653256e1	3.80984337181510682e2	3.80921408056741370e2	3.82212131354289056e2	-6.44187690714203502e-6	3.76172156671261115e0	3.82212131354288630e-10	1.33323446321304513e-9	3.76173131786348325e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	24268995	5.31801131676337469e-1	-9.26655484593653398e1	3.80984337181509659e2	3.80921408056741484e2	3.82212131354286441e2	-6.44187692916639936e-6	3.76172156663397095e0	3.82212131354286096e-10	1.36458582373512757e-9	3.76173131771180902e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	12	24268996	5.31801131676337580e-1	-9.26655484593572538e1	3.80984337181508408e2	3.80921408056741541e2	3.82212131354283031e2	-6.44187695736029505e-6	3.76172156653260314e0	3.82212131354282632e-10	1.33410075798880821e-9	3.76173131767884694e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	13	24412962	5.34922588892277062e-1	9.57018462967347716e1	3.78703045918341729e2	3.78633554899723208e2	3.79939427141604085e2	-9.82689697790580542e-6	4.21147755633675835e0	3.79939427141603699e-10	1.26728408476095007e-9	-4.21148912214152915e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	24412963	5.34922588892277173e-1	9.57018462967427439e1	3.78703045918339683e2	3.78633554899723435e2	3.79939427141598856e2	-9.82689701865093452e-6	4.21147755617583552e0	3.79939427141598426e-10	1.24597347462724580e-9	-4.21148912196366609e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	24412964	5.34922588892277173e-1	9.57018462967427297e1	3.78703045918338546e2	3.78633554899723492e2	3.79939427141596127e2	-9.82689703981924841e-6	4.21147755609117702e0	3.79939427141595789e-10	1.21276883465202685e-9	-4.21148912175760870e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	13	24412965	5.34922588892277284e-1	9.57018462967466803e1	3.78703045918337011e2	3.78633554899723549e2	3.79939427141592546e2	-9.82689706709883894e-6	4.21147755598100382e0	3.79939427141592119e-10	1.26966858718799263e-9	-4.21148912167836897e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	14	24413751	5.34938094278093690e-1	9.65194203715374357e1	3.78699312649776346e2	3.78628526261048421e2	3.79937313934333019e2	-1.46866825859713471e-5	4.29900147152463408e0	3.79937313934332686e-10	1.26534749949457322e-9	-4.29901295026343178e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	24413752	5.34938094278093801e-1	9.65194203715413863e1	3.78699312649774754e2	3.78628526261048535e2	3.79937313934328984e2	-1.46866826145401607e-5	4.29900147139771605e0	3.79937313934328550e-10	1.29237623734827055e-9	-4.29901295011057982e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	24413753	5.34938094278093801e-1	9.65194203715413863e1	3.78699312649773958e2	3.78628526261048478e2	3.79937313934327051e2	-1.46866826274523919e-5	4.29900147133310551e0	3.79937313934326637e-10	1.26822316832595648e-9	-4.29901295012894025e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	24413754	5.34938094278093801e-1	9.65194203715414005e1	3.78699312649772821e2	3.78628526261048364e2	3.79937313934324493e2	-1.46866826451525887e-5	4.29900147125042498e0	3.79937313934324156e-10	1.21531316070022765e-9	-4.29901294994033378e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	14	24413755	5.34938094278093912e-1	9.65194203715493302e1	3.78699312649770491e2	3.78628526261048478e2	3.79937313934319093e2	-1.46866826815249424e-5	4.29900147108506303e0	3.79937313934318727e-10	1.25343971988583725e-9	-4.29901294980402326e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	15	24679899	5.40104344022466876e-1	9.42739602902493203e1	3.81394790024650035e2	3.81330606267778194e2	3.82624239780544372e2	-1.47251760420692197e-5	3.84654016685921807e0	3.82624239780544005e-10	1.38198862738356051e-9	-3.84654979264718122e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	24679900	5.40104344022466987e-1	9.42739602902412770e1	3.81394790024647875e2	3.81330606267778364e2	3.82624239780538915e2	-1.47251760815768608e-5	3.84654016669915411e0	3.82624239780538525e-10	1.38650999612046730e-9	-3.84654979247346773e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	24679901	5.40104344022466987e-1	9.42739602902412912e1	3.81394790024646795e2	3.81330606267778478e2	3.82624239780536016e2	-1.47251761023324918e-5	3.84654016661527320e0	3.82624239780535682e-10	1.39903637767098051e-9	-3.84654979236904637e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	15	24679902	5.40104344022467098e-1	9.42739602902372553e1	3.81394790024645488e2	3.81330606267778535e2	3.82624239780532491e2	-1.47251761265506579e-5	3.84654016650835340e0	3.82624239780532115e-10	1.40862048779482267e-9	-3.84654979221778603e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	16	24680302	5.40112072797243270e-1	9.38624073858373720e1	3.81391523914913591e2	3.81327665171685283e2	3.82620559746690503e2	-8.18979599159722460e-6	3.82524769785015240e0	3.82620559746690135e-10	1.34032937218353611e-9	-3.82525735914811094e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	24680303	5.40112072797243381e-1	9.38624073858293428e1	3.81391523914911659e2	3.81327665171685453e2	3.82620559746685899e2	-8.18979602866868541e-6	3.82524769771204642e0	3.82620559746685482e-10	1.35421853505849810e-9	-3.82525735897922914e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	24680304	5.40112072797243381e-1	9.38624073858293428e1	3.81391523914910692e2	3.81327665171685567e2	3.82620559746683455e2	-8.18979604734423894e-6	3.82524769763861183e0	3.82620559746683052e-10	1.34353460749883607e-9	-3.82525735892903640e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	16	24680305	5.40112072797243492e-1	9.38624073858213137e1	3.81391523914909612e2	3.81327665171685794e2	3.82620559746680499e2	-8.18979607021705755e-6	3.82524769754462080e0	3.82620559746680157e-10	1.36857967754331542e-9	-3.82525735866823879e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	17	25237052	5.51567689583221443e-1	9.45592761331918297e1	3.79486743364732490e2	3.79418108059932308e2	3.80722001296333190e2	-7.35655451076613744e-6	4.15127988139558290e0	3.80722001296332817e-10	1.26429116156060380e-9	-4.15129159674040693e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	17	25237053	5.51567689583221554e-1	9.45592761331957945e1	3.79486743364730273e2	3.79418108059932479e2	3.80722001296327960e2	-7.35655455295800813e-6	4.15127988123342018e0	3.80722001296327544e-10	1.21199474861814199e-9	-4.15129159664587633e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	17	25237054	5.51567689583221554e-1	9.45592761331958229e1	3.79486743364729193e2	3.79418108059932592e2	3.80722001296325118e2	-7.35655457548373467e-6	4.15127988114811597e0	3.80722001296324701e-10	1.20510878427572133e-9	-4.15129159640463286e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	17	25237055	5.51567689583221665e-1	9.45592761332038236e1	3.79486743364727943e2	3.79418108059932763e2	3.80722001296321480e2	-7.35655460521250318e-6	4.15127988103709189e0	3.80722001296321134e-10	1.21313855668482265e-9	-4.15129159634437883e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	18	25238258	5.51590941334436202e-1	9.57908934637825098e1	3.79479966364043946e2	3.79410254083968823e2	3.80716592873614331e2	-1.27634527196838469e-5	4.22467583460868479e0	3.80716592873613985e-10	1.26039113846757734e-9	-4.22468741898518374e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	18	25238259	5.51590941334436313e-1	9.57908934637825098e1	3.79479966364041900e2	3.79410254083968994e2	3.80716592873609898e2	-1.27634527525054758e-5	4.22467583446530348e0	3.80716592873609538e-10	1.21591356405347672e-9	-4.22468741890236288e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	18	25238260	5.51590941334436313e-1	9.57908934637825382e1	3.79479966364040990e2	3.79410254083969107e2	3.80716592873607908e2	-1.27634527668119080e-5	4.22467583440052152e0	3.80716592873607574e-10	1.20901241667806290e-9	-4.22468741878941501e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	18	25238261	5.51590941334436313e-1	9.57908934637825098e1	3.79479966364039853e2	3.79410254083969221e2	3.80716592873605293e2	-1.27634527867698440e-5	4.22467583431608329e0	3.80716592873604886e-10	1.22829394723015917e-9	-4.22468741865588981e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	18	25238262	5.51590941334436424e-1	9.57908934637904679e1	3.79479966364037580e2	3.79410254083969392e2	3.80716592873600064e2	-1.27634528264760787e-5	4.22467583414720771e0	3.80716592873599716e-10	1.16669844735497381e-9	-4.22468741850514107e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	19	25504519	5.56764934173778037e-1	9.45969695017127350e1	3.82154191927563602e2	3.82089281109758474e2	3.83384589898098511e2	-1.09303051758344782e-5	3.89553251340402396e0	3.83384589898098120e-10	1.32266073320569463e-9	-3.89554213755485534e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	19	25504520	5.56764934173778148e-1	9.45969695017087275e1	3.82154191927562124e2	3.82089281109758645e2	3.83384589898094873e2	-1.09303052028839943e-5	3.89553251329238526e0	3.83384589898094449e-10	1.30835176661989803e-9	-3.89554213739563693e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	19	25504521	5.56764934173778148e-1	9.45969695017087133e1	3.82154191927561328e2	3.82089281109758758e2	3.83384589898092884e2	-1.09303052172512045e-5	3.89553251323222760e0	3.83384589898092536e-10	1.31941561915371742e-9	-3.89554213739381794e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	19	25504522	5.56764934173778148e-1	9.45969695017087133e1	3.82154191927560419e2	3.82089281109758815e2	3.83384589898090383e2	-1.09303052360173516e-5	3.89553251315702287e0	3.83384589898089951e-10	1.28969880394086590e-9	-3.89554213737784494e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	19	25504523	5.56764934173778259e-1	9.45969695017007126e1	3.82154191927558429e2	3.82089281109758815e2	3.83384589898085551e2	-1.09303052720213459e-5	3.89553251300661296e0	3.83384589898085143e-10	1.32031168531429960e-9	-3.89554213718673736e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	20	25917902	5.65114589913427223e-1	-9.37282001777482350e1	3.82508957885255938e2	3.82444810159851556e2	3.83738333234795448e2	-8.23933547582810015e-6	3.84270832531048612e0	3.83738333234795112e-10	1.36677872651002784e-9	3.84271803816647584e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25917903	5.65114589913427334e-1	-9.37282001777401916e1	3.82508957885254290e2	3.82444810159851727e2	3.83738333234791014e2	-8.23933551314482104e-6	3.84270832518082006e0	3.83738333234790666e-10	1.37361268713898178e-9	3.84271803797595179e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25917904	5.65114589913427334e-1	-9.37282001777402058e1	3.82508957885253437e2	3.82444810159851841e2	3.83738333234788513e2	-8.23933553470961242e-6	3.84270832511162608e0	3.83738333234788184e-10	1.37783433677461360e-9	3.84271803788862787e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25917905	5.65114589913427334e-1	-9.37282001777401916e1	3.82508957885252414e2	3.82444810159851841e2	3.83738333234785443e2	-8.23933556074780332e-6	3.84270832502367687e0	3.83738333234785082e-10	1.42034260744448663e-9	3.84271803784194788e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	20	25917906	5.65114589913427445e-1	-9.37282001777361842e1	3.82508957885249913e2	3.82444810159851727e2	3.83738333234779645e2	-8.23933560911123145e-6	3.84270832484777891e0	3.83738333234779240e-10	1.34113422991124448e-9	3.84271803772794218e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	21	26062459	5.68243782098696193e-1	9.50594330617366694e1	3.80208789307517407e2	3.80139865980925379e2	3.81444400241859569e2	-8.17770810343368164e-6	4.17015401684376030e0	3.81444400241859220e-10	1.23243412557152672e-9	-4.17016570566880773e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	21	26062460	5.68243782098696304e-1	9.50594330617446417e1	3.80208789307515246e2	3.80139865980925492e2	3.81444400241854396e2	-8.17770814531293365e-6	4.17015401668341390e0	3.81444400241853998e-10	1.24188089608229243e-9	-4.17016570558462263e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	21	26062461	5.68243782098696304e-1	9.50594330617446559e1	3.80208789307514166e2	3.80139865980925606e2	3.81444400241851611e2	-8.17770816721593850e-6	4.17015401659899521e0	3.81444400241851258e-10	1.25863365063599741e-9	-4.17016570537418829e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	21	26062462	5.68243782098696415e-1	9.50594330617526140e1	3.80208789307512802e2	3.80139865980925720e2	3.81444400241847859e2	-8.17770819714235453e-6	4.17015401648925010e0	3.81444400241847484e-10	1.28706537850138704e-9	-4.17016570529710862e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	22	26062872	5.68251533494397498e-1	9.54698405726374659e1	3.80206443971341741e2	3.80137230462408070e2	3.81442423620674958e2	-1.03597918812346239e-5	4.18991077115145050e0	3.81442423620674546e-10	1.20512446399072427e-9	-4.18992241650227015e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	22	26062873	5.68251533494397609e-1	9.54698405726414592e1	3.80206443971340093e2	3.80137230462408240e2	3.81442423620671093e2	-1.03597919108747309e-5	4.18991077103546328e0	3.81442423620670720e-10	1.23254396487089566e-9	-4.18992241642382623e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	22	26062874	5.68251533494397609e-1	9.54698405726414734e1	3.80206443971339127e2	3.80137230462408354e2	3.81442423620669047e2	-1.03597919265682440e-5	4.18991077097330766e0	3.81442423620668704e-10	1.24083247283250112e-9	-4.18992241626290252e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
