role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	3	22820776	5.06643670401280666e-1	8.99880661947052545e1	-8.55200469030819477e-1	-1.62171200925603376e0	3.84333930562269074e2	3.84347773433588941e2	1.62170145775181962e0	3.84378918459475699e2	3.85554845267352221e2	-1.14520017927157390e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55554986284618924e0	2.06191989092267614e0
RIGHT	3	22820777	5.06643670401280777e-1	8.99880661905842771e1	-8.55200473144819284e-1	-1.62171206233452336e0	3.84333930562269188e2	3.84347773433589055e2	1.62170145764943840e0	3.84378918459474221e2	3.85554845267347559e2	-1.14520018296696197e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55554986284618879e0	2.06191989092209038e0
LEFT	4	22979387	5.10043956263521836e-1	-1.42645674094207986e0	9.03841570503446832e1	1.87067206630695182e0	3.83236064209246763e2	3.83249867537811099e2	1.87065977300582098e0	3.83284659639933011e2	3.84468247302473628e2	-9.21014332223876286e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55601857622131856e0	2.07113657018461694e0
GROUP	4	22979388	5.10043956263521947e-1	-1.42645674092204744e0	9.03841570503716696e1	1.87067206691915544e0	3.83236064209246820e2	3.83249867537811156e2	1.87065977286211260e0	3.83284659639931135e2	3.84468247302467546e2	-9.21014337263801943e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55601857622131945e0	2.07113657018396147e0
GROUP	4	22979389	5.10043956263521947e-1	-1.42645674023172142e0	9.03841570510619903e1	1.87067206411853704e0	3.83236064209246820e2	3.83249867537811156e2	1.87065977278582785e0	3.83284659639930169e2	3.84468247302464306e2	-9.21014339911061119e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55601857622131901e0	2.07113657018361375e0
RIGHT	4	22979390	5.10043956263522058e-1	-1.42645674054773997e0	9.03841570507529184e1	1.87067206885399173e0	3.83236064209246763e2	3.83249867537811099e2	1.87065977268789907e0	3.83284659639928861e2	3.84468247302460156e2	-9.21014343303725212e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55601857622131901e0	2.07113657018316744e0
LEFT	5	22979791	5.10051709944761344e-1	-1.42944500978611244e0	9.07375678478186671e1	1.87944967232959925e0	3.83235257697657005e2	3.83249060997172535e2	1.87943741924819840e0	3.83283982359036031e2	3.84467827305434298e2	-1.33889115359515643e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55603348003221198e0	2.07787755923898754e0
GROUP	5	22979792	5.10051709944761456e-1	-1.42944501097062937e0	9.07375678466410562e1	1.87944967193084267e0	3.83235257697657119e2	3.83249060997172649e2	1.87943741910184059e0	3.83283982359034042e2	3.84467827305428102e2	-1.33889115831556262e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55603348003221198e0	2.07787755923831563e0
GROUP	5	22979793	5.10051709944761456e-1	-1.42944501074587005e0	9.07375678468658151e1	1.87944967289161013e0	3.83235257697657119e2	3.83249060997172649e2	1.87943741903574635e0	3.83283982359033132e2	3.84467827305425260e2	-1.33889116057385275e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55603348003221242e0	2.07787755923801143e0
GROUP	5	22979794	5.10051709944761456e-1	-1.42944500921924167e0	9.07375678483924446e1	1.87944967281953268e0	3.83235257697657119e2	3.83249060997172649e2	1.87943741894954375e0	3.83283982359031882e2	3.84467827305421451e2	-1.33889116345456759e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55603348003221331e0	2.07787755923761530e0
RIGHT	5	22979795	5.10051709944761567e-1	-1.42944501076897112e0	9.07375678468496574e1	1.87944967019649312e0	3.83235257697657289e2	3.83249060997172819e2	1.87943741877713744e0	3.83283982359029551e2	3.84467827305413721e2	-1.33889116935724103e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55603348003221509e0	2.07787755923682349e0
LEFT	6	22980201	5.10059454289645053e-1	-1.43673173727386638e0	9.10854649577317161e1	1.90086374625241206e0	3.83234465774144326e2	3.83248269045136510e2	1.90085154000461332e0	3.83283498343336987e2	3.84467967667280561e2	-1.22786110060929432e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55604837976919130e0	2.08450518571502430e0
GROUP	6	22980202	5.10059454289645164e-1	-1.43673173749668592e0	9.10854649575158106e1	1.90086374510991618e0	3.83234465774144383e2	3.83248269045136567e2	1.90085153984564426e0	3.83283498343334713e2	3.84467967667273683e2	-1.22786110604032355e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55604837976919130e0	2.08450518571429733e0
GROUP	6	22980203	5.10059454289645164e-1	-1.43673173644871621e0	9.10854649585637759e1	1.90086374325039742e0	3.83234465774144383e2	3.83248269045136567e2	1.90085153976180932e0	3.83283498343333576e2	3.84467967667269988e2	-1.22786110897426509e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55604837976919130e0	2.08450518571391408e0
RIGHT	6	22980204	5.10059454289645275e-1	-1.43673173697164858e0	9.10854649580442839e1	1.90086374394439872e0	3.83234465774144383e2	3.83248269045136567e2	1.90085153965308318e0	3.83283498343332212e2	3.84467967667265270e2	-1.22786111285160652e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55604837976919086e0	2.08450518571341670e0
LEFT	7	23236069	5.14985586732229383e-1	-1.33824848963450993e0	8.91072548176093733e1	1.61280363263352911e0	3.84616607802226611e2	3.84630460854965122e2	1.61279298074483068e0	3.84661488527544407e2	3.85837126795224606e2	-1.09187389268247519e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55456661045073785e0	2.05867547241392534e0
GROUP	7	23236070	5.14985586732229494e-1	-1.33824848935233431e0	8.91072548178880481e1	1.61280363149211325e0	3.84616607802226667e2	3.84630460854965179e2	1.61279298058326837e0	3.84661488527542076e2	3.85837126795217159e2	-1.09187389870469699e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55456661045073741e0	2.05867547241300430e0
GROUP	7	23236071	5.14985586732229494e-1	-1.33824848992826118e0	8.91072548173121248e1	1.61280363213415967e0	3.84616607802226667e2	3.84630460854965179e2	1.61279298049809405e0	3.84661488527540826e2	3.85837126795213123e2	-1.09187390200635959e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55456661045073696e0	2.05867547241251891e0
RIGHT	7	23236072	5.14985586732229605e-1	-1.33824848908750038e0	8.91072548181458899e1	1.61280363073979061e0	3.84616607802226667e2	3.84630460854965179e2	1.61279298038757846e0	3.84661488527539120e2	3.85837126795207780e2	-1.09187390636934888e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55456661045073607e0	2.05867547241188964e0
LEFT	8	23811568	5.26743305204077639e-1	-1.44775170522046936e0	9.18597562648884036e1	1.93327641074523626e0	3.83782232318416050e2	3.83796055318766435e2	1.93326428122114780e0	3.83831773241595954e2	3.85017178926772488e2	-1.91901004405632737e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55425090487839590e0	2.10093926716175794e0
GROUP	8	23811569	5.26743305204077750e-1	-1.44775170515435092e0	9.18597562649579658e1	1.93327641130815664e0	3.83782232318416334e2	3.83796055318766719e2	1.93326428101515924e0	3.83831773241592941e2	3.85017178926763847e2	-1.91901005030668412e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55425090487839590e0	2.10093926716081381e0
GROUP	8	23811570	5.26743305204077750e-1	-1.44775170427135769e0	9.18597562658409572e1	1.93327641169747722e0	3.83782232318416391e2	3.83796055318766776e2	1.93326428092888469e0	3.83831773241591691e2	3.85017178926760209e2	-1.91901005293554946e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55425090487839546e0	2.10093926716041901e0
RIGHT	8	23811571	5.26743305204077861e-1	-1.44775170463799352e0	9.18597562654811810e1	1.93327640998830930e0	3.83782232318416504e2	3.83796055318766889e2	1.93326428081293922e0	3.83831773241589929e2	3.85017178926755378e2	-1.91901005638255106e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55425090487839546e0	2.10093926715988832e0
LEFT	9	24224757	5.35038730253108552e-1	9.07044066945306184e1	-8.65550047198354378e-1	-1.86649141606904712e0	3.84047007444771225e2	3.84060839981745119e2	1.86647908809884555e0	3.84095597185340750e2	3.85279062030175851e2	-1.07342838686909614e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55324561727068833e0	2.06755240700760545e0
GROUP	9	24224758	5.35038730253108663e-1	9.07044066935991395e1	-8.65550048136782380e-1	-1.86649141716376521e0	3.84047007444771339e2	3.84060839981745232e2	1.86647908795115480e0	3.84095597185338647e2	3.85279062030169428e2	-1.07342839221195144e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55324561727068833e0	2.06755240700694465e0
GROUP	9	24224759	5.35038730253108663e-1	9.07044066976318106e1	-8.65550044104111294e-1	-1.86649148617843430e0	3.84047007444771339e2	3.84060839981745232e2	1.86647908787400651e0	3.84095597185337567e2	3.85279062030166074e2	-1.07342839501600506e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55324561727068877e0	2.06755240700660003e0
RIGHT	9	24224760	5.35038730253108774e-1	9.07044066939339615e1	-8.65550047801960432e-1	-1.86649146214374406e0	3.84047007444771339e2	3.84060839981745232e2	1.86647908777629956e0	3.84095597185336260e2	3.85279062030161811e2	-1.07342839845574385e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55324561727068922e0	2.06755240700616350e0
LEFT	10	24225162	5.35046472481040314e-1	9.10606050563536513e1	-8.65753159606697409e-1	-1.87147473927230923e0	3.84046177780004427e2	3.84060010287095622e2	1.87146242731957857e0	3.84094829789436744e2	3.85278441014252735e2	-8.72051186516892795e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55326040246300323e0	2.07460647848125346e0
GROUP	10	24225163	5.35046472481040425e-1	9.10606050562233804e1	-8.65753159740449973e-1	-1.87147472692665628e0	3.84046177780004541e2	3.84060010287095736e2	1.87146242714731081e0	3.84094829789434243e2	3.85278441014245232e2	-8.72051192776905715e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55326040246300368e0	2.07460647848047053e0
GROUP	10	24225164	5.35046472481040425e-1	9.10606050552052011e1	-8.65753160758629292e-1	-1.87147471862025006e0	3.84046177780004598e2	3.84060010287095793e2	1.87146242705904342e0	3.84094829789432936e2	3.85278441014241366e2	-8.72051195934730263e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55326040246300368e0	2.07460647848007040e0
RIGHT	10	24225165	5.35046472481040536e-1	9.10606050561223128e1	-8.65753159848452469e-1	-1.87147473235929240e0	3.84046177780004598e2	3.84060010287095793e2	1.87146242694208209e0	3.84094829789431230e2	3.85278441014236250e2	-8.72051200118492296e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55326040246300368e0	2.07460647847954105e0
LEFT	11	24480693	5.39972615791988297e-1	9.01909633813591256e1	-8.55287319918488720e-1	-1.62368994112686327e0	3.85394991571759988e2	3.85408872660187001e2	1.62367933125824804e0	3.85440068504637225e2	3.86616059228607526e2	-1.22438423012804115e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55188833965998940e0	2.05944779519374777e0
GROUP	11	24480694	5.39972615791988408e-1	9.01909633833591755e1	-8.55287317911475498e-1	-1.62368993057462774e0	3.85394991571759988e2	3.85408872660187001e2	1.62367933112266316e0	3.85440068504635178e2	3.86616059228601273e2	-1.22438423518021474e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55188833965998896e0	2.05944779519298660e0
GROUP	11	24480695	5.39972615791988408e-1	9.01909633822718035e1	-8.55287318998847468e-1	-1.62368991307373367e0	3.85394991571760045e2	3.85408872660187058e2	1.62367933105041695e0	3.85440068504634155e2	3.86616059228597976e2	-1.22438423784118145e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55188833965998896e0	2.05944779519258114e0
RIGHT	11	24480696	5.39972615791988519e-1	9.01909633788052219e1	-8.55287322461933286e-1	-1.62368992672973089e0	3.85394991571760045e2	3.85408872660187058e2	1.62367933095831307e0	3.85440068504632961e2	3.86616059228593656e2	-1.22438424130780575e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55188833965998896e0	2.05944779519206378e0
LEFT	12	24640063	5.43380656252548389e-1	-1.40924943227980481e0	9.05562097073956380e1	1.82017758600335355e0	3.84288673889730489e2	3.84302515131003531e2	1.82016525097980164e0	3.84336589488638481e2	3.85518681371711352e2	-1.57910277975018679e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55239894267475753e0	2.06634493153159982e0
GROUP	12	24640064	5.43380656252548500e-1	-1.40924943196242936e0	9.05562097077199439e1	1.82017758472142077e0	3.84288673889730489e2	3.84302515131003531e2	1.82016525081480829e0	3.84336589488636150e2	3.85518681371704076e2	-1.57910278523737769e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55239894267475798e0	2.06634493153082355e0
GROUP	12	24640065	5.43380656252548500e-1	-1.40924943300129302e0	9.05562097066810878e1	1.82017758630871640e0	3.84288673889730546e2	3.84302515131003588e2	1.82016525072798530e0	3.84336589488634957e2	3.85518681371700211e2	-1.57910278818044618e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55239894267475753e0	2.06634493153041543e0
RIGHT	12	24640066	5.43380656252548611e-1	-1.40924943209198039e0	9.05562097075938510e1	1.82017758529400453e0	3.84288673889730603e2	3.84302515131003645e2	1.82016525061503942e0	3.84336589488633535e2	3.85518681371695209e2	-1.57910279194207884e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55239894267475709e0	2.06634493152988474e0
LEFT	13	25054869	5.51714815009564985e-1	9.11376076144023131e1	-8.65793308035321729e-1	-1.87246055584033222e0	3.84517361041642857e2	3.84531210519729143e2	1.87244823330449939e0	3.84566051794189264e2	3.85749691946894927e2	-7.44327822959305612e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55163592652514071e0	2.07030254155624949e0
GROUP	13	25054870	5.51714815009565096e-1	9.11376076153414090e1	-8.65793307103160714e-1	-1.87246058258083181e0	3.84517361041642857e2	3.84531210519729143e2	1.87244823317626619e0	3.84566051794187388e2	3.85749691946889357e2	-7.44327827578668823e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55163592652514115e0	2.07030254155567794e0
GROUP	13	25054871	5.51714815009565096e-1	9.11376076159759521e1	-8.65793306468617629e-1	-1.87246054865367872e0	3.84517361041642801e2	3.84531210519729086e2	1.87244823310769126e0	3.84566051794186649e2	3.85749691946886287e2	-7.44327830138769663e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55163592652514115e0	2.07030254155537241e0
GROUP	13	25054872	5.51714815009565096e-1	9.11376076155297881e1	-8.65793306914781624e-1	-1.87246059460896275e0	3.84517361041642687e2	3.84531210519728972e2	1.87244823302076324e0	3.84566051794185796e2	3.85749691946882535e2	-7.44327833388224456e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55163592652514026e0	2.07030254155498428e0
RIGHT	13	25054873	5.51714815009565207e-1	9.11376076153079566e1	-8.65793307143533752e-1	-1.87246058261386894e0	3.84517361041642687e2	3.84531210519728972e2	1.87244823284690787e0	3.84566051794183693e2	3.85749691946875316e2	-7.44327839641578427e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55163592652514071e0	2.07030254155420845e0
LEFT	14	25309516	5.56625476320075419e-1	9.08259830134651054e1	-8.57305023356801144e-1	-1.67001000905949448e0	3.85847680450542100e2	3.85861577843836812e2	1.66999942868564988e0	3.85893462037853510e2	3.87070934480057872e2	-1.49023161770272230e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55039062869540034e0	2.06188183481186371e0
GROUP	14	25309517	5.56625476320075530e-1	9.08259830158855550e1	-8.57305020932869866e-1	-1.67001000790070098e0	3.85847680450542157e2	3.85861577843836869e2	1.66999942857064809e0	3.85893462037851975e2	3.87070934480052244e2	-1.49023162212779182e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55039062869540034e0	2.06188183481124376e0
GROUP	14	25309518	5.56625476320075530e-1	9.08259830150758773e1	-8.57305021742547524e-1	-1.67000998364384223e0	3.85847680450542214e2	3.85861577843836926e2	1.66999942850879846e0	3.85893462037851350e2	3.87070934480049232e2	-1.49023162445896879e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55039062869540034e0	2.06188183481091070e0
GROUP	14	25309519	5.56625476320075530e-1	9.08259830119390728e1	-8.57305024879352118e-1	-1.67001000973087210e0	3.85847680450542214e2	3.85861577843836926e2	1.66999942843136084e0	3.85893462037850497e2	3.87070934480045651e2	-1.49023162731482694e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55039062869540034e0	2.06188183481049414e0
RIGHT	14	25309520	5.56625476320075641e-1	9.08259830155290473e1	-8.57305021282442681e-1	-1.67000997099722559e0	3.85847680450542327e2	3.85861577843837040e2	1.66999942827648518e0	3.85893462037848451e2	3.87070934480038602e2	-1.49023163273765418e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55039062869540079e0	2.06188183480966103e0
LEFT	15	25310301	5.56640957813367976e-1	9.01121071950842349e1	-8.56671805048179635e-1	-1.65539755058819082e0	3.85845663014403499e2	3.85859560335034587e2	1.65538690432353430e0	3.85891236112562922e2	3.87068244204466964e2	-9.99243011036635995e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55036124226293737e0	2.05392268131446398e0
GROUP	15	25310302	5.56640957813368087e-1	9.01121071945899814e1	-8.56671805535441422e-1	-1.65539753084797070e0	3.85845663014403669e2	3.85859560335034757e2	1.65538690416935630e0	3.85891236112560705e2	3.87068244204459972e2	-9.99243016823173253e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55036124226293692e0	2.05392268131363931e0
GROUP	15	25310303	5.56640957813368087e-1	9.01121071933049649e1	-8.56671806820457959e-1	-1.65539750920202833e0	3.85845663014403726e2	3.85859560335034814e2	1.65538690408781108e0	3.85891236112559625e2	3.87068244204456278e2	-9.99243019880961346e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55036124226293648e0	2.05392268131320366e0
RIGHT	15	25310304	5.56640957813368198e-1	9.01121071966188794e1	-8.56671803503076035e-1	-1.65539753881688423e0	3.85845663014403669e2	3.85859560335034757e2	1.65538690398251087e0	3.85891236112558204e2	3.87068244204451503e2	-9.99243023852629210e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55036124226293692e0	2.05392268131264100e0
LEFT	16	25884517	5.68375421019394089e-1	9.08609915152813130e1	-8.63615426571740841e-1	-1.81936657820168612e0	3.84951054795169568e2	3.84964919893960541e2	1.81935421029535926e0	3.84998997309076515e2	3.86181064946387380e2	-1.22566359888184339e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55014136213851250e0	2.05475595794802901e0
GROUP	16	25884518	5.68375421019394200e-1	9.08609915159350123e1	-8.63615425918041524e-1	-1.81936657635792010e0	3.84951054795169682e2	3.84964919893960655e2	1.81935421014508170e0	3.84998997309074298e2	3.86181064946380502e2	-1.22566360440155816e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55014136213851428e0	2.05475595794735133e0
GROUP	16	25884519	5.68375421019394200e-1	9.08609915189568511e1	-8.63615422896202745e-1	-1.81936657760462372e0	3.84951054795169682e2	3.84964919893960655e2	1.81935421007686005e0	3.84998997309073218e2	3.86181064946377433e2	-1.22566360692788305e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55014136213851428e0	2.05475595794704358e0
GROUP	16	25884520	5.68375421019394200e-1	9.08609915152987497e1	-8.63615426554304122e-1	-1.81936655522881452e0	3.84951054795169625e2	3.84964919893960598e2	1.81935420998847852e0	3.84998997309071854e2	3.86181064946373567e2	-1.22566360999285568e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55014136213851383e0	2.05475595794664478e0
RIGHT	16	25884521	5.68375421019394311e-1	9.08609915168397038e1	-8.63615425016817539e-1	-1.81936657467461993e0	3.84951054795169568e2	3.84964919893960541e2	1.81935420981171547e0	3.84998997309069296e2	3.86181064946365893e2	-1.22566361603823994e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55014136213851472e0	2.05475595794584720e0
LEFT	17	25884925	5.68383159439851071e-1	9.12165241780047324e1	-8.63970092753589824e-1	-1.82795946877777338e0	3.84950181810572417e2	3.84964046877920396e2	1.82794712514755919e0	3.84998236534455998e2	3.86180560717005676e2	-8.01131636321855739e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55015613771748129e0	2.06130766929081055e0
GROUP	17	25884926	5.68383159439851182e-1	9.12165241774808493e1	-8.63970093284393670e-1	-1.82795946873973358e0	3.84950181810572531e2	3.84964046877920509e2	1.82794712497480427e0	3.84998236534453326e2	3.86180560716998173e2	-8.01131642623727673e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55015613771748173e0	2.06130766929002274e0
GROUP	17	25884927	5.68383159439851182e-1	9.12165241785609453e1	-8.63970092204297657e-1	-1.82795951056591921e0	3.84950181810572587e2	3.84964046877920566e2	1.82794712488580369e0	3.84998236534451848e2	3.86180560716994194e2	-8.01131645970493422e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55015613771748173e0	2.06130766928961640e0
RIGHT	17	25884928	5.68383159439851293e-1	9.12165241759330740e1	-8.63970094835622149e-1	-1.82795948630351557e0	3.84950181810572587e2	3.84964046877920566e2	1.82794712476878574e0	3.84998236534450086e2	3.86180560716989135e2	-8.01131650334896243e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.55015613771748173e0	2.06130766928908171e0
LEFT	18	26554305	5.81612504255897611e-1	-1.35932513284761991e0	9.09202518843729308e1	1.67418705041882276e0	3.86447601018760110e2	3.86461520019887416e2	1.67417652236562908e0	3.86493467764527168e2	3.87671072434143582e2	-1.56463026094868619e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.54838128492023763e0	2.06802131203949546e0
GROUP	18	26554306	5.81612504255897722e-1	-1.35932513198792537e0	9.09202518852256958e1	1.67418704875916546e0	3.86447601018760167e2	3.86461520019887473e2	1.67417652219526647e0	3.86493467764524780e2	3.87671072434135965e2	-1.56463026673738762e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.54838128492023896e0	2.06802131203857398e0
GROUP	18	26554307	5.81612504255897722e-1	-1.35932513130758248e0	9.09202518859060405e1	1.67418704850911126e0	3.86447601018760167e2	3.86461520019887473e2	1.67417652210578072e0	3.86493467764523530e2	3.87671072434131815e2	-1.56463026988167454e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.54838128492023896e0	2.06802131203809036e0
RIGHT	18	26554308	5.81612504255897833e-1	-1.35932513271829114e0	9.09202518844884082e1	1.67418704778981464e0	3.86447601018760224e2	3.86461520019887530e2	1.67417652198908340e0	3.86493467764521824e2	3.87671072434126188e2	-1.56463027418183720e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.54838128492023852e0	2.06802131203745931e0
