runner_wall_s	case	tracked_wall_s	sim_s	percent	sim_per_wall	callbacks
5.007	LL06	wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
1267.605	LL06	1267.236214	4.46583206290355861e-1	68.705109	2.930843848700e-4	19898506	false	0	0
1277.622	LL06	1277.287996	4.49658811082456755e-1	69.178279	3.059760891242e-4	20049391	false	0	0
1287.645	LL06	1287.393133	4.52852265341969762e-1	69.669579	3.160228642639e-4	20200395	false	0	0
1297.664	LL06	1297.494862	4.55810696998999731e-1	70.124723	2.928638688864e-4	20353104	false	0	0
1307.683	LL06	1307.570012	4.59015649095822875e-1	70.617792	3.181046676739e-4	20502876	false	0	0
1317.694	LL06	1317.587344	4.62054356907135422e-1	71.085286	3.033450071539e-4	20654065	false	0	0
1327.709	LL06	1327.695166	4.64971065256908789e-1	71.534010	2.885595343679e-4	20803865	false	0	0
1337.827	LL06	1337.800302	4.68239522496732785e-1	72.036850	3.234451550434e-4	20952928	false	0	0
1352.853	LL06	1347.835435	4.71195208582620872e-1	72.491571	2.945338326824e-4	21104674	false	0	0
1362.876	LL06	1357.903665	4.74228039428774895e-1	72.958160	3.012277923270e-4	21256740	false	0	0
1372.901	LL06	1367.960315	4.77395441508744633e-1	73.445453	3.149560045615e-4	21403201	false	0	0
1382.920	LL06	1378.007987	4.80387966856518134e-1	73.905841	2.978327042081e-4	21557248	false	0	0
1392.934	LL06	1388.097480	4.83514380871959082e-1	74.386828	3.098682856750e-4	21707205	false	0	0
1402.955	LL06	1398.151908	4.86553196537491794e-1	74.854338	3.022365409352e-4	21854845	false	0	0
1412.972	LL06	1408.229340	4.89531940759196593e-1	75.312606	2.955856446190e-4	22007824	false	0	0
1422.997	LL06	1418.282809	4.92785053357321423e-1	75.813085	3.235811147576e-4	22157241	false	0	0
1433.018	LL06	1428.334593	4.95720606047199475e-1	76.264709	2.920429440521e-4	22306558	false	0	0
1443.036	LL06	1438.396323	4.98656310543734549e-1	76.716355	2.917693646597e-4	22456673	false	0	0
1453.061	LL06	1448.489798	5.01901526142822241e-1	77.215619	3.215161940050e-4	22604396	true	1	0
1463.086	LL06	1458.506547	5.04885339332661998e-1	77.674668	2.978824031939e-4	22757269	true	1	0
1473.109	LL06	1468.513603	5.07905159392420202e-1	78.139255	3.017690777146e-4	22905502	true	2	0
1483.122	LL06	1478.566896	5.11095580633839308e-1	78.630089	3.173508674651e-4	23055354	true	3	0
1493.137	LL06	1488.638854	5.14085218290210477e-1	79.090034	2.968278345998e-4	23208686	true	3	0
1503.148	LL06	1498.724107	5.17323831154650637e-1	79.588282	3.211236126577e-4	23359689	true	4	0
1513.174	LL06	1508.773572	5.20292631726599786e-1	80.045020	2.954187694630e-4	23506967	true	6	0
1523.192	LL06	1518.850231	5.23265818673700589e-1	80.502434	2.950568284240e-4	23659610	true	6	0
1533.202	LL06	1528.851793	5.26439312588459662e-1	80.990663	3.172998146808e-4	23803577	true	13	0
1543.224	LL06	1538.887569	5.29415148848921824e-1	81.448484	2.965228045932e-4	23955794	true	13	0
1553.237	LL06	1548.914137	5.32442103340912354e-1	81.914170	3.018933625809e-4	24108153	true	13	0
1563.253	LL06	1559.009463	5.35713388057737050e-1	82.417444	3.240395417761e-4	24258560	true	14	0
1573.327	LL06	1569.047689	5.38656961282058755e-1	82.870302	2.932363994349e-4	24409413	true	14	0
1583.335	LL06	1579.050231	5.41775629329969699e-1	83.350097	3.117875535706e-4	24558928	true	17	0
1593.355	LL06	1589.137939	5.44892254285538225e-1	83.829578	3.089527342132e-4	24709067	true	17	0
1603.379	LL06	1599.164039	5.47832639682460210e-1	84.281945	2.932730810552e-4	24860026	true	17	0
1613.407	LL06	1609.166947	5.51063653722369651e-1	84.779024	3.230074613084e-4	25008180	true	19	0
1623.425	LL06	1619.175320	5.54078334342997025e-1	85.242821	3.012158753665e-4	25160140	true	21	0
1633.444	LL06	1629.185793	5.56987861773548754e-1	85.690440	2.906483482317e-4	25308238	true	22	0
1643.463	LL06	1639.256758	5.60272342348355212e-1	86.195745	3.261336513933e-4	25457863	true	24	0
1653.485	LL06	1649.356841	5.63300210055310724e-1	86.661571	2.997863947776e-4	25612833	true	24	0
