 time                     v(raw)                   v(pwm_hold)              v(blank)                 v(pwm)                   v(gate)                 
 2.56990370325793416e-01  5.00000000000000000e+00  5.00000000000000000e+00  5.51747297823103420e-03  1.50000000000000000e+01  9.36710881024181014e-02 
 2.56990372086398577e-01  5.00000000000000000e+00  5.00000000000000000e+00  7.27807813241511045e-03  1.50000000000000000e+01  1.51643561669662141e-01 
 2.56990374157805568e-01  5.00000000000000000e+00  5.00000000000000000e+00  9.34948511790933620e-03  1.50000000000000000e+01  2.33933222846567618e-01 
 2.56990376667900755e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.18595803091469196e-02  1.50000000000000000e+01  3.51223754767955698e-01 
 2.56990379609614128e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.48012936688317869e-02  1.50000000000000000e+01  5.09158594013248145e-01 
 2.56990383135503653e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.83271832026982023e-02  1.50000000000000000e+01  7.21722274099713013e-01 
 2.56990387282147292e-01  5.00000000000000000e+00  5.00000000000000000e+00  2.24738268457336417e-02  1.50000000000000000e+01  9.96300828264612082e-01 
 2.56990392257222422e-01  5.00000000000000000e+00  5.00000000000000000e+00  2.74489019985392178e-02  1.50000000000000000e+01  1.35017274478555471e+00 
 2.56990398184567370e-01  5.00000000000000000e+00  5.00000000000000000e+00  3.33762469218025493e-02  1.50000000000000000e+01  1.79303158441770982e+00 
 2.56990405119873200e-01  5.00000000000000000e+00  5.00000000000000000e+00  4.03115527457091477e-02  1.50000000000000000e+01  2.32470133235238752e+00 
 2.56990412847434402e-01  5.00000000000000000e+00  5.00000000000000000e+00  4.80391139268733849e-02  1.50000000000000000e+01  2.91866100102385850e+00 
 2.56990421830794236e-01  5.00000000000000000e+00  5.00000000000000000e+00  5.70224737355422909e-02  1.50000000000000000e+01  3.59621880106375569e+00 
 2.56990432211880671e-01  5.00000000000000000e+00  5.00000000000000000e+00  6.74035601685806923e-02  1.50000000000000000e+01  4.34917364439322895e+00 
 2.56990444747420721e-01  5.00000000000000000e+00  5.00000000000000000e+00  7.99391002431512482e-02  1.50000000000000000e+01  5.20542781017413159e+00 
 2.56990459964700824e-01  5.00000000000000000e+00  5.00000000000000000e+00  9.51563803439392925e-02  1.50000000000000000e+01  6.16194108269975604e+00 
 2.56990479463653387e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.14655332890963316e-01  1.50000000000000000e+01  7.25824289147398449e+00 
 2.56990505277523928e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.40469203449850394e-01  1.50000000000000000e+01  8.50702210067802689e+00 
 2.56990542449030690e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.77640710201591778e-01  1.50000000000000000e+01  9.96382996749378513e+00 
 2.56990562212799978e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.97404479489397877e-01  1.50000000000000000e+01  1.05976048106136194e+01 
