HEADER  time                     v(acsrc)                 v(acn)                   i(Vac)                   v(load)                  v(vb)                    i(Lboost)                v(vd)                    v(sw)                    v(gate)                  v(q)                     v(en)                    v(fault)                 v(vcomp)                 v(icomp)                
FIRST_NONINCREASING previous_line=9736224 previous_row=9736223 previous_time_text=2.56990362212805523e-01 previous_time_f64=2.56990362212805523168e-1 previous_bits=0x3fd07287b445d61f current_line=9736225 current_row=9736224 current_time_text=2.56990362212805523e-01 current_time_f64=2.56990362212805523168e-1 current_bits=0x3fd07287b445d61f delta_f64=0.00000000000000000000e0 ulp_current=5.55111512312578270212e-17 ulp_previous=5.55111512312578270212e-17
BEFORE32
AFTER32
line=9736226 row=9736225 time_text=2.56990362212805579e-01 time_f64=2.56990362212805578679e-1 bits=0x3fd07287b445d620 dt_from_prev=5.55111512312578270212e-17 raw= 2.56990362212805579e-01  8.12836541348495842e+01 -1.01244674910650190e+00 -6.72488937139807597e+00  3.19547249253591474e+02  3.19572476668006175e+02  6.72488119914199878e+00  3.19678186426896673e+02  3.20956648226578466e+02 -7.71562602389104259e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017373e+00  3.12790255643115200e+00 
line=9736227 row=9736226 time_text=2.56990362212805634e-01 time_f64=2.56990362212805634190e-1 bits=0x3fd07287b445d621 dt_from_prev=5.55111512312578270212e-17 raw= 2.56990362212805634e-01  8.12836541313633916e+01 -1.01244675258847394e+00 -6.72488951084680764e+00  3.19547249253591644e+02  3.19572476668006345e+02  6.72488119904109549e+00  3.19678186426895195e+02  3.20956648226575851e+02 -7.71562604217279525e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017417e+00  3.12790255643043658e+00 
line=9736228 row=9736227 time_text=2.56990362212805801e-01 time_f64=2.56990362212805800723e-1 bits=0x3fd07287b445d624 dt_from_prev=1.66533453693773481064e-16 raw= 2.56990362212805801e-01  8.12836541329117921e+01 -1.01244675103163217e+00 -6.72488945335676025e+00  3.19547249253592042e+02  3.19572476668006743e+02  6.72488119883929070e+00  3.19678186426892751e+02  3.20956648226570394e+02 -7.71562608449758828e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017595e+00  3.12790255642900528e+00 
line=9736229 row=9736228 time_text=2.56990362212806078e-01 time_f64=2.56990362212806078279e-1 bits=0x3fd07287b445d629 dt_from_prev=2.77555756156289135106e-16 raw= 2.56990362212806078e-01  8.12836541332070937e+01 -1.01244675072156554e+00 -6.72488944417371481e+00  3.19547249253592668e+02  3.19572476668007369e+02  6.72488119843568111e+00  3.19678186426887919e+02  3.20956648226559480e+02 -7.71562616726477575e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017817e+00  3.12790255642614090e+00 
line=9736230 row=9736229 time_text=2.56990362212806689e-01 time_f64=2.56990362212806688902e-1 bits=0x3fd07287b445d634 dt_from_prev=6.10622663543836097233e-16 raw= 2.56990362212806689e-01  8.12836541330716642e+01 -1.01244675082114099e+00 -6.72488944874015449e+00  3.19547249253594259e+02  3.19572476668008960e+02  6.72488119762846015e+00  3.19678186426878085e+02  3.20956648226537311e+02 -7.71562633573421811e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864018217e+00  3.12790255642041126e+00 
line=9736231 row=9736230 time_text=2.56990362212807910e-01 time_f64=2.56990362212807910147e-1 bits=0x3fd07287b445d64a dt_from_prev=1.22124532708767219447e-15 raw= 2.56990362212807910e-01  8.12836541331417237e+01 -1.01244675068359413e+00 -6.72488944145989720e+00  3.19547249253597329e+02  3.19572476668012030e+02  6.72488119601401912e+00  3.19678186426858645e+02  3.20956648226493030e+02 -7.71562666348441150e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864019283e+00  3.12790255640895287e+00 
line=9736232 row=9736231 time_text=2.56990362212810297e-01 time_f64=2.56990362212810297127e-1 bits=0x3fd07287b445d675 dt_from_prev=2.38697950294408656191e-15 raw= 2.56990362212810297e-01  8.12836541329715629e+01 -1.01244675072088341e+00 -6.72488944051274196e+00  3.19547249253603354e+02  3.19572476668018055e+02  6.72488119278513796e+00  3.19678186426819650e+02  3.20956648226404297e+02 -7.71562729657423434e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864021370e+00  3.12790255638603698e+00 
line=9736233 row=9736232 time_text=2.56990362212815071e-01 time_f64=2.56990362212815071086e-1 bits=0x3fd07287b445d6cb dt_from_prev=4.77395900588817312382e-15 raw= 2.56990362212815071e-01  8.12836541328521207e+01 -1.01244675057246525e+00 -6.72488943618551183e+00  3.19547249253614780e+02  3.19572476668029481e+02  6.72488118632737208e+00  3.19678186426741263e+02  3.20956648226226605e+02 -7.71562845983261081e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864025367e+00  3.12790255634020520e+00 
line=9736234 row=9736233 time_text=2.56990362212824675e-01 time_f64=2.56990362212824674515e-1 bits=0x3fd07287b445d778 dt_from_prev=9.60342916300760407466e-15 raw= 2.56990362212824675e-01  8.12836541326534672e+01 -1.01244675023329478e+00 -6.72488942278561908e+00  3.19547249253637744e+02  3.19572476668052445e+02  6.72488117341184388e+00  3.19678186426584546e+02  3.20956648225871163e+02 -7.71563037397798703e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864033227e+00  3.12790255624854119e+00 
line=9736235 row=9736234 time_text=2.56990362212843826e-01 time_f64=2.56990362212843825862e-1 bits=0x3fd07287b445d8d1 dt_from_prev=1.91513471747839503223e-14 raw= 2.56990362212843826e-01  8.12836541322379560e+01 -1.01244674957736436e+00 -6.72488939706233513e+00  3.19547249253683674e+02  3.19572476668098375e+02  6.72488114758079369e+00  3.19678186426271566e+02  3.20956648225160677e+02 -7.71563254954648585e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864048637e+00  3.12790255606521805e+00 
line=9736236 row=9736235 time_text=2.56990362212882129e-01 time_f64=2.56990362212882128556e-1 bits=0x3fd07287b445db83 dt_from_prev=3.83026943495679006446e-14 raw= 2.56990362212882129e-01  8.12836541314290884e+01 -1.01244674824336300e+00 -6.72488934517444292e+00  3.19547249253775362e+02  3.19572476668190120e+02  6.72488109591868888e+00  3.19678186425645777e+02  3.20956648223741638e+02 -7.71563027453094545e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864079768e+00  3.12790255569857356e+00 
line=9736237 row=9736236 time_text=2.56990362212958734e-01 time_f64=2.56990362212958733945e-1 bits=0x3fd07287b445e0e7 dt_from_prev=7.66053886991358012892e-14 raw= 2.56990362212958734e-01  8.12836541298040913e+01 -1.01244674558263625e+00 -6.72488924193612103e+00  3.19547249253958796e+02  3.19572476668373554e+02  6.72488099259447747e+00  3.19678186424393914e+02  3.20956648220910097e+02 -7.71559923285689077e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864142073e+00  3.12790255496528413e+00 
line=9736238 row=9736237 time_text=2.56990362213111945e-01 time_f64=2.56990362213111944722e-1 bits=0x3fd07287b445ebaf dt_from_prev=1.53210777398271602578e-13 raw= 2.56990362213111945e-01  8.12836541265570389e+01 -1.01244674025822690e+00 -6.72488903527200677e+00  3.19547249254325891e+02  3.19572476668740649e+02  6.72488078594605376e+00  3.19678186421890530e+02  3.20956648215273674e+02 -7.71543118227595624e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864266507e+00  3.12790255349870394e+00 
