runner_wall_s	case	tracked_wall_s	sim_s	percent	sim_per_wall	callbacks
5.007	LL03	wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
656.285	LL03	653.262374	2.57337402712970453e-1	39.590370	2.997356468263e-4	10418241	false	0	0
666.296	LL03	663.336649	2.60535833617797641e-1	40.082436	3.174849721853e-4	10565993	false	0	0
676.311	LL03	673.368289	2.63544677091601620e-1	40.545335	2.999353444522e-4	10719015	false	0	0
686.321	LL03	683.397331	2.66639301387376182e-1	41.021431	3.085662733860e-4	10868573	false	0	0
696.335	LL03	693.417113	2.69725299489782355e-1	41.496200	3.079905510323e-4	11017015	false	0	0
706.348	LL03	703.442312	2.72729176725114153e-1	41.958335	2.996326866170e-4	11169441	false	0	0
716.361	LL03	713.451442	2.75926414648333562e-1	42.450218	3.194321560979e-4	11316999	false	0	0
726.376	LL03	723.474099	2.79016916224998801e-1	42.925679	3.083515333063e-4	11472443	false	0	0
736.389	LL03	733.496006	2.82124363500209807e-1	43.403748	3.100654464662e-4	11630446	false	0	0
746.403	LL03	743.502045	2.85499623342599540e-1	43.923019	3.373222865767e-4	11784710	false	0	0
756.413	LL03	753.514537	2.88663083708909529e-1	44.409705	3.159513620377e-4	11945836	false	0	0
766.427	LL03	763.528004	2.91875087891925344e-1	44.903860	3.207684260861e-4	12099388	false	0	0
776.439	LL03	773.548022	2.95104175860438300e-1	45.400642	3.222636746677e-4	12255988	false	0	0
786.454	LL03	783.646483	2.98274276371834512e-1	45.888350	3.139191974788e-4	12417576	false	0	0
796.469	LL03	793.702081	3.01712741041889443e-1	46.417345	3.419453151679e-4	12574214	false	0	0
806.483	LL03	803.723201	3.04897840925899444e-1	46.907360	3.178387183358e-4	12736227	false	0	0
816.497	LL03	813.734923	3.08124442663933018e-1	47.403760	3.222823863330e-4	12893446	false	0	0
826.512	LL03	823.809957	3.11478908738581528e-1	47.919832	3.329483599441e-4	13052244	false	0	0
836.527	LL03	833.818497	3.14609632880714418e-1	48.401482	3.128052720046e-4	13212222	false	0	0
846.542	LL03	843.821320	3.17961073251667004e-1	48.917088	3.350494386672e-4	13364110	false	0	0
856.555	LL03	853.919610	3.21085889434436167e-1	49.397829	3.094401606136e-4	13522616	false	0	0
866.570	LL03	863.925648	3.24174167247962608e-1	49.872949	3.086414120940e-4	13676757	false	0	0
876.584	LL03	873.948322	3.27503548831024172e-1	50.385161	3.321849731598e-4	13829102	false	0	0
886.599	LL03	884.004811	3.30589083707665543e-1	50.859859	3.068202803653e-4	13986983	false	0	0
896.614	LL03	894.080035	3.33886147887266116e-1	51.367100	3.272447587932e-4	14140049	false	0	0
906.629	LL03	904.087897	3.36987397561166302e-1	51.844215	3.098813283706e-4	14292581	false	0	0
916.643	LL03	914.088377	3.40037667451591030e-1	52.313487	3.050123395438e-4	14448609	false	0	0
926.654	LL03	924.156732	3.43399257470400510e-1	52.830655	3.338767857099e-4	14600001	false	0	0
936.668	LL03	934.256680	3.46444514490681199e-1	53.299156	3.015121496610e-4	14755812	false	0	0
946.683	LL03	944.334987	3.49562866180108289e-1	53.778902	3.094122569503e-4	14908620	false	0	0
956.698	LL03	954.420820	3.52826515453288247e-1	54.281002	3.235875003099e-4	15060680	false	0	0
966.710	LL03	964.474484	3.55854727165160534e-1	54.746881	3.012047783347e-4	15215899	false	0	0
976.734	LL03	974.529222	3.59159619744762793e-1	55.255326	3.286900565139e-4	15367950	false	0	0
986.759	LL03	984.559881	3.62245687697087149e-1	55.730106	3.076635270712e-4	15521826	false	0	0
996.782	LL03	994.654881	3.65303274247139320e-1	56.200504	3.028812853087e-4	15677570	false	0	0
1006.807	LL03	1004.686442	3.68649985574109829e-1	56.715382	3.336182127664e-4	15828961	false	0	0
1016.826	LL03	1014.763280	3.71694695860192326e-1	57.183799	3.021493607805e-4	15984894	false	0	0
1026.850	LL03	1024.837527	3.74868041821266873e-1	57.672006	3.149958490415e-4	16138007	false	0	0
1036.875	LL03	1034.877465	3.78097366921400391e-1	58.168826	3.216479165847e-4	16290888	false	0	0
1046.900	LL03	1044.937518	3.81133616925917684e-1	58.635941	3.018125281813e-4	16446802	false	0	0
1056.924	LL03	1054.983735	3.84464051449000810e-1	59.148316	3.315113092749e-4	16598568	false	0	0
1066.949	LL03	1065.070856	3.87549962943132709e-1	59.623071	3.059258974801e-4	16754373	false	0	0
1076.969	LL03	1075.101814	3.90567515974391766e-1	60.087310	3.008239971543e-4	16906793	false	0	0
1086.981	LL03	1085.171836	3.93900604536152110e-1	60.600093	3.309912061022e-4	17058679	false	0	0
1096.996	LL03	1095.259041	3.96888023149889135e-1	61.059696	2.961591989194e-4	17212163	false	0	0
1107.008	LL03	1105.347731	4.00071849718799055e-1	61.549515	3.155837459734e-4	17364390	false	0	0
1117.023	LL03	1115.418631	4.03254845326787903e-1	62.039207	3.160587019472e-4	17516422	false	0	0
1127.038	LL03	1125.504587	4.06285503408466475e-1	62.505462	3.004829816687e-4	17672137	false	0	0
1137.052	LL03	1135.515733	4.09606011772764456e-1	63.016310	3.316811390931e-4	17822335	false	0	0
1147.067	LL03	1145.616445	4.12626756063193323e-1	63.481039	2.990625279764e-4	17975327	false	0	0
1157.081	LL03	1155.629453	4.15633430591991315e-1	63.943605	3.002768477416e-4	18126878	false	0	0
1167.096	LL03	1165.661852	4.18965055101614192e-1	64.456162	3.320865114207e-4	18278475	false	0	0
1177.110	LL03	1175.718513	4.21971643699016241e-1	64.918714	2.989649120815e-4	18432979	false	0	0
1187.125	LL03	1185.726463	4.25182938153602030e-1	65.412760	3.208743383268e-4	18585091	false	0	0
1197.140	LL03	1195.820519	4.28384091336271033e-1	65.905245	3.171324890000e-4	18739207	false	0	0
1207.149	LL03	1205.887653	4.31417353692470751e-1	66.371901	3.013034774190e-4	18894767	false	0	0
1217.161	LL03	1215.923610	4.34749590658988549e-1	66.884552	3.320298032426e-4	19045344	false	0	0
1227.175	LL03	1226.013614	4.37822893604957519e-1	67.357368	3.045888804520e-4	19201556	false	0	0
1237.186	LL03	1236.104308	4.40952259688175974e-1	67.838809	3.101239764118e-4	19356791	false	0	0
1247.201	LL03	1246.124220	4.44259414947505316e-1	68.347602	3.300582959649e-4	19509194	false	0	0
1257.215	LL03	1256.218722	4.47311144319247622e-1	68.817099	3.023160068320e-4	19665810	false	0	0
1267.230	LL03	1266.248564	4.50579754260604814e-1	69.319962	3.258884750111e-4	19817810	false	0	0
1277.242	LL03	1276.270035	4.53701192583616686e-1	69.800183	3.114750473762e-4	19970500	false	0	0
1287.256	LL03	1286.359159	4.56721945899045800e-1	70.264915	2.994069073917e-4	20125019	false	0	0
1297.271	LL03	1296.389722	4.60044771268947050e-1	70.776119	3.312700597430e-4	20274763	false	0	0
1307.286	LL03	1306.394199	4.63003609475001909e-1	71.231325	2.957514373231e-4	20426396	false	0	0
1317.301	LL03	1316.456997	4.66102841207737650e-1	71.708129	3.079890597264e-4	20578704	false	0	0
1327.310	LL03	1326.526926	4.69321837345333892e-1	72.203360	3.196642377076e-4	20727597	false	0	0
1337.322	LL03	1336.542005	4.72322160242474531e-1	72.664948	2.995805521994e-4	20881553	false	0	0
1347.335	LL03	1346.550971	4.75574836059285189e-1	73.165359	3.249761836616e-4	21032792	false	0	0
1357.350	LL03	1356.652447	4.78706768626678714e-1	73.647195	3.100470427463e-4	21186440	false	0	0
1367.364	LL03	1366.748627	4.81755591733349975e-1	74.116245	3.019778749040e-4	21341810	false	0	0
1377.378	LL03	1376.851703	4.85064722744986798e-1	74.625342	3.275369917743e-4	21490687	false	0	0
1387.391	LL03	1386.857045	4.88032279122439960e-1	75.081889	2.965972004740e-4	21641656	false	0	0
1397.405	LL03	1396.878661	4.91127535087291178e-1	75.558082	3.088579600999e-4	21793585	false	0	0
1407.420	LL03	1406.968479	4.94411617305327622e-1	76.063326	3.254847946805e-4	21945916	false	0	0
1417.431	LL03	1416.979215	4.97363969267342276e-1	76.517534	2.949185716230e-4	22097491	false	0	0
1427.445	LL03	1427.006662	5.00577042951458995e-1	77.011853	3.204278819933e-4	22246559	false	0	0
1437.460	LL03	1437.039237	5.03644263760043231e-1	77.483733	3.057261740250e-4	22396470	true	4	0
1447.475	LL03	1447.128319	5.06665261094171759e-1	77.948502	2.994323278645e-4	22550457	true	6	0
1457.488	LL03	1457.146744	5.10013051158290653e-1	78.463546	3.341632980042e-4	22700594	true	6	0
1467.503	LL03	1467.153691	5.13047445839070804e-1	78.930376	3.032288175353e-4	22855170	true	8	0
1477.517	LL03	1477.168234	5.16176656755873764e-1	79.411793	3.124666766107e-4	23007943	true	12	0
1487.532	LL03	1487.192643	5.19437367606799039e-1	79.913441	3.252771121236e-4	23158874	true	13	0
1497.547	LL03	1497.202017	5.22437512528597714e-1	80.375002	2.997335244618e-4	23312283	true	13	0
1507.562	LL03	1507.206395	5.25704505632723307e-1	80.877616	3.265563494962e-4	23462891	true	16	0
1517.577	LL03	1517.306043	5.28801693826405295e-1	81.354107	3.066629789939e-4	23614981	true	19	0
1527.591	LL03	1527.385965	5.31824270515266151e-1	81.819119	2.998611163829e-4	23768939	true	21	0
1537.606	LL03	1537.431979	5.35170433030908499e-1	82.333913	3.330836131175e-4	23918959	true	21	0
1547.621	LL03	1547.451248	5.38185180635505911e-1	82.797720	3.008949584419e-4	24072758	true	23	0
1557.635	LL03	1557.470377	5.41326940809357615e-1	83.281068	3.135761722885e-4	24225046	true	27	0
1567.650	LL03	1567.474761	5.44550822291080761e-1	83.777050	3.222468805214e-4	24375179	true	30	0
1577.665	LL03	1577.476982	5.47525137521848726e-1	84.234637	2.973654942880e-4	24527953	true	30	0
1587.681	LL03	1587.502549	5.50822188453962358e-1	84.741875	3.288642640451e-4	24678869	true	35	0
1597.692	LL03	1597.597466	5.53923579246764053e-1	85.219012	3.072230144343e-4	24832880	true	38	0
1607.700	LL03	1607.667037	5.56957351722483063e-1	85.685746	3.012812003668e-4	24986561	true	41	0
1617.716	LL03	1617.702925	5.60326110136700306e-1	86.204017	3.356711846742e-4	25138031	true	41	0
1632.738	LL03	1627.723007	5.63346683636207879e-1	86.668721	3.014519878752e-4	25291905	true	41	0
1642.763	LL03	1637.783948	5.66546274941238104e-1	87.160965	3.180210637729e-4	25445334	true	42	0
1652.787	LL03	1647.852750	5.69785980315144713e-1	87.659382	3.217567969905e-4	25597945	true	45	0
1662.799	LL03	1657.939405	5.72819446537703003e-1	88.126069	3.007405562289e-4	25752773	true	45	0
1672.824	LL03	1668.031106	5.76204235901816353e-1	88.646806	3.354032467136e-4	25905673	true	47	0
1682.848	LL03	1678.111935	5.79294814511719047e-1	89.122279	3.065798171950e-4	26060837	true	53	0
1692.866	LL03	1688.183105	5.82385423847946004e-1	89.597758	3.068768882619e-4	26214999	true	59	0
1702.891	LL03	1698.235235	5.85725814616101292e-1	90.111664	3.323067740638e-4	26366662	true	60	0
1712.916	LL03	1708.244434	5.88767667073556100e-1	90.579641	3.039056778372e-4	26521423	true	60	0
1722.939	LL03	1718.315737	5.92029079981791551e-1	91.081397	3.238322508459e-4	26674212	true	63	0
1732.957	LL03	1728.409661	5.95183727345153790e-1	91.566727	3.125293435432e-4	26826365	true	64	0
1742.972	LL03	1738.512066	5.98164860506504192e-1	92.025363	2.950914310955e-4	26978037	true	67	0
1752.988	LL03	1748.610377	6.01508976163665610e-1	92.539842	3.311559508659e-4	27127836	true	67	0
1763.002	LL03	1758.661276	6.04372893714458792e-1	92.980445	2.849414352299e-4	27272765	true	69	0
1773.017	LL03	1768.760805	6.07427636538577231e-1	93.450406	3.024638733334e-4	27424889	true	72	0
1783.027	LL03	1778.857072	6.10725989178787732e-1	93.957844	3.266903157307e-4	27574565	true	72	0
1793.042	LL03	1788.945527	6.13715965558955800e-1	94.417841	2.963760473943e-4	27727285	true	72	0
1803.057	LL03	1799.023931	6.16922399886818962e-1	94.911138	3.181490264493e-4	27877453	true	77	0
1813.072	LL03	1809.059227	6.20075478847096240e-1	95.396228	3.141988982767e-4	28029036	true	78	0
1823.087	LL03	1819.065410	6.23081165344372412e-1	95.858641	3.003829167222e-4	28182179	true	78	0
1833.099	LL03	1829.090406	6.26426144861981005e-1	96.373253	3.336639212525e-4	28332461	true	80	0
1843.114	LL03	1839.095412	6.29463899437185836e-1	96.840600	3.036234661334e-4	28486522	true	84	0
1853.128	LL03	1849.193777	6.32600383211624817e-1	97.323136	3.105932399905e-4	28641121	true	87	0
1863.141	LL03	1859.272097	6.35870427812096795e-1	97.826220	3.244632449640e-4	28790934	true	93	0
1873.152	LL03	1869.358869	6.38857693889764100e-1	98.285799	2.961568009196e-4	28943607	true	93	0
1883.165	LL03	1879.443739	6.42017863369735098e-1	98.771979	3.133574726916e-4	29091050	true	96	0
1893.174	LL03	1889.529791	6.45062054168836108e-1	99.240316	3.018218550389e-4	29237737	true	100	0
1903.186	LL03	1899.593351	6.47950926620352141e-1	99.684758	2.870626807523e-4	29384960	true	100	0
1908.194	LL03	1905.947143	6.50000000000000022e-1	100.000000	3.224961186504e-4	29479028	true	101	0
