runner_wall_s	case	tracked_wall_s	sim_s	percent	sim_per_wall	callbacks
5.012	LL02	wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
816.904	LL02	814.229315	3.08434129309177185e-1	47.451405	3.116994865699e-4	12920405	false	0	0
826.930	LL02	824.293405	3.11558511786396486e-1	47.932079	3.104485827551e-4	13070810	false	0	0
836.955	LL02	834.377284	3.14537556708133492e-1	48.390393	2.954264685159e-4	13223407	false	0	0
846.972	LL02	844.425266	3.17775403437925763e-1	48.888524	3.222385322218e-4	13372027	false	0	0
856.991	LL02	854.454365	3.20760658382007846e-1	49.347794	2.976593367247e-4	13522934	false	0	0
867.014	LL02	864.471026	3.23723904289352826e-1	49.803678	2.958316858603e-4	13673920	false	0	0
877.036	LL02	874.548046	3.26969103707002162e-1	50.302939	3.220396061155e-4	13822399	false	0	0
887.059	LL02	884.577605	3.29920286073119795e-1	50.756967	2.942484798005e-4	13974281	false	0	0
897.084	LL02	894.684742	3.32988197436452804e-1	51.228953	3.035390968538e-4	14125069	false	0	0
907.107	LL02	904.783028	3.36150690015053377e-1	51.715491	3.131712076698e-4	14274885	false	0	0
917.124	LL02	914.829397	3.39101233636681654e-1	52.169421	2.936925587266e-4	14426893	false	0	0
927.146	LL02	924.857424	3.42267364015334030e-1	52.656518	3.157281452664e-4	14575959	false	0	0
937.173	LL02	934.872763	3.45295137293570642e-1	53.122329	3.023135976594e-4	14725746	false	0	0
947.192	LL02	944.937957	3.48261661620167751e-1	53.578717	2.947309624149e-4	14878503	false	0	0
957.216	LL02	955.006106	3.51492679537674990e-1	54.075797	3.209147828897e-4	15026178	false	0	0
967.242	LL02	965.086004	3.54489310097354848e-1	54.536817	2.972877933886e-4	15179590	false	0	0
977.268	LL02	975.159482	3.57501919217591835e-1	55.000295	2.990634486512e-4	15331012	false	0	0
987.284	LL02	985.222788	3.60695675774019509e-1	55.491642	3.173665363490e-4	15479627	false	0	0
997.309	LL02	995.290946	3.63659700593124746e-1	55.947646	2.943959441870e-4	15632480	false	0	0
1007.334	LL02	1005.367327	3.66788983661517076e-1	56.429074	3.105562612834e-4	15783150	false	0	0
1017.360	LL02	1015.374513	3.69886995164907917e-1	56.905692	3.095786819283e-4	15933095	false	0	0
1027.386	LL02	1025.466971	3.72861422829008138e-1	57.363296	2.947178493823e-4	16086215	false	0	0
1037.409	LL02	1035.525470	3.76073398020678407e-1	57.857446	3.193294750123e-4	16234685	false	0	0
1047.434	LL02	1045.619812	3.79068480645018413e-1	58.318228	2.967090695208e-4	16386641	false	0	0
1057.454	LL02	1055.686177	3.82024227106619596e-1	58.772958	2.936259729025e-4	16538153	false	0	0
1067.475	LL02	1065.696415	3.85231104489820231e-1	59.266324	3.203597553480e-4	16685296	false	0	0
1077.501	LL02	1075.746857	3.88166539508101760e-1	59.717929	2.920702641338e-4	16836733	false	0	0
1087.524	LL02	1085.810842	3.91195410400176580e-1	60.183909	3.009613728155e-4	16986527	false	0	0
1097.549	LL02	1095.846185	3.94334618700771855e-1	60.666864	3.128152471316e-4	17135210	false	0	0
1107.570	LL02	1105.865703	3.97246787726970862e-1	61.114890	2.906496283993e-4	17285927	false	0	0
1117.596	LL02	1115.933342	4.00396703471524451e-1	61.599493	3.128752925159e-4	17436001	false	0	0
1127.621	LL02	1125.975980	4.03466702178691461e-1	62.071800	3.056964498363e-4	17586502	false	0	0
1137.647	LL02	1135.986206	4.06399591780329639e-1	62.523014	2.929893602311e-4	17737915	false	0	0
1147.671	LL02	1146.025628	4.09506772476671665e-1	63.001042	3.094979564530e-4	17880696	false	0	0
1157.698	LL02	1156.118677	4.12363646094898728e-1	63.440561	2.830535649313e-4	18026285	false	0	0
1167.722	LL02	1166.147920	4.15198505110167204e-1	63.876693	2.826593408287e-4	18171470	false	0	0
1177.732	LL02	1176.256714	4.18375876700582572e-1	64.365519	3.143175594779e-4	18316563	false	0	0
1187.749	LL02	1186.261897	4.21077319682919837e-1	64.781126	2.700043594833e-4	18455513	false	0	0
1197.773	LL02	1196.327971	4.23827853934578724e-1	65.204285	2.732479586252e-4	18595305	false	0	0
1207.791	LL02	1206.432946	4.26847500788264611e-1	65.668846	2.988277571840e-4	18732961	false	0	0
1217.815	LL02	1216.440632	4.29558584001757726e-1	66.085936	2.709001018963e-4	18872584	false	0	0
1227.831	LL02	1226.458913	4.32331497727042990e-1	66.512538	2.767853777197e-4	19012746	false	0	0
1237.846	LL02	1236.532363	4.35406446278235604e-1	66.985607	3.052527646495e-4	19154292	false	0	0
1247.861	LL02	1246.623194	4.38236342354205555e-1	67.420976	2.804423207753e-4	19300051	false	0	0
1257.874	LL02	1256.712396	4.41215586010201555e-1	67.879321	2.952903278901e-4	19446710	false	0	0
1267.887	LL02	1266.812942	4.44290631087045029e-1	68.352405	3.044434644011e-4	19592163	false	0	0
1277.901	LL02	1276.885772	4.47104730516596272e-1	68.785343	2.793752414219e-4	19737962	false	0	0
1287.914	LL02	1286.903973	4.50115042434158619e-1	69.248468	3.004842953145e-4	19882412	false	0	0
1297.928	LL02	1296.927351	4.53112676558962202e-1	69.709643	2.990642463880e-4	20027438	false	0	0
1307.941	LL02	1307.027131	4.55955140187750740e-1	70.146945	2.814381576875e-4	20174483	false	0	0
1317.955	LL02	1317.032153	4.59015482976693867e-1	70.617767	3.058806847320e-4	20317730	false	0	0
1327.969	LL02	1327.032658	4.61929895581989935e-1	71.066138	2.914265313373e-4	20462493	false	0	0
1337.982	LL02	1337.053232	4.64748399375174259e-1	71.499754	2.812716956291e-4	20607856	false	0	0
1347.997	LL02	1347.087247	4.67853656129010198e-1	71.977486	3.094730055239e-4	20750267	false	0	0
1358.011	LL02	1357.090416	4.70767607640321328e-1	72.425786	2.913028506285e-4	20898468	false	0	0
1368.027	LL02	1367.180379	4.73769821276119441e-1	72.887665	2.975445425161e-4	21051729	false	0	0
1378.041	LL02	1377.276219	4.77063331488318809e-1	73.394359	3.262245099831e-4	21203331	false	0	0
1388.056	LL02	1387.282906	4.80004959726245295e-1	73.846917	2.939662400135e-4	21355547	false	0	0
1398.070	LL02	1397.379512	4.83118675079948545e-1	74.325950	3.083922897898e-4	21508173	false	0	0
1408.082	LL02	1407.398804	4.86302248895733369e-1	74.815731	3.177443626859e-4	21659927	false	0	0
1418.097	LL02	1417.418278	4.89276571661168780e-1	75.273319	2.968541802490e-4	21813464	false	0	0
1428.112	LL02	1427.450189	4.92506541680357846e-1	75.770237	3.219695755280e-4	21964045	false	0	0
1438.122	LL02	1437.543785	4.95581205838821148e-1	76.243262	3.046153393951e-4	22118250	false	0	0
1448.137	LL02	1447.564557	4.98570955010228634e-1	76.703224	2.983551749945e-4	22271286	false	0	0
1458.152	LL02	1457.609182	5.01855052666205448e-1	77.208470	3.269507492523e-4	22421153	true	3	0
1468.164	LL02	1467.616746	5.04837075336451169e-1	77.667242	2.979768661489e-4	22574153	true	3	0
1478.178	LL02	1477.631247	5.07912044152254771e-1	78.140314	3.070516247297e-4	22724751	true	6	0
1488.193	LL02	1487.639142	5.11072232121534076e-1	78.626497	3.157694995605e-4	22874128	true	9	0
1498.208	LL02	1497.660386	5.14025883572567510e-1	79.080905	2.947390052448e-4	23026379	true	9	0
1508.223	LL02	1507.750561	5.17237836900192871e-1	79.575052	3.183248516551e-4	23177588	true	11	0
1518.237	LL02	1517.764560	5.20312739485504827e-1	80.048114	3.070603995806e-4	23329275	true	11	0
1528.252	LL02	1527.785408	5.23294633787208419e-1	80.506867	2.975690643744e-4	23482478	true	15	0
1538.267	LL02	1537.885554	5.26595978022085021e-1	81.014766	3.268610193219e-4	23633107	true	15	0
1548.281	LL02	1547.899710	5.29593413233123700e-1	81.475910	2.993198164533e-4	23786645	true	16	0
1558.296	LL02	1557.928927	5.32659856579045909e-1	81.947670	3.057510129298e-4	23938819	true	18	0
1568.311	LL02	1567.959985	5.35888946256999121e-1	82.444453	3.219091942913e-4	24090086	true	18	0
1578.320	LL02	1577.983924	5.38858203427209026e-1	82.901262	2.962166090275e-4	24242780	true	18	0
1588.334	LL02	1588.001888	5.42054694333135689e-1	83.393030	3.190758999976e-4	24394410	true	18	0
1598.349	LL02	1598.043867	5.45175709180212187e-1	83.873186	3.107967831219e-4	24546913	true	22	0
1608.363	LL02	1608.050231	5.48142240810840065e-1	84.329576	2.964644918150e-4	24699416	true	22	0
1618.388	LL02	1618.094731	5.51434084405398095e-1	84.836013	3.277259774796e-4	24850235	true	23	0
1628.413	LL02	1628.131519	5.54424079698390249e-1	85.296012	2.979036101968e-4	25003056	true	24	0
1638.437	LL02	1638.139648	5.57460287273571553e-1	85.763121	3.033741471919e-4	25155630	true	28	0
1648.462	LL02	1648.214322	5.60738935516306936e-1	86.267529	3.254346774312e-4	25307748	true	28	0
1658.487	LL02	1658.280705	5.63749683814320446e-1	86.730721	2.990893785586e-4	25462479	true	28	0
1668.511	LL02	1668.367996	5.66956736714510301e-1	87.224113	3.179300389676e-4	25615190	true	33	0
1678.536	LL02	1678.439602	5.70070033954459876e-1	87.703082	3.091162826952e-4	25767141	true	35	0
1688.561	LL02	1688.492297	5.73046300826330235e-1	88.160969	2.960665411002e-4	25919884	true	35	0
1698.576	LL02	1698.556185	5.76320418608169183e-1	88.664680	3.253333117553e-4	26069506	true	36	0
1713.603	LL02	1708.652956	5.79279267691990007e-1	89.119887	2.930490301904e-4	26220493	true	37	0
1723.618	LL02	1718.734827	5.82270400651145992e-1	89.580062	2.966843203794e-4	26371344	true	39	0
1733.643	LL02	1728.803613	5.85509803175720767e-1	90.078431	3.217272089324e-4	26520147	true	43	0
1743.667	LL02	1738.862979	5.88452857956132003e-1	90.531209	2.925686200572e-4	26671330	true	43	0
1753.692	LL02	1748.969651	5.91571541901409481e-1	91.011006	3.085767357616e-4	26822461	true	47	0
1763.716	LL02	1759.024259	5.94720029786505511e-1	91.495389	3.131388196146e-4	26972618	true	50	0
1773.738	LL02	1769.094431	5.97669525636417065e-1	91.949158	2.928942750995e-4	27123991	true	50	0
1783.763	LL02	1779.167944	6.00890243343562891e-1	92.444653	3.197213921657e-4	27273284	true	50	0
1793.787	LL02	1789.216047	6.03910149981541355e-1	92.909254	3.005449736199e-4	27424471	true	54	0
1803.812	LL02	1799.306979	6.06885859130135819e-1	93.367055	2.948894299809e-4	27576588	true	57	0
1813.834	LL02	1809.346711	6.10145075676458037e-1	93.868473	3.246318072462e-4	27725128	true	57	0
1823.858	LL02	1819.363423	6.13088394602509967e-1	94.321291	2.938408221502e-4	27876398	true	60	0
1833.877	LL02	1829.455444	6.16164244556366092e-1	94.794499	3.047803909887e-4	28027806	true	63	0
1843.900	LL02	1839.525007	6.19354491046942290e-1	95.285306	3.168207331506e-4	28177888	true	63	0
1853.924	LL02	1849.580953	6.22297930910310382e-1	95.738143	2.927064243809e-4	28329474	true	63	0
1863.949	LL02	1859.641508	6.25465783705528300e-1	96.225505	3.148785143209e-4	28479049	true	64	0
1873.973	LL02	1869.726504	6.28548643375026139e-1	96.699791	3.056877459218e-4	28630087	true	65	0
1883.998	LL02	1879.736121	6.31485939167431232e-1	97.151683	2.934473879955e-4	28780828	true	65	0
1894.023	LL02	1889.819354	6.34737078247251563e-1	97.651858	3.224302191863e-4	28929147	true	66	0
1904.048	LL02	1899.911740	6.37711409980566302e-1	98.109448	2.947104576139e-4	29080690	true	68	0
1914.073	LL02	1910.005511	6.40709575736533532e-1	98.570704	2.970312945830e-4	29231356	true	71	0
1924.098	LL02	1920.038028	6.43915664063502313e-1	99.063948	3.195696905864e-4	29379178	true	74	0
1934.123	LL02	1930.121408	6.46853833717334181e-1	99.515974	2.913873545431e-4	29530396	true	74	0
1944.144	LL02	1940.444551	6.50000000000000022e-1	100.000000	1.922546186462e-4	29682485	true	80	0
