wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
1207.549461	4.03464032424938279e-1	62.071390	2.537228922385e-4	18132471	false	0	0
1217.645334	4.06050947932044215e-1	62.469377	2.562349610045e-4	18266680	false	0	0
1227.748377	4.08716009016190818e-1	62.879386	2.637879385751e-4	18395367	false	0	0
1237.821584	4.11336750266846352e-1	63.282577	2.601695226465e-4	18525556	false	0	0
1247.916989	4.13935729933198826e-1	63.682420	2.574418448512e-4	18660294	false	0	0
1258.016910	4.16561458984298749e-1	64.086378	2.599752004106e-4	18790093	false	0	0
1268.025420	4.19204328992801800e-1	64.492974	2.640622805488e-4	18918465	false	0	0
1278.050021	4.21777491250791892e-1	64.888845	2.566847460296e-4	19051617	false	0	0
1288.088630	4.24516101235312970e-1	65.310169	2.728077106063e-4	19188902	false	0	0
1298.108711	4.27405420776643008e-1	65.754680	2.883529186636e-4	19328130	false	0	0
1308.179302	4.30235957965187765e-1	66.190147	2.810696156369e-4	19474855	false	0	0
1318.242585	4.33083454912489285e-1	66.628224	2.829590508542e-4	19617033	false	0	0
1328.294187	4.36002698038596981e-1	67.077338	2.904256786152e-4	19758383	false	0	0
1338.358848	4.38837555940086499e-1	67.513470	2.816645075314e-4	19905386	false	0	0
1348.430215	4.41703395518091124e-1	67.954369	2.845531847252e-4	20046770	false	0	0
1358.445103	4.44611481498930816e-1	68.401766	2.903762894939e-4	20189598	false	0	0
1368.448123	4.47446018284573643e-1	68.837849	2.833680895848e-4	20336132	false	0	0
1378.475320	4.50325025040653859e-1	69.280773	2.871198066369e-4	20476089	false	0	0
1388.510016	4.53208824673755173e-1	69.724435	2.873828442177e-4	20619696	false	0	0
1398.533512	4.56035513680505211e-1	70.159310	2.820063209582e-4	20765844	false	0	0
1408.551041	4.58952964896015447e-1	70.608148	2.912346115368e-4	20905553	false	0	0
1418.633879	4.61791203444920584e-1	71.044801	2.814920126091e-4	21048550	false	0	0
1428.671713	4.64607500292578690e-1	71.478077	2.805681900896e-4	21194815	false	0	0
1438.775314	4.67598161270243562e-1	71.938179	2.959995193033e-4	21336277	false	0	0
1448.795868	4.70427304328583817e-1	72.373431	2.823339847884e-4	21480990	false	0	0
1458.833353	4.73243124160469097e-1	72.806634	2.805304312500e-4	21626951	false	0	0
1468.884359	4.76248394791421559e-1	73.268984	2.990019599740e-4	21767960	false	0	0
1478.984356	4.79087194386634718e-1	73.705722	2.810693642531e-4	21914708	false	0	0
1489.055665	4.81896254196611085e-1	74.137885	2.789170560208e-4	22060088	false	0	0
1499.094972	4.84894365493019119e-1	74.599133	2.986372562585e-4	22200606	false	0	0
1509.108674	4.87707664182367662e-1	75.031948	2.809449310857e-4	22346062	false	0	0
1519.150908	4.90500305612832477e-1	75.461585	2.780896684013e-4	22490341	false	0	0
1529.164927	4.93474558526812379e-1	75.919163	2.970089096475e-4	22629761	false	0	0
1539.181745	4.96289931989184696e-1	76.352297	2.810646552134e-4	22775603	false	0	0
1549.223890	4.99097826047418869e-1	76.784281	2.796109702623e-4	22919115	false	0	0
1559.278315	5.02074672323067572e-1	77.242257	2.960732439900e-4	23059449	true	2	0
1569.344544	5.04902345966016686e-1	77.677284	2.809069596373e-4	23205510	true	2	0
1579.378404	5.07720927977126313e-1	78.110912	2.809070416654e-4	23347709	true	4	0
1589.408685	5.10633462269061367e-1	78.558994	2.903741508570e-4	23486653	true	8	0
