role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	3	23311502	5.06953538211564081e-1	9.18808872382920043e1	-9.02424747506614722e-1	-2.87333843271877498e0	3.80217643919681109e2	3.80248076389987489e2	2.87332879760085458e0	3.80297828130253663e2	3.81506983100257912e2	-1.74869979050488450e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74618025073645988e0	2.37682386726070183e0
GROUP	3	23311503	5.06953538211564081e-1	9.18808872370417049e1	-9.02424748756914141e-1	-2.87333842390655070e0	3.80217643919681109e2	3.80248076389987489e2	2.87332879751755321e0	3.80297828130252412e2	3.81506983100254843e2	-1.74869979272282367e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74618025073646033e0	2.37682386726019823e0
RIGHT	3	23311504	5.06953538211564192e-1	9.18808872385670838e1	-9.02424747226945101e-1	-2.87333843188869720e0	3.80217643919681109e2	3.80248076389987489e2	2.87332879741000102e0	3.80297828130250821e2	3.81506983100250807e2	-1.74869979554030766e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74618025073645988e0	2.37682386725954764e0
LEFT	4	23439668	5.09718670480520775e-1	-1.86328425165027034e0	9.12582600816472791e1	3.17271931879241720e0	3.78074224227078503e2	3.78104485138917823e2	3.17270728216627074e0	3.78158601448248248e2	3.79374339147945477e2	-8.05724370268932986e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74802378525094149e0	2.36003656012170948e0
GROUP	4	23439669	5.09718670480520886e-1	-1.86328425247565233e0	9.12582600808264885e1	3.17271931906270765e0	3.78074224227078560e2	3.78104485138917880e2	3.17270728205319674e0	3.78158601448246714e2	3.79374339147941726e2	-8.05724373338451976e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74802378525094193e0	2.36003656012122764e0
GROUP	4	23439670	5.09718670480520886e-1	-1.86328425477817294e0	9.12582600785239606e1	3.17271931524771844e0	3.78074224227078616e2	3.78104485138917937e2	3.17270728199253460e0	3.78158601448245861e2	3.79374339147939565e2	-8.05724375157930755e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74802378525094193e0	2.36003656012096830e0
GROUP	4	23439671	5.09718670480520886e-1	-1.86328425174661882e0	9.12582600815555196e1	3.17271931799655249e0	3.78074224227078616e2	3.78104485138917937e2	3.17270728191643725e0	3.78158601448244951e2	3.79374339147936666e2	-8.05724377466299332e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74802378525094149e0	2.36003656012064278e0
RIGHT	4	23439672	5.09718670480520997e-1	-1.86328425306543655e0	9.12582600802413140e1	3.17271931984646471e0	3.78074224227078616e2	3.78104485138917937e2	3.17270728176424210e0	3.78158601448242962e2	3.79374339147930982e2	-8.05724381949882230e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74802378525094060e0	2.36003656011999441e0
LEFT	5	23440078	5.09726424190581451e-1	-1.86836655132755358e0	9.17257077379039600e1	3.18802973825245317e0	3.78070709833013666e2	3.78100970463562248e2	3.18801775364161655e0	3.78155311219183773e2	3.79371376342357394e2	-1.14397352260107832e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74805556385919569e0	2.37213340473180434e0
GROUP	5	23440079	5.09726424190581562e-1	-1.86836655035585686e0	9.17257077388848359e1	3.18802973784147525e0	3.78070709833013780e2	3.78100970463562362e2	3.18801775348760108e0	3.78155311219181442e2	3.79371376342351937e2	-1.14397352682013198e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74805556385919703e0	2.37213340473113465e0
GROUP	5	23440080	5.09726424190581562e-1	-1.86836655020229681e0	9.17257077390383984e1	3.18802973837313175e0	3.78070709833013836e2	3.78100970463562419e2	3.18801775340631188e0	3.78155311219180248e2	3.79371376342348810e2	-1.14397352928702548e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74805556385919658e0	2.37213340473078071e0
RIGHT	5	23440081	5.09726424190581673e-1	-1.86836655117388539e0	9.17257077380713923e1	3.18802973582040750e0	3.78070709833013893e2	3.78100970463562476e2	3.18801775330101300e0	3.78155311219178884e2	3.79371376342344831e2	-1.14397353245488415e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74805556385919569e0	2.37213340473032153e0
LEFT	6	23440477	5.09734182828706639e-1	-1.87159695711917884e0	9.21945071486351821e1	3.19776273565491920e0	3.78067232907252446e2	3.78097493259509292e2	3.19775080226472985e0	3.78151980520017219e2	3.79368253355493891e2	-1.65966337220526327e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74808743572941472e0	2.38353779714622860e0
GROUP	6	23440478	5.09734182828706750e-1	-1.87159695705737006e0	9.21945071487061512e1	3.19776273726438376e0	3.78067232907252560e2	3.78097493259509406e2	3.19775080211213325e0	3.78151980520015002e2	3.79368253355488378e2	-1.65966337618195387e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74808743572941516e0	2.38353779714554559e0
GROUP	6	23440479	5.09734182828706750e-1	-1.87159695667193660e0	9.21945071490915780e1	3.19776273578696646e0	3.78067232907252503e2	3.78097493259509349e2	3.19775080203511752e0	3.78151980520014092e2	3.79368253355485592e2	-1.65966337808803076e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74808743572941561e0	2.38353779714520098e0
RIGHT	6	23440480	5.09734182828706861e-1	-1.87159695537123438e0	9.21945071504014635e1	3.19776273665956978e0	3.78067232907252389e2	3.78097493259509235e2	3.19775080193589245e0	3.78151980520012899e2	3.79368253355482011e2	-1.65966338056233800e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74808743572941605e0	2.38353779714475733e0
LEFT	7	23855878	5.18052842961469917e-1	9.22602943348868081e1	-9.12428163725536479e-1	-3.17801051297108295e0	3.78478030477403934e2	3.78508323709736317e2	3.17799848977454724e0	3.78562527084892508e2	3.79778378036052743e2	-8.10001496505422739e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74903618324097554e0	2.36420764987560039e0
GROUP	7	23855879	5.18052842961470028e-1	9.22602943343085684e1	-9.12428164312984791e-1	-3.17801053302488956e0	3.78478030477404047e2	3.78508323709736430e2	3.17799848965909293e0	3.78562527084890917e2	3.79778378036048878e2	-8.10001499585972979e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74903618324097598e0	2.36420764987510479e0
GROUP	7	23855880	5.18052842961470028e-1	9.22602943369074353e1	-9.12428161714117891e-1	-3.17801054705747088e0	3.78478030477404161e2	3.78508323709736544e2	3.17799848959721221e0	3.78562527084890064e2	3.79778378036046718e2	-8.10001501319229902e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74903618324097554e0	2.36420764987483878e0
GROUP	7	23855881	5.18052842961470028e-1	9.22602943336455894e1	-9.12428164975963796e-1	-3.17801052490645919e0	3.78478030477404161e2	3.78508323709736544e2	3.17799848951941666e0	3.78562527084889098e2	3.79778378036044046e2	-8.10001503621020930e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74903618324097510e0	2.36420764987450438e0
RIGHT	7	23855882	5.18052842961470139e-1	9.22602943343136701e1	-9.12428164312473200e-1	-3.17801055849500313e0	3.78478030477404104e2	3.78508323709736487e2	3.17799848936382467e0	3.78562527084886995e2	3.79778378036038646e2	-8.10001508087578127e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74903618324097465e0	2.36420764987383514e0
LEFT	8	24975551	5.40290214854236450e-1	9.16769115017442715e1	-9.02160827619070460e-1	-2.86546524180958162e0	3.81805364330817952e2	3.81835923881640042e2	2.86545553845388179e0	3.81885589087317783e2	3.83094565971576969e2	-1.22826039401583480e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74953972401946967e0	2.37856144248731027e0
GROUP	8	24975552	5.40290214854236561e-1	9.16769114986246478e1	-9.02160830734089814e-1	-2.86546524508321854e0	3.81805364330818122e2	3.81835923881640213e2	2.86545553829789101e0	3.81885589087315509e2	3.83094565971571626e2	-1.22826039808826773e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74953972401947011e0	2.37856144248635681e0
GROUP	8	24975553	5.40290214854236561e-1	9.16769114993792584e1	-9.02160829979479217e-1	-2.86546526913073318e0	3.81805364330818179e2	3.81835923881640269e2	2.86545553823241628e0	3.81885589087314656e2	3.83094565971569182e2	-1.22826039992967586e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74953972401947011e0	2.37856144248595713e0
GROUP	8	24975554	5.40290214854236561e-1	9.16769115002908137e1	-9.02160829067923942e-1	-2.86546521125369980e0	3.81805364330818065e2	3.81835923881640156e2	2.86545553814497866e0	3.81885589087313633e2	3.83094565971565942e2	-1.22826040236338972e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74953972401946967e0	2.37856144248542378e0
RIGHT	8	24975555	5.40290214854236672e-1	9.16769114988289715e1	-9.02160830520557511e-1	-2.86546522982734464e0	3.81805364330817895e2	3.81835923881639985e2	2.86545553797010610e0	3.81885589087311075e2	3.83094565971559859e2	-1.22826040696924708e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.74953972401946833e0	2.37856144248435530e0
LEFT	9	25103779	5.43055354474108909e-1	-1.86500905339502054e0	9.14608305307873479e1	3.17791497765153963e0	3.79649791534963356e2	3.79680178554588792e2	3.17790290281188703e0	3.79734398923595279e2	3.80950247831559466e2	-5.57253086379607063e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75133995121901753e0	2.36048101089424556e0
GROUP	9	25103780	5.43055354474109020e-1	-1.86500905198022604e0	9.14608305322113324e1	3.17791497648801169e0	3.79649791534963526e2	3.79680178554588963e2	3.17790290269643760e0	3.79734398923593687e2	3.80950247831555487e2	-5.57253089823553410e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75133995121901798e0	2.36048101089375395e0
GROUP	9	25103781	5.43055354474109020e-1	-1.86500905047317289e0	9.14608305337183793e1	3.17791497372837739e0	3.79649791534963470e2	3.79680178554588906e2	3.17790290263432151e0	3.79734398923592948e2	3.80950247831553384e2	-5.57253091579179372e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75133995121901798e0	2.36048101089348927e0
GROUP	9	25103782	5.43055354474109020e-1	-1.86500905253069726e0	9.14608305316608607e1	3.17791497644839183e0	3.79649791534963356e2	3.79680178554588792e2	3.17790290255635277e0	3.79734398923591982e2	3.80950247831550598e2	-5.57253093921722510e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75133995121901709e0	2.36048101089315754e0
RIGHT	9	25103783	5.43055354474109131e-1	-1.86500905339563938e0	9.14608305308005072e1	3.17791497547926838e0	3.79649791534963413e2	3.79680178554588849e2	3.17790290240041751e0	3.79734398923589822e2	3.80950247831544857e2	-5.57253098805831544e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75133995121901620e0	2.36048101089249496e0
LEFT	10	25392084	5.48632122454308147e-1	-1.74385037714613866e0	9.03107565013455513e1	2.81376616783603595e0	3.82146600657154806e2	3.82177187520397922e2	2.81375638772992609e0	3.82226096060135831e2	3.83433896675835626e2	-8.09950832264387509e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75023831191135182e0	2.35347299167653023e0
GROUP	10	25392085	5.48632122454308258e-1	-1.74385037788804964e0	9.03107565005944224e1	2.81376616873194507e0	3.82146600657154863e2	3.82177187520397979e2	2.81375638760318392e0	3.82226096060134012e2	3.83433896675830795e2	-8.09950836211616778e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75023831191135226e0	2.35347299167576729e0
GROUP	10	25392086	5.48632122454308258e-1	-1.74385037950578181e0	9.03107564989766871e1	2.81376616665863821e0	3.82146600657154863e2	3.82177187520397979e2	2.81375638753546564e0	3.82226096060132988e2	3.83433896675828294e2	-8.09950838271568888e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75023831191135226e0	2.35347299167535917e0
GROUP	10	25392087	5.48632122454308258e-1	-1.74385037808127241e0	9.03107565004011974e1	2.81376616740658392e0	3.82146600657154863e2	3.82177187520397979e2	2.81375638744962808e0	3.82226096060131795e2	3.83433896675825167e2	-8.09950840811558794e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75023831191135182e0	2.35347299167484225e0
RIGHT	10	25392088	5.48632122454308369e-1	-1.74385037825424183e0	9.03107565002236186e1	2.81376616993094331e0	3.82146600657154920e2	3.82177187520398036e2	2.81375638727795474e0	3.82226096060129350e2	3.83433896675819199e2	-8.09950845761145508e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75023831191135093e0	2.35347299167380886e0
LEFT	11	25521594	5.51420530702721345e-1	9.43442604920739143e1	-9.15614552573245533e-1	-3.27752033179626423e0	3.79978190674726022e2	3.80008603979289092e2	3.27750845801634805e0	3.80064286740364366e2	3.81282249226258955e2	-1.39939082627829512e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75228427047436819e0	2.40461412327703616e0
GROUP	11	25521595	5.51420530702721456e-1	9.43442604903303135e1	-9.15614554325969721e-1	-3.27752030776031988e0	3.79978190674726136e2	3.80008603979289205e2	3.27750845790193956e0	3.80064286740362775e2	3.81282249226254976e2	-1.39939082915883428e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75228427047436863e0	2.40461412327653345e0
GROUP	11	25521596	5.51420530702721456e-1	9.43442604902779749e1	-9.15614554378308299e-1	-3.27752028311237709e0	3.79978190674726193e2	3.80008603979289262e2	3.27750845784060507e0	3.80064286740362093e2	3.81282249226252816e2	-1.39939083075044781e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75228427047436863e0	2.40461412327626434e0
GROUP	11	25521597	5.51420530702721456e-1	9.43442604899679509e1	-9.15614554688332305e-1	-3.27752036517990009e0	3.79978190674726136e2	3.80008603979289205e2	3.27750845776355515e0	3.80064286740361183e2	3.81282249226250258e2	-1.39939083273360114e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75228427047436908e0	2.40461412327592639e0
RIGHT	11	25521598	5.51420530702721567e-1	9.43442604906219913e1	-9.15614554038867823e-1	-3.27752031723003601e0	3.79978190674726193e2	3.80008603979289262e2	3.27750845760945264e0	3.80064286740359421e2	3.81282249226244858e2	-1.39939083683980037e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75228427047436908e0	2.40461412327524915e0
LEFT	12	25807076	5.56943067798903901e-1	9.25184629493148947e1	-9.03521689821815244e-1	-2.90615547730331913e0	3.82518911029877813e2	3.82549527692696358e2	2.90614582428809598e0	3.82599792633395168e2	3.83809686999739483e2	-1.14547847957345097e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75102554260475163e0	2.38412421875195424e0
GROUP	12	25807077	5.56943067798904012e-1	9.25184629481313010e1	-9.03521691000833016e-1	-2.90615548085814179e0	3.82518911029877927e2	3.82549527692696472e2	2.90614582417098433e0	3.82599792633393406e2	3.83809686999735277e2	-1.14547848282703971e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75102554260475163e0	2.38412421875125258e0
GROUP	12	25807078	5.56943067798904012e-1	9.25184629526696654e1	-9.03521686462468665e-1	-2.90615549846865884e0	3.82518911029877984e2	3.82549527692696529e2	2.90614582410821809e0	3.82599792633392497e2	3.83809686999732889e2	-1.14547848467263471e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75102554260475118e0	2.38412421875087555e0
GROUP	12	25807079	5.56943067798904012e-1	9.25184629480757792e1	-9.03521691056354825e-1	-2.90615553662415760e0	3.82518911029878097e2	3.82549527692696643e2	2.90614582402929678e0	3.82599792633391530e2	3.83809686999729763e2	-1.14547848691482969e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75102554260474985e0	2.38412421875040126e0
RIGHT	12	25807080	5.56943067798904123e-1	9.25184629473547346e1	-9.03521691768190749e-1	-2.90615551077494505e0	3.82518911029878268e2	3.82549527692696813e2	2.90614582387145282e0	3.82599792633389654e2	3.83809686999724022e2	-1.14547849123459083e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75102554260474808e0	2.38412421874945579e0
LEFT	13	25807487	5.56950805377674274e-1	9.20468012794939199e1	-9.03347518133614358e-1	-2.90093476546706874e0	3.82515086990766918e2	3.82545703347510880e2	2.90092507787388953e0	3.82595893695654013e2	3.83805670746788508e2	-7.95646035860226537e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75100055102838414e0	2.37500300565227196e0
GROUP	13	25807488	5.56950805377674385e-1	9.20468012788822136e1	-9.03347518740730493e-1	-2.90093479990722880e0	3.82515086990767088e2	3.82545703347511051e2	2.90092507775257014e0	3.82595893695652251e2	3.83805670746784301e2	-7.95646039364113001e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75100055102838370e0	2.37500300565155875e0
GROUP	13	25807489	5.56950805377674385e-1	9.20468012847616279e1	-9.03347512861316204e-1	-2.90093476573304088e0	3.82515086990766974e2	3.82545703347510937e2	2.90092507768763097e0	3.82595893695651341e2	3.83805670746781914e2	-7.95646041291205960e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75100055102838370e0	2.37500300565117684e0
GROUP	13	25807490	5.56950805377674385e-1	9.20468012825087101e1	-9.03347515114234056e-1	-2.90093478615412081e0	3.82515086990766747e2	3.82545703347510710e2	2.90092507760568186e0	3.82595893695650318e2	3.83805670746778901e2	-7.95646043848817879e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75100055102838370e0	2.37500300565069544e0
RIGHT	13	25807491	5.56950805377674496e-1	9.20468012790637431e1	-9.03347518549992401e-1	-2.90093481199417980e0	3.82515086990766804e2	3.82545703347510766e2	2.90092507744178407e0	3.82595893695648215e2	3.83805670746773160e2	-7.95646048648615455e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75100055102838414e0	2.37500300564973132e0
LEFT	14	25807894	5.56958549564310679e-1	9.15744024451988849e1	-9.02715651320761481e-1	-2.88202679579642984e0	3.82511243172292723e2	3.82541859221378957e2	2.88201703231826167e0	3.82591778940552388e2	3.83801130123400128e2	-7.59664620927434767e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75097566409361605e0	2.36660344296829139e0
GROUP	14	25807895	5.56958549564310790e-1	9.15744024451876726e1	-9.02715651322765211e-1	-2.88202680098110564e0	3.82511243172292779e2	3.82541859221379013e2	2.88201703215776694e0	3.82591778940550114e2	3.83801130123394330e2	-7.59664625694119793e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75097566409361649e0	2.36660344296735214e0
GROUP	14	25807896	5.56958549564310790e-1	9.15744024457233508e1	-9.02715650787087043e-1	-2.88202682455239012e0	3.82511243172292779e2	3.82541859221379013e2	2.88201703207318705e0	3.82591778940548920e2	3.83801130123391147e2	-7.59664628343267089e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75097566409361649e0	2.36660344296685698e0
RIGHT	14	25807897	5.56958549564310901e-1	9.15744024442981726e1	-9.02715652203042396e-1	-2.88202680490089236e0	3.82511243172292836e2	3.82541859221379070e2	2.88201703196338377e0	3.82591778940547499e2	3.83801130123387054e2	-7.59664631825696430e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75097566409361560e0	2.36660344296621394e0
LEFT	15	25808296	5.56966296254350901e-1	9.11017543921598190e1	-9.01391487733803842e-1	-2.84256422163266542e0	3.82507374738917690e2	3.82537990478376059e2	2.84255442075885734e0	3.82587337446339063e2	3.83795794761821242e2	-8.59566676121212812e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75095089583433072e0	2.35782634136848790e0
GROUP	15	25808297	5.56966296254351012e-1	9.11017543918746497e1	-9.01391488009750219e-1	-2.84256418811933642e0	3.82507374738917804e2	3.82537990478376173e2	2.84255442064470287e0	3.82587337446337358e2	3.83795794761816978e2	-8.59566679579443015e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75095089583432983e0	2.35782634136781244e0
GROUP	15	25808298	5.56966296254351012e-1	9.11017543898015987e1	-9.01391490082801283e-1	-2.84256417981268950e0	3.82507374738917861e2	3.82537990478376230e2	2.84255442058334795e0	3.82587337446336562e2	3.83795794761814705e2	-8.59566681391762502e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75095089583432850e0	2.35782634136744917e0
GROUP	15	25808299	5.56966296254351012e-1	9.11017543852771894e1	-9.01391494607210575e-1	-2.84256424461202517e0	3.82507374738917804e2	3.82537990478376173e2	2.84255442050649165e0	3.82587337446335710e2	3.83795794761811806e2	-8.59566683754107407e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75095089583432761e0	2.35782634136699398e0
RIGHT	15	25808300	5.56966296254351123e-1	9.11017543889145003e1	-9.01391490965281150e-1	-2.84256420661422560e0	3.82507374738917918e2	3.82537990478376287e2	2.84255442035277905e0	3.82587337446333777e2	3.83795794761806008e2	-8.59566688399992998e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75095089583432761e0	2.35782634136608316e0
LEFT	16	26223258	5.65277253571138449e-1	-1.77019134110342513e0	9.15998506530890921e1	2.89278519910942578e0	3.82851030288520519e2	3.82881673534033609e2	2.89277551451683479e0	3.82931762967347709e2	3.84141356654925346e2	-1.73770662203404428e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75147192502817273e0	2.38710957874650420e0
GROUP	16	26223259	5.65277253571138560e-1	-1.77019134002484813e0	9.15998506541630633e1	2.89278519861488803e0	3.82851030288520747e2	3.82881673534033837e2	2.89277551435597369e0	3.82931762967345378e2	3.84141356654919605e2	-1.73770662611669090e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75147192502817228e0	2.38710957874552143e0
GROUP	16	26223260	5.65277253571138560e-1	-1.77019133944477414e0	9.15998506547431361e1	2.89278519740673801e0	3.82851030288520803e2	3.82881673534033894e2	2.89277551427477020e0	3.82931762967344298e2	3.84141356654916478e2	-1.73770662829996847e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75147192502817228e0	2.38710957874502538e0
RIGHT	16	26223261	5.65277253571138671e-1	-1.77019134027781955e0	9.15998506539009156e1	2.89278519937721512e0	3.82851030288520860e2	3.82881673534033951e2	2.89277551417018186e0	3.82931762967342991e2	3.84141356654912443e2	-1.73770663108358979e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75147192502817273e0	2.38710957874438678e0
LEFT	17	26224057	5.65292725869789736e-1	-1.74788695822171736e0	9.06776930399224312e1	2.82586949020105749e0	3.82843327630596548e2	3.82873970259591943e2	2.82585971538232972e0	3.82923070565728437e2	3.84131147639436733e2	-9.94217619004618754e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75142236098780613e0	2.36467345114048610e0
GROUP	17	26224058	5.65292725869789847e-1	-1.74788695777753644e0	9.06776930403573829e1	2.82586948894737588e0	3.82843327630596605e2	3.82873970259591999e2	2.82585971522400659e0	3.82923070565726164e2	3.84131147639430878e2	-9.94217623664754828e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.75142236098780613e0	2.36467345113951666e0
