wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
493.674915	2.02808522262957841e-1	31.201311	3.173946090066e-4	7964918	false	0	0
503.713008	2.05939345593956546e-1	31.682976	3.118942240151e-4	8123530	false	0	0
513.768931	2.09198571727326921e-1	32.184396	3.241100911455e-4	8278908	false	0	0
523.825660	2.12316437914568834e-1	32.664067	3.100278590782e-4	8436968	false	0	0
533.880938	2.15428153234102943e-1	33.142793	3.094608927616e-4	8595614	false	0	0
543.948285	2.18717810233391430e-1	33.648894	3.267650462531e-4	8751226	false	0	0
554.048272	2.21890109950448111e-1	34.136940	3.140894838642e-4	8912234	false	0	0
564.052983	2.24929711920519304e-1	34.604571	3.038170725819e-4	9061791	false	0	0
574.106575	2.28102110926123591e-1	35.092632	3.155488009188e-4	9216173	false	0	0
584.148508	2.31229948206616298e-1	35.573838	3.114776206231e-4	9375122	false	0	0
594.238298	2.34512799166415903e-1	36.078892	3.253636557153e-4	9528932	false	0	0
604.289287	2.37597808882096556e-1	36.553509	3.069359486587e-4	9685724	false	0	0
614.351173	2.40792541632249973e-1	37.045006	3.175083310512e-4	9847827	false	0	0
624.389637	2.44154212093573991e-1	37.562186	3.348789760110e-4	10006018	false	0	0
634.479693	2.47376810123605129e-1	38.057971	3.193835373242e-4	10170521	false	0	0
644.506964	2.50652579604906778e-1	38.561935	3.266860724990e-4	10325414	false	0	0
654.591010	2.53754729950176061e-1	39.039189	3.076295110197e-4	10481087	false	0	0
664.611026	2.56742967760513641e-1	39.498918	2.982268477001e-4	10634554	false	0	0
674.667758	2.60140959681088468e-1	40.021686	3.378823362668e-4	10792313	false	0	0
684.727051	2.63355206773047634e-1	40.516186	3.195301020751e-4	10956171	false	0	0
694.776722	2.66631552972535213e-1	41.020239	3.260152911089e-4	11115880	false	0	0
704.869080	2.69946635617477337e-1	41.530252	3.284745366424e-4	11276389	false	0	0
714.881719	2.73039726760020751e-1	42.006112	3.089186680883e-4	11434662	false	0	0
724.920000	2.76369582015781157e-1	42.518397	3.317156806326e-4	11588399	false	0	0
734.942463	2.79411650501273423e-1	42.986408	3.035250364657e-4	11743901	false	0	0
745.036386	2.82502110352404634e-1	43.461863	3.061703452070e-4	11899860	false	0	0
755.080770	2.85770719515718086e-1	43.964726	3.254165954495e-4	12052098	false	0	0
765.155726	2.88810488800274656e-1	44.432383	3.017153743428e-4	12208712	false	0	0
775.203729	2.91998112299378332e-1	44.922787	3.172395287933e-4	12361377	false	0	0
785.269261	2.95127299715469582e-1	45.404200	3.108814615572e-4	12515262	false	0	0
795.310432	2.98165874493596716e-1	45.871673	3.026115931110e-4	12671334	false	0	0
805.325950	3.01434022161026272e-1	46.374465	3.263083918523e-4	12822818	false	0	0
815.339803	3.04453117573274035e-1	46.838941	3.014918857817e-4	12977522	false	0	0
825.382487	3.07482716808015200e-1	47.305033	3.016722743471e-4	13131163	false	0	0
835.403942	3.10711274016168881e-1	47.801734	3.221645261994e-4	13282790	false	0	0
845.446900	3.13688855870657313e-1	48.259824	2.964845299202e-4	13437154	false	0	0
855.465229	3.16783940729782498e-1	48.735991	3.089422347116e-4	13587913	false	0	0
865.504445	3.19877539240273567e-1	49.211929	3.081513904123e-4	13739504	false	0	0
875.536909	3.22843415494000530e-1	49.668218	2.956279063283e-4	13892601	false	0	0
885.581684	3.26017830553319121e-1	50.156589	3.160265156639e-4	14041727	false	0	0
895.651813	3.29015172379468923e-1	50.617719	2.976468103281e-4	14194795	false	0	0
905.653266	3.32003880018789166e-1	51.077520	2.988273455738e-4	14348428	false	0	0
915.653956	3.35173878995064900e-1	51.565212	3.169780115955e-4	14496196	false	0	0
925.659162	3.38130408672766836e-1	52.020063	2.954991407872e-4	14648619	false	0	0
935.725152	3.41136638008855519e-1	52.482560	2.986521269687e-4	14799126	false	0	0
945.831205	3.44303796452997857e-1	52.969815	3.133922155151e-4	14950515	false	0	0
955.933976	3.47296511274683806e-1	53.430233	2.962271178064e-4	15105220	false	0	0
965.988870	3.50399468728436081e-1	53.907611	3.086017225098e-4	15254925	false	0	0
975.996581	3.53458939004746286e-1	54.378298	3.057112936525e-4	15406704	false	0	0
986.093932	3.56440835960193214e-1	54.837052	2.953147815466e-4	15560764	false	0	0
996.176568	3.59625353862474406e-1	55.326978	3.158418051302e-4	15709069	false	0	0
1006.236589	3.62598467032568095e-1	55.784380	2.955374715514e-4	15861804	false	0	0
1016.252629	3.65543476826041547e-1	56.237458	2.940293403784e-4	16013286	false	0	0
1026.339926	3.68748648191370432e-1	56.730561	3.177433351771e-4	16163077	false	0	0
1036.343287	3.71714935825408488e-1	57.186913	2.965290950229e-4	16316275	false	0	0
1046.352625	3.74713360929182060e-1	57.648209	2.995627711726e-4	16465465	false	0	0
1056.416615	3.77834510881285612e-1	58.128386	3.101304883272e-4	16615462	false	0	0
1066.475609	3.80793220767458473e-1	58.583572	2.941357616344e-4	16768980	false	0	0
1076.573330	3.83960748897007820e-1	59.070884	3.136874332273e-4	16920107	false	0	0
1086.591564	3.86992001034244637e-1	59.537231	3.025735074837e-4	17072260	false	0	0
1096.662073	3.89994344875209675e-1	59.999130	2.981322856678e-4	17227038	false	0	0
1106.748084	3.93217721840079359e-1	60.495034	3.195888766055e-4	17376969	false	0	0
1116.752945	3.96194501489848361e-1	60.953000	2.975333228712e-4	17530586	false	0	0
1126.772357	3.99172781302312096e-1	61.411197	2.972509440699e-4	17681790	false	0	0
1136.854098	4.02343485498664055e-1	61.898998	3.144996731094e-4	17831506	false	0	0
1146.936311	4.05332655393351116e-1	62.358870	2.964795654981e-4	17986418	false	0	0
1157.036818	4.08421839228169270e-1	62.834129	3.058444139156e-4	18137544	false	0	0
1167.096256	4.11468565354696669e-1	63.302856	3.028724009179e-4	18286357	false	0	0
1177.198225	4.14470167455096183e-1	63.764641	2.971303949355e-4	18441723	false	0	0
1187.264778	4.17707795207479693e-1	64.262738	3.216222997786e-4	18593684	false	0	0
1197.268592	4.20728775876148764e-1	64.727504	3.019828767367e-4	18747923	false	0	0
1207.311462	4.23757038435312594e-1	65.193391	3.015335939730e-4	18903406	false	0	0
1217.368105	4.27002867406460318e-1	65.692749	3.227547189160e-4	19054742	false	0	0
1227.444685	4.30023179785100018e-1	66.157412	2.997358680796e-4	19210970	false	0	0
1237.466417	4.33121546285922032e-1	66.634084	3.091647474687e-4	19364689	false	0	0
1247.503450	4.36307837568362500e-1	67.124283	3.174535185017e-4	19518344	false	0	0
1257.590639	4.39348765128170504e-1	67.592118	3.014643050445e-4	19675321	false	0	0
1267.688352	4.42586384043900105e-1	68.090213	3.206289393800e-4	19827717	false	0	0
1277.755530	4.45595410335616560e-1	68.553140	2.988947241470e-4	19980692	false	0	0
1287.810447	4.48590978854208400e-1	69.013997	2.979207517674e-4	20135357	false	0	0
1297.818800	4.51819036031398613e-1	69.510621	3.225362977954e-4	20285238	false	0	0
1307.819836	4.54802516523588218e-1	69.969618	2.983171447859e-4	20439680	false	0	0
1317.884854	4.57915563354024613e-1	70.448548	3.092937325182e-4	20594642	false	0	0
1327.922210	4.61086602978762028e-1	70.936400	3.159238001795e-4	20746981	false	0	0
1337.939208	4.64080752419412768e-1	71.397039	2.989068634042e-4	20902536	false	0	0
1347.980005	4.67279080808221281e-1	71.889089	3.185333079373e-4	21055159	false	0	0
1357.987914	4.70349664353451158e-1	72.361487	3.068156761174e-4	21208801	false	0	0
1368.016446	4.73336311321189085e-1	72.820971	2.978149958357e-4	21363581	false	0	0
1378.067928	4.76590497013170800e-1	73.321615	3.237518286740e-4	21514785	false	0	0
1388.068659	4.79493755436759983e-1	73.768270	2.903046126439e-4	21664688	false	0	0
1398.163110	4.82531134361716685e-1	74.235559	3.008958881947e-4	21818840	false	0	0
1408.247120	4.85739510686057030e-1	74.729155	3.181647476337e-4	21970184	false	0	0
1418.344805	4.88711151745478023e-1	75.186331	2.942893247231e-4	22123998	false	0	0
1428.439719	4.91856228010314145e-1	75.670189	3.115505727912e-4	22276485	false	0	0
1438.457969	4.94941199359820672e-1	76.144800	3.079351776092e-4	22428220	false	0	0
1448.560197	4.97922892655140559e-1	76.603522	2.951520503909e-4	22582809	false	0	0
1458.564814	5.01136188725881948e-1	77.097875	3.211813016081e-4	22732671	false	0	0
1468.648310	5.04171090871277761e-1	77.564783	3.009771767685e-4	22887630	true	1	0
1478.738202	5.07176787504699300e-1	78.027198	2.978918674111e-4	23041618	true	3	0
1488.814833	5.10400759607335108e-1	78.523194	3.199454337546e-4	23191501	true	4	0
1498.897257	5.13383971117971960e-1	78.982149	2.958823604137e-4	23345374	true	4	0
1508.905659	5.16455342942426898e-1	79.454668	3.068793385892e-4	23497010	true	5	0
1518.989783	5.19633968932854184e-1	79.943688	3.152109108956e-4	23650291	true	7	0
1529.078256	5.22637449529080311e-1	80.405761	2.977140912719e-4	23805560	true	7	0
1539.080312	5.25850943929635051e-1	80.900145	3.212834149643e-4	23956681	true	11	0
1549.097154	5.28890286827295442e-1	81.367736	3.034232491586e-4	24110352	true	12	0
1559.107673	5.31837935442391441e-1	81.821221	2.944551339890e-4	24262083	true	12	0
1569.136595	5.35053959433885340e-1	82.315994	3.206749323994e-4	24410921	true	14	0
1579.218229	5.38037831722853799e-1	82.775051	2.959711045676e-4	24564781	true	14	0
1589.317265	5.41117060385650883e-1	83.248779	3.049032316957e-4	24718440	true	16	0
1599.416670	5.44277337286558249e-1	83.734975	3.129171192240e-4	24869244	true	19	0
1609.510790	5.47208069264728092e-1	84.185857	2.903405332739e-4	25021054	true	19	0
1619.604217	5.50365201197345444e-1	84.671569	3.127908599489e-4	25173047	true	21	0
1629.650875	5.53466916155454181e-1	85.148756	3.087310288572e-4	25326523	true	23	0
1639.675912	5.56484158637316928e-1	85.612947	3.009706990887e-4	25481754	true	23	0
1649.705017	5.59644580765857658e-1	86.099166	3.151250466369e-4	25628337	true	25	0
1659.729107	5.62467075577579467e-1	86.533396	2.815711891018e-4	25773094	true	27	0
1669.765737	5.65329535080903334e-1	86.973775	2.852012581239e-4	25920463	true	30	0
1679.814392	5.68398825709273692e-1	87.445973	3.054429315061e-4	26062058	true	33	0
1689.829805	5.71374220999234184e-1	87.903726	2.970816136058e-4	26215419	true	33	0
1699.919990	5.74470213501318994e-1	88.380033	3.068321015007e-4	26369852	true	35	0
1709.969605	5.77663315251440768e-1	88.871279	3.177337364416e-4	26521991	true	35	0
1719.990965	5.80653211934875513e-1	89.331263	2.983523926153e-4	26676631	true	35	0
1730.000905	5.83818924953536378e-1	89.818296	3.162569253412e-4	26828190	true	36	0
1740.045054	5.86924026463133353e-1	90.296004	3.091453104911e-4	26982298	true	36	0
1750.077563	5.89931410500523890e-1	90.758679	2.997639162120e-4	27137564	true	36	0
1760.105108	5.93192023524450218e-1	91.260311	3.251656268774e-4	27288430	true	38	0
1770.158928	5.96214034333324761e-1	91.725236	3.005833276513e-4	27444304	true	38	0
1780.226640	5.99286174725328191e-1	92.197873	3.051478361480e-4	27599098	true	39	0
1790.284466	6.02515745333214170e-1	92.694730	3.211002730606e-4	27751640	true	41	0
1800.322040	6.05528749681826350e-1	93.158269	3.001725527337e-4	27907241	true	41	0
1810.331018	6.08681366237450949e-1	93.643287	3.149788649232e-4	28059020	true	42	0
1820.364260	6.11798361314395467e-1	94.122825	3.106667930244e-4	28213001	true	42	0
1830.375887	6.14823362866654066e-1	94.588210	3.021488392168e-4	28368362	true	42	0
1840.428708	6.18086067802908201e-1	95.090164	3.245561676631e-4	28519944	true	44	0
1850.527669	6.21131478636243295e-1	95.558689	3.015568304394e-4	28676269	true	45	0
1860.620652	6.24211236148687010e-1	96.032498	3.051384896545e-4	28831891	true	49	0
1870.694461	6.27428032440570882e-1	96.527390	3.193227333836e-4	28983309	true	50	0
1880.709368	6.30454051787478931e-1	96.992931	3.021515174238e-4	29139623	true	50	0
1890.736886	6.33607024408227359e-1	97.478004	3.144320172312e-4	29291515	true	51	0
1900.832852	6.36738650147112506e-1	97.959792	3.101858508045e-4	29445890	true	52	0
1910.852945	6.39740934041127085e-1	98.421682	2.996263576517e-4	29600656	true	52	0
1920.879509	6.42993817083757468e-1	98.922126	3.244264761326e-4	29751802	true	54	0
1930.935962	6.46025597534390927e-1	99.388553	3.014761169359e-4	29907311	true	56	0
1941.020261	6.49074192299566866e-1	99.857568	3.023110360514e-4	30062112	true	58	0
1943.844043	6.50000000000000022e-1	100.000000	3.278609408874e-4	30103973	true	58	0
