role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	10	23479964	5.23242354708371105e-1	9.30011731023116539e1	-9.58673469937465939e-1	-4.72209222051430721e0	3.80296762595690268e2	3.80324157518330878e2	4.72208251329873718e0	3.80401281663907525e2	3.81646912745150360e2	-8.61748600978490609e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.98904027781725690e0	2.75109676651171275e0
GROUP	10	23479965	5.23242354708371105e-1	9.30011731015242304e1	-9.58673470724889398e-1	-4.72209227103615170e0	3.80296762595690154e2	3.80324157518330765e2	4.72208251321655492e0	3.80401281663906502e2	3.81646912745147858e2	-8.61748602966634484e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.98904027781725645e0	2.75109676651120916e0
RIGHT	10	23479966	5.23242354708371216e-1	9.30011731011699112e1	-9.58673471072373218e-1	-4.72209227102560369e0	3.80296762595690097e2	3.80324157518330708e2	4.72208251305219040e0	3.80401281663904399e2	3.81646912745142913e2	-8.61748607049473728e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.98904027781725645e0	2.75109676651020330e0
LEFT	11	23643942	5.26813040564517721e-1	-2.52939299914264382e0	9.39244528350220094e1	5.19607173336208916e0	3.78075942766699598e2	3.78103177711151034e2	5.19606045168860131e0	3.78187226003295336e2	3.79441060430331788e2	-7.91331292522558805e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99123703707988664e0	2.78978728637547135e0
GROUP	11	23643943	5.26813040564517832e-1	-2.52939299903270198e0	9.39244528351386805e1	5.19607173180963855e0	3.78075942766699825e2	3.78103177711151261e2	5.19606045153308926e0	3.78187226003293347e2	3.79441060430327184e2	-7.91331296197367540e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99123703707988708e0	2.78978728637479767e0
GROUP	11	23643944	5.26813040564517832e-1	-2.52939299774563242e0	9.39244528364257576e1	5.19607173341586304e0	3.78075942766699882e2	3.78103177711151318e2	5.19606045145110329e0	3.78187226003292380e2	3.79441060430324626e2	-7.91331298226614705e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99123703707988708e0	2.78978728637444195e0
RIGHT	11	23643945	5.26813040564517943e-1	-2.52939299953648256e0	9.39244528346382737e1	5.19607173272606815e0	3.78075942766699939e2	3.78103177711151375e2	5.19606045134472794e0	3.78187226003291130e2	3.79441060430321386e2	-7.91331300799021579e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99123703707988708e0	2.78978728637398099e0
LEFT	12	23887805	5.31568782082245783e-1	-2.37344494313751131e0	9.18995790985868695e1	4.72001414596923041e0	3.80716818441422618e2	3.80744243623057059e2	4.72000441381698987e0	3.80821340202523857e2	3.82066934563876032e2	-8.79307481759741843e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99001911436034140e0	2.75301868266707661e0
GROUP	12	23887806	5.31568782082245894e-1	-2.37344494308087262e0	9.18995790986401033e1	4.72001414731369096e0	3.80716818441422902e2	3.80744243623057343e2	4.72000441368220880e0	3.80821340202522094e2	3.82066934563871826e2	-8.79307485118040793e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99001911436034007e0	2.75301868266624350e0
GROUP	12	23887807	5.31568782082245894e-1	-2.37344494323667954e0	9.18995790984842955e1	4.72001414756607574e0	3.80716818441423015e2	3.80744243623057457e2	4.72000441361580769e0	3.80821340202521185e2	3.82066934563869779e2	-8.79307486699102497e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99001911436034007e0	2.75301868266583272e0
GROUP	12	23887808	5.31568782082245894e-1	-2.37344494278411089e0	9.18995790989368686e1	4.72001414902825900e0	3.80716818441422959e2	3.80744243623057400e2	4.72000441353073441e0	3.80821340202519991e2	3.82066934563867278e2	-8.79307488638392053e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99001911436034007e0	2.75301868266530736e0
RIGHT	12	23887809	5.31568782082246005e-1	-2.37344494345795720e0	9.18995790982561971e1	4.72001414675384012e0	3.80716818441422959e2	3.80744243623057400e2	4.72000441336058696e0	3.80821340202517604e2	3.82066934563862389e2	-8.79307492327914428e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99001911436034007e0	2.75301868266425531e0
LEFT	13	24460431	5.43481395808629086e-1	-2.51027574975898560e0	9.40189378390239057e1	5.13765568204303236e0	3.78894269761507701e2	3.78921563654672184e2	5.13764437822881970e0	3.79004776534654923e2	3.80257617403556424e2	-1.19806883966130767e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99299503185949023e0	2.79252869997375885e0
GROUP	13	24460432	5.43481395808629197e-1	-2.51027575113168222e0	9.40189378376579299e1	5.13765568150728313e0	3.78894269761507985e2	3.78921563654672468e2	5.13764437808964480e0	3.79004776534653161e2	3.80257617403552217e2	-1.19806884276301340e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99299503185949023e0	2.79252869997310293e0
GROUP	13	24460433	5.43481395808629197e-1	-2.51027575009115100e0	9.40189378386984629e1	5.13765568115820770e0	3.78894269761508042e2	3.78921563654672525e2	5.13764437801574303e0	3.79004776534652308e2	3.80257617403549943e2	-1.19806884449349324e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99299503185948979e0	2.79252869997275477e0
RIGHT	13	24460434	5.43481395808629308e-1	-2.51027575003704673e0	9.40189378387525636e1	5.13765568019653074e0	3.78894269761508042e2	3.78921563654672525e2	5.13764437792092643e0	3.79004776534651000e2	3.80257617403546988e2	-1.19806884668381338e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99299503185948934e0	2.79252869997230802e0
LEFT	14	24461242	5.43496890151966561e-1	-2.52304467206907956e0	9.46959113663459817e1	5.17667164725992279e0	3.78891934555718819e2	3.78919228280665266e2	5.17666041276128652e0	3.79003007660756282e2	3.80256512638934055e2	-1.28708491377289916e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99305814150506722e0	2.80930767107148771e0
GROUP	14	24461243	5.43496890151966672e-1	-2.52304467344877992e0	9.46959113649729716e1	5.17667164645115463e0	3.78891934555719160e2	3.78919228280665607e2	5.17666041262722043e0	3.79003007660754577e2	3.80256512638929962e2	-1.28708491685692427e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99305814150506766e0	2.80930767107084423e0
GROUP	14	24461244	5.43496890151966672e-1	-2.52304467220422390e0	9.46959113662175298e1	5.17667164751566133e0	3.78891934555719217e2	3.78919228280665664e2	5.17666041256006881e0	3.79003007660753667e2	3.80256512638927916e2	-1.28708491830383205e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99305814150506810e0	2.80930767107052182e0
GROUP	14	24461245	5.43496890151966672e-1	-2.52304467446666569e0	9.46959113639550907e1	5.17667164811331304e0	3.78891934555719160e2	3.78919228280665607e2	5.17666041247443598e0	3.79003007660752587e2	3.80256512638925358e2	-1.28708492015330291e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99305814150506899e0	2.80930767107010926e0
RIGHT	14	24461246	5.43496890151966783e-1	-2.52304467284570677e0	9.46959113655793772e1	5.17667164476262087e0	3.78891934555719274e2	3.78919228280665720e2	5.17666041230316676e0	3.79003007660750427e2	3.80256512638919958e2	-1.28708492415729829e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99305814150506988e0	2.80930767106928547e0
LEFT	15	24462035	5.43512392015338741e-1	-2.54934266685257560e0	9.53563710641497124e1	5.25704735674730728e0	3.78889731709689840e2	3.78917025275952824e2	5.25703619414430978e0	3.79001994129435161e2	3.80256860771381412e2	-1.60810220203648481e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99312133027966043e0	2.82798686483236228e0
GROUP	15	24462036	5.43512392015338852e-1	-2.54934266758040762e0	9.53563710634285542e1	5.25704735808596979e0	3.78889731709690295e2	3.78917025275953279e2	5.25703619397148625e0	3.79001994129433115e2	3.80256860771376353e2	-1.60810220549512430e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99312133027966043e0	2.82798686483155137e0
GROUP	15	24462037	5.43512392015338852e-1	-2.54934266725800862e0	9.53563710637509558e1	5.25704735952217561e0	3.78889731709690466e2	3.78917025275953449e2	5.25703619388455845e0	3.79001994129432148e2	3.80256860771373795e2	-1.60810220722727110e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99312133027966087e0	2.82798686483114325e0
RIGHT	15	24462038	5.43512392015338963e-1	-2.54934266752639260e0	9.53563710634859092e1	5.25704735828958292e0	3.78889731709690579e2	3.78917025275953563e2	5.25703619377202003e0	3.79001994129430841e2	3.80256860771370384e2	-1.60810220952727828e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99312133027966176e0	2.82798686483061568e0
LEFT	16	24703600	5.48221633390911567e-1	-2.38686461716552190e0	9.25107504210098170e1	4.76093582133341897e0	3.81520828222423063e2	3.81548311321420783e2	4.76092611283107292e0	3.81626016240510751e2	3.82872332405950544e2	-7.64641373117660479e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99167995371017348e0	2.76964086058513503e0
GROUP	16	24703601	5.48221633390911678e-1	-2.38686461739222766e0	9.25107504207797149e1	4.76093582076873645e0	3.81520828222423177e2	3.81548311321420897e2	4.76092611267881871e0	3.81626016240508761e2	3.82872332405945826e2	-7.64641376997086624e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99167995371017392e0	2.76964086058418157e0
GROUP	16	24703602	5.48221633390911678e-1	-2.38686461672351502e0	9.25107504214484351e1	4.76093582255373349e0	3.81520828222423233e2	3.81548311321420954e2	4.76092611259818987e0	3.81626016240507681e2	3.82872332405943212e2	-7.64641379117386274e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99167995371017392e0	2.76964086058367620e0
RIGHT	16	24703603	5.48221633390911789e-1	-2.38686461637856162e0	9.25107504217865966e1	4.76093582265139048e0	3.81520828222423177e2	3.81548311321420897e2	4.76092611249604847e0	3.81626016240506431e2	3.82872332405940028e2	-7.64641381658631483e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99167995371017392e0	2.76964086058303716e0
LEFT	17	24868303	5.51800056203127665e-1	9.49044052750947316e1	-9.68594635246276425e-1	-5.07741428227325553e0	3.79285027832876040e2	3.79312349874550307e2	5.07740290206057399e0	3.79394666972357300e2	3.80646478330443699e2	-4.38537128496348388e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99362218755966758e0	2.76436268218064463e0
GROUP	17	24868304	5.51800056203127776e-1	9.49044052760408476e1	-9.68594634303528323e-1	-5.07741427365431441e0	3.79285027832876210e2	3.79312349874550478e2	5.07740290190163535e0	3.79394666972355310e2	3.80646478330438867e2	-4.38537132659890813e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99362218755966847e0	2.76436268217991854e0
GROUP	17	24868305	5.51800056203127776e-1	9.49044052738809114e1	-9.68594636463464553e-1	-5.07741430656976611e0	3.79285027832876324e2	3.79312349874550591e2	5.07740290181793252e0	3.79394666972354401e2	3.80646478330436423e2	-4.38537134685825317e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99362218755966847e0	2.76436268217953662e0
RIGHT	17	24868306	5.51800056203127887e-1	9.49044052741218991e1	-9.68594636229241246e-1	-5.07741433769841244e0	3.79285027832876381e2	3.79312349874550648e2	5.07740290170916531e0	3.79394666972353320e2	3.80646478330433240e2	-4.38537137443096793e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99362218755966802e0	2.76436268217904102e0
LEFT	18	25112270	5.56548065933479608e-1	9.42477189806242990e1	-9.60917156544283557e-1	-4.80180379344962649e0	3.81901756131539059e2	3.81929266670924449e2	4.80179407095431010e0	3.82007586758714922e2	3.83254621110450387e2	-9.68778622077610602e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.99233845779903795e0	2.77322245179552018e0
