 time                     v(raw)                   v(pwm_hold)              v(blank)                 v(pwm)                   v(gate)                 
 3.51508835320887447e-01  5.00000000000000000e+00  2.44207210009506070e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.04460389100433996e-22 
 3.51508835323443181e-01  5.00000000000000000e+00  2.45485076710849626e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.11679677612653520e-22 
 3.51508835328554647e-01  5.00000000000000000e+00  2.48040810113536736e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.19311162323176639e-22 
 3.51508835329702174e-01  5.00000000000000000e+00  2.48614573372663017e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.19883563238444726e-22 
 3.51508835331997227e-01  5.00000000000000000e+00  2.49762099890915579e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21400570700272147e-22 
 3.51508835332228264e-01  5.00000000000000000e+00  2.49877618596627826e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21574724760369022e-22 
 3.51508835332327962e-01  5.00000000000000000e+00  2.49927467610433496e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21651392408026279e-22 
 3.51508835332355551e-01  5.00000000000000000e+00  2.49941262131514463e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21672541540848033e-22 
 3.51508835332410730e-01  5.00000000000000000e+00  2.49968851173676399e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21715107206141567e-22 
 3.51508835332423109e-01  5.00000000000000000e+00  2.49975040667038684e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21724601950689076e-22 
 3.51508835332447866e-01  5.00000000000000000e+00  2.49987419653763254e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21743543906915052e-22 
 3.51508835332457859e-01  5.00000000000000000e+00  2.49992415657374067e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21751172210275558e-22 
 3.51508835332467851e-01  5.00000000000000000e+00  2.49997411660984881e+00  0.00000000000000000e+00  0.00000000000000000e+00 -7.21758798634529069e-22 
