 time                     v(raw)                   v(pwm_hold)              v(blank)                 v(pwm)                   v(gate)                 
 3.51508835320887447e-01  5.00000000000000000e+00  2.44207210009506070e+00  3.74475365806831971e-24  0.00000000000000000e+00 -7.79335587707912932e-22 
 3.51508835323443181e-01  5.00000000000000000e+00  2.45485076710849626e+00  2.22849837944401151e-24  0.00000000000000000e+00 -7.99541181051554524e-22 
 3.51508835328554647e-01  5.00000000000000000e+00  2.48040810113536736e+00  2.46547651364909649e-24  0.00000000000000000e+00 -8.44638100294675951e-22 
 3.51508835329702174e-01  5.00000000000000000e+00  2.48614573372663017e+00 -2.65920377727025020e-23  0.00000000000000000e+00 -8.55506174555581320e-22 
 3.51508835331997227e-01  5.00000000000000000e+00  2.49762099890915579e+00 -3.81267045752432710e-23  0.00000000000000000e+00 -8.76504848972558828e-22 
 3.51508835332228264e-01  5.00000000000000000e+00  2.49877618596627826e+00 -4.67943496658915482e-23  0.00000000000000000e+00 -8.78537673590426325e-22 
 3.51508835332327962e-01  5.00000000000000000e+00  2.49927467610433496e+00 -5.77083721767176157e-23  0.00000000000000000e+00 -8.79417384642889714e-22 
 3.51508835332355551e-01  5.00000000000000000e+00  2.49941262131514463e+00 -5.57625602336567434e-23  0.00000000000000000e+00 -8.79660113571437994e-22 
 3.51508835332410730e-01  5.00000000000000000e+00  2.49968851173676399e+00 -4.76385102612445029e-23  0.00000000000000000e+00 -8.80145340848568421e-22 
 3.51508835332423109e-01  5.00000000000000000e+00  2.49975040667038684e+00 -4.68215257823715202e-23  0.00000000000000000e+00 -8.80254189451497570e-22 
 3.51508835332447866e-01  5.00000000000000000e+00  2.49987419653763254e+00 -4.52175488876453504e-23  0.00000000000000000e+00 -8.80472045743606059e-22 
 3.51508835332457859e-01  5.00000000000000000e+00  2.49992415657374067e+00 -4.52670965900257071e-23  0.00000000000000000e+00 -8.80559977820408828e-22 
 3.51508835332467851e-01  5.00000000000000000e+00  2.49997411660984881e+00 -4.49621465407305704e-23  0.00000000000000000e+00 -8.80647864919577068e-22 
