runner_wall_s	case	tracked_wall_s	sim_s	percent	sim_per_wall	callbacks
5.006	LL07	wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
315.662	LL07	311.487347	1.43594233276564981e-1	22.091421	3.089257186513e-4	5202751	false	0	0
325.677	LL07	321.558051	1.46622571577272293e-1	22.557319	3.007077324313e-4	5356301	false	0	0
335.693	LL07	331.603002	1.49666945846659738e-1	23.025684	3.030750528111e-4	5510467	false	0	0
345.704	LL07	341.706567	1.52801649256742889e-1	23.507946	3.102571767669e-4	5665318	false	0	0
355.719	LL07	351.807450	1.55893950638107542e-1	23.983685	3.061416801162e-4	5822643	false	0	0
365.741	LL07	361.887864	1.58947291973348059e-1	24.453430	3.028984050178e-4	5972471	false	0	0
375.758	LL07	371.986351	1.62005322595868806e-1	24.923896	3.028206835419e-4	6127931	false	0	0
385.981	LL07	382.059654	1.65018165430378616e-1	25.387410	2.990918294379e-4	6281269	false	0	0
396.003	LL07	392.104845	1.68155098775281064e-1	25.870015	3.122821250405e-4	6433777	false	0	0
406.029	LL07	402.138287	1.71212677316429085e-1	26.340412	3.047387341629e-4	6589734	false	0	0
416.049	LL07	412.205052	1.74260227880119800e-1	26.809266	3.027338437500e-4	6745344	false	0	0
426.060	LL07	422.214691	1.77407505581318597e-1	27.293462	3.144247236409e-4	6898008	false	0	0
436.087	LL07	432.226327	1.80428883082805691e-1	27.758290	3.017865837352e-4	7051184	false	0	0
446.104	LL07	442.263015	1.83537688007168992e-1	28.236567	3.097440929935e-4	7204960	false	0	0
456.123	LL07	452.305469	1.86636022580123295e-1	28.713234	3.085236599583e-4	7359475	false	0	0
466.148	LL07	462.405579	1.89675915957065983e-1	29.180910	3.009762494126e-4	7514408	false	0	0
476.248	LL07	472.434992	1.92857965395820813e-1	29.670456	3.172717630041e-4	7667258	false	0	0
486.261	LL07	482.539087	1.95853182451254909e-1	30.131259	2.964359566972e-4	7820136	false	0	0
496.272	LL07	492.580265	1.98912532127857838e-1	30.601928	3.046803662736e-4	7976480	false	0	0
506.284	LL07	502.632718	2.02150371641189708e-1	31.100057	3.220944464965e-4	8131303	false	0	0
516.307	LL07	512.732769	2.05237625694691922e-1	31.575019	3.056671810258e-4	8288578	false	0	0
526.323	LL07	522.785368	2.08315745070184688e-1	32.048576	3.062013439865e-4	8441206	false	0	0
536.347	LL07	532.859361	2.11499009910499802e-1	32.538309	3.159883937325e-4	8597726	false	0	0
546.370	LL07	542.911619	2.14615947505055638e-1	33.017838	3.100733818526e-4	8756379	false	0	0
556.377	LL07	552.992988	2.17852340935373312e-1	33.515745	3.210271677288e-4	8909678	false	0	0
566.394	LL07	562.995088	2.20848064074851830e-1	33.976625	2.995094356857e-4	9062906	false	0	0
576.415	LL07	573.051324	2.23930947630977872e-1	34.450915	3.065643551852e-4	9220275	false	0	0
586.421	LL07	583.076842	2.27187148562679631e-1	34.951869	3.247912934433e-4	9374112	false	0	0
596.439	LL07	593.214991	2.30309053182866347e-1	35.432162	3.079363521079e-4	9533815	false	0	0
606.459	LL07	603.292992	2.33519675447007802e-1	35.926104	3.185772772034e-4	9690390	false	0	0
616.476	LL07	613.363839	2.36683550847756274e-1	36.412854	3.141618135823e-4	9846647	false	0	0
626.560	LL07	623.394668	2.39654275652033844e-1	36.869889	2.961594344554e-4	9998846	false	0	0
636.578	LL07	633.485806	2.42837363181054589e-1	37.359594	3.154339614002e-4	10147444	false	0	0
646.600	LL07	643.499717	2.45811745307539298e-1	37.817192	2.970250236034e-4	10299305	false	0	0
656.619	LL07	653.566126	2.48733737869967692e-1	38.266729	2.902715952344e-4	10449826	false	0	0
666.629	LL07	663.626139	2.51853113183667043e-1	38.746633	3.100766644079e-4	10595411	false	0	0
676.654	LL07	673.645181	2.54816002133118946e-1	39.202462	2.957257726868e-4	10748125	false	0	0
686.672	LL07	683.671351	2.57810253225852604e-1	39.663116	2.986435491604e-4	10898841	false	0	0
696.691	LL07	693.734659	2.60845805396338837e-1	40.130124	3.016455780758e-4	11045379	false	0	0
706.714	LL07	703.821462	2.63767584058576143e-1	40.579628	2.896634809891e-4	11197047	false	0	0
716.730	LL07	713.883183	2.66794319318473916e-1	41.045280	3.008168480648e-4	11346483	false	0	0
726.748	LL07	723.909662	2.69749002678483452e-1	41.499847	2.946880499315e-4	11493920	false	0	0
736.761	LL07	733.961254	2.72660648749235235e-1	41.947792	2.896701372820e-4	11645562	false	0	0
746.781	LL07	743.986330	2.75678759330228895e-1	42.412117	3.010561385173e-4	11791601	false	0	0
756.807	LL07	754.008602	2.78648802204200630e-1	42.869046	2.963442497180e-4	11943235	false	0	0
767.008	LL07	764.059664	2.81557178716219159e-1	43.316489	2.893601325593e-4	12094885	false	0	0
777.027	LL07	774.110488	2.84579929566621093e-1	43.781528	3.007465594485e-4	12239456	false	0	0
787.041	LL07	784.110860	2.87416706910780861e-1	44.217955	2.836671973426e-4	12386723	false	0	0
797.060	LL07	794.118548	2.90232135351793763e-1	44.651098	2.813265461863e-4	12533212	false	0	0
807.073	LL07	804.161343	2.93270731961634501e-1	45.118574	3.025648473369e-4	12678304	false	0	0
817.089	LL07	814.209498	2.96153664979641185e-1	45.562102	2.869116857507e-4	12828503	false	0	0
827.106	LL07	824.218010	2.99007978164342714e-1	46.001227	2.851885576424e-4	12976416	false	0	0
837.130	LL07	834.261265	3.01984872083808531e-1	46.459211	2.964072908650e-4	13119845	false	0	0
847.144	LL07	844.276088	3.04802729900381653e-1	46.892728	2.813687100002e-4	13267104	false	0	0
857.166	LL07	854.284607	3.07637589329766370e-1	47.328860	2.832446432863e-4	13412770	false	0	0
867.186	LL07	864.376319	3.10633976216309227e-1	47.789842	2.969156149197e-4	13558474	false	0	0
877.202	LL07	874.434659	3.13538542753908189e-1	48.236699	2.887719593618e-4	13710380	false	0	0
887.219	LL07	884.454471	3.16343008285711713e-1	48.668155	2.798920287419e-4	13853557	false	0	0
897.245	LL07	894.551660	3.19389530708408254e-1	49.136851	3.017198459444e-4	14003284	false	0	0
907.271	LL07	904.634661	3.22355965263847632e-1	49.593225	2.942015508102e-4	14158405	false	0	0
917.276	LL07	914.717989	3.25242761010204051e-1	50.037348	2.862939527460e-4	14301856	false	0	0
927.290	LL07	924.752747	3.28150410880765464e-1	50.484679	2.897578395136e-4	14448427	false	0	0
937.315	LL07	934.752996	3.31066667460845232e-1	50.933333	2.916183894196e-4	14601099	false	0	0
947.333	LL07	944.848422	3.34033032078159264e-1	51.389697	2.938325559860e-4	14746897	false	0	0
957.352	LL07	954.930756	3.36916771899971268e-1	51.833350	2.860190656556e-4	14894379	false	0	0
967.374	LL07	965.015907	3.39880876591849401e-1	52.289366	2.939078147544e-4	15049487	false	0	0
977.402	LL07	975.043592	3.42638578147330175e-1	52.713627	2.750088062633e-4	15182830	false	0	0
987.419	LL07	985.142189	3.45391943396473444e-1	53.137222	2.726482776507e-4	15324750	false	0	0
997.449	LL07	995.240645	3.47603149874855744e-1	53.477408	2.189648079253e-4	15440452	false	0	0
1007.476	LL07	1005.277939	3.50097838757039925e-1	53.861206	2.485419685683e-4	15564605	false	0	0
1017.499	LL07	1015.384931	3.52455104571385069e-1	54.223862	2.332312096099e-4	15681408	false	0	0
1027.512	LL07	1025.429242	3.55073535900054360e-1	54.626698	2.606879842368e-4	15818413	false	0	0
1037.536	LL07	1035.518642	3.57571628844274958e-1	55.011020	2.475957962485e-4	15946340	false	0	0
1047.541	LL07	1045.742569	3.60254243428452636e-1	55.423730	2.623859290249e-4	16076437	false	0	0
1057.559	LL07	1055.814543	3.63043765135739438e-1	55.852887	2.769587978629e-4	16222187	false	0	0
1067.566	LL07	1065.897019	3.65713596112718364e-1	56.263630	2.647991195078e-4	16360370	false	0	0
1077.585	LL07	1075.992547	3.68492821245284208e-1	56.691203	2.752926960610e-4	16494680	false	0	0
1087.601	LL07	1085.997804	3.71265778765656251e-1	57.117812	2.771500773282e-4	16639645	false	0	0
1097.618	LL07	1096.061163	3.74000036037204553e-1	57.538467	2.717042171686e-4	16781463	false	0	0
1107.630	LL07	1106.109510	3.76883742296970581e-1	57.982114	2.869831663985e-4	16921296	false	0	0
1117.649	LL07	1116.193523	3.79662087952008676e-1	58.409552	2.755198212948e-4	17066464	false	0	0
1127.837	LL07	1126.274288	3.82124906364508965e-1	58.788447	2.443086892551e-4	17194341	false	0	0
1137.856	LL07	1136.283180	3.84977635628323378e-1	59.227329	2.850194787384e-4	17332143	false	0	0
1147.873	LL07	1146.297810	3.87446074066129742e-1	59.607088	2.464832388023e-4	17460815	false	0	0
1157.886	LL07	1156.314554	3.90343063867100326e-1	60.052779	2.892147322244e-4	17611878	false	0	0
1167.907	LL07	1166.388258	3.93304032186984454e-1	60.508313	2.939304348545e-4	17755190	false	0	0
1177.917	LL07	1176.477162	3.96105811670957153e-1	60.939356	2.777090271951e-4	17901781	false	0	0
1187.942	LL07	1186.562862	3.97980444517642584e-1	61.227761	1.858703648059e-4	18000090	false	0	0
1197.955	LL07	1196.661966	4.00758102566064978e-1	61.655093	2.750400490949e-4	18136191	false	0	0
1207.977	LL07	1206.767844	4.03785230091628922e-1	62.120805	2.995412769132e-4	18291426	false	0	0
1217.983	LL07	1216.839484	4.06515696207993826e-1	62.540876	2.711044027512e-4	18434370	false	0	0
1228.012	LL07	1226.854688	4.08808357194522132e-1	62.893593	2.289180573614e-4	18545989	false	0	0
1238.036	LL07	1236.924798	4.10620812707805427e-1	63.172433	1.799836886748e-4	18636809	false	0	0
1248.061	LL07	1246.959929	4.13673541750597062e-1	63.642083	3.042041969099e-4	18796815	false	0	0
1258.075	LL07	1257.028296	4.16647819515105378e-1	64.099665	2.954081668219e-4	18947156	false	0	0
1268.092	LL07	1267.058695	4.19725179707931217e-1	64.573105	3.068033600782e-4	19100916	false	0	0
1278.116	LL07	1277.120395	4.22525772930901156e-1	65.003965	2.783419720638e-4	19247637	false	0	0
1288.126	LL07	1287.133411	4.25469293396779025e-1	65.456814	2.939694086562e-4	19393255	false	0	0
1298.142	LL07	1297.134529	4.28474320341027615e-1	65.919126	3.004691069665e-4	19546404	false	0	0
1308.163	LL07	1307.202285	4.31440758189194307e-1	66.375501	2.946473623367e-4	19701595	false	0	0
1318.182	LL07	1317.254450	4.34284732454417066e-1	66.813036	2.829215779089e-4	19840137	false	0	0
1328.204	LL07	1327.272986	4.37048361309200328e-1	67.238209	2.758515429214e-4	19982583	false	0	0
1338.224	LL07	1337.309780	4.39769663323824556e-1	67.656871	2.711326164484e-4	20125249	false	0	0
1348.240	LL07	1347.312562	4.42787767400804777e-1	68.121195	3.017264610905e-4	20271987	false	0	0
1358.257	LL07	1357.341622	4.45750284559838561e-1	68.576967	2.953933078837e-4	20425919	false	0	0
1368.273	LL07	1367.424528	4.48715014744963725e-1	69.033079	2.940352786054e-4	20580490	false	0	0
1378.289	LL07	1377.522809	4.51749519901766372e-1	69.499926	3.004971941878e-4	20728067	false	0	0
1388.304	LL07	1387.549146	4.54483650165389996e-1	69.920562	2.726948277312e-4	20870916	false	0	0
1398.315	LL07	1397.554509	4.57426787737033436e-1	70.373352	2.941560110910e-4	21023227	false	0	0
1408.329	LL07	1407.569952	4.60548229642050111e-1	70.853574	3.116628895014e-4	21175864	false	0	0
1418.344	LL07	1417.643484	4.63526394261768115e-1	71.311753	2.956425456882e-4	21332008	false	0	0
1428.357	LL07	1427.656646	4.66419523122924118e-1	71.756850	2.889325990385e-4	21480139	false	0	0
1438.372	LL07	1437.690235	4.69517534550937587e-1	72.233467	3.087640134959e-4	21633444	false	0	0
1448.386	LL07	1447.725311	4.72491893542579422e-1	72.691061	2.963962781039e-4	21789269	false	0	0
1458.401	LL07	1457.811909	4.75481597996351146e-1	73.151015	2.964036539351e-4	21937299	false	0	0
1468.416	LL07	1467.886132	4.78370653498787102e-1	73.595485	2.867769993563e-4	22084771	false	0	0
1478.431	LL07	1477.907913	4.81352678684940860e-1	74.054258	2.975544066736e-4	22240837	false	0	0
1488.444	LL07	1487.914513	4.84443135413290482e-1	74.529713	3.088418500926e-4	22391650	false	0	0
1498.458	LL07	1497.916551	4.87467864436218479e-1	74.995056	3.024112683663e-4	22548761	false	0	0
1508.473	LL07	1507.943389	4.90477032183414929e-1	75.458005	3.001113284336e-4	22705374	false	0	0
1518.487	LL07	1517.972876	4.93613997078058808e-1	75.940615	3.127742147334e-4	22858072	false	0	0
1528.501	LL07	1528.049429	4.96619175393780865e-1	76.402950	2.982347451961e-4	23015422	false	0	0
1538.515	LL07	1538.145725	4.99562380700162290e-1	76.855751	2.915133818592e-4	23166804	false	0	0
1548.529	LL07	1548.249075	5.02638919937008599e-1	77.329065	3.045068416696e-4	23317982	false	0	0
1558.543	LL07	1558.306590	5.05630468106203490e-1	77.789303	2.974440772439e-4	23474177	false	0	0
1568.558	LL07	1568.336350	5.08625627104142275e-1	78.250096	2.986271890122e-4	23623411	false	0	0
1578.572	LL07	1578.424736	5.11631285960532201e-1	78.712506	2.979325750569e-4	23775603	false	0	0
1588.585	LL07	1588.456532	5.14565487215200235e-1	79.163921	2.924901117108e-4	23929079	false	0	0
1598.600	LL07	1598.470866	5.17555208350095941e-1	79.623878	2.985441802616e-4	24075255	false	0	0
1608.614	LL07	1608.491261	5.20529810943043181e-1	80.081509	2.968548226372e-4	24228643	false	0	0
1618.628	LL07	1618.569394	5.23472925977506609e-1	80.534296	2.920298015990e-4	24382141	false	0	0
1628.641	LL07	1628.571690	5.26517049297811179e-1	81.002623	3.043424448705e-4	24529968	true	1	0
1638.656	LL07	1638.624632	5.29460324029319529e-1	81.455434	2.927774653327e-4	24683413	true	1	0
1653.676	LL07	1648.723398	5.32435805916114169e-1	81.913201	2.946381532091e-4	24837070	true	1	0
1663.689	LL07	1658.739362	5.35481263233410942e-1	82.381733	3.040603171904e-4	24986160	true	1	0
1673.704	LL07	1668.771251	5.38375299507924843e-1	82.826969	2.884837081795e-4	25137595	true	1	0
1683.719	LL07	1678.834496	5.41203390632822301e-1	83.262060	2.810317110491e-4	25282912	true	3	0
1693.733	LL07	1688.901641	5.44223008902139704e-1	83.726617	2.999478309700e-4	25431036	true	3	0
1703.748	LL07	1698.918325	5.47076799262669389e-1	84.165661	2.849037086315e-4	25580287	true	3	0
1713.763	LL07	1708.994189	5.50005346431029163e-1	84.616207	2.906497161056e-4	25728780	true	3	0
1723.777	LL07	1719.001873	5.53017682298200697e-1	85.079643	3.010023065682e-4	25878902	true	5	0
1733.791	LL07	1729.080481	5.55965541306454702e-1	85.533160	2.924867175798e-4	26033025	true	5	0
1743.806	LL07	1739.143587	5.58971779671995517e-1	85.995658	2.987386339472e-4	26181317	true	5	0
1753.820	LL07	1749.243452	5.61987493205783117e-1	86.459614	2.985894672697e-4	26335275	true	6	0
1763.834	LL07	1759.289121	5.64926774071191518e-1	86.911811	2.925918597487e-4	26488674	true	6	0
1773.849	LL07	1769.316230	5.67918274437753445e-1	87.372042	2.983412732631e-4	26634226	true	6	0
1783.864	LL07	1779.387044	5.70805613462621264e-1	87.816248	2.867036144250e-4	26784222	true	6	0
1793.879	LL07	1789.482791	5.73725671611808208e-1	88.265488	2.892364816411e-4	26936133	true	7	0
1803.893	LL07	1799.519916	5.76756484926758350e-1	88.731767	3.019602976094e-4	27083639	true	8	0
1813.907	LL07	1809.542833	5.79674278263385578e-1	89.180658	2.911121858114e-4	27236189	true	8	0
1823.921	LL07	1819.545279	5.82578811935177021e-1	89.627510	2.903823505455e-4	27385794	true	9	0
1833.935	LL07	1829.562596	5.85556135291296354e-1	90.085559	2.972176475269e-4	27531574	true	10	0
1843.944	LL07	1839.658624	5.88481033249543706e-1	90.535544	2.897077695153e-4	27684611	true	10	0
1853.958	LL07	1849.752704	5.91432325278334337e-1	90.989589	2.923785252155e-4	27835731	true	10	0
1863.972	LL07	1859.758836	5.94481225573012417e-1	91.458650	3.047031905599e-4	27986240	true	13	0
1873.989	LL07	1869.830448	5.97383612142579845e-1	91.905171	2.881749615924e-4	28138101	true	13	0
1884.004	LL07	1879.925175	6.00331956986820514e-1	92.358763	2.920678088429e-4	28285042	true	14	0
1894.019	LL07	1889.938228	6.03267258185779420e-1	92.810347	2.931474915657e-4	28433696	true	14	0
1904.034	LL07	1900.025251	6.06171910682993476e-1	93.257217	2.879593375785e-4	28585684	true	14	0
1914.051	LL07	1910.103104	6.09116241189498253e-1	93.710191	2.921584969214e-4	28730426	true	16	0
1924.066	LL07	1920.110406	6.12027490445886113e-1	94.158075	2.909125122316e-4	28879515	true	19	0
1934.081	LL07	1930.119832	6.14870117081961931e-1	94.595403	2.839949805887e-4	29028069	true	19	0
1944.095	LL07	1940.140619	6.17821018370998343e-1	95.049387	2.944779766845e-4	29171566	true	19	0
1954.110	LL07	1950.164496	6.20746858134341828e-1	95.499517	2.918870412944e-4	29323341	true	21	0
1964.124	LL07	1960.191437	6.23655277271909392e-1	95.946966	2.900604751155e-4	29474932	true	21	0
1974.133	LL07	1970.288135	6.26643101790307133e-1	96.406631	2.959209566164e-4	29619993	true	21	0
1984.143	LL07	1980.375664	6.29470131579187631e-1	96.841559	2.802499661241e-4	29767425	true	21	0
1994.158	LL07	1990.465656	6.32320627864897289e-1	97.280097	2.825072878001e-4	29914843	true	22	0
2004.172	LL07	2000.482283	6.35317994300004796e-1	97.741230	2.992390874586e-4	30060876	true	24	0
2014.186	LL07	2010.577330	6.38156587718888169e-1	98.177937	2.811867473914e-4	30209580	true	24	0
2024.199	LL07	2020.604045	6.41052077855731484e-1	98.623397	2.887775492552e-4	30359198	true	26	0
2034.214	LL07	2030.689242	6.43977478579113027e-1	99.073458	2.900687710221e-4	30502281	true	26	0
2044.227	LL07	2040.748023	6.46808223688547512e-1	99.508957	2.814203048030e-4	30650518	true	26	0
2054.240	LL07	2051.549249	6.50000000000000022e-1	100.000000	2.995263730936e-4	30812694	true	28	0
