Comment,Designator,Footprint,LCSC,Price
?,"J1,J2,J3,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10",Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical,?,0.00
