                        UCC27511A IGBT Gate Driver Test
                        Transient Analysis  Tue Dec  9 19:16:17  2025
--------------------------------------------------------------------------------
Index   time            v(gate)         v(outh)         v(outl)         
--------------------------------------------------------------------------------
0	1.000000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
1	2.000000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
2	4.000000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
3	8.000000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
4	1.600000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
5	3.200000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
6	6.400000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
7	1.000000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
8	1.064000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
9	1.192000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
10	1.448000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
11	1.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
12	2.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
13	3.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
14	4.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
15	5.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
16	6.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
17	7.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
18	8.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
19	9.960000e-07	0.000000e+00	0.000000e+00	0.000000e+00	
20	1.096000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
21	1.196000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
22	1.296000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
23	1.396000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
24	1.496000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
25	1.596000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
26	1.696000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
27	1.796000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
28	1.896000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
29	1.996000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
30	2.096000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
31	2.196000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
32	2.296000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
33	2.396000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
34	2.496000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
35	2.596000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
36	2.696000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
37	2.796000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
38	2.896000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
39	2.996000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
40	3.096000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
41	3.196000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
42	3.296000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
43	3.396000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
44	3.496000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
45	3.596000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
46	3.696000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
47	3.796000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
48	3.896000e-06	0.000000e+00	0.000000e+00	0.000000e+00	
