role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	9	22946642	5.14846222915610441e-1	-4.00387737731337889e0	9.27801109803593107e1	9.73128844079474220e0	3.74646650145542594e2	3.74695228389203749e2	9.73127911713562987e0	3.74846663498061446e2	3.76168570313645944e2	-7.93440409019283278e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45131213745953191e0	3.61906407023427645e0
RIGHT	9	22946643	5.14846222915610552e-1	-4.00387737870024374e0	9.27801109789657232e1	9.73128844013433536e0	3.74646650145542594e2	3.74695228389203749e2	9.73127911703052284e0	3.74846663498060195e2	3.76168570313643386e2	-7.93440432179573759e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45131213745953058e0	3.61906407023359122e0
LEFT	10	23114618	5.18556356750611402e-1	9.87326788256402779e1	-1.10247703814060571e0	-1.03836860336356605e1	3.70657730235311817e2	3.70705791259018440e2	1.03836753213554189e1	3.70866799042714320e2	3.72197579513803419e2	-9.42760524835458635e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45599420116470357e0	3.67687096513352341e0
GROUP	10	23114619	5.18556356750611513e-1	9.87326788256725507e1	-1.10247703811491249e0	-1.03836860472216532e1	3.70657730235312158e2	3.70705791259018781e2	1.03836753212203643e1	3.70866799042712785e2	3.72197579513799951e2	-9.42760527408410489e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45599420116470446e0	3.67687096513292389e0
GROUP	10	23114620	5.18556356750611513e-1	9.87326788261158299e1	-1.10247703767163330e0	-1.03836860858761213e1	3.70657730235312329e2	3.70705791259018952e2	1.03836753211486634e1	3.70866799042712046e2	3.72197579513798019e2	-9.42760528850302309e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45599420116470402e0	3.67687096513260503e0
RIGHT	10	23114621	5.18556356750611624e-1	9.87326788278848113e1	-1.10247703590594881e0	-1.03836860177550250e1	3.70657730235312442e2	3.70705791259019065e2	1.03836753210566410e1	3.70866799042711136e2	3.72197579513795745e2	-9.42760530532318821e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45599420116470357e0	3.67687096513219558e0
LEFT	11	23347811	5.23141696118393895e-1	9.73674446170252708e1	-1.09306222641238548e0	-9.98826037358144347e0	3.75270413943138806e2	3.75319073066609576e2	9.98825114039429529e0	3.75474349486482481e2	3.76799769825573662e2	-9.42521800307348791e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45495326968130900e0	3.68019153992835335e0
GROUP	11	23347812	5.23141696118394006e-1	9.73674446197004215e1	-1.09306222373390938e0	-9.98826037752044016e0	3.75270413943139090e2	3.75319073066609860e2	9.98825114027998673e0	3.75474349486481060e2	3.76799769825570650e2	-9.42521802597013695e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45495326968130723e0	3.68019153992760373e0
GROUP	11	23347813	5.23141696118394006e-1	9.73674446139796004e1	-1.09306222945473053e0	-9.98826034003651841e0	3.75270413943139090e2	3.75319073066609917e2	9.98825114021874505e0	3.75474349486480321e2	3.76799769825569058e2	-9.42521803852989067e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45495326968130723e0	3.68019153992720316e0
GROUP	11	23347814	5.23141696118394006e-1	9.73674446186359290e1	-1.09306222479840187e0	-9.98826034663639106e0	3.75270413943139147e2	3.75319073066609974e2	9.98825114014166893e0	3.75474349486479468e2	3.76799769825566955e2	-9.42521805487148556e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45495326968130723e0	3.68019153992669823e0
RIGHT	11	23347815	5.23141696118394117e-1	9.73674446194998779e1	-1.09306222392783070e0	-9.98826035644628440e0	3.75270413943139431e2	3.75319073066610258e2	9.98825113998751135e0	3.75474349486477934e2	3.76799769825562464e2	-9.42521808890691093e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45495326968130545e0	3.68019153992568659e0
LEFT	12	23349767	5.23180401341662993e-1	9.56590963805300589e1	-1.08724343051618177e0	-9.74512530210981609e0	3.75259258642932139e2	3.75307916319960270e2	9.74511598187052286e0	3.75459584185408175e2	3.76781680821901716e2	-2.98991375281529999e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45471462237041882e0	3.61891037740339927e0
GROUP	12	23349768	5.23180401341663104e-1	9.56590963818153170e1	-1.08724342922420192e0	-9.74512534681694120e0	3.75259258642932423e2	3.75307916319960555e2	9.74511598172244042e0	3.75459584185406413e2	3.76781680821898021e2	-2.98991378383514196e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45471462237041838e0	3.61891037740243426e0
GROUP	12	23349769	5.23180401341663104e-1	9.56590963835551378e1	-1.08724342748438119e0	-9.74512532601473680e0	3.75259258642932537e2	3.75307916319960668e2	9.74511598164414217e0	3.75459584185405390e2	3.76781680821896089e2	-2.98991380109980117e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45471462237041749e0	3.61891037740192401e0
RIGHT	12	23349770	5.23180401341663215e-1	9.56590963789497835e1	-1.08724343208636753e0	-9.74512536295450360e0	3.75259258642932764e2	3.75307916319960896e2	9.74511598154299108e0	3.75459584185404196e2	3.76781680821893588e2	-2.98991382408564447e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45471462237041571e0	3.61891037740126498e0
LEFT	13	23516914	5.26867279808903577e-1	-4.16479243314824910e0	9.46902568208777495e1	1.02284929865571712e1	3.71267442890430061e2	3.71315582972016728e2	1.02284821453053727e1	3.71474302387168677e2	3.72802985640780548e2	-6.05761606197224639e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45922982659653844e0	3.63727724455875334e0
GROUP	13	23516915	5.26867279808903688e-1	-4.16479243268749322e0	9.46902568213418050e1	1.02284929869098278e1	3.71267442890430402e2	3.71315582972017069e2	1.02284821451490409e1	3.71474302387166915e2	3.72802985640776797e2	-6.05761609271718932e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45922982659653933e0	3.63727724455804902e0
GROUP	13	23516916	5.26867279808903688e-1	-4.16479243313122804e0	9.46902568208980711e1	1.02284929875675630e1	3.71267442890430516e2	3.71315582972017182e2	1.02284821450667955e1	3.71474302387165949e2	3.72802985640774693e2	-6.05761610973833080e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45922982659653977e0	3.63727724455767909e0
RIGHT	13	23516917	5.26867279808903799e-1	-4.16479243215471140e0	9.46902568218778953e1	1.02284929861945102e1	3.71267442890430573e2	3.71315582972017239e2	1.02284821449597683e1	3.71474302387164641e2	3.72802985640772022e2	-6.05761613190649423e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45922982659654110e0	3.63727724455719859e0
LEFT	14	23517322	5.26875014787568374e-1	-4.18298818554420215e0	9.50111489763076378e1	1.02847336171713550e1	3.71265626535208185e2	3.71313766381278697e2	1.02847228084796942e1	3.71473292268241039e2	3.72802736484870081e2	-2.50142507452743005e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45928722708373471e0	3.65007852488816864e0
GROUP	14	23517323	5.26875014787568485e-1	-4.18298818595344013e0	9.50111489759017189e1	1.02847336190787360e1	3.71265626535208469e2	3.71313766381278981e2	1.02847228083646787e1	3.71473292268239561e2	3.72802736484867125e2	-2.50142509873607129e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45928722708373559e0	3.65007852488765483e0
GROUP	14	23517324	5.26875014787568485e-1	-4.18298818790348115e0	9.50111489739516770e1	1.02847336202416386e1	3.71265626535208582e2	3.71313766381279095e2	1.02847228083028774e1	3.71473292268238993e2	3.72802736484865704e2	-2.50142511084683445e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45928722708373737e0	3.65007852488737816e0
GROUP	14	23517325	5.26875014787568485e-1	-4.18298818291112084e0	9.50111489789440355e1	1.02847336186288771e1	3.71265626535208696e2	3.71313766381279208e2	1.02847228082250179e1	3.71473292268238140e2	3.72802736484863942e2	-2.50142512568572555e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45928722708373959e0	3.65007852488702911e0
RIGHT	14	23517326	5.26875014787568596e-1	-4.18298818566510988e0	9.50111489761933399e1	1.02847336170788708e1	3.71265626535208867e2	3.71313766381279379e2	1.02847228080692954e1	3.71473292268236037e2	3.72802736484860247e2	-2.50142515698680448e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45928722708374048e0	3.65007852488633366e0
LEFT	15	23752418	5.31491356967804696e-1	-4.04557091717187145e0	9.36943624380866424e1	9.86008670073891835e0	3.75863757289418629e2	3.75912493348256760e2	9.86007740927784404e0	3.76065894809232361e2	3.77389565732272501e2	-9.14715539150957494e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45816065681944851e0	3.65972852358896050e0
GROUP	15	23752419	5.31491356967804807e-1	-4.04557091660589574e0	9.36943624386459533e1	9.86008670067343473e0	3.75863757289418857e2	3.75912493348256987e2	9.86007740916953068e0	3.76065894809231281e2	3.77389565732269659e2	-9.14715541221970838e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45816065681944895e0	3.65972852358821488e0
GROUP	15	23752420	5.31491356967804807e-1	-4.04557091666881874e0	9.36943624385830276e1	9.86008669880976640e0	3.75863757289419027e2	3.75912493348257158e2	9.86007740911110275e0	3.76065894809230656e2	3.77389565732268125e2	-9.14715542410934215e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45816065681944851e0	3.65972852358781342e0
GROUP	15	23752421	5.31491356967804807e-1	-4.04557091919152878e0	9.36943624360603167e1	9.86008669887951328e0	3.75863757289419084e2	3.75912493348257215e2	9.86007740903812469e0	3.76065894809229746e2	3.77389565732266306e2	-9.14715543805483838e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45816065681944851e0	3.65972852358731116e0
RIGHT	15	23752422	5.31491356967804918e-1	-4.04557091662533796e0	9.36943624386231733e1	9.86008670085686845e0	3.75863757289419198e2	3.75912493348257328e2	9.86007740889216144e0	3.76065894809228212e2	3.77389565732262724e2	-9.14715546398338595e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.45816065681944762e0	3.65972852358630796e0
LEFT	16	23920115	5.35193690816938017e-1	9.74518581787449563e1	-1.09901563148432047e0	-1.02380213799152138e1	3.71857577292759117e2	3.71905793893628129e2	1.02380104986676486e1	3.72064646030966230e2	3.73393458284761664e2	-9.49621370505471036e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46240410750963301e0	3.62648117004066606e0
GROUP	16	23920116	5.35193690816938128e-1	9.74518581797597392e1	-1.09901563047617401e0	-1.02380214136271164e1	3.71857577292759458e2	3.71905793893628470e2	1.02380104985061280e1	3.72064646030964354e2	3.73393458284757457e2	-9.49621408744330124e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46240410750963390e0	3.62648117003997461e0
GROUP	16	23920117	5.35193690816938128e-1	9.74518581789833860e1	-1.09901563125252721e0	-1.02380213474257857e1	3.71857577292759572e2	3.71905793893628584e2	1.02380104984262470e1	3.72064646030963559e2	3.73393458284755468e2	-9.49621426174302215e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46240410750963479e0	3.62648117003963311e0
RIGHT	16	23920118	5.35193690816938239e-1	9.74518581810475126e1	-1.09901562919169749e0	-1.02380213586289095e1	3.71857577292759743e2	3.71905793893628754e2	1.02380104983280802e1	3.72064646030962422e2	3.73393458284753081e2	-9.49621446883050542e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46240410750963656e0	3.62648117003921167e0
LEFT	17	23920520	5.35201437034614980e-1	9.77909490527185170e1	-1.10025824867325639e0	-1.02902763666268307e1	3.71855707857501443e2	3.71903924215971699e2	1.02902655319842236e1	3.72063544937480515e2	3.73393064091728093e2	-1.06690520874582198e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46246142607992091e0	3.64128750477204832e0
GROUP	17	23920521	5.35201437034615091e-1	9.77909490495264464e1	-1.10025825187193504e0	-1.02902764120182155e1	3.71855707857501727e2	3.71903924215971983e2	1.02902655318462219e1	3.72063544937478696e2	3.73393064091724511e2	-1.06690524198628406e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46246142607992180e0	3.64128750477145235e0
GROUP	17	23920522	5.35201437034615091e-1	9.77909490496706724e1	-1.10025825172770908e0	-1.02902763917461453e1	3.71855707857501898e2	3.71903924215972154e2	1.02902655317684157e1	3.72063544937477673e2	3.73393064091722408e2	-1.06690526099298575e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46246142607992269e0	3.64128750477111662e0
RIGHT	17	23920523	5.35201437034615202e-1	9.77909490488145252e1	-1.10025825258716736e0	-1.02902764441342960e1	3.71855707857502011e2	3.71903924215972268e2	1.02902655316745744e1	3.72063544937476536e2	3.73393064091719737e2	-1.06690528338418524e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46246142607992313e0	3.64128750477071161e0
LEFT	18	24154741	5.39802291555839697e-1	9.76326311306489600e1	-1.09486399522347710e0	-1.00637438641786581e1	3.76430081465458045e2	3.76478890956245493e2	1.00637346244878270e1	3.76635302925263659e2	3.77961750723773264e2	-8.37957536842794794e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46157157001532667e0	3.68842115269245285e0
GROUP	18	24154742	5.39802291555839808e-1	9.76326311336614765e1	-1.09486399221096065e0	-1.00637439038444612e1	3.76430081465458386e2	3.76478890956245834e2	1.00637346243755790e1	3.76635302925262351e2	3.77961750723770649e2	-8.37957538752593204e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46157157001532578e0	3.68842115269172455e0
GROUP	18	24154743	5.39802291555839808e-1	9.76326311326728415e1	-1.09486399319959560e0	-1.00637438115689388e1	3.76430081465458500e2	3.76478890956245948e2	1.00637346243153960e1	3.76635302925261669e2	3.77961750723769001e2	-8.37957540007422540e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46157157001532578e0	3.68842115269133375e0
GROUP	18	24154744	5.39802291555839808e-1	9.76326311337355861e1	-1.09486399213685104e0	-1.00637439126415984e1	3.76430081465458557e2	3.76478890956246005e2	1.00637346242398298e1	3.76635302925260760e2	3.77961750723766670e2	-8.37957541781943012e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46157157001532578e0	3.68842115269084347e0
RIGHT	18	24154745	5.39802291555839919e-1	9.76326311330689691e1	-1.09486399280015689e0	-1.00637438680317430e1	3.76430081465458784e2	3.76478890956246232e2	1.00637346240886956e1	3.76635302925258941e2	3.77961750723762520e2	-8.37957544960180884e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46157157001532578e0	3.68842115268986470e0
LEFT	19	24155526	5.39817770529991803e-1	9.69531562451861078e1	-1.09261738228821059e0	-9.96963825135444637e0	3.76425873766666029e2	3.76474682711865739e2	9.96962898273499754e0	3.76629691911049974e2	3.77954858454751957e2	-4.79246350037023091e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46147562103494799e0	3.66555387401681765e0
GROUP	19	24155527	5.39817770529991914e-1	9.69531562470246371e1	-1.09261738044635592e0	-9.96963826696960354e0	3.76425873766666371e2	3.76474682711866080e2	9.96962898258934338e0	3.76629691911048269e2	3.77954858454748035e2	-4.79246353428188359e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46147562103494710e0	3.66555387401587218e0
GROUP	19	24155528	5.39817770529991914e-1	9.69531562430170339e1	-1.09261738445395906e0	-9.96963829176170613e0	3.76425873766666484e2	3.76474682711866194e2	9.96962898252307994e0	3.76629691911047360e2	3.77954858454746216e2	-4.79246354965481923e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46147562103494710e0	3.66555387401544230e0
GROUP	19	24155529	5.39817770529991914e-1	9.69531562457336236e1	-1.09261738173736944e0	-9.96963829494558595e0	3.76425873766666541e2	3.76474682711866251e2	9.96962898243746665e0	3.76629691911046109e2	3.77954858454744169e2	-4.79246356634421432e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46147562103494666e0	3.66555387401488675e0
RIGHT	19	24155530	5.39817770529992025e-1	9.69531562459980734e1	-1.09261738147291965e0	-9.96963826299063172e0	3.76425873766666712e2	3.76474682711866421e2	9.96962898226623828e0	3.76629691911043835e2	3.77954858454740247e2	-4.79246359967231043e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46147562103494488e0	3.66555387401377697e0
LEFT	20	24324752	5.43551120515415653e-1	-4.22099666740876067e0	9.53857894410585345e1	1.04022242672181733e1	3.72402865290058060e2	3.72451152595237886e2	1.04022134547804015e1	3.72612469303536898e2	3.73943499747630256e2	-7.35948198654325146e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46590509121085155e0	3.66616736616692007e0
GROUP	20	24324753	5.43551120515415764e-1	-4.22099666727243328e0	9.53857894412014389e1	1.04022242666334819e1	3.72402865290058344e2	3.72451152595238170e2	1.04022134546614868e1	3.72612469303535420e2	3.73943499747627357e2	-7.35948200908319968e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46590509121085200e0	3.66616736616640404e0
GROUP	20	24324754	5.43551120515415764e-1	-4.22099666534079976e0	9.53857894431330635e1	1.04022242627658557e1	3.72402865290058458e2	3.72451152595238284e2	1.04022134545979110e1	3.72612469303534795e2	3.73943499747625765e2	-7.35948202176175061e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46590509121085244e0	3.66616736616612782e0
GROUP	20	24324755	5.43551120515415764e-1	-4.22099666698975096e0	9.53857894414841212e1	1.04022242668480658e1	3.72402865290058571e2	3.72451152595238398e2	1.04022134545174421e1	3.72612469303533942e2	3.73943499747623719e2	-7.35948203765719038e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46590509121085333e0	3.66616736616577699e0
RIGHT	20	24324756	5.43551120515415875e-1	-4.22099666691400355e0	9.53857894415664731e1	1.04022242653761623e1	3.72402865290058742e2	3.72451152595238568e2	1.04022134543565077e1	3.72612469303531782e2	3.73943499747619398e2	-7.35948207120615372e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46590509121085422e0	3.66616736616507755e0
LEFT	21	24325164	5.43558869882997397e-1	-4.23370054921261563e0	9.57109233254818434e1	1.04414975418912377e1	3.72401237638944622e2	3.72449524733076430e2	1.04414867626723336e1	3.72611423324532268e2	3.73942982956938465e2	-8.40569779695169053e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46596255348270166e0	3.68098063923393459e0
GROUP	21	24325165	5.43558869882997509e-1	-4.23370054880758495e0	9.57109233258934182e1	1.04414975402950745e1	3.72401237638944906e2	3.72449524733076714e2	1.04414867625232635e1	3.72611423324530676e2	3.73942982956934884e2	-8.40569782380437307e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46596255348270343e0	3.68098063923327068e0
GROUP	21	24325166	5.43558869882997509e-1	-4.23370054928408113e0	9.57109233254169283e1	1.04414975417453775e1	3.72401237638945076e2	3.72449524733076885e2	1.04414867624445833e1	3.72611423324529824e2	3.73942982956932894e2	-8.40569783905486586e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46596255348270343e0	3.68098063923291985e0
RIGHT	21	24325167	5.43558869882997620e-1	-4.23370054899406867e0	9.57109233257135088e1	1.04414975424544991e1	3.72401237638945361e2	3.72449524733077169e2	1.04414867623426648e1	3.72611423324528516e2	3.73942982956930166e2	-8.40569786026192473e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46596255348270299e0	3.68098063923246377e0
LEFT	22	24558115	5.48120990901450611e-1	-4.14109054395472587e0	9.52278201509022892e1	1.01552389701728885e1	3.76970183586848236e2	3.77019063109524211e2	1.01552297612262414e1	3.77176863014144431e2	3.78504553489915963e2	-1.34021542397752400e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46503525763851616e0	3.72004661314449248e0
GROUP	22	24558116	5.48120990901450722e-1	-4.14109054332319992e0	9.52278201515272258e1	1.01552389705967130e1	3.76970183586848520e2	3.77019063109524495e2	1.01552297610585835e1	3.77176863014142441e2	3.78504553489911473e2	-1.34021542708101257e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46503525763851616e0	3.72004661314335916e0
GROUP	22	24558117	5.48120990901450722e-1	-4.14109054300181878e0	9.52278201518486043e1	1.01552389691713074e1	3.76970183586848634e2	3.77019063109524609e2	1.01552297609759297e1	3.77176863014141475e2	3.78504553489909370e2	-1.34021542850004517e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46503525763851572e0	3.72004661314280050e0
RIGHT	22	24558118	5.48120990901450833e-1	-4.14109054280678013e0	9.52278201520403655e1	1.01552389709848967e1	3.76970183586848748e2	3.77019063109524723e2	1.01552297608661100e1	3.77176863014140054e2	3.78504553489906812e2	-1.34021543025485468e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46503525763851439e0	3.72004661314205709e0
LEFT	23	24558514	5.48128736212842749e-1	-4.12262497731853461e0	9.49071800599517417e1	1.00981729392748889e1	3.76968251115744636e2	3.77017130387848397e2	1.00981637050484192e1	3.77174090943093688e2	3.78501006703214387e2	-1.34870392614241321e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46498706175196558e0	3.70645153768460833e0
GROUP	23	24558515	5.48128736212842860e-1	-4.12262497610790923e0	9.49071800611557563e1	1.00981729384269556e1	3.76968251115745034e2	3.77017130387848795e2	1.00981637049120891e1	3.77174090943092153e2	3.78501006703210862e2	-1.34870392853418556e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46498706175196514e0	3.70645153768368640e0
GROUP	23	24558516	5.48128736212842860e-1	-4.12262497854331755e0	9.49071800587203569e1	1.00981729412839059e1	3.76968251115745147e2	3.77017130387848908e2	1.00981637048429178e1	3.77174090943091414e2	3.78501006703209100e2	-1.34870392971203315e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46498706175196469e0	3.70645153768321878e0
RIGHT	23	24558517	5.48128736212842971e-1	-4.12262497688154994e0	9.49071800603821174e1	1.00981729383096308e1	3.76968251115745147e2	3.77017130387848908e2	1.00981637047541835e1	3.77174090943090448e2	3.78501006703206883e2	-1.34870393129472574e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46498706175196380e0	3.70645153768261970e0
LEFT	24	24560069	5.48159680457920517e-1	-4.06822316296639830e0	9.35983830817238243e1	9.93007185942565229e0	3.76959660594571972e2	3.77008538752793015e2	9.93006252309536208e0	3.77162967657712215e2	3.78487594541872227e2	-2.25886391605664878e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46479557038385977e0	3.65349865519443373e0
GROUP	24	24560070	5.48159680457920628e-1	-4.06822316427774133e0	9.35983830804058101e1	9.93007186131802655e0	3.76959660594572199e2	3.77008538752793243e2	9.93006252298044778e0	3.77162967657710794e2	3.78487594541869328e2	-2.25886394027882815e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46479557038385888e0	3.65349865519368411e0
GROUP	24	24560071	5.48159680457920628e-1	-4.06822316491925395e0	9.35983830797642895e1	9.93007185759745425e0	3.76959660594572313e2	3.77008538752793356e2	9.93006252291829661e0	3.77162967657710112e2	3.78487594541867793e2	-2.25886395437102160e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46479557038385888e0	3.65349865519327954e0
GROUP	24	24560072	5.48159680457920628e-1	-4.06822316365833991e0	9.35983830810252044e1	9.93007185865343445e0	3.76959660594572370e2	3.77008538752793413e2	9.93006252284035540e0	3.77162967657709260e2	3.78487594541865917e2	-2.25886397191080134e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46479557038385844e0	3.65349865519277239e0
RIGHT	24	24560073	5.48159680457920739e-1	-4.06822316221861513e0	9.35983830824616092e1	9.93007186064215830e0	3.76959660594572597e2	3.77008538752793640e2	9.93006252268446588e0	3.77162967657707497e2	3.78487594541862052e2	-2.25886400565150118e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46479557038385622e0	3.65349865519175676e0
LEFT	25	24560474	5.48167420378043446e-1	-4.05682535823084578e0	9.32667259146056438e1	9.89485706889513494e0	3.76957325303328787e2	3.77006203158746246e2	9.89484770330255792e0	3.77160106722758655e2	3.78484252816991386e2	-3.70933221949664950e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46474794859965529e0	3.64121279468085923e0
GROUP	25	24560475	5.48167420378043557e-1	-4.05682535748888196e0	9.32667259153442672e1	9.89485706880344651e0	3.76957325303329128e2	3.77006203158746587e2	9.89484770314849982e0	3.77160106722756780e2	3.78484252816987464e2	-3.70933257369636135e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46474794859965440e0	3.64121279467986847e0
GROUP	25	24560476	5.48167420378043557e-1	-4.05682535922114162e0	9.32667259136120066e1	9.89485706934249265e0	3.76957325303329242e2	3.77006203158746700e2	9.89484770306104977e0	3.77160106722755927e2	3.78484252816985247e2	-3.70933277455577494e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46474794859965396e0	3.64121279467930536e0
RIGHT	25	24560477	5.48167420378043668e-1	-4.05682535793932697e0	9.32667259148871182e1	9.89485706588715175e0	3.76957325303329469e2	3.77006203158746928e2	9.89484770295590010e0	3.77160106722754790e2	3.78484252816982519e2	-3.70933301668474018e-7	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46474794859965263e0	3.64121279467862768e0
LEFT	26	24728917	5.51885287645706435e-1	9.85403883976053692e1	-1.10278839408236706e0	-1.03968046485145678e1	3.72932268942854648e2	3.72980624892715070e2	1.03967938450520929e1	3.73141863432498042e2	3.74472820809732980e2	-5.79465465391719725e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46929545649420090e0	3.66484436510723555e0
GROUP	26	24728918	5.51885287645706546e-1	9.85403884001088670e1	-1.10278839158216613e0	-1.03968046447742744e1	3.72932268942854989e2	3.72980624892715412e2	1.03967938449304462e1	3.73141863432496677e2	3.74472820809730081e2	-5.79465467822683871e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46929545649420135e0	3.66484436510669553e0
GROUP	26	24728919	5.51885287645706546e-1	9.85403883982308173e1	-1.10278839346021584e0	-1.03968047034610578e1	3.72932268942855046e2	3.72980624892715468e2	1.03967938448654724e1	3.73141863432495938e2	3.74472820809728603e2	-5.79465469066832376e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.46929545649420223e0	3.66484436510640732e0
