wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
592.978493	2.34590579761645268e-1	36.090858	3.199308711083e-4	9535684	false	0	0
603.063257	2.37706054972173175e-1	36.570162	3.089288993861e-4	9694217	false	0	0
613.069685	2.40786336440310056e-1	37.044052	3.078302965863e-4	9850646	false	0	0
623.138747	2.44033763540132759e-1	37.543656	3.225153411168e-4	10002943	false	0	0
633.160411	2.47120785534130000e-1	38.018582	3.080348662276e-4	10160282	false	0	0
643.224144	2.50319504562863504e-1	38.510693	3.178461778014e-4	10313679	false	0	0
653.329158	2.53487423767456588e-1	38.998065	3.134997395301e-4	10470049	false	0	0
663.330389	2.56557275729274059e-1	39.470350	3.069474288483e-4	10627219	false	0	0
673.392899	2.59846933135301106e-1	39.976451	3.269221461804e-4	10779685	false	0	0
683.394857	2.62654335107865344e-1	40.408359	2.806852145315e-4	10923004	false	0	0
693.497931	2.65500711302150194e-1	40.846263	2.817336893472e-4	11067467	false	0	0
703.593148	2.68570611240002810e-1	41.318556	3.040944972112e-4	11208390	false	0	0
713.682016	2.71437578000748192e-1	41.759627	2.841712978392e-4	11354363	false	0	0
723.704073	2.74292119274062662e-1	42.198788	2.848258951714e-4	11497412	false	0	0
733.732391	2.77361959828202276e-1	42.671071	3.061171762028e-4	11639941	false	0	0
743.767695	2.80251410898258779e-1	43.115602	2.879286062727e-4	11787572	false	0	0
753.779513	2.83083083745089725e-1	43.551244	2.828330502614e-4	11926280	false	0	0
763.791334	2.85944443606717114e-1	43.991453	2.857981358411e-4	12062192	false	0	0
773.815618	2.88849005601506004e-1	44.438309	2.897525619525e-4	12211139	false	0	0
783.912839	2.91967187627878766e-1	44.918029	3.088158664651e-4	12360581	false	0	0
793.997140	2.95042099079548537e-1	45.391092	3.049206299529e-4	12511765	false	0	0
804.090764	2.98026578931391117e-1	45.850243	2.956797110038e-4	12664768	false	0	0
814.095526	3.01199782239374270e-1	46.338428	3.171693172250e-4	12812120	false	0	0
824.113925	3.04208440594142926e-1	46.801299	3.003132840503e-4	12966119	false	0	0
