 time                     v(out)                  
 1.64499999999999824e-04  1.51682241800434381e-01 
 1.65499999999999822e-04  1.52530135611728290e-01 
 1.66499999999999819e-04  1.53377181952945946e-01 
 1.67499999999999816e-04  1.54223381671133836e-01 
 1.68499999999999813e-04  1.55068735612491987e-01 
 1.69499999999999810e-04  1.55913244622374519e-01 
 1.70499999999999808e-04  1.56756909545290646e-01 
 1.71499999999999805e-04  1.57599731224905504e-01 
 1.72499999999999802e-04  1.58441710504041017e-01 
 1.73499999999999799e-04  1.59282848224676615e-01 
 1.74499999999999796e-04  1.60123145227950292e-01 
 1.75499999999999794e-04  1.60962602354159212e-01 
 1.76499999999999791e-04  1.61801220442760768e-01 
 1.77499999999999788e-04  1.62639000332373190e-01 
 1.78499999999999785e-04  1.63475942860776630e-01 
 1.79499999999999782e-04  1.64312048864913768e-01 
 1.80499999999999780e-04  1.65147319180890872e-01 
 1.81499999999999777e-04  1.65981754643978408e-01 
 1.82499999999999774e-04  1.66815356088612088e-01 
 1.83499999999999771e-04  1.67648124348393601e-01 
 1.84499999999999768e-04  1.68480060256091330e-01 
 1.85499999999999766e-04  1.69311164643641432e-01 
 1.86499999999999763e-04  1.70141438342148510e-01 
 1.87499999999999760e-04  1.70970882181886441e-01 
 1.88499999999999757e-04  1.71799496992299322e-01 
 1.89499999999999754e-04  1.72627283602002191e-01 
 1.90499999999999752e-04  1.73454242838781830e-01 
 1.91499999999999749e-04  1.74280375529597659e-01 
 1.92499999999999746e-04  1.75105682500582532e-01 
 1.93499999999999743e-04  1.75930164577043663e-01 
 1.94499999999999740e-04  1.76753822583463366e-01 
 1.95499999999999738e-04  1.77576657343499839e-01 
 1.96499999999999735e-04  1.78398669679988076e-01 
 1.97499999999999732e-04  1.79219860414940590e-01 
 1.98499999999999729e-04  1.80040230369548360e-01 
 1.99499999999999726e-04  1.80859780364181488e-01 
 2.00499999999999724e-04  1.81678511218390210e-01 
 2.01499999999999721e-04  1.82496423750905579e-01 
 2.02499999999999718e-04  1.83313518779640305e-01 
 2.03499999999999715e-04  1.84129797121689642e-01 
 2.04499999999999712e-04  1.84945259593332106e-01 
 2.05499999999999710e-04  1.85759907010030423e-01 
 2.06499999999999707e-04  1.86573740186432163e-01 
 2.07499999999999704e-04  1.87386759936370773e-01 
 2.08499999999999701e-04  1.88198967072866152e-01 
 2.09499999999999698e-04  1.89010362408125604e-01 
 2.10499999999999696e-04  1.89820946753544773e-01 
 2.11499999999999693e-04  1.90630720919708146e-01 
 2.12499999999999690e-04  1.91439685716390084e-01 
 2.13499999999999687e-04  1.92247841952555593e-01 
 2.14499999999999684e-04  1.93055190436361129e-01 
 2.15499999999999682e-04  1.93861731975155355e-01 
 2.16499999999999679e-04  1.94667467375480047e-01 
 2.17499999999999676e-04  1.95472397443070794e-01 
 2.18499999999999673e-04  1.96276522982857804e-01 
 2.19499999999999670e-04  1.97079844798966869e-01 
 2.20499999999999668e-04  1.97882363694720009e-01 
 2.21499999999999665e-04  1.98684080472636332e-01 
 2.22499999999999662e-04  1.99484995934432779e-01 
 2.23499999999999659e-04  2.00285110881025019e-01 
 2.24499999999999656e-04  2.01084426112528192e-01 
 2.25499999999999654e-04  2.01882942428257772e-01 
 2.26499999999999651e-04  2.02680660626730264e-01 
 2.27499999999999648e-04  2.03477581505664057e-01 
 2.28499999999999645e-04  2.04273705861980182e-01 
 2.29499999999999642e-04  2.05069034491803276e-01 
 2.30499999999999640e-04  2.05863568190462143e-01 
 2.31499999999999637e-04  2.06657307752490638e-01 
 2.32499999999999634e-04  2.07450253971628557e-01 
 2.33499999999999631e-04  2.08242407640822302e-01 
 2.34499999999999628e-04  2.09033769552225746e-01 
 2.35499999999999626e-04  2.09824340497201001e-01 
 2.36499999999999623e-04  2.10614121266319204e-01 
 2.37499999999999620e-04  2.11403112649361374e-01 
 2.38499999999999617e-04  2.12191315435319022e-01 
 2.39499999999999614e-04  2.12978730412395151e-01 
 2.40499999999999612e-04  2.13765358368004948e-01 
 2.41499999999999609e-04  2.14551200088776539e-01 
 2.42499999999999606e-04  2.15336256360551842e-01 
 2.43499999999999603e-04  2.16120527968387321e-01 
 2.44499999999999600e-04  2.16904015696554819e-01 
 2.45499999999999625e-04  2.17686720328542249e-01 
 2.46499999999999649e-04  2.18468642647054428e-01 
 2.47499999999999673e-04  2.19249783434013856e-01 
 2.48499999999999698e-04  2.20030143470561546e-01 
 2.49499999999999722e-04  2.20809723537057717e-01 
 2.50499999999999746e-04  2.21588524413082605e-01 
 2.51499999999999771e-04  2.22366546877437316e-01 
 2.52499999999999795e-04  2.23143791708144523e-01 
 2.53499999999999819e-04  2.23920259682449219e-01 
 2.54499999999999844e-04  2.24695951576819541e-01 
 2.55499999999999868e-04  2.25470868166947641e-01 
 2.56499999999999892e-04  2.26245010227750259e-01 
 2.57499999999999916e-04  2.27018378533369675e-01 
 2.58499999999999941e-04  2.27790973857174339e-01 
 2.59499999999999965e-04  2.28562796971759852e-01 
 2.60499999999999989e-04  2.29333848648949512e-01 
 2.61500000000000014e-04  2.30104129659795154e-01 
 2.62500000000000038e-04  2.30873640774577976e-01 
 2.63500000000000062e-04  2.31642382762809268e-01 
 2.64500000000000087e-04  2.32410356393231210e-01 
 2.65500000000000111e-04  2.33177562433817681e-01 
 2.66500000000000135e-04  2.33944001651774841e-01 
 2.67500000000000160e-04  2.34709674813542157e-01 
 2.68500000000000184e-04  2.35474582684792960e-01 
 2.69500000000000208e-04  2.36238726030435303e-01 
 2.70500000000000232e-04  2.37002105614612713e-01 
 2.71500000000000257e-04  2.37764722200704992e-01 
 2.72500000000000281e-04  2.38526576551328917e-01 
 2.73500000000000305e-04  2.39287669428339067e-01 
 2.74500000000000330e-04  2.40048001592828436e-01 
 2.75500000000000354e-04  2.40807573805129488e-01 
 2.76500000000000378e-04  2.41566386824814489e-01 
 2.77500000000000403e-04  2.42324441410696673e-01 
 2.78500000000000427e-04  2.43081738320830881e-01 
 2.79500000000000451e-04  2.43838278312514145e-01 
 2.80500000000000476e-04  2.44594062142286683e-01 
 2.81500000000000500e-04  2.45349090565932543e-01 
 2.82500000000000524e-04  2.46103364338480235e-01 
 2.83500000000000548e-04  2.46856884214203848e-01 
 2.84500000000000573e-04  2.47609650946623405e-01 
 2.85500000000000597e-04  2.48361665288505840e-01 
 2.86500000000000621e-04  2.49112927991865601e-01 
 2.87500000000000646e-04  2.49863439807965687e-01 
 2.88500000000000670e-04  2.50613201487318027e-01 
 2.89500000000000694e-04  2.51362213779684485e-01 
 2.90500000000000719e-04  2.52110477434077607e-01 
 2.91500000000000743e-04  2.52857993198761122e-01 
 2.92500000000000767e-04  2.53604761821251135e-01 
 2.93500000000000792e-04  2.54350784048316347e-01 
 2.94500000000000816e-04  2.55096060625979171e-01 
 2.95500000000000840e-04  2.55840592299516389e-01 
 2.96500000000000864e-04  2.56584379813459884e-01 
 2.97500000000000889e-04  2.57327423911597408e-01 
 2.98500000000000913e-04  2.58069725336973199e-01 
 2.99500000000000937e-04  2.58811284831888866e-01 
 3.00500000000000962e-04  2.59552103137904056e-01 
 3.01500000000000986e-04  2.60292180995837119e-01 
 3.02500000000001010e-04  2.61031519145766278e-01 
 3.03500000000001035e-04  2.61770118327029844e-01 
 3.04500000000001059e-04  2.62507979278227221e-01 
 3.05500000000001083e-04  2.63245102737219461e-01 
 3.06500000000001107e-04  2.63981489441130257e-01 
 3.07500000000001132e-04  2.64717140126346451e-01 
 3.08500000000001156e-04  2.65452055528519026e-01 
 3.09500000000001180e-04  2.66186236382563446e-01 
 3.10500000000001205e-04  2.66919683422660814e-01 
 3.11500000000001229e-04  2.67652397382258267e-01 
 3.12500000000001253e-04  2.68384378994070083e-01 
 3.13500000000001278e-04  2.69115628990077960e-01 
 3.14500000000001302e-04  2.69846148101532068e-01 
 3.15500000000001326e-04  2.70575937058951776e-01 
 3.16500000000001351e-04  2.71304996592126257e-01 
 3.17500000000001375e-04  2.72033327430115102e-01 
 3.18500000000001399e-04  2.72760930301249427e-01 
 3.19500000000001423e-04  2.73487805933132266e-01 
 3.20500000000001448e-04  2.74213955052639291e-01 
 3.21500000000001472e-04  2.74939378385919975e-01 
 3.22500000000001496e-04  2.75664076658397816e-01 
 3.23500000000001521e-04  2.76388050594771173e-01 
 3.24500000000001545e-04  2.77111300919014203e-01 
 3.25500000000001569e-04  2.77833828354377532e-01 
 3.26500000000001594e-04  2.78555633623388643e-01 
 3.27500000000001618e-04  2.79276717447852985e-01 
 3.28500000000001642e-04  2.79997080548854582e-01 
 3.29500000000001667e-04  2.80716723646756761e-01 
 3.30500000000001691e-04  2.81435647461202754e-01 
 3.31500000000001715e-04  2.82153852711116648e-01 
 3.32500000000001739e-04  2.82871340114703718e-01 
 3.33500000000001764e-04  2.83588110389451642e-01 
 3.34500000000001788e-04  2.84304164252130898e-01 
 3.35500000000001812e-04  2.85019502418795423e-01 
 3.36500000000001837e-04  2.85734125604783673e-01 
 3.37500000000001861e-04  2.86448034524718953e-01 
 3.38500000000001885e-04  2.87161229892510361e-01 
 3.39500000000001910e-04  2.87873712421353456e-01 
 3.40500000000001934e-04  2.88585482823730866e-01 
 3.41500000000001958e-04  2.89296541811413233e-01 
 3.42500000000001983e-04  2.90006890095459768e-01 
 3.43500000000002007e-04  2.90716528386218920e-01 
 3.44500000000002031e-04  2.91425457393329146e-01 
 3.45500000000002055e-04  2.92133677825719529e-01 
 3.46500000000002080e-04  2.92841190391610884e-01 
 3.47500000000002104e-04  2.93547995798515760e-01 
 3.48500000000002128e-04  2.94254094753239881e-01 
 3.49500000000002153e-04  2.94959487961882316e-01 
 3.50500000000002177e-04  2.95664176129836365e-01 
 3.51500000000002201e-04  2.96368159961790445e-01 
 3.52500000000002226e-04  2.97071440161728650e-01 
 3.53500000000002250e-04  2.97774017432931304e-01 
 3.54500000000002274e-04  2.98475892477975846e-01 
 3.55500000000002299e-04  2.99177065998737501e-01 
 3.56500000000002323e-04  2.99877538696389945e-01 
 3.57500000000002347e-04  3.00577311271405967e-01 
 3.58500000000002371e-04  3.01276384423558474e-01 
 3.59500000000002396e-04  3.01974758851920710e-01 
 3.60500000000002420e-04  3.02672435254867311e-01 
 3.61500000000002444e-04  3.03369414330074805e-01 
 3.62500000000002469e-04  3.04065696774522498e-01 
 3.63500000000002493e-04  3.04761283284492923e-01 
 3.64500000000002517e-04  3.05456174555572890e-01 
 3.65500000000002542e-04  3.06150371282653710e-01 
 3.66500000000002566e-04  3.06843874159932362e-01 
 3.67500000000002590e-04  3.07536683880911932e-01 
 3.68500000000002615e-04  3.08228801138402286e-01 
 3.69500000000002639e-04  3.08920226624520788e-01 
 3.70500000000002663e-04  3.09610961030693188e-01 
 3.71500000000002687e-04  3.10301005047653955e-01 
 3.72500000000002712e-04  3.10990359365447333e-01 
 3.73500000000002736e-04  3.11679024673427840e-01 
 3.74500000000002760e-04  3.12367001660260935e-01 
 3.75500000000002785e-04  3.13054291013923791e-01 
 3.76500000000002809e-04  3.13740893421705858e-01 
 3.77500000000002833e-04  3.14426809570209853e-01 
 3.78500000000002858e-04  3.15112040145352046e-01 
 3.79500000000002882e-04  3.15796585832363141e-01 
 3.80500000000002906e-04  3.16480447315789060e-01 
 3.81500000000002931e-04  3.17163625279491435e-01 
 3.82500000000002955e-04  3.17846120406648391e-01 
 3.83500000000002979e-04  3.18527933379755157e-01 
 3.84500000000003003e-04  3.19209064880625004e-01 
 3.85500000000003028e-04  3.19889515590389528e-01 
 3.86500000000003052e-04  3.20569286189499536e-01 
 3.87500000000003076e-04  3.21248377357725878e-01 
 3.88500000000003101e-04  3.21926789774159949e-01 
 3.89500000000003125e-04  3.22604524117214186e-01 
 3.90500000000003149e-04  3.23281581064623180e-01 
 3.91500000000003174e-04  3.23957961293444063e-01 
 3.92500000000003198e-04  3.24633665480057287e-01 
 3.93500000000003222e-04  3.25308694300167178e-01 
 3.94500000000003247e-04  3.25983048428802713e-01 
 3.95500000000003271e-04  3.26656728540318186e-01 
 3.96500000000003295e-04  3.27329735308393821e-01 
 3.97500000000003319e-04  3.28002069406036545e-01 
 3.98500000000003344e-04  3.28673731505580713e-01 
 3.99500000000003368e-04  3.29344722278688606e-01 
 4.00500000000003392e-04  3.30015042396351099e-01 
 4.01500000000003417e-04  3.30684692528888435e-01 
 4.02500000000003441e-04  3.31353673345951005e-01 
 4.03500000000003465e-04  3.32021985516519846e-01 
 4.04500000000003490e-04  3.32689629708907086e-01 
 4.05500000000003514e-04  3.33356606590757165e-01 
 4.06500000000003538e-04  3.34022916829047223e-01 
 4.07500000000003562e-04  3.34688561090087655e-01 
 4.08500000000003587e-04  3.35353540039522779e-01 
 4.09500000000003611e-04  3.36017854342331779e-01 
 4.10500000000003635e-04  3.36681504662829201e-01 
 4.11500000000003660e-04  3.37344491664665458e-01 
 4.12500000000003684e-04  3.38006816010827660e-01 
 4.13500000000003708e-04  3.38668478363640446e-01 
 4.14500000000003733e-04  3.39329479384766264e-01 
 4.15500000000003757e-04  3.39989819735206200e-01 
 4.16500000000003781e-04  3.40649500075300926e-01 
 4.17500000000003806e-04  3.41308521064730919e-01 
 4.18500000000003830e-04  3.41966883362517238e-01 
 4.19500000000003854e-04  3.42624587627022470e-01 
 4.20500000000003878e-04  3.43281634515950951e-01 
 4.21500000000003903e-04  3.43938024686349819e-01 
 4.22500000000003927e-04  3.44593758794609351e-01 
 4.23500000000003951e-04  3.45248837496463845e-01 
 4.24500000000003976e-04  3.45903261446992072e-01 
 4.25500000000004000e-04  3.46557031300618268e-01 
 4.26500000000004024e-04  3.47210147711112416e-01 
 4.27500000000004049e-04  3.47862611331590965e-01 
 4.28500000000004073e-04  3.48514422814517888e-01 
 4.29500000000004097e-04  3.49165582811704789e-01 
 4.30500000000004122e-04  3.49816091974311738e-01 
 4.31500000000004146e-04  3.50465950952848160e-01 
 4.32500000000004170e-04  3.51115160397173054e-01 
 4.33500000000004194e-04  3.51763720956496218e-01 
 4.34500000000004219e-04  3.52411633279378245e-01 
 4.35500000000004243e-04  3.53058898013731637e-01 
 4.36500000000004267e-04  3.53705515806821302e-01 
 4.37500000000004292e-04  3.54351487305265167e-01 
 4.38500000000004316e-04  3.54996813155035007e-01 
 4.39500000000004340e-04  3.55641494001456782e-01 
 4.40500000000004365e-04  3.56285530489211466e-01 
 4.41500000000004389e-04  3.56928923262335662e-01 
 4.42500000000004413e-04  3.57571672964222320e-01 
 4.43500000000004438e-04  3.58213780237621349e-01 
 4.44500000000004462e-04  3.58855245724640226e-01 
 4.45500000000004486e-04  3.59496070066744500e-01 
 4.46500000000004510e-04  3.60136253904758730e-01 
 4.47500000000004535e-04  3.60775797878866877e-01 
 4.48500000000004559e-04  3.61414702628613083e-01 
 4.49500000000004583e-04  3.62052968792902330e-01 
 4.50500000000004608e-04  3.62690597010000837e-01 
 4.51500000000004632e-04  3.63327587917536998e-01 
 4.52500000000004656e-04  3.63963942152501940e-01 
 4.53500000000004681e-04  3.64599660351250021e-01 
 4.54500000000004705e-04  3.65234743149499608e-01 
 4.55500000000004729e-04  3.65869191182333686e-01 
 4.56500000000004754e-04  3.66503005084200306e-01 
 4.57500000000004778e-04  3.67136185488913636e-01 
 4.58500000000004802e-04  3.67768733029654349e-01 
 4.59500000000004826e-04  3.68400648338970016e-01 
 4.60500000000004851e-04  3.69031932048776101e-01 
 4.61500000000004875e-04  3.69662584790356463e-01 
 4.62500000000004899e-04  3.70292607194364076e-01 
 4.63500000000004924e-04  3.70921999890821419e-01 
 4.64500000000004948e-04  3.71550763509121418e-01 
 4.65500000000004972e-04  3.72178898678027836e-01 
 4.66500000000004997e-04  3.72806406025675940e-01 
 4.67500000000005021e-04  3.73433286179573221e-01 
 4.68500000000005045e-04  3.74059539766600113e-01 
 4.69500000000005070e-04  3.74685167413010334e-01 
 4.70500000000005094e-04  3.75310169744431599e-01 
 4.71500000000005118e-04  3.75934547385866458e-01 
 4.72500000000005142e-04  3.76558300961692571e-01 
 4.73500000000005167e-04  3.77181431095663877e-01 
 4.74500000000005191e-04  3.77803938410910534e-01 
 4.75500000000005215e-04  3.78425823529940031e-01 
 4.76500000000005240e-04  3.79047087074637690e-01 
 4.77500000000005264e-04  3.79667729666267217e-01 
 4.78500000000005288e-04  3.80287751925471373e-01 
 4.79500000000005313e-04  3.80907154472272469e-01 
 4.80500000000005337e-04  3.81525937926073311e-01 
 4.81500000000005361e-04  3.82144102905657423e-01 
 4.82500000000005386e-04  3.82761650029190048e-01 
 4.83500000000005410e-04  3.83378579914218365e-01 
 4.84500000000005434e-04  3.83994893177672436e-01 
 4.85500000000005458e-04  3.84610590435865707e-01 
 4.86500000000005483e-04  3.85225672304495559e-01 
 4.87500000000005507e-04  3.85840139398643867e-01 
 4.88500000000005531e-04  3.86453992332778162e-01 
 4.89500000000005556e-04  3.87067231720751304e-01 
 4.90500000000005580e-04  3.87679858175802972e-01 
 4.91500000000005604e-04  3.88291872310559727e-01 
 4.92500000000005629e-04  3.88903274737035842e-01 
 4.93500000000005653e-04  3.89514066066633968e-01 
 4.94500000000005677e-04  3.90124246910145578e-01 
 4.95500000000005702e-04  3.90733817877751688e-01 
 4.96500000000005726e-04  3.91342779579023303e-01 
 4.97500000000005750e-04  3.91951132622922305e-01 
 4.98500000000005774e-04  3.92558877617801949e-01 
 4.99500000000005799e-04  3.93166015171407313e-01 
 5.00500000000005823e-04  3.93772545890876180e-01 
 5.01500000000005847e-04  3.94378470382739321e-01 
 5.02500000000005872e-04  3.94983789252921491e-01 
 5.03500000000005896e-04  3.95588503106741596e-01 
 5.04500000000005920e-04  3.96192612548913747e-01 
 5.05500000000005945e-04  3.96796118183547486e-01 
 5.06500000000005969e-04  3.97399020614148668e-01 
 5.07500000000005993e-04  3.98001320443619688e-01 
 5.08500000000006017e-04  3.98603018274260645e-01 
 5.09500000000006042e-04  3.99204114707769619e-01 
 5.10500000000006066e-04  3.99804610345243061e-01 
 5.11500000000006090e-04  4.00404505787176734e-01 
 5.12500000000006115e-04  4.01003801633466384e-01 
 5.13500000000006139e-04  4.01602498483407955e-01 
 5.14500000000006163e-04  4.02200596935698373e-01 
 5.15500000000006188e-04  4.02798097588436266e-01 
 5.16500000000006212e-04  4.03395001039122403e-01 
 5.17500000000006236e-04  4.03991307884660422e-01 
 5.18500000000006261e-04  4.04587018721357383e-01 
 5.19500000000006285e-04  4.05182134144924266e-01 
 5.20500000000006309e-04  4.05776654750476529e-01 
 5.21500000000006333e-04  4.06370581132534880e-01 
 5.22500000000006358e-04  4.06963913885026007e-01 
 5.23500000000006382e-04  4.07556653601282737e-01 
 5.24500000000006406e-04  4.08148800874045037e-01 
 5.25500000000006431e-04  4.08740356295460294e-01 
 5.26500000000006455e-04  4.09331320457084036e-01 
 5.27500000000006479e-04  4.09921693949880594e-01 
 5.28500000000006504e-04  4.10511477364223554e-01 
 5.29500000000006528e-04  4.11100671289896413e-01 
 5.30500000000006552e-04  4.11689276316093422e-01 
 5.31500000000006577e-04  4.12277293031419634e-01 
 5.32500000000006601e-04  4.12864722023892017e-01 
 5.33500000000006625e-04  4.13451563880939510e-01 
 5.34500000000006649e-04  4.14037819189404355e-01 
 5.35500000000006674e-04  4.14623488535541929e-01 
 5.36500000000006698e-04  4.15208572505021689e-01 
 5.37500000000006722e-04  4.15793071682927728e-01 
 5.38500000000006747e-04  4.16376986653759329e-01 
 5.39500000000006771e-04  4.16960318001431685e-01 
 5.40500000000006795e-04  4.17543066309276345e-01 
 5.41500000000006820e-04  4.18125232160041660e-01 
 5.42500000000006844e-04  4.18706816135893722e-01 
 5.43500000000006868e-04  4.19287818818416536e-01 
 5.44500000000006893e-04  4.19868240788613012e-01 
 5.45500000000006917e-04  4.20448082626905251e-01 
 5.46500000000006941e-04  4.21027344913135260e-01 
 5.47500000000006965e-04  4.21606028226565399e-01 
 5.48500000000006990e-04  4.22184133145879159e-01 
 5.49500000000007014e-04  4.22761660249181603e-01 
 5.50500000000007038e-04  4.23338610113999980e-01 
 5.51500000000007063e-04  4.23914983317284277e-01 
 5.52500000000007087e-04  4.24490780435407888e-01 
 5.53500000000007111e-04  4.25066002044168001e-01 
 5.54500000000007136e-04  4.25640648718786485e-01 
 5.55500000000007160e-04  4.26214721033910116e-01 
 5.56500000000007184e-04  4.26788219563611348e-01 
 5.57500000000007209e-04  4.27361144881388877e-01 
 5.58500000000007233e-04  4.27933497560168075e-01 
 5.59500000000007257e-04  4.28505278172301773e-01 
 5.60500000000007281e-04  4.29076487289570763e-01 
 5.61500000000007306e-04  4.29647125483184344e-01 
 5.62500000000007330e-04  4.30217193323780778e-01 
 5.63500000000007354e-04  4.30786691381428111e-01 
 5.64500000000007379e-04  4.31355620225624570e-01 
 5.65500000000007403e-04  4.31923980425299059e-01 
 5.66500000000007427e-04  4.32491772548811992e-01 
 5.67500000000007452e-04  4.33058997163955572e-01 
 5.68500000000007476e-04  4.33625654837954622e-01 
 5.69500000000007500e-04  4.34191746137466916e-01 
 5.70500000000007525e-04  4.34757271628583908e-01 
 5.71500000000007549e-04  4.35322231876831223e-01 
 5.72500000000007573e-04  4.35886627447169217e-01 
 5.73500000000007597e-04  4.36450458903993643e-01 
 5.74500000000007622e-04  4.37013726811136094e-01 
 5.75500000000007646e-04  4.37576431731864612e-01 
 5.76500000000007670e-04  4.38138574228884137e-01 
 5.77500000000007695e-04  4.38700154864337444e-01 
 5.78500000000007719e-04  4.39261174199805315e-01 
 5.79500000000007743e-04  4.39821632796307205e-01 
 5.80500000000007768e-04  4.40381531214301847e-01 
 5.81500000000007792e-04  4.40940870013687869e-01 
 5.82500000000007816e-04  4.41499649753804069e-01 
 5.83500000000007841e-04  4.42057870993430357e-01 
 5.84500000000007865e-04  4.42615534290788204e-01 
 5.85500000000007889e-04  4.43172640203540968e-01 
 5.86500000000007913e-04  4.43729189288794790e-01 
 5.87500000000007938e-04  4.44285182103098808e-01 
 5.88500000000007962e-04  4.44840619202446053e-01 
 5.89500000000007986e-04  4.45395501142273664e-01 
 5.90500000000008011e-04  4.45949828477463728e-01 
 5.91500000000008035e-04  4.46503601762343771e-01 
 5.92500000000008059e-04  4.47056821550687267e-01 
 5.93500000000008084e-04  4.47609488395714017e-01 
 5.94500000000008108e-04  4.48161602850091101e-01 
 5.95500000000008132e-04  4.48713165465933150e-01 
 5.96500000000008157e-04  4.49264176794802739e-01 
 5.97500000000008181e-04  4.49814637387711436e-01 
 5.98500000000008205e-04  4.50364547795119974e-01 
 5.99500000000008229e-04  4.50913908566938915e-01 
 6.00500000000008254e-04  4.51462720252529148e-01 
 6.01500000000008278e-04  4.52010983400702449e-01 
 6.02500000000008302e-04  4.52558698559722195e-01 
 6.03500000000008327e-04  4.53105866277303648e-01 
 6.04500000000008351e-04  4.53652487100614565e-01 
 6.05500000000008375e-04  4.54198561576276083e-01 
 6.06500000000008400e-04  4.54744090250362720e-01 
 6.07500000000008424e-04  4.55289073668403266e-01 
 6.08500000000008448e-04  4.55833512375381389e-01 
 6.09500000000008473e-04  4.56377406915735806e-01 
 6.10500000000008497e-04  4.56920757833361224e-01 
 6.11500000000008521e-04  4.57463565671608730e-01 
 6.12500000000008545e-04  4.58005830973286232e-01 
 6.13500000000008570e-04  4.58547554280659186e-01 
 6.14500000000008594e-04  4.59088736135451148e-01 
 6.15500000000008618e-04  4.59629377078843937e-01 
 6.16500000000008643e-04  4.60169477651478642e-01 
 6.17500000000008667e-04  4.60709038393456172e-01 
 6.18500000000008691e-04  4.61248059844337199e-01 
 6.19500000000008716e-04  4.61786542543143441e-01 
 6.20500000000008740e-04  4.62324487028357711e-01 
 6.21500000000008764e-04  4.62861893837924587e-01 
 6.22500000000008788e-04  4.63398763509250966e-01 
 6.23500000000008813e-04  4.63935096579206785e-01 
 6.24500000000008837e-04  4.64470893584125077e-01 
 6.25500000000008861e-04  4.65006155059803084e-01 
 6.26500000000008886e-04  4.65540881541502360e-01 
 6.27500000000008910e-04  4.66075073563949560e-01 
 6.28500000000008934e-04  4.66608731661336817e-01 
 6.29500000000008959e-04  4.67141856367322417e-01 
 6.30500000000008983e-04  4.67674448215031235e-01 
 6.31500000000009007e-04  4.68206507737055189e-01 
 6.32500000000009032e-04  4.68738035465453895e-01 
 6.33500000000009056e-04  4.69269031931755287e-01 
 6.34500000000009080e-04  4.69799497666955890e-01 
 6.35500000000009104e-04  4.70329433201521707e-01 
 6.36500000000009129e-04  4.70858839065388279e-01 
 6.37500000000009153e-04  4.71387715787961514e-01 
 6.38500000000009177e-04  4.71916063898118521e-01 
 6.39500000000009202e-04  4.72443883924207331e-01 
 6.40500000000009226e-04  4.72971176394048176e-01 
 6.41500000000009250e-04  4.73497941834933656e-01 
 6.42500000000009275e-04  4.74024180773629400e-01 
 6.43500000000009299e-04  4.74549893736374351e-01 
 6.44500000000009323e-04  4.75075081248881703e-01 
 6.45500000000009348e-04  4.75599743836339017e-01 
 6.46500000000009372e-04  4.76123882023409106e-01 
 6.47500000000009396e-04  4.76647496334230203e-01 
 6.48500000000009420e-04  4.77170587292416848e-01 
 6.49500000000009445e-04  4.77693155421060112e-01 
 6.50500000000009469e-04  4.78215201242728316e-01 
 6.51500000000009493e-04  4.78736725279467257e-01 
 6.52500000000009518e-04  4.79257728052801202e-01 
 6.53500000000009542e-04  4.79778210083732837e-01 
 6.54500000000009566e-04  4.80298171892744485e-01 
 6.55500000000009591e-04  4.80817613999798166e-01 
 6.56500000000009615e-04  4.81336536924336089e-01 
 6.57500000000009639e-04  4.81854941185281271e-01 
 6.58500000000009664e-04  4.82372827301038198e-01 
 6.59500000000009688e-04  4.82890195789492938e-01 
 6.60500000000009712e-04  4.83407047168014137e-01 
 6.61500000000009736e-04  4.83923381953453358e-01 
 6.62500000000009761e-04  4.84439200662145575e-01 
 6.63500000000009785e-04  4.84954503809909510e-01 
 6.64500000000009809e-04  4.85469291912048406e-01 
 6.65500000000009834e-04  4.85983565483350644e-01 
 6.66500000000009858e-04  4.86497325038089901e-01 
 6.67500000000009882e-04  4.87010571090025768e-01 
 6.68500000000009907e-04  4.87523304152404469e-01 
 6.69500000000009931e-04  4.88035524737959248e-01 
 6.70500000000009955e-04  4.88547233358910649e-01 
 6.71500000000009980e-04  4.89058430526967625e-01 
 6.72500000000010004e-04  4.89569116753327316e-01 
 6.73500000000010028e-04  4.90079292548676326e-01 
 6.74500000000010052e-04  4.90588958423190447e-01 
 6.75500000000010077e-04  4.91098114886535597e-01 
 6.76500000000010101e-04  4.91606762447868328e-01 
 6.77500000000010125e-04  4.92114901615836431e-01 
 6.78500000000010150e-04  4.92622532898579213e-01 
 6.79500000000010174e-04  4.93129656803728000e-01 
 6.80500000000010198e-04  4.93636273838406914e-01 
 6.81500000000010223e-04  4.94142384509233090e-01 
 6.82500000000010247e-04  4.94647989322317405e-01 
 6.83500000000010271e-04  4.95153088783264694e-01 
 6.84500000000010296e-04  4.95657683397174531e-01 
 6.85500000000010320e-04  4.96161773668641504e-01 
 6.86500000000010344e-04  4.96665360101756326e-01 
 6.87500000000010368e-04  4.97168443200105281e-01 
 6.88500000000010393e-04  4.97671023466771778e-01 
 6.89500000000010417e-04  4.98173101404336183e-01 
 6.90500000000010441e-04  4.98674677514876541e-01 
 6.91500000000010466e-04  4.99175752299969078e-01 
 6.92500000000010490e-04  4.99676326260688641e-01 
 6.93500000000010514e-04  5.00176399897609425e-01 
 6.94500000000010539e-04  5.00675973710805189e-01 
 6.95500000000010563e-04  5.01175048199849815e-01 
 6.96500000000010587e-04  5.01673623863817753e-01 
 6.97500000000010612e-04  5.02171701201284848e-01 
 6.98500000000010636e-04  5.02669280710328903e-01 
 6.99500000000010660e-04  5.03166362888529228e-01 
 7.00500000000010684e-04  5.03662948232968311e-01 
 7.01500000000010709e-04  5.04159037240231478e-01 
