 time                     v(pwm_input)             v(driver_out)            v(gate)                  v(xdriver.pwm_state)     v(xdriver.inm_state)     v(xdriver.aux_state)     v(xdriver.driver_req)    v(xdriver.drv_delay)    
 5.01554914485680570e-01  2.19998914104748833e+00  1.49976778276843774e+01  1.49858438884897307e+01  9.99990000099998944e-01  9.99900009999000154e-05  9.99990000099998944e-01  1.49999999999999716e+01  1.49988612216038462e+01 
 5.01554920885680544e-01  2.19998914099196519e+00  1.49976504220771556e+01  1.49856885235569059e+01  9.99990000099998944e-01  9.99900009999000154e-05  9.99990000099998944e-01  1.49999999999999716e+01  1.49988466119291832e+01 
 5.01554933685680604e-01  2.19998914099196519e+00  1.49975978388815161e+01  1.49853904238571634e+01  9.99990000099998944e-01  9.99900009999000154e-05  9.99990000099998944e-01  1.49999999999999716e+01  1.49988185803839524e+01 
 5.01554959285680613e-01  2.19998914099196519e+00  1.49975049960185611e+01  1.49848640856088977e+01  9.99990000099998944e-01  9.99900009999000154e-05  9.99990000099998944e-01  1.49999999999999716e+01  1.49987690870595269e+01 
 5.01555010485680630e-01  2.19998914099196519e+00  1.49973596739438726e+01  1.49840402338322924e+01  9.99990000099998944e-01  9.99900009999000154e-05  9.99990000099998944e-01  1.49999999999999716e+01  1.49986916179550320e+01 
 5.01555112885680665e-01  2.19998914099196519e+00  1.49971793935087003e+01  1.49830181976316723e+01  9.99990000099998944e-01  9.99900009999000154e-05  9.99990000099998944e-01  1.49999999999999716e+01  1.49985955130964062e+01 
 5.01555114485680686e-01  2.19998914099196519e+00  1.49971775412239321e+01  1.49830076967609198e+01  9.99990000099998944e-01  9.99900009999000154e-05  9.99990000099998944e-01  1.49999999999999716e+01  1.49985945256702333e+01 
