 time            v(out)          i(Lboost)       v(anode)       
 4.28100244e-06  5.52885879e+02  1.29617305e+01  5.53679780e+02 
 4.28600244e-06  5.53023715e+02  1.29515340e+01  5.53817586e+02 
 4.29100244e-06  5.53161443e+02  1.29413337e+01  5.53955284e+02 
 4.29600244e-06  5.53299063e+02  1.29311296e+01  5.54092873e+02 
 4.30100244e-06  5.53436574e+02  1.29209217e+01  5.54230353e+02 
 4.30600244e-06  5.53573976e+02  1.29107100e+01  5.54367725e+02 
 4.31100244e-06  5.53711270e+02  1.29004944e+01  5.54504988e+02 
 4.31600244e-06  5.53848454e+02  1.28902750e+01  5.54642142e+02 
 4.32100244e-06  5.53985531e+02  1.28800519e+01  5.54779187e+02 
 4.32600244e-06  5.54122498e+02  1.28698249e+01  5.54916124e+02 
 4.33100244e-06  5.54259357e+02  1.28595941e+01  5.55052952e+02 
 4.33600244e-06  5.54396106e+02  1.28493595e+01  5.55189671e+02 
 4.34100244e-06  5.54532747e+02  1.28391211e+01  5.55326281e+02 
 4.34600244e-06  5.54669279e+02  1.28288789e+01  5.55462782e+02 
 4.35100244e-06  5.54805702e+02  1.28186330e+01  5.55599174e+02 
 4.35600244e-06  5.54942016e+02  1.28083832e+01  5.55735457e+02 
 4.36100244e-06  5.55078221e+02  1.27981297e+01  5.55871630e+02 
 4.36600244e-06  5.55214317e+02  1.27878724e+01  5.56007695e+02 
 4.37100244e-06  5.55350303e+02  1.27776113e+01  5.56143651e+02 
 4.37600244e-06  5.55486181e+02  1.27673464e+01  5.56279497e+02 
 4.38100244e-06  5.55621949e+02  1.27570778e+01  5.56415234e+02 
 4.38600244e-06  5.55757608e+02  1.27468053e+01  5.56550862e+02 
 4.39100244e-06  5.55893157e+02  1.27365292e+01  5.56686381e+02 
 4.39600244e-06  5.56028598e+02  1.27262492e+01  5.56821790e+02 
 4.40100244e-06  5.56163929e+02  1.27159655e+01  5.56957089e+02 
 4.40600244e-06  5.56299150e+02  1.27056781e+01  5.57092280e+02 
 4.41100244e-06  5.56434262e+02  1.26953869e+01  5.57227361e+02 
 4.41600244e-06  5.56569265e+02  1.26850919e+01  5.57362332e+02 
 4.42100244e-06  5.56704158e+02  1.26747932e+01  5.57497194e+02 
 4.42600244e-06  5.56838941e+02  1.26644907e+01  5.57631946e+02 
 4.43100244e-06  5.56973615e+02  1.26541845e+01  5.57766588e+02 
 4.43600244e-06  5.57108179e+02  1.26438746e+01  5.57901121e+02 
 4.44100244e-06  5.57242633e+02  1.26335609e+01  5.58035544e+02 
 4.44600244e-06  5.57376978e+02  1.26232435e+01  5.58169857e+02 
 4.45100244e-06  5.57511213e+02  1.26129224e+01  5.58304060e+02 
 4.45600244e-06  5.57645338e+02  1.26025975e+01  5.58438154e+02 
 4.46100244e-06  5.57779353e+02  1.25922690e+01  5.58572138e+02 
 4.46600244e-06  5.57913259e+02  1.25819367e+01  5.58706012e+02 
 4.47100244e-06  5.58047054e+02  1.25716006e+01  5.58839775e+02 
 4.47600244e-06  5.58180740e+02  1.25612609e+01  5.58973429e+02 
 4.48100244e-06  5.58314315e+02  1.25509175e+01  5.59106973e+02 
 4.48600244e-06  5.58447780e+02  1.25405703e+01  5.59240407e+02 
 4.49100244e-06  5.58581136e+02  1.25302195e+01  5.59373730e+02 
 4.49600244e-06  5.58714381e+02  1.25198649e+01  5.59506943e+02 
 4.50100244e-06  5.58847516e+02  1.25095066e+01  5.59640047e+02 
 4.50600244e-06  5.58980540e+02  1.24991447e+01  5.59773040e+02 
 4.51100244e-06  5.59113455e+02  1.24887790e+01  5.59905922e+02 
 4.51600244e-06  5.59246259e+02  1.24784097e+01  5.60038695e+02 
 4.52100244e-06  5.59378953e+02  1.24680367e+01  5.60171357e+02 
 4.52600244e-06  5.59511536e+02  1.24576600e+01  5.60303908e+02 
 4.53100244e-06  5.59644009e+02  1.24472796e+01  5.60436349e+02 
 4.53600244e-06  5.59776372e+02  1.24368955e+01  5.60568680e+02 
 4.54100244e-06  5.59908624e+02  1.24265078e+01  5.60700900e+02 
 4.54600244e-06  5.60040766e+02  1.24161164e+01  5.60833010e+02 
 4.55100244e-06  5.60172797e+02  1.24057213e+01  5.60965009e+02 
 4.55600244e-06  5.60304717e+02  1.23953226e+01  5.61096897e+02 
 4.56100244e-06  5.60436527e+02  1.23849202e+01  5.61228675e+02 
 4.56600244e-06  5.60568226e+02  1.23745141e+01  5.61360342e+02 
 4.57100244e-06  5.60699815e+02  1.23641044e+01  5.61491898e+02 
 4.57600244e-06  5.60831292e+02  1.23536910e+01  5.61623343e+02 
 4.58100244e-06  5.60962659e+02  1.23432740e+01  5.61754678e+02 
 4.58600244e-06  5.61093915e+02  1.23328533e+01  5.61885902e+02 
 4.59100244e-06  5.61225060e+02  1.23224290e+01  5.62017014e+02 
 4.59600244e-06  5.61356094e+02  1.23120010e+01  5.62148016e+02 
 4.60100244e-06  5.61487018e+02  1.23015694e+01  5.62278907e+02 
 4.60600244e-06  5.61617830e+02  1.22911342e+01  5.62409687e+02 
 4.61100244e-06  5.61748531e+02  1.22806954e+01  5.62540356e+02 
 4.61600244e-06  5.61879121e+02  1.22702529e+01  5.62670913e+02 
 4.62100244e-06  5.62009600e+02  1.22598068e+01  5.62801360e+02 
 4.62600244e-06  5.62139968e+02  1.22493570e+01  5.62931695e+02 
 4.63100244e-06  5.62270225e+02  1.22389037e+01  5.63061920e+02 
 4.63600244e-06  5.62400370e+02  1.22284467e+01  5.63192032e+02 
 4.64100244e-06  5.62530404e+02  1.22179862e+01  5.63322034e+02 
 4.64600244e-06  5.62660327e+02  1.22075220e+01  5.63451924e+02 
 4.65100244e-06  5.62790139e+02  1.21970542e+01  5.63581703e+02 
 4.65600244e-06  5.62919839e+02  1.21865828e+01  5.63711371e+02 
 4.66100244e-06  5.63049428e+02  1.21761078e+01  5.63840927e+02 
 4.66600244e-06  5.63178905e+02  1.21656292e+01  5.63970371e+02 
 4.67100244e-06  5.63308271e+02  1.21551470e+01  5.64099704e+02 
 4.67600244e-06  5.63437525e+02  1.21446612e+01  5.64228926e+02 
 4.68100244e-06  5.63566668e+02  1.21341718e+01  5.64358036e+02 
 4.68600244e-06  5.63695699e+02  1.21236789e+01  5.64487034e+02 
 4.69100244e-06  5.63824619e+02  1.21131824e+01  5.64615921e+02 
 4.69600244e-06  5.63953426e+02  1.21026822e+01  5.64744695e+02 
 4.70100244e-06  5.64082122e+02  1.20921785e+01  5.64873359e+02 
 4.70600244e-06  5.64210707e+02  1.20816713e+01  5.65001910e+02 
 4.71100244e-06  5.64339179e+02  1.20711605e+01  5.65130349e+02 
 4.71600244e-06  5.64467540e+02  1.20606461e+01  5.65258677e+02 
 4.72100244e-06  5.64595789e+02  1.20501281e+01  5.65386893e+02 
 4.72600244e-06  5.64723926e+02  1.20396066e+01  5.65514996e+02 
 4.73100244e-06  5.64851951e+02  1.20290815e+01  5.65642988e+02 
 4.73600244e-06  5.64979863e+02  1.20185529e+01  5.65770868e+02 
 4.74100244e-06  5.65107664e+02  1.20080207e+01  5.65898636e+02 
 4.74600244e-06  5.65235353e+02  1.19974850e+01  5.66026291e+02 
 4.75100244e-06  5.65362930e+02  1.19869457e+01  5.66153835e+02 
 4.75600244e-06  5.65490395e+02  1.19764029e+01  5.66281266e+02 
 4.76100244e-06  5.65617747e+02  1.19658565e+01  5.66408585e+02 
 4.76600244e-06  5.65744987e+02  1.19553066e+01  5.66535792e+02 
 4.77100244e-06  5.65872115e+02  1.19447532e+01  5.66662887e+02 
 4.77600244e-06  5.65999131e+02  1.19341963e+01  5.66789869e+02 
 4.78100244e-06  5.66126034e+02  1.19236358e+01  5.66916739e+02 
 4.78600244e-06  5.66252825e+02  1.19130718e+01  5.67043496e+02 
 4.79100244e-06  5.66379504e+02  1.19025043e+01  5.67170141e+02 
 4.79600244e-06  5.66506070e+02  1.18919332e+01  5.67296674e+02 
 4.80100244e-06  5.66632524e+02  1.18813587e+01  5.67423094e+02 
 4.80600244e-06  5.66758865e+02  1.18707806e+01  5.67549401e+02 
 4.81100244e-06  5.66885093e+02  1.18601991e+01  5.67675596e+02 
 4.81600244e-06  5.67011209e+02  1.18496140e+01  5.67801679e+02 
 4.82100244e-06  5.67137213e+02  1.18390254e+01  5.67927648e+02 
 4.82600244e-06  5.67263104e+02  1.18284334e+01  5.68053505e+02 
 4.83100244e-06  5.67388882e+02  1.18178378e+01  5.68179250e+02 
 4.83600244e-06  5.67514547e+02  1.18072388e+01  5.68304881e+02 
 4.84100244e-06  5.67640099e+02  1.17966362e+01  5.68430400e+02 
 4.84600244e-06  5.67765539e+02  1.17860302e+01  5.68555806e+02 
 4.85100244e-06  5.67890866e+02  1.17754207e+01  5.68681099e+02 
 4.85600244e-06  5.68016080e+02  1.17648077e+01  5.68806279e+02 
 4.86100244e-06  5.68141181e+02  1.17541912e+01  5.68931346e+02 
 4.86600244e-06  5.68266169e+02  1.17435713e+01  5.69056300e+02 
 4.87100244e-06  5.68391044e+02  1.17329479e+01  5.69181141e+02 
 4.87600244e-06  5.68515806e+02  1.17223210e+01  5.69305869e+02 
 4.88100244e-06  5.68640455e+02  1.17116907e+01  5.69430484e+02 
 4.88600244e-06  5.68764991e+02  1.17010569e+01  5.69554986e+02 
 4.89100244e-06  5.68889414e+02  1.16904197e+01  5.69679374e+02 
 4.89600244e-06  5.69013723e+02  1.16797790e+01  5.69803650e+02 
 4.90100244e-06  5.69137920e+02  1.16691348e+01  5.69927812e+02 
 4.90600244e-06  5.69262003e+02  1.16584872e+01  5.70051860e+02 
 4.91100244e-06  5.69385973e+02  1.16478362e+01  5.70175796e+02 
 4.91600244e-06  5.69509829e+02  1.16371817e+01  5.70299618e+02 
 4.92100244e-06  5.69633572e+02  1.16265238e+01  5.70423327e+02 
 4.92600244e-06  5.69757202e+02  1.16158624e+01  5.70546922e+02 
 4.93100244e-06  5.69880718e+02  1.16051976e+01  5.70670404e+02 
 4.93600244e-06  5.70004121e+02  1.15945294e+01  5.70793772e+02 
 4.94100244e-06  5.70127410e+02  1.15838577e+01  5.70917027e+02 
 4.94600244e-06  5.70250586e+02  1.15731827e+01  5.71040168e+02 
 4.95100244e-06  5.70373648e+02  1.15625042e+01  5.71163196e+02 
 4.95600244e-06  5.70496597e+02  1.15518223e+01  5.71286110e+02 
 4.96100244e-06  5.70619432e+02  1.15411370e+01  5.71408910e+02 
 4.96600244e-06  5.70742153e+02  1.15304483e+01  5.71531597e+02 
 4.97100244e-06  5.70864760e+02  1.15197561e+01  5.71654169e+02 
 4.97600244e-06  5.70987254e+02  1.15090606e+01  5.71776628e+02 
 4.98100244e-06  5.71109634e+02  1.14983617e+01  5.71898974e+02 
 4.98600244e-06  5.71231900e+02  1.14876593e+01  5.72021205e+02 
 4.99100244e-06  5.71354052e+02  1.14769536e+01  5.72143322e+02 
 4.99600244e-06  5.71476090e+02  1.14662445e+01  5.72265326e+02 
 5.00100244e-06  5.71598015e+02  1.14555320e+01  5.72387215e+02 
 5.00600244e-06  5.71719825e+02  1.14448161e+01  5.72508991e+02 
 5.01100244e-06  5.71841521e+02  1.14340968e+01  5.72630652e+02 
 5.01600244e-06  5.71963104e+02  1.14233742e+01  5.72752199e+02 
 5.02100244e-06  5.72084572e+02  1.14126482e+01  5.72873632e+02 
 5.02600244e-06  5.72205926e+02  1.14019188e+01  5.72994951e+02 
 5.03100244e-06  5.72327166e+02  1.13911860e+01  5.73116156e+02 
 5.03600244e-06  5.72448291e+02  1.13804499e+01  5.73237247e+02 
 5.04100244e-06  5.72569303e+02  1.13697104e+01  5.73358223e+02 
 5.04600244e-06  5.72690200e+02  1.13589676e+01  5.73479085e+02 
 5.05100244e-06  5.72810983e+02  1.13482214e+01  5.73599833e+02 
 5.05600244e-06  5.72931652e+02  1.13374718e+01  5.73720466e+02 
 5.06100244e-06  5.73052206e+02  1.13267189e+01  5.73840985e+02 
 5.06600244e-06  5.73172646e+02  1.13159627e+01  5.73961390e+02 
 5.07100244e-06  5.73292971e+02  1.13052031e+01  5.74081679e+02 
 5.07600244e-06  5.73413182e+02  1.12944401e+01  5.74201855e+02 
 5.08100244e-06  5.73533278e+02  1.12836739e+01  5.74321916e+02 
 5.08600244e-06  5.73653260e+02  1.12729043e+01  5.74441862e+02 
 5.09100244e-06  5.73773127e+02  1.12621313e+01  5.74561694e+02 
 5.09600244e-06  5.73892880e+02  1.12513551e+01  5.74681411e+02 
 5.10100244e-06  5.74012518e+02  1.12405755e+01  5.74801013e+02 
 5.10600244e-06  5.74132041e+02  1.12297926e+01  5.74920501e+02 
 5.11100244e-06  5.74251449e+02  1.12190064e+01  5.75039874e+02 
 5.11600244e-06  5.74370743e+02  1.12082168e+01  5.75159132e+02 
 5.12100244e-06  5.74489922e+02  1.11974240e+01  5.75278275e+02 
 5.12600244e-06  5.74608986e+02  1.11866278e+01  5.75397303e+02 
 5.13100244e-06  5.74727935e+02  1.11758284e+01  5.75516217e+02 
 5.13600244e-06  5.74846770e+02  1.11650256e+01  5.75635015e+02 
 5.14100244e-06  5.74965489e+02  1.11542196e+01  5.75753699e+02 
 5.14600244e-06  5.75084093e+02  1.11434102e+01  5.75872267e+02 
 5.15100244e-06  5.75202583e+02  1.11325976e+01  5.75990721e+02 
 5.15600244e-06  5.75320957e+02  1.11217816e+01  5.76109059e+02 
 5.16100244e-06  5.75439216e+02  1.11109624e+01  5.76227282e+02 
 5.16600244e-06  5.75557361e+02  1.11001399e+01  5.76345391e+02 
 5.17100244e-06  5.75675390e+02  1.10893141e+01  5.76463384e+02 
 5.17600244e-06  5.75793303e+02  1.10784851e+01  5.76581261e+02 
 5.18100244e-06  5.75911102e+02  1.10676527e+01  5.76699024e+02 
 5.18600244e-06  5.76028785e+02  1.10568171e+01  5.76816671e+02 
 5.19100244e-06  5.76146353e+02  1.10459783e+01  5.76934203e+02 
 5.19600244e-06  5.76263806e+02  1.10351361e+01  5.77051619e+02 
 5.20100244e-06  5.76381144e+02  1.10242907e+01  5.77168920e+02 
 5.20600244e-06  5.76498366e+02  1.10134421e+01  5.77286106e+02 
 5.21100244e-06  5.76615472e+02  1.10025902e+01  5.77403176e+02 
 5.21600244e-06  5.76732463e+02  1.09917350e+01  5.77520131e+02 
 5.22100244e-06  5.76849339e+02  1.09808766e+01  5.77636970e+02 
 5.22600244e-06  5.76966099e+02  1.09700150e+01  5.77753694e+02 
 5.23100244e-06  5.77082743e+02  1.09591501e+01  5.77870302e+02 
 5.23600244e-06  5.77199272e+02  1.09482820e+01  5.77986794e+02 
 5.24100244e-06  5.77315685e+02  1.09374106e+01  5.78103171e+02 
 5.24600244e-06  5.77431983e+02  1.09265360e+01  5.78219432e+02 
 5.25100244e-06  5.77548165e+02  1.09156582e+01  5.78335577e+02 
 5.25600244e-06  5.77664231e+02  1.09047772e+01  5.78451606e+02 
 5.26100244e-06  5.77780181e+02  1.08938929e+01  5.78567520e+02 
 5.26600244e-06  5.77896016e+02  1.08830055e+01  5.78683318e+02 
 5.27100244e-06  5.78011735e+02  1.08721148e+01  5.78799000e+02 
 5.27600244e-06  5.78127337e+02  1.08612209e+01  5.78914566e+02 
 5.28100244e-06  5.78242824e+02  1.08503238e+01  5.79030016e+02 
 5.28600244e-06  5.78358195e+02  1.08394234e+01  5.79145350e+02 
 5.29100244e-06  5.78473450e+02  1.08285199e+01  5.79260568e+02 
 5.29600244e-06  5.78588589e+02  1.08176132e+01  5.79375670e+02 
 5.30100244e-06  5.78703612e+02  1.08067033e+01  5.79490656e+02 
 5.30600244e-06  5.78818519e+02  1.07957902e+01  5.79605526e+02 
 5.31100244e-06  5.78933310e+02  1.07848739e+01  5.79720279e+02 
 5.31600244e-06  5.79047985e+02  1.07739544e+01  5.79834917e+02 
 5.32100244e-06  5.79162543e+02  1.07630317e+01  5.79949438e+02 
 5.32600244e-06  5.79276985e+02  1.07521059e+01  5.80063843e+02 
 5.33100244e-06  5.79391311e+02  1.07411769e+01  5.80178132e+02 
 5.33600244e-06  5.79505521e+02  1.07302447e+01  5.80292304e+02 
 5.34100244e-06  5.79619614e+02  1.07193093e+01  5.80406360e+02 
 5.34600244e-06  5.79733591e+02  1.07083708e+01  5.80520300e+02 
 5.35100244e-06  5.79847452e+02  1.06974291e+01  5.80634123e+02 
 5.35600244e-06  5.79961196e+02  1.06864842e+01  5.80747830e+02 
 5.36100244e-06  5.80074824e+02  1.06755362e+01  5.80861420e+02 
 5.36600244e-06  5.80188335e+02  1.06645850e+01  5.80974894e+02 
 5.37100244e-06  5.80301730e+02  1.06536307e+01  5.81088251e+02 
 5.37600244e-06  5.80415008e+02  1.06426733e+01  5.81201492e+02 
 5.38100244e-06  5.80528170e+02  1.06317127e+01  5.81314616e+02 
 5.38600244e-06  5.80641215e+02  1.06207489e+01  5.81427623e+02 
 5.39100244e-06  5.80754143e+02  1.06097820e+01  5.81540514e+02 
 5.39600244e-06  5.80866955e+02  1.05988120e+01  5.81653288e+02 
 5.40100244e-06  5.80979650e+02  1.05878389e+01  5.81765945e+02 
 5.40600244e-06  5.81092228e+02  1.05768626e+01  5.81878486e+02 
 5.41100244e-06  5.81204689e+02  1.05658832e+01  5.81990909e+02 
 5.41600244e-06  5.81317034e+02  1.05549007e+01  5.82103216e+02 
 5.42100244e-06  5.81429262e+02  1.05439150e+01  5.82215406e+02 
 5.42600244e-06  5.81541372e+02  1.05329263e+01  5.82327479e+02 
 5.43100244e-06  5.81653366e+02  1.05219344e+01  5.82439434e+02 
 5.43600244e-06  5.81765243e+02  1.05109394e+01  5.82551273e+02 
 5.44100244e-06  5.81877003e+02  1.04999413e+01  5.82662995e+02 
 5.44600244e-06  5.81988646e+02  1.04889402e+01  5.82774600e+02 
 5.45100244e-06  5.82100172e+02  1.04779359e+01  5.82886088e+02 
 5.45600244e-06  5.82211581e+02  1.04669285e+01  5.82997459e+02 
 5.46100244e-06  5.82322873e+02  1.04559180e+01  5.83108712e+02 
 5.46600244e-06  5.82434047e+02  1.04449045e+01  5.83219848e+02 
 5.47100244e-06  5.82545105e+02  1.04338878e+01  5.83330868e+02 
 5.47600244e-06  5.82656045e+02  1.04228681e+01  5.83441769e+02 
 5.48100244e-06  5.82766868e+02  1.04118453e+01  5.83552554e+02 
 5.48600244e-06  5.82877574e+02  1.04008194e+01  5.83663221e+02 
 5.49100244e-06  5.82988162e+02  1.03897905e+01  5.83773771e+02 
 5.49600244e-06  5.83098633e+02  1.03787584e+01  5.83884203e+02 
 5.50100244e-06  5.83208987e+02  1.03677234e+01  5.83994519e+02 
 5.50600244e-06  5.83319223e+02  1.03566852e+01  5.84104716e+02 
 5.51100244e-06  5.83429342e+02  1.03456440e+01  5.84214796e+02 
 5.51600244e-06  5.83539343e+02  1.03345997e+01  5.84324759e+02 
 5.52100244e-06  5.83649227e+02  1.03235524e+01  5.84434604e+02 
 5.52600244e-06  5.83758993e+02  1.03125020e+01  5.84544331e+02 
 5.53100244e-06  5.83868641e+02  1.03014486e+01  5.84653941e+02 
 5.53600244e-06  5.83978173e+02  1.02903922e+01  5.84763434e+02 
 5.54100244e-06  5.84087586e+02  1.02793327e+01  5.84872808e+02 
 5.54600244e-06  5.84196882e+02  1.02682701e+01  5.84982065e+02 
 5.55100244e-06  5.84306060e+02  1.02572046e+01  5.85091204e+02 
 5.55600244e-06  5.84415120e+02  1.02461360e+01  5.85200225e+02 
 5.56100244e-06  5.84524063e+02  1.02350644e+01  5.85309129e+02 
 5.56600244e-06  5.84632887e+02  1.02239897e+01  5.85417915e+02 
 5.57100244e-06  5.84741594e+02  1.02129120e+01  5.85526582e+02 
 5.57600244e-06  5.84850183e+02  1.02018314e+01  5.85635132e+02 
 5.58100244e-06  5.84958654e+02  1.01907477e+01  5.85743564e+02 
 5.58600244e-06  5.85067008e+02  1.01796609e+01  5.85851878e+02 
 5.59100244e-06  5.85175243e+02  1.01685712e+01  5.85960074e+02 
 5.59600244e-06  5.85283360e+02  1.01574785e+01  5.86068152e+02 
 5.60100244e-06  5.85391360e+02  1.01463828e+01  5.86176112e+02 
 5.60600244e-06  5.85499241e+02  1.01352841e+01  5.86283954e+02 
 5.61100244e-06  5.85607004e+02  1.01241824e+01  5.86391677e+02 
 5.61600244e-06  5.85714649e+02  1.01130777e+01  5.86499283e+02 
 5.62100244e-06  5.85822176e+02  1.01019700e+01  5.86606770e+02 
 5.62600244e-06  5.85929584e+02  1.00908593e+01  5.86714139e+02 
 5.63100244e-06  5.86036875e+02  1.00797456e+01  5.86821390e+02 
 5.63600244e-06  5.86144047e+02  1.00686290e+01  5.86928523e+02 
 5.64100244e-06  5.86251101e+02  1.00575094e+01  5.87035537e+02 
 5.64600244e-06  5.86358037e+02  1.00463868e+01  5.87142433e+02 
 5.65100244e-06  5.86464854e+02  1.00352613e+01  5.87249210e+02 
 5.65600244e-06  5.86571553e+02  1.00241328e+01  5.87355869e+02 
 5.66100244e-06  5.86678133e+02  1.00130013e+01  5.87462410e+02 
 5.66600244e-06  5.86784595e+02  1.00018669e+01  5.87568832e+02 
 5.67100244e-06  5.86890939e+02  9.99072950e+00  5.87675136e+02 
 5.67600244e-06  5.86997164e+02  9.97958917e+00  5.87781321e+02 
 5.68100244e-06  5.87103270e+02  9.96844588e+00  5.87887387e+02 
 5.68600244e-06  5.87209258e+02  9.95729966e+00  5.87993335e+02 
 5.69100244e-06  5.87315128e+02  9.94615049e+00  5.88099165e+02 
 5.69600244e-06  5.87420879e+02  9.93499838e+00  5.88204875e+02 
 5.70100244e-06  5.87526511e+02  9.92384334e+00  5.88310467e+02 
 5.70600244e-06  5.87632024e+02  9.91268537e+00  5.88415940e+02 
 5.71100244e-06  5.87737419e+02  9.90152447e+00  5.88521295e+02 
 5.71600244e-06  5.87842695e+02  9.89036065e+00  5.88626530e+02 
 5.72100244e-06  5.87947852e+02  9.87919390e+00  5.88731647e+02 
 5.72600244e-06  5.88052891e+02  9.86802424e+00  5.88836645e+02 
 5.73100244e-06  5.88157810e+02  9.85685166e+00  5.88941524e+02 
 5.73600244e-06  5.88262611e+02  9.84567617e+00  5.89046284e+02 
 5.74100244e-06  5.88367292e+02  9.83449777e+00  5.89150926e+02 
 5.74600244e-06  5.88471855e+02  9.82331646e+00  5.89255448e+02 
 5.75100244e-06  5.88576299e+02  9.81213226e+00  5.89359851e+02 
 5.75600244e-06  5.88680624e+02  9.80094515e+00  5.89464135e+02 
 5.76100244e-06  5.88784830e+02  9.78975515e+00  5.89568300e+02 
 5.76600244e-06  5.88888917e+02  9.77856226e+00  5.89672346e+02 
 5.77100244e-06  5.88992884e+02  9.76736648e+00  5.89776273e+02 
 5.77600244e-06  5.89096733e+02  9.75616781e+00  5.89880081e+02 
 5.78100244e-06  5.89200462e+02  9.74496627e+00  5.89983769e+02 
 5.78600244e-06  5.89304073e+02  9.73376184e+00  5.90087339e+02 
 5.79100244e-06  5.89407564e+02  9.72255454e+00  5.90190789e+02 
 5.79600244e-06  5.89510935e+02  9.71134437e+00  5.90294119e+02 
 5.80100244e-06  5.89614188e+02  9.70013132e+00  5.90397331e+02 
 5.80600244e-06  5.89717321e+02  9.68891542e+00  5.90500423e+02 
 5.81100244e-06  5.89820335e+02  9.67769665e+00  5.90603396e+02 
 5.81600244e-06  5.89923230e+02  9.66647502e+00  5.90706249e+02 
 5.82100244e-06  5.90026005e+02  9.65525054e+00  5.90808983e+02 
 5.82600244e-06  5.90128660e+02  9.64402320e+00  5.90911597e+02 
 5.83100244e-06  5.90231197e+02  9.63279302e+00  5.91014092e+02 
 5.83600244e-06  5.90333613e+02  9.62155999e+00  5.91116467e+02 
 5.84100244e-06  5.90435911e+02  9.61032412e+00  5.91218723e+02 
 5.84600244e-06  5.90538088e+02  9.59908541e+00  5.91320859e+02 
 5.85100244e-06  5.90640147e+02  9.58784386e+00  5.91422876e+02 
 5.85600244e-06  5.90742085e+02  9.57659948e+00  5.91524773e+02 
 5.86100244e-06  5.90843904e+02  9.56535228e+00  5.91626550e+02 
 5.86600244e-06  5.90945603e+02  9.55410224e+00  5.91728208e+02 
 5.87100244e-06  5.91047183e+02  9.54284939e+00  5.91829746e+02 
 5.87600244e-06  5.91148643e+02  9.53159372e+00  5.91931164e+02 
 5.88100244e-06  5.91249983e+02  9.52033523e+00  5.92032462e+02 
 5.88600244e-06  5.91351203e+02  9.50907393e+00  5.92133640e+02 
 5.89100244e-06  5.91452303e+02  9.49780982e+00  5.92234699e+02 
 5.89600244e-06  5.91553284e+02  9.48654290e+00  5.92335637e+02 
 5.90100244e-06  5.91654145e+02  9.47527318e+00  5.92436456e+02 
 5.90600244e-06  5.91754885e+02  9.46400067e+00  5.92537155e+02 
 5.91100244e-06  5.91855506e+02  9.45272536e+00  5.92637733e+02 
 5.91600244e-06  5.91956007e+02  9.44144725e+00  5.92738192e+02 
 5.92100244e-06  5.92056388e+02  9.43016636e+00  5.92838531e+02 
 5.92600244e-06  5.92156649e+02  9.41888268e+00  5.92938750e+02 
 5.93100244e-06  5.92256790e+02  9.40759622e+00  5.93038848e+02 
 5.93600244e-06  5.92356811e+02  9.39630698e+00  5.93138827e+02 
 5.94100244e-06  5.92456711e+02  9.38501497e+00  5.93238685e+02 
 5.94600244e-06  5.92556492e+02  9.37372018e+00  5.93338423e+02 
 5.95100244e-06  5.92656152e+02  9.36242262e+00  5.93438041e+02 
 5.95600244e-06  5.92755692e+02  9.35112230e+00  5.93537538e+02 
 5.96100244e-06  5.92855112e+02  9.33981922e+00  5.93636916e+02 
 5.96600244e-06  5.92954412e+02  9.32851338e+00  5.93736173e+02 
 5.97100244e-06  5.93053591e+02  9.31720478e+00  5.93835309e+02 
 5.97600244e-06  5.93152650e+02  9.30589343e+00  5.93934326e+02 
 5.98100244e-06  5.93251589e+02  9.29457933e+00  5.94033221e+02 
 5.98600244e-06  5.93350407e+02  9.28326249e+00  5.94131997e+02 
 5.99100244e-06  5.93449105e+02  9.27194290e+00  5.94230652e+02 
 5.99600244e-06  5.93547682e+02  9.26062057e+00  5.94329186e+02 
 6.00100244e-06  5.93646139e+02  9.24929551e+00  5.94427600e+02 
 6.00600244e-06  5.93744476e+02  9.23796772e+00  5.94525894e+02 
 6.01100244e-06  5.93842692e+02  9.22663720e+00  5.94624067e+02 
 6.01600244e-06  5.93940787e+02  9.21530395e+00  5.94722119e+02 
 6.02100244e-06  5.94038762e+02  9.20396799e+00  5.94820051e+02 
 6.02600244e-06  5.94136616e+02  9.19262930e+00  5.94917862e+02 
 6.03100244e-06  5.94234350e+02  9.18128790e+00  5.95015552e+02 
 6.03600244e-06  5.94331963e+02  9.16994378e+00  5.95113122e+02 
 6.04100244e-06  5.94429455e+02  9.15859696e+00  5.95210571e+02 
 6.04600244e-06  5.94526827e+02  9.14724743e+00  5.95307899e+02 
 6.05100244e-06  5.94624077e+02  9.13589520e+00  5.95405106e+02 
 6.05600244e-06  5.94721207e+02  9.12454027e+00  5.95502192e+02 
 6.06100244e-06  5.94818216e+02  9.11318265e+00  5.95599158e+02 
 6.06600244e-06  5.94915105e+02  9.10182233e+00  5.95696003e+02 
 6.07100244e-06  5.95011872e+02  9.09045933e+00  5.95792726e+02 
 6.07600244e-06  5.95108519e+02  9.07909364e+00  5.95889329e+02 
 6.08100244e-06  5.95205044e+02  9.06772527e+00  5.95985811e+02 
 6.08600244e-06  5.95301449e+02  9.05635422e+00  5.96082172e+02 
 6.09100244e-06  5.95397733e+02  9.04498049e+00  5.96178412e+02 
 6.09600244e-06  5.95493895e+02  9.03360410e+00  5.96274531e+02 
 6.10100244e-06  5.95589937e+02  9.02222503e+00  5.96370528e+02 
 6.10600244e-06  5.95685858e+02  9.01084331e+00  5.96466405e+02 
 6.11100244e-06  5.95781657e+02  8.99945892e+00  5.96562160e+02 
