 time            v(out)          i(Lboost)       v(anode)       
 8.60301076e-06  6.65800638e+02  4.71295557e+00  6.66560124e+02 
 8.60801076e-06  6.65850702e+02  4.69915336e+00  6.66610098e+02 
 8.61301076e-06  6.65900620e+02  4.68534977e+00  6.66659926e+02 
 8.61801076e-06  6.65950390e+02  4.67154479e+00  6.66709607e+02 
 8.62301076e-06  6.66000014e+02  4.65773844e+00  6.66759140e+02 
 8.62801076e-06  6.66049491e+02  4.64393071e+00  6.66808526e+02 
 8.63301076e-06  6.66098821e+02  4.63012162e+00  6.66857766e+02 
 8.63801076e-06  6.66148004e+02  4.61631115e+00  6.66906858e+02 
 8.64301076e-06  6.66197041e+02  4.60249933e+00  6.66955803e+02 
 8.64801076e-06  6.66245930e+02  4.58868615e+00  6.67004600e+02 
 8.65301076e-06  6.66294672e+02  4.57487161e+00  6.67053251e+02 
 8.65801076e-06  6.66343268e+02  4.56105573e+00  6.67101754e+02 
 8.66301076e-06  6.66391716e+02  4.54723850e+00  6.67150110e+02 
 8.66801076e-06  6.66440017e+02  4.53341993e+00  6.67198319e+02 
 8.67301076e-06  6.66488172e+02  4.51960002e+00  6.67246381e+02 
 8.67801076e-06  6.66536179e+02  4.50577878e+00  6.67294295e+02 
 8.68301076e-06  6.66584039e+02  4.49195621e+00  6.67342062e+02 
 8.68801076e-06  6.66631753e+02  4.47813232e+00  6.67389682e+02 
 8.69301076e-06  6.66679319e+02  4.46430710e+00  6.67437154e+02 
 8.69801076e-06  6.66726738e+02  4.45048057e+00  6.67484479e+02 
 8.70301076e-06  6.66774010e+02  4.43665272e+00  6.67531657e+02 
 8.70801076e-06  6.66821135e+02  4.42282357e+00  6.67578687e+02 
 8.71301076e-06  6.66868112e+02  4.40899311e+00  6.67625570e+02 
 8.71801076e-06  6.66914943e+02  4.39516136e+00  6.67672305e+02 
 8.72301076e-06  6.66961626e+02  4.38132830e+00  6.67718893e+02 
 8.72801076e-06  6.67008163e+02  4.36749396e+00  6.67765334e+02 
 8.73301076e-06  6.67054552e+02  4.35365832e+00  6.67811627e+02 
 8.73801076e-06  6.67100794e+02  4.33982140e+00  6.67857773e+02 
 8.74301076e-06  6.67146888e+02  4.32598321e+00  6.67903771e+02 
 8.74801076e-06  6.67192836e+02  4.31214373e+00  6.67949622e+02 
 8.75301076e-06  6.67238636e+02  4.29830299e+00  6.67995325e+02 
 8.75801076e-06  6.67284289e+02  4.28446098e+00  6.68040881e+02 
 8.76301076e-06  6.67329795e+02  4.27061770e+00  6.68086289e+02 
 8.76801076e-06  6.67375153e+02  4.25677317e+00  6.68131550e+02 
 8.77301076e-06  6.67420365e+02  4.24292738e+00  6.68176663e+02 
 8.77801076e-06  6.67465428e+02  4.22908034e+00  6.68221628e+02 
 8.78301076e-06  6.67510345e+02  4.21523205e+00  6.68266446e+02 
 8.78801076e-06  6.67555114e+02  4.20138252e+00  6.68311116e+02 
 8.79301076e-06  6.67599736e+02  4.18753175e+00  6.68355639e+02 
 8.79801076e-06  6.67644211e+02  4.17367974e+00  6.68400014e+02 
 8.80301076e-06  6.67688538e+02  4.15982651e+00  6.68444241e+02 
 8.80801076e-06  6.67732718e+02  4.14597204e+00  6.68488321e+02 
 8.81301076e-06  6.67776750e+02  4.13211636e+00  6.68532253e+02 
 8.81801076e-06  6.67820635e+02  4.11825946e+00  6.68576037e+02 
 8.82301076e-06  6.67864372e+02  4.10440134e+00  6.68619674e+02 
 8.82801076e-06  6.67907963e+02  4.09054202e+00  6.68663162e+02 
 8.83301076e-06  6.67951405e+02  4.07668148e+00  6.68706504e+02 
 8.83801076e-06  6.67994700e+02  4.06281975e+00  6.68749697e+02 
 8.84301076e-06  6.68037848e+02  4.04895682e+00  6.68792742e+02 
 8.84801076e-06  6.68080848e+02  4.03509269e+00  6.68835640e+02 
 8.85301076e-06  6.68123701e+02  4.02122738e+00  6.68878390e+02 
 8.85801076e-06  6.68166406e+02  4.00736088e+00  6.68920992e+02 
 8.86301076e-06  6.68208964e+02  3.99349319e+00  6.68963446e+02 
 8.86801076e-06  6.68251374e+02  3.97962433e+00  6.69005752e+02 
 8.87301076e-06  6.68293637e+02  3.96575430e+00  6.69047911e+02 
 8.87801076e-06  6.68335752e+02  3.95188310e+00  6.69089921e+02 
 8.88301076e-06  6.68377720e+02  3.93801073e+00  6.69131784e+02 
 8.88801076e-06  6.68419540e+02  3.92413721e+00  6.69173499e+02 
 8.89301076e-06  6.68461212e+02  3.91026252e+00  6.69215066e+02 
 8.89801076e-06  6.68502737e+02  3.89638669e+00  6.69256485e+02 
 8.90301076e-06  6.68544114e+02  3.88250970e+00  6.69297756e+02 
 8.90801076e-06  6.68585343e+02  3.86863157e+00  6.69338879e+02 
 8.91301076e-06  6.68626425e+02  3.85475230e+00  6.69379854e+02 
 8.91801076e-06  6.68667359e+02  3.84087190e+00  6.69420681e+02 
 8.92301076e-06  6.68708146e+02  3.82699036e+00  6.69461360e+02 
 8.92801076e-06  6.68748785e+02  3.81310769e+00  6.69501890e+02 
 8.93301076e-06  6.68789276e+02  3.79922390e+00  6.69542273e+02 
 8.93801076e-06  6.68829619e+02  3.78533900e+00  6.69582508e+02 
 8.94301076e-06  6.68869815e+02  3.77145297e+00  6.69622595e+02 
 8.94801076e-06  6.68909863e+02  3.75756583e+00  6.69662534e+02 
 8.95301076e-06  6.68949763e+02  3.74367759e+00  6.69702324e+02 
 8.95801076e-06  6.68989515e+02  3.72978824e+00  6.69741967e+02 
 8.96301076e-06  6.69029120e+02  3.71589780e+00  6.69781461e+02 
 8.96801076e-06  6.69068577e+02  3.70200626e+00  6.69820807e+02 
 8.97301076e-06  6.69107886e+02  3.68811363e+00  6.69860005e+02 
 8.97801076e-06  6.69147048e+02  3.67421991e+00  6.69899055e+02 
 8.98301076e-06  6.69186061e+02  3.66032511e+00  6.69937957e+02 
 8.98801076e-06  6.69224927e+02  3.64642923e+00  6.69976710e+02 
 8.99301076e-06  6.69263645e+02  3.63253227e+00  6.70015315e+02 
 8.99801076e-06  6.69302215e+02  3.61863425e+00  6.70053772e+02 
 9.00301076e-06  6.69340637e+02  3.60473516e+00  6.70092081e+02 
 9.00801076e-06  6.69378911e+02  3.59083500e+00  6.70130241e+02 
 9.01301076e-06  6.69417038e+02  3.57693379e+00  6.70168254e+02 
 9.01801076e-06  6.69455016e+02  3.56303153e+00  6.70206118e+02 
 9.02301076e-06  6.69492847e+02  3.54912822e+00  6.70243833e+02 
 9.02801076e-06  6.69530530e+02  3.53522386e+00  6.70281400e+02 
 9.03301076e-06  6.69568064e+02  3.52131845e+00  6.70318819e+02 
 9.03801076e-06  6.69605451e+02  3.50741202e+00  6.70356090e+02 
 9.04301076e-06  6.69642690e+02  3.49350454e+00  6.70393212e+02 
 9.04801076e-06  6.69679781e+02  3.47959604e+00  6.70430186e+02 
 9.05301076e-06  6.69716724e+02  3.46568652e+00  6.70467012e+02 
 9.05801076e-06  6.69753519e+02  3.45177597e+00  6.70503689e+02 
 9.06301076e-06  6.69790166e+02  3.43786441e+00  6.70540217e+02 
 9.06801076e-06  6.69826665e+02  3.42395183e+00  6.70576598e+02 
 9.07301076e-06  6.69863016e+02  3.41003825e+00  6.70612829e+02 
 9.07801076e-06  6.69899219e+02  3.39612366e+00  6.70648913e+02 
 9.08301076e-06  6.69935274e+02  3.38220807e+00  6.70684847e+02 
 9.08801076e-06  6.69971181e+02  3.36829148e+00  6.70720634e+02 
 9.09301076e-06  6.70006940e+02  3.35437390e+00  6.70756272e+02 
 9.09801076e-06  6.70042551e+02  3.34045534e+00  6.70791761e+02 
 9.10301076e-06  6.70078013e+02  3.32653579e+00  6.70827102e+02 
 9.10801076e-06  6.70113328e+02  3.31261526e+00  6.70862294e+02 
 9.11301076e-06  6.70148494e+02  3.29869376e+00  6.70897338e+02 
 9.11801076e-06  6.70183513e+02  3.28477128e+00  6.70932233e+02 
 9.12301076e-06  6.70218383e+02  3.27084784e+00  6.70966979e+02 
 9.12801076e-06  6.70253105e+02  3.25692343e+00  6.71001577e+02 
 9.13301076e-06  6.70287679e+02  3.24299807e+00  6.71036027e+02 
 9.13801076e-06  6.70322105e+02  3.22907175e+00  6.71070327e+02 
 9.14301076e-06  6.70356383e+02  3.21514448e+00  6.71104479e+02 
 9.14801076e-06  6.70390513e+02  3.20121626e+00  6.71138483e+02 
 9.15301076e-06  6.70424494e+02  3.18728710e+00  6.71172337e+02 
 9.15801076e-06  6.70458327e+02  3.17335700e+00  6.71206043e+02 
 9.16301076e-06  6.70492012e+02  3.15942597e+00  6.71239601e+02 
 9.16801076e-06  6.70525549e+02  3.14549401e+00  6.71273009e+02 
 9.17301076e-06  6.70558938e+02  3.13156112e+00  6.71306269e+02 
 9.17801076e-06  6.70592178e+02  3.11762731e+00  6.71339380e+02 
 9.18301076e-06  6.70625270e+02  3.10369258e+00  6.71372342e+02 
 9.18801076e-06  6.70658214e+02  3.08975694e+00  6.71405156e+02 
 9.19301076e-06  6.70691010e+02  3.07582039e+00  6.71437821e+02 
 9.19801076e-06  6.70723657e+02  3.06188294e+00  6.71470337e+02 
 9.20301076e-06  6.70756156e+02  3.04794458e+00  6.71502704e+02 
 9.20801076e-06  6.70788507e+02  3.03400532e+00  6.71534922e+02 
 9.21301076e-06  6.70820709e+02  3.02006518e+00  6.71566991e+02 
 9.21801076e-06  6.70852764e+02  3.00612414e+00  6.71598912e+02 
 9.22301076e-06  6.70884669e+02  2.99218222e+00  6.71630684e+02 
 9.22801076e-06  6.70916427e+02  2.97823942e+00  6.71662307e+02 
 9.23301076e-06  6.70948036e+02  2.96429574e+00  6.71693780e+02 
 9.23801076e-06  6.70979497e+02  2.95035119e+00  6.71725105e+02 
 9.24301076e-06  6.71010810e+02  2.93640578e+00  6.71756282e+02 
 9.24801076e-06  6.71041974e+02  2.92245949e+00  6.71787309e+02 
 9.25301076e-06  6.71072990e+02  2.90851235e+00  6.71818187e+02 
 9.25801076e-06  6.71103857e+02  2.89456436e+00  6.71848916e+02 
 9.26301076e-06  6.71134576e+02  2.88061551e+00  6.71879496e+02 
 9.26801076e-06  6.71165147e+02  2.86666581e+00  6.71909927e+02 
 9.27301076e-06  6.71195569e+02  2.85271527e+00  6.71940209e+02 
 9.27801076e-06  6.71225843e+02  2.83876390e+00  6.71970342e+02 
 9.28301076e-06  6.71255968e+02  2.82481168e+00  6.72000326e+02 
 9.28801076e-06  6.71285945e+02  2.81085864e+00  6.72030161e+02 
 9.29301076e-06  6.71315774e+02  2.79690477e+00  6.72059847e+02 
 9.29801076e-06  6.71345454e+02  2.78295007e+00  6.72089384e+02 
 9.30301076e-06  6.71374985e+02  2.76899456e+00  6.72118772e+02 
 9.30801076e-06  6.71404369e+02  2.75503824e+00  6.72148010e+02 
 9.31301076e-06  6.71433603e+02  2.74108110e+00  6.72177099e+02 
 9.31801076e-06  6.71462689e+02  2.72712316e+00  6.72206040e+02 
 9.32301076e-06  6.71491627e+02  2.71316442e+00  6.72234831e+02 
 9.32801076e-06  6.71520416e+02  2.69920488e+00  6.72263472e+02 
 9.33301076e-06  6.71549057e+02  2.68524454e+00  6.72291965e+02 
 9.33801076e-06  6.71577549e+02  2.67128342e+00  6.72320308e+02 
 9.34301076e-06  6.71605893e+02  2.65732151e+00  6.72348502e+02 
 9.34801076e-06  6.71634088e+02  2.64335882e+00  6.72376547e+02 
 9.35301076e-06  6.71662135e+02  2.62939535e+00  6.72404443e+02 
 9.35801076e-06  6.71690033e+02  2.61543111e+00  6.72432189e+02 
 9.36301076e-06  6.71717782e+02  2.60146610e+00  6.72459786e+02 
 9.36801076e-06  6.71745383e+02  2.58750033e+00  6.72487234e+02 
 9.37301076e-06  6.71772835e+02  2.57353379e+00  6.72514532e+02 
 9.37801076e-06  6.71800139e+02  2.55956650e+00  6.72541681e+02 
 9.38301076e-06  6.71827294e+02  2.54559846e+00  6.72568681e+02 
 9.38801076e-06  6.71854301e+02  2.53162967e+00  6.72595531e+02 
 9.39301076e-06  6.71881158e+02  2.51766014e+00  6.72622232e+02 
 9.39801076e-06  6.71907868e+02  2.50368986e+00  6.72648783e+02 
 9.40301076e-06  6.71934428e+02  2.48971885e+00  6.72675185e+02 
 9.40801076e-06  6.71960841e+02  2.47574711e+00  6.72701438e+02 
 9.41301076e-06  6.71987104e+02  2.46177465e+00  6.72727541e+02 
 9.41801076e-06  6.72013219e+02  2.44780146e+00  6.72753495e+02 
 9.42301076e-06  6.72039185e+02  2.43382755e+00  6.72779299e+02 
 9.42801076e-06  6.72065002e+02  2.41985292e+00  6.72804953e+02 
 9.43301076e-06  6.72090671e+02  2.40587759e+00  6.72830458e+02 
 9.43801076e-06  6.72116191e+02  2.39190155e+00  6.72855814e+02 
 9.44301076e-06  6.72141563e+02  2.37792480e+00  6.72881019e+02 
 9.44801076e-06  6.72166785e+02  2.36394736e+00  6.72906076e+02 
 9.45301076e-06  6.72191859e+02  2.34996923e+00  6.72930982e+02 
 9.45801076e-06  6.72216785e+02  2.33599040e+00  6.72955739e+02 
 9.46301076e-06  6.72241561e+02  2.32201089e+00  6.72980347e+02 
 9.46801076e-06  6.72266189e+02  2.30803070e+00  6.73004804e+02 
 9.47301076e-06  6.72290668e+02  2.29404983e+00  6.73029112e+02 
 9.47801076e-06  6.72314999e+02  2.28006829e+00  6.73053271e+02 
 9.48301076e-06  6.72339180e+02  2.26608608e+00  6.73077279e+02 
 9.48801076e-06  6.72363213e+02  2.25210320e+00  6.73101138e+02 
 9.49301076e-06  6.72387097e+02  2.23811966e+00  6.73124847e+02 
 9.49801076e-06  6.72410833e+02  2.22413547e+00  6.73148407e+02 
 9.50301076e-06  6.72434419e+02  2.21015063e+00  6.73171816e+02 
 9.50801076e-06  6.72457857e+02  2.19616513e+00  6.73195076e+02 
 9.51301076e-06  6.72481146e+02  2.18217899e+00  6.73218186e+02 
 9.51801076e-06  6.72504287e+02  2.16819222e+00  6.73241146e+02 
 9.52301076e-06  6.72527278e+02  2.15420480e+00  6.73263956e+02 
 9.52801076e-06  6.72550121e+02  2.14021676e+00  6.73286616e+02 
 9.53301076e-06  6.72572815e+02  2.12622808e+00  6.73309126e+02 
 9.53801076e-06  6.72595360e+02  2.11223879e+00  6.73331486e+02 
 9.54301076e-06  6.72617756e+02  2.09824887e+00  6.73353697e+02 
 9.54801076e-06  6.72640003e+02  2.08425834e+00  6.73375757e+02 
 9.55301076e-06  6.72662102e+02  2.07026720e+00  6.73397667e+02 
 9.55801076e-06  6.72684051e+02  2.05627546e+00  6.73419428e+02 
 9.56301076e-06  6.72705852e+02  2.04228311e+00  6.73441038e+02 
 9.56801076e-06  6.72727504e+02  2.02829016e+00  6.73462498e+02 
 9.57301076e-06  6.72749007e+02  2.01429662e+00  6.73483808e+02 
 9.57801076e-06  6.72770362e+02  2.00030249e+00  6.73504968e+02 
 9.58301076e-06  6.72791567e+02  1.98630777e+00  6.73525978e+02 
 9.58801076e-06  6.72812623e+02  1.97231247e+00  6.73546838e+02 
 9.59301076e-06  6.72833531e+02  1.95831660e+00  6.73567547e+02 
 9.59801076e-06  6.72854290e+02  1.94432015e+00  6.73588106e+02 
 9.60301076e-06  6.72874900e+02  1.93032313e+00  6.73608515e+02 
 9.60801076e-06  6.72895360e+02  1.91632555e+00  6.73628774e+02 
 9.61301076e-06  6.72915672e+02  1.90232740e+00  6.73648882e+02 
 9.61801076e-06  6.72935836e+02  1.88832871e+00  6.73668840e+02 
 9.62301076e-06  6.72955850e+02  1.87432945e+00  6.73688648e+02 
 9.62801076e-06  6.72975715e+02  1.86032965e+00  6.73708305e+02 
 9.63301076e-06  6.72995431e+02  1.84632931e+00  6.73727812e+02 
 9.63801076e-06  6.73014998e+02  1.83232842e+00  6.73747168e+02 
 9.64301076e-06  6.73034417e+02  1.81832700e+00  6.73766374e+02 
 9.64801076e-06  6.73053686e+02  1.80432505e+00  6.73785430e+02 
 9.65301076e-06  6.73072807e+02  1.79032258e+00  6.73804335e+02 
 9.65801076e-06  6.73091778e+02  1.77631957e+00  6.73823089e+02 
 9.66301076e-06  6.73110601e+02  1.76231605e+00  6.73841693e+02 
 9.66801076e-06  6.73129274e+02  1.74831202e+00  6.73860146e+02 
 9.67301076e-06  6.73147799e+02  1.73430747e+00  6.73878449e+02 
 9.67801076e-06  6.73166174e+02  1.72030242e+00  6.73896601e+02 
 9.68301076e-06  6.73184401e+02  1.70629687e+00  6.73914602e+02 
 9.68801076e-06  6.73202479e+02  1.69229082e+00  6.73932452e+02 
 9.69301076e-06  6.73220407e+02  1.67828427e+00  6.73950152e+02 
 9.69801076e-06  6.73238187e+02  1.66427724e+00  6.73967701e+02 
 9.70301076e-06  6.73255817e+02  1.65026972e+00  6.73985098e+02 
 9.70801076e-06  6.73273299e+02  1.63626171e+00  6.74002346e+02 
 9.71301076e-06  6.73290631e+02  1.62225324e+00  6.74019442e+02 
 9.71801076e-06  6.73307815e+02  1.60824428e+00  6.74036387e+02 
 9.72301076e-06  6.73324849e+02  1.59423486e+00  6.74053181e+02 
 9.72801076e-06  6.73341735e+02  1.58022498e+00  6.74069824e+02 
 9.73301076e-06  6.73358471e+02  1.56621464e+00  6.74086316e+02 
 9.73801076e-06  6.73375059e+02  1.55220383e+00  6.74102657e+02 
 9.74301076e-06  6.73391497e+02  1.53819258e+00  6.74118847e+02 
 9.74801076e-06  6.73407786e+02  1.52418088e+00  6.74134885e+02 
 9.75301076e-06  6.73423926e+02  1.51016874e+00  6.74150773e+02 
 9.75801076e-06  6.73439917e+02  1.49615616e+00  6.74166509e+02 
 9.76301076e-06  6.73455759e+02  1.48214314e+00  6.74182093e+02 
 9.76801076e-06  6.73471452e+02  1.46812969e+00  6.74197526e+02 
 9.77301076e-06  6.73486996e+02  1.45411581e+00  6.74212808e+02 
 9.77801076e-06  6.73502391e+02  1.44010152e+00  6.74227938e+02 
 9.78301076e-06  6.73517637e+02  1.42608680e+00  6.74242917e+02 
 9.78801076e-06  6.73532733e+02  1.41207167e+00  6.74257744e+02 
 9.79301076e-06  6.73547681e+02  1.39805613e+00  6.74272420e+02 
 9.79801076e-06  6.73562479e+02  1.38404019e+00  6.74286943e+02 
 9.80301076e-06  6.73577128e+02  1.37002384e+00  6.74301315e+02 
 9.80801076e-06  6.73591628e+02  1.35600710e+00  6.74315536e+02 
 9.81301076e-06  6.73605980e+02  1.34198996e+00  6.74329604e+02 
 9.81801076e-06  6.73620181e+02  1.32797244e+00  6.74343520e+02 
 9.82301076e-06  6.73634234e+02  1.31395453e+00  6.74357284e+02 
 9.82801076e-06  6.73648138e+02  1.29993624e+00  6.74370897e+02 
 9.83301076e-06  6.73661892e+02  1.28591757e+00  6.74384357e+02 
 9.83801076e-06  6.73675498e+02  1.27189854e+00  6.74397665e+02 
 9.84301076e-06  6.73688954e+02  1.25787913e+00  6.74410820e+02 
 9.84801076e-06  6.73702261e+02  1.24385936e+00  6.74423823e+02 
 9.85301076e-06  6.73715419e+02  1.22983923e+00  6.74436674e+02 
 9.85801076e-06  6.73728428e+02  1.21581875e+00  6.74449372e+02 
 9.86301076e-06  6.73741288e+02  1.20179792e+00  6.74461918e+02 
 9.86801076e-06  6.73753998e+02  1.18777674e+00  6.74474311e+02 
 9.87301076e-06  6.73766560e+02  1.17375522e+00  6.74486551e+02 
 9.87801076e-06  6.73778972e+02  1.15973336e+00  6.74498638e+02 
 9.88301076e-06  6.73791235e+02  1.14571117e+00  6.74510573e+02 
 9.88801076e-06  6.73803349e+02  1.13168865e+00  6.74522354e+02 
 9.89301076e-06  6.73815313e+02  1.11766580e+00  6.74533982e+02 
 9.89801076e-06  6.73827129e+02  1.10364263e+00  6.74545457e+02 
 9.90301076e-06  6.73838795e+02  1.08961915e+00  6.74556779e+02 
 9.90801076e-06  6.73850312e+02  1.07559535e+00  6.74567947e+02 
 9.91301076e-06  6.73861680e+02  1.06157124e+00  6.74578961e+02 
 9.91801076e-06  6.73872899e+02  1.04754683e+00  6.74589822e+02 
 9.92301076e-06  6.73883968e+02  1.03352213e+00  6.74600529e+02 
 9.92801076e-06  6.73894888e+02  1.01949712e+00  6.74611082e+02 
 9.93301076e-06  6.73905660e+02  1.00547183e+00  6.74621480e+02 
 9.93801076e-06  6.73916282e+02  9.91446245e-01  6.74631725e+02 
 9.94301076e-06  6.73926754e+02  9.77420381e-01  6.74641815e+02 
 9.94801076e-06  6.73937078e+02  9.63394239e-01  6.74651751e+02 
 9.95301076e-06  6.73947252e+02  9.49367823e-01  6.74661532e+02 
 9.95801076e-06  6.73957277e+02  9.35341137e-01  6.74671158e+02 
 9.96301076e-06  6.73967153e+02  9.21314187e-01  6.74680629e+02 
 9.96801076e-06  6.73976879e+02  9.07286975e-01  6.74689944e+02 
 9.97301076e-06  6.73986457e+02  8.93259507e-01  6.74699105e+02 
 9.97801076e-06  6.73995885e+02  8.79231786e-01  6.74708109e+02 
 9.98301076e-06  6.74005164e+02  8.65203818e-01  6.74716958e+02 
 9.98801076e-06  6.74014294e+02  8.51175606e-01  6.74725651e+02 
 9.99301076e-06  6.74023274e+02  8.37147154e-01  6.74734188e+02 
 9.99801076e-06  6.74032105e+02  8.23118468e-01  6.74742568e+02 
 1.00030108e-05  6.74040787e+02  8.09089551e-01  6.74750791e+02 
 1.00080108e-05  6.74049320e+02  7.95060407e-01  6.74758857e+02 
 1.00130108e-05  6.74057703e+02  7.81031042e-01  6.74766766e+02 
 1.00180108e-05  6.74065938e+02  7.67001460e-01  6.74774518e+02 
 1.00230108e-05  6.74074022e+02  7.52971664e-01  6.74782111e+02 
 1.00280108e-05  6.74081958e+02  7.38941659e-01  6.74789546e+02 
 1.00330108e-05  6.74089745e+02  7.24911451e-01  6.74796823e+02 
 1.00380108e-05  6.74097382e+02  7.10881042e-01  6.74803940e+02 
 1.00430108e-05  6.74104870e+02  6.96850438e-01  6.74810899e+02 
 1.00480108e-05  6.74112208e+02  6.82819642e-01  6.74817697e+02 
 1.00530108e-05  6.74119398e+02  6.68788660e-01  6.74824336e+02 
 1.00580108e-05  6.74126438e+02  6.54757496e-01  6.74830813e+02 
 1.00630108e-05  6.74133329e+02  6.40726154e-01  6.74837130e+02 
 1.00680108e-05  6.74140070e+02  6.26694639e-01  6.74843285e+02 
 1.00730108e-05  6.74146663e+02  6.12662956e-01  6.74849277e+02 
 1.00780108e-05  6.74153106e+02  5.98631108e-01  6.74855107e+02 
 1.00830108e-05  6.74159400e+02  5.84599100e-01  6.74860773e+02 
 1.00880108e-05  6.74165544e+02  5.70566938e-01  6.74866275e+02 
 1.00930108e-05  6.74171539e+02  5.56534624e-01  6.74871613e+02 
 1.00980108e-05  6.74177385e+02  5.42502165e-01  6.74876784e+02 
 1.01030108e-05  6.74183082e+02  5.28469565e-01  6.74881789e+02 
 1.01080108e-05  6.74188629e+02  5.14436828e-01  6.74886626e+02 
 1.01130108e-05  6.74194027e+02  5.00403958e-01  6.74891295e+02 
 1.01180108e-05  6.74199276e+02  4.86370962e-01  6.74895794e+02 
 1.01230108e-05  6.74204376e+02  4.72337843e-01  6.74900122e+02 
 1.01280108e-05  6.74209326e+02  4.58304606e-01  6.74904278e+02 
 1.01330108e-05  6.74214127e+02  4.44271256e-01  6.74908261e+02 
 1.01380108e-05  6.74218779e+02  4.30237798e-01  6.74912068e+02 
 1.01430108e-05  6.74223281e+02  4.16204236e-01  6.74915699e+02 
 1.01480108e-05  6.74227634e+02  4.02170577e-01  6.74919151e+02 
 1.01530108e-05  6.74231838e+02  3.88136823e-01  6.74922422e+02 
 1.01580108e-05  6.74235892e+02  3.74102982e-01  6.74925510e+02 
 1.01630108e-05  6.74239797e+02  3.60069057e-01  6.74928412e+02 
 1.01680108e-05  6.74243553e+02  3.46035055e-01  6.74931125e+02 
 1.01730108e-05  6.74247160e+02  3.32000979e-01  6.74933647e+02 
 1.01780108e-05  6.74250617e+02  3.17966837e-01  6.74935973e+02 
 1.01830108e-05  6.74253925e+02  3.03932632e-01  6.74938100e+02 
 1.01880108e-05  6.74257084e+02  2.89898372e-01  6.74940022e+02 
 1.01930108e-05  6.74260093e+02  2.75864061e-01  6.74941733e+02 
 1.01980108e-05  6.74262953e+02  2.61829705e-01  6.74943229e+02 
 1.02030108e-05  6.74265664e+02  2.47795311e-01  6.74944501e+02 
 1.02080108e-05  6.74268225e+02  2.33760885e-01  6.74945540e+02 
 1.02130108e-05  6.74270638e+02  2.19726434e-01  6.74946337e+02 
 1.02179572e-05  6.74272877e+02  2.05842291e-01  6.74946875e+02 
 1.02224967e-05  6.74274804e+02  1.93100418e-01  6.74947136e+02 
 1.02268011e-05  6.74276517e+02  1.81018483e-01  6.74947166e+02 
 1.02308278e-05  6.74278019e+02  1.69715872e-01  6.74946989e+02 
 1.02345966e-05  6.74279338e+02  1.59137224e-01  6.74946633e+02 
 1.02381313e-05  6.74280497e+02  1.49215597e-01  6.74946118e+02 
 1.02414427e-05  6.74281516e+02  1.39921027e-01  6.74945464e+02 
 1.02445457e-05  6.74282411e+02  1.31211193e-01  6.74944688e+02 
 1.02474540e-05  6.74283197e+02  1.23047891e-01  6.74943805e+02 
 1.02501796e-05  6.74283889e+02  1.15397472e-01  6.74942829e+02 
 1.02527342e-05  6.74284497e+02  1.08227083e-01  6.74941770e+02 
 1.02551286e-05  6.74285031e+02  1.01506256e-01  6.74940640e+02 
 1.02573730e-05  6.74285500e+02  9.52066454e-02  6.74939447e+02 
 1.02594769e-05  6.74285913e+02  8.93014364e-02  6.74938198e+02 
 1.02614490e-05  6.74286277e+02  8.37658669e-02  6.74936901e+02 
 1.02632979e-05  6.74286596e+02  7.85763852e-02  6.74935561e+02 
 1.02650312e-05  6.74286877e+02  7.37112063e-02  6.74934185e+02 
 1.02666563e-05  6.74287124e+02  6.91498538e-02  6.74932776e+02 
 1.02681800e-05  6.74287341e+02  6.48731120e-02  6.74931338e+02 
 1.02696087e-05  6.74287532e+02  6.08630460e-02  6.74929876e+02 
 1.02709484e-05  6.74287700e+02  5.71028152e-02  6.74928392e+02 
 1.02722047e-05  6.74287848e+02  5.35766856e-02  6.74926889e+02 
 1.02733828e-05  6.74287978e+02  5.02699351e-02  6.74925370e+02 
 1.02744877e-05  6.74288093e+02  4.71686896e-02  6.74923836e+02 
 1.02755240e-05  6.74288193e+02  4.42600631e-02  6.74922289e+02 
 1.02764960e-05  6.74288282e+02  4.15319032e-02  6.74920731e+02 
 1.02774078e-05  6.74288360e+02  3.89728701e-02  6.74919164e+02 
 1.02782630e-05  6.74288429e+02  3.65723693e-02  6.74917589e+02 
 1.02790654e-05  6.74288490e+02  3.43203559e-02  6.74916006e+02 
 1.02798182e-05  6.74288543e+02  3.22075585e-02  6.74914418e+02 
 1.02805244e-05  6.74288590e+02  3.02252473e-02  6.74912823e+02 
 1.02811872e-05  6.74288631e+02  2.83651361e-02  6.74911224e+02 
 1.02818091e-05  6.74288667e+02  2.66196804e-02  6.74909621e+02 
 1.02823927e-05  6.74288699e+02  2.49815681e-02  6.74908014e+02 
 1.02829405e-05  6.74288728e+02  2.34441225e-02  6.74906404e+02 
 1.02834547e-05  6.74288753e+02  2.20010243e-02  6.74904792e+02 
 1.02839374e-05  6.74288774e+02  2.06462881e-02  6.74903177e+02 
 1.02843905e-05  6.74288794e+02  1.93744363e-02  6.74901559e+02 
 1.02848160e-05  6.74288811e+02  1.81802363e-02  6.74899940e+02 
 1.02852156e-05  6.74288826e+02  1.70587840e-02  6.74898319e+02 
 1.02855908e-05  6.74288839e+02  1.60055340e-02  6.74896696e+02 
 1.02859433e-05  6.74288851e+02  1.50161955e-02  6.74895071e+02 
 1.02862745e-05  6.74288861e+02  1.40867072e-02  6.74893445e+02 
 1.02865857e-05  6.74288870e+02  1.32133414e-02  6.74891817e+02 
