 time            v(drv)          v(qol)          v(qoh)          v(qrl)          v(qrh)          v(col)          v(coh)         
 1.79647600e-04  0.00000000e+00  6.93963099e-01  9.17409315e-01  0.00000000e+00  0.00000000e+00  7.63359409e+00  1.00915025e+01 
 1.80647600e-04  0.00000000e+00  6.89127119e-01  9.12516465e-01  0.00000000e+00  0.00000000e+00  7.58039831e+00  1.00376811e+01 
 1.81647600e-04  0.00000000e+00  6.84324840e-01  9.07649711e-01  0.00000000e+00  0.00000000e+00  7.52757324e+00  9.98414682e+00 
 1.82647600e-04  0.00000000e+00  6.79556026e-01  9.02808912e-01  0.00000000e+00  0.00000000e+00  7.47511628e+00  9.93089804e+00 
 1.83647600e-04  0.00000000e+00  6.74820444e-01  8.97993931e-01  0.00000000e+00  0.00000000e+00  7.42302488e+00  9.87793325e+00 
 1.84647600e-04  0.00000000e+00  6.70117862e-01  8.93204630e-01  0.00000000e+00  0.00000000e+00  7.37129648e+00  9.82525094e+00 
 1.85647600e-04  0.00000000e+00  6.65448051e-01  8.88440872e-01  0.00000000e+00  0.00000000e+00  7.31992856e+00  9.77284960e+00 
 1.86647600e-04  0.00000000e+00  6.60810783e-01  8.83702521e-01  0.00000000e+00  0.00000000e+00  7.26891861e+00  9.72072773e+00 
 1.87647600e-04  0.00000000e+00  6.56205829e-01  8.78989441e-01  0.00000000e+00  0.00000000e+00  7.21826412e+00  9.66888385e+00 
 1.88647600e-04  0.00000000e+00  6.51632966e-01  8.74301497e-01  0.00000000e+00  0.00000000e+00  7.16796263e+00  9.61731647e+00 
 1.89647600e-04  0.00000000e+00  6.47091970e-01  8.69638556e-01  0.00000000e+00  0.00000000e+00  7.11801167e+00  9.56602412e+00 
 1.90647600e-04  0.00000000e+00  6.42582618e-01  8.65000484e-01  0.00000000e+00  0.00000000e+00  7.06840880e+00  9.51500532e+00 
 1.91647600e-04  0.00000000e+00  6.38104691e-01  8.60387148e-01  0.00000000e+00  0.00000000e+00  7.01915160e+00  9.46425863e+00 
 1.92647600e-04  0.00000000e+00  6.33657968e-01  8.55798416e-01  0.00000000e+00  0.00000000e+00  6.97023765e+00  9.41378258e+00 
 1.93647600e-04  0.00000000e+00  6.29242233e-01  8.51234158e-01  0.00000000e+00  0.00000000e+00  6.92166457e+00  9.36357574e+00 
 1.94647600e-04  0.00000000e+00  6.24857270e-01  8.46694243e-01  0.00000000e+00  0.00000000e+00  6.87342997e+00  9.31363667e+00 
 1.95647600e-04  0.00000000e+00  6.20502864e-01  8.42178540e-01  0.00000000e+00  0.00000000e+00  6.82553150e+00  9.26396394e+00 
 1.96647600e-04  0.00000000e+00  6.16178802e-01  8.37686921e-01  0.00000000e+00  0.00000000e+00  6.77796682e+00  9.21455613e+00 
 1.97647600e-04  0.00000000e+00  6.11884873e-01  8.33219258e-01  0.00000000e+00  0.00000000e+00  6.73073361e+00  9.16541183e+00 
 1.98647600e-04  0.00000000e+00  6.07620867e-01  8.28775421e-01  0.00000000e+00  0.00000000e+00  6.68382954e+00  9.11652964e+00 
 1.99647600e-04  0.00000000e+00  6.03386575e-01  8.24355286e-01  0.00000000e+00  0.00000000e+00  6.63725233e+00  9.06790815e+00 
 2.00647600e-04  0.00000000e+00  5.99181791e-01  8.19958724e-01  0.00000000e+00  0.00000000e+00  6.59099970e+00  9.01954597e+00 
 2.01647600e-04  0.00000000e+00  5.95006308e-01  8.15585611e-01  0.00000000e+00  0.00000000e+00  6.54506939e+00  8.97144172e+00 
 2.02647600e-04  0.00000000e+00  5.90859923e-01  8.11235821e-01  0.00000000e+00  0.00000000e+00  6.49945915e+00  8.92359403e+00 
 2.03647600e-04  0.00000000e+00  5.86742432e-01  8.06909230e-01  0.00000000e+00  0.00000000e+00  6.45416675e+00  8.87600153e+00 
 2.04647600e-04  0.00000000e+00  5.82653634e-01  8.02605714e-01  0.00000000e+00  0.00000000e+00  6.40918998e+00  8.82866286e+00 
 2.05647600e-04  0.00000000e+00  5.78593330e-01  7.98325151e-01  0.00000000e+00  0.00000000e+00  6.36452663e+00  8.78157666e+00 
 2.06647600e-04  0.00000000e+00  5.74561321e-01  7.94067416e-01  0.00000000e+00  0.00000000e+00  6.32017453e+00  8.73474158e+00 
 2.07647600e-04  0.00000000e+00  5.70557409e-01  7.89832390e-01  0.00000000e+00  0.00000000e+00  6.27613150e+00  8.68815629e+00 
 2.08647600e-04  0.00000000e+00  5.66581400e-01  7.85619951e-01  0.00000000e+00  0.00000000e+00  6.23239540e+00  8.64181946e+00 
 2.09647600e-04  0.00000000e+00  5.62633097e-01  7.81429978e-01  0.00000000e+00  0.00000000e+00  6.18896407e+00  8.59572975e+00 
 2.10647600e-04  0.00000000e+00  5.58712309e-01  7.77262351e-01  0.00000000e+00  0.00000000e+00  6.14583540e+00  8.54988586e+00 
 2.11647600e-04  0.00000000e+00  5.54818843e-01  7.73116952e-01  0.00000000e+00  0.00000000e+00  6.10300728e+00  8.50428647e+00 
 2.12647600e-04  0.00000000e+00  5.50952510e-01  7.68993662e-01  0.00000000e+00  0.00000000e+00  6.06047761e+00  8.45893028e+00 
 2.13647600e-04  0.00000000e+00  5.47113120e-01  7.64892362e-01  0.00000000e+00  0.00000000e+00  6.01824432e+00  8.41381598e+00 
 2.14647600e-04  0.00000000e+00  5.43300485e-01  7.60812936e-01  0.00000000e+00  0.00000000e+00  5.97630533e+00  8.36894230e+00 
 2.15647600e-04  0.00000000e+00  5.39514419e-01  7.56755267e-01  0.00000000e+00  0.00000000e+00  5.93465861e+00  8.32430794e+00 
 2.16647600e-04  0.00000000e+00  5.35754736e-01  7.52719239e-01  0.00000000e+00  0.00000000e+00  5.89330210e+00  8.27991163e+00 
 2.17647600e-04  0.00000000e+00  5.32021254e-01  7.48704736e-01  0.00000000e+00  0.00000000e+00  5.85223379e+00  8.23575210e+00 
 2.18647600e-04  0.00000000e+00  5.28313789e-01  7.44711644e-01  0.00000000e+00  0.00000000e+00  5.81145168e+00  8.19182809e+00 
 2.19647600e-04  0.00000000e+00  5.24632159e-01  7.40739849e-01  0.00000000e+00  0.00000000e+00  5.77095375e+00  8.14813834e+00 
 2.20647600e-04  0.00000000e+00  5.20976186e-01  7.36789236e-01  0.00000000e+00  0.00000000e+00  5.73073805e+00  8.10468160e+00 
 2.21647600e-04  0.00000000e+00  5.17345690e-01  7.32859694e-01  0.00000000e+00  0.00000000e+00  5.69080259e+00  8.06145663e+00 
 2.22647600e-04  0.00000000e+00  5.13740494e-01  7.28951109e-01  0.00000000e+00  0.00000000e+00  5.65114543e+00  8.01846220e+00 
 2.23647600e-04  0.00000000e+00  5.10160421e-01  7.25063370e-01  0.00000000e+00  0.00000000e+00  5.61176463e+00  7.97569707e+00 
 2.24647600e-04  0.00000000e+00  5.06605296e-01  7.21196365e-01  0.00000000e+00  0.00000000e+00  5.57265825e+00  7.93316001e+00 
 2.25647600e-04  0.00000000e+00  5.03074945e-01  7.17349984e-01  0.00000000e+00  0.00000000e+00  5.53382440e+00  7.89084983e+00 
 2.26647600e-04  0.00000000e+00  4.99569196e-01  7.13524118e-01  0.00000000e+00  0.00000000e+00  5.49526116e+00  7.84876530e+00 
 2.27647600e-04  0.00000000e+00  4.96087878e-01  7.09718656e-01  0.00000000e+00  0.00000000e+00  5.45696666e+00  7.80690521e+00 
 2.28647600e-04  0.00000000e+00  4.92630820e-01  7.05933490e-01  0.00000000e+00  0.00000000e+00  5.41893902e+00  7.76526839e+00 
 2.29647600e-04  0.00000000e+00  4.89197852e-01  7.02168511e-01  0.00000000e+00  0.00000000e+00  5.38117637e+00  7.72385362e+00 
 2.30647600e-04  0.00000000e+00  4.85788808e-01  6.98423612e-01  0.00000000e+00  0.00000000e+00  5.34367689e+00  7.68265974e+00 
 2.31647600e-04  0.00000000e+00  4.82403520e-01  6.94698686e-01  0.00000000e+00  0.00000000e+00  5.30643872e+00  7.64168555e+00 
 2.32647600e-04  0.00000000e+00  4.79041823e-01  6.90993627e-01  0.00000000e+00  0.00000000e+00  5.26946005e+00  7.60092989e+00 
 2.33647600e-04  0.00000000e+00  4.75703553e-01  6.87308327e-01  0.00000000e+00  0.00000000e+00  5.23273908e+00  7.56039160e+00 
 2.34647600e-04  0.00000000e+00  4.72388545e-01  6.83642683e-01  0.00000000e+00  0.00000000e+00  5.19627400e+00  7.52006951e+00 
 2.35647600e-04  0.00000000e+00  4.69096639e-01  6.79996589e-01  0.00000000e+00  0.00000000e+00  5.16006303e+00  7.47996248e+00 
 2.36647600e-04  0.00000000e+00  4.65827673e-01  6.76369940e-01  0.00000000e+00  0.00000000e+00  5.12410440e+00  7.44006934e+00 
 2.37647600e-04  0.00000000e+00  4.62581487e-01  6.72762634e-01  0.00000000e+00  0.00000000e+00  5.08839636e+00  7.40038897e+00 
 2.38647600e-04  0.00000000e+00  4.59357923e-01  6.69174566e-01  0.00000000e+00  0.00000000e+00  5.05293715e+00  7.36092023e+00 
 2.39647600e-04  0.00000000e+00  4.56156822e-01  6.65605635e-01  0.00000000e+00  0.00000000e+00  5.01772504e+00  7.32166199e+00 
 2.40647600e-04  0.00000000e+00  4.52978029e-01  6.62055739e-01  0.00000000e+00  0.00000000e+00  4.98275832e+00  7.28261313e+00 
 2.41647600e-04  0.00000000e+00  4.49821388e-01  6.58524775e-01  0.00000000e+00  0.00000000e+00  4.94803526e+00  7.24377252e+00 
 2.42647600e-04  0.00000000e+00  4.46686744e-01  6.55012643e-01  0.00000000e+00  0.00000000e+00  4.91355418e+00  7.20513907e+00 
 2.43647600e-04  0.00000000e+00  4.43573944e-01  6.51519242e-01  0.00000000e+00  0.00000000e+00  4.87931339e+00  7.16671166e+00 
 2.44647600e-04  0.00000000e+00  4.40482837e-01  6.48044473e-01  0.00000000e+00  0.00000000e+00  4.84531120e+00  7.12848920e+00 
 2.45647600e-04  0.00000000e+00  4.37413270e-01  6.44588235e-01  0.00000000e+00  0.00000000e+00  4.81154597e+00  7.09047059e+00 
 2.46647600e-04  0.00000000e+00  4.34365094e-01  6.41150431e-01  0.00000000e+00  0.00000000e+00  4.77801603e+00  7.05265475e+00 
 2.47647600e-04  0.00000000e+00  4.31338159e-01  6.37730962e-01  0.00000000e+00  0.00000000e+00  4.74471975e+00  7.01504059e+00 
 2.48647600e-04  0.00000000e+00  4.28332318e-01  6.34329731e-01  0.00000000e+00  0.00000000e+00  4.71165550e+00  6.97762704e+00 
 2.49647600e-04  0.00000000e+00  4.25347424e-01  6.30946639e-01  0.00000000e+00  0.00000000e+00  4.67882167e+00  6.94041303e+00 
 2.50647600e-04  0.00000000e+00  4.22383331e-01  6.27581590e-01  0.00000000e+00  0.00000000e+00  4.64621664e+00  6.90339749e+00 
 2.51647600e-04  0.00000000e+00  4.19439893e-01  6.24234488e-01  0.00000000e+00  0.00000000e+00  4.61383882e+00  6.86657937e+00 
 2.52647600e-04  0.00000000e+00  4.16516967e-01  6.20905238e-01  0.00000000e+00  0.00000000e+00  4.58168663e+00  6.82995761e+00 
 2.53647600e-04  0.00000000e+00  4.13614409e-01  6.17593743e-01  0.00000000e+00  0.00000000e+00  4.54975850e+00  6.79353117e+00 
 2.54647600e-04  0.00000000e+00  4.10732079e-01  6.14299910e-01  0.00000000e+00  0.00000000e+00  4.51805287e+00  6.75729901e+00 
 2.55647600e-04  0.00000000e+00  4.07869835e-01  6.11023644e-01  0.00000000e+00  0.00000000e+00  4.48656818e+00  6.72126008e+00 
 2.56647600e-04  0.00000000e+00  4.05027536e-01  6.07764851e-01  0.00000000e+00  0.00000000e+00  4.45530290e+00  6.68541336e+00 
 2.57647600e-04  0.00000000e+00  4.02205045e-01  6.04523438e-01  0.00000000e+00  0.00000000e+00  4.42425549e+00  6.64975782e+00 
 2.58647600e-04  0.00000000e+00  3.99402222e-01  6.01299313e-01  0.00000000e+00  0.00000000e+00  4.39342444e+00  6.61429245e+00 
 2.59647600e-04  0.00000000e+00  3.96618931e-01  5.98092384e-01  0.00000000e+00  0.00000000e+00  4.36280824e+00  6.57901622e+00 
 2.60647600e-04  0.00000000e+00  3.93855036e-01  5.94902558e-01  0.00000000e+00  0.00000000e+00  4.33240540e+00  6.54392813e+00 
 2.61647600e-04  0.00000000e+00  3.91110402e-01  5.91729744e-01  0.00000000e+00  0.00000000e+00  4.30221442e+00  6.50902718e+00 
 2.62647600e-04  0.00000000e+00  3.88384894e-01  5.88573852e-01  0.00000000e+00  0.00000000e+00  4.27223383e+00  6.47431237e+00 
 2.63647600e-04  0.00000000e+00  3.85678379e-01  5.85434791e-01  0.00000000e+00  0.00000000e+00  4.24246217e+00  6.43978271e+00 
 2.64647600e-04  0.00000000e+00  3.82990725e-01  5.82312472e-01  0.00000000e+00  0.00000000e+00  4.21289797e+00  6.40543720e+00 
 2.65647600e-04  0.00000000e+00  3.80321800e-01  5.79206806e-01  0.00000000e+00  0.00000000e+00  4.18353980e+00  6.37127487e+00 
 2.66647600e-04  0.00000000e+00  3.77671474e-01  5.76117703e-01  0.00000000e+00  0.00000000e+00  4.15438621e+00  6.33729473e+00 
 2.67647600e-04  0.00000000e+00  3.75039617e-01  5.73045075e-01  0.00000000e+00  0.00000000e+00  4.12543578e+00  6.30349583e+00 
 2.68647600e-04  0.00000000e+00  3.72426100e-01  5.69988835e-01  0.00000000e+00  0.00000000e+00  4.09668710e+00  6.26987718e+00 
 2.69647600e-04  0.00000000e+00  3.69830796e-01  5.66948894e-01  0.00000000e+00  0.00000000e+00  4.06813876e+00  6.23643784e+00 
 2.70647600e-04  0.00000000e+00  3.67253578e-01  5.63925167e-01  0.00000000e+00  0.00000000e+00  4.03978936e+00  6.20317684e+00 
 2.71647600e-04  0.00000000e+00  3.64694320e-01  5.60917566e-01  0.00000000e+00  0.00000000e+00  4.01163752e+00  6.17009323e+00 
 2.72647600e-04  0.00000000e+00  3.62152896e-01  5.57926006e-01  0.00000000e+00  0.00000000e+00  3.98368186e+00  6.13718606e+00 
 2.73647600e-04  0.00000000e+00  3.59629182e-01  5.54950400e-01  0.00000000e+00  0.00000000e+00  3.95592101e+00  6.10445440e+00 
 2.74647600e-04  0.00000000e+00  3.57123056e-01  5.51990665e-01  0.00000000e+00  0.00000000e+00  3.92835361e+00  6.07189731e+00 
 2.75647600e-04  0.00000000e+00  3.54634393e-01  5.49046715e-01  0.00000000e+00  0.00000000e+00  3.90097833e+00  6.03951386e+00 
 2.76647600e-04  0.00000000e+00  3.52163074e-01  5.46118466e-01  0.00000000e+00  0.00000000e+00  3.87379381e+00  6.00730312e+00 
 2.77647600e-04  0.00000000e+00  3.49708975e-01  5.43205834e-01  0.00000000e+00  0.00000000e+00  3.84679873e+00  5.97526417e+00 
 2.78647600e-04  0.00000000e+00  3.47271979e-01  5.40308736e-01  0.00000000e+00  0.00000000e+00  3.81999177e+00  5.94339610e+00 
 2.79647600e-04  0.00000000e+00  3.44851965e-01  5.37427089e-01  0.00000000e+00  0.00000000e+00  3.79337162e+00  5.91169798e+00 
 2.80647600e-04  0.00000000e+00  3.42448816e-01  5.34560812e-01  0.00000000e+00  0.00000000e+00  3.76693697e+00  5.88016893e+00 
 2.81647600e-04  0.00000000e+00  3.40062413e-01  5.31709821e-01  0.00000000e+00  0.00000000e+00  3.74068654e+00  5.84880803e+00 
 2.82647600e-04  0.00000000e+00  3.37692640e-01  5.28874035e-01  0.00000000e+00  0.00000000e+00  3.71461904e+00  5.81761438e+00 
 2.83647600e-04  0.00000000e+00  3.35339381e-01  5.26053373e-01  0.00000000e+00  0.00000000e+00  3.68873319e+00  5.78658711e+00 
 2.84647600e-04  0.00000000e+00  3.33002521e-01  5.23247755e-01  0.00000000e+00  0.00000000e+00  3.66302773e+00  5.75572531e+00 
 2.85647600e-04  0.00000000e+00  3.30681946e-01  5.20457101e-01  0.00000000e+00  0.00000000e+00  3.63750141e+00  5.72502811e+00 
 2.86647600e-04  0.00000000e+00  3.28377542e-01  5.17681329e-01  0.00000000e+00  0.00000000e+00  3.61215297e+00  5.69449462e+00 
 2.87647600e-04  0.00000000e+00  3.26089197e-01  5.14920362e-01  0.00000000e+00  0.00000000e+00  3.58698117e+00  5.66412399e+00 
 2.88647600e-04  0.00000000e+00  3.23816799e-01  5.12174120e-01  0.00000000e+00  0.00000000e+00  3.56198478e+00  5.63391532e+00 
 2.89647600e-04  0.00000000e+00  3.21560236e-01  5.09442525e-01  0.00000000e+00  0.00000000e+00  3.53716259e+00  5.60386778e+00 
 2.90647600e-04  0.00000000e+00  3.19319398e-01  5.06725498e-01  0.00000000e+00  0.00000000e+00  3.51251337e+00  5.57398048e+00 
 2.91647600e-04  0.00000000e+00  3.17094175e-01  5.04022962e-01  0.00000000e+00  0.00000000e+00  3.48803593e+00  5.54425259e+00 
 2.92647600e-04  0.00000000e+00  3.14884460e-01  5.01334840e-01  0.00000000e+00  0.00000000e+00  3.46372906e+00  5.51468324e+00 
 2.93647600e-04  0.00000000e+00  3.12690143e-01  4.98661054e-01  0.00000000e+00  0.00000000e+00  3.43959157e+00  5.48527159e+00 
 2.94647600e-04  0.00000000e+00  3.10511118e-01  4.96001528e-01  0.00000000e+00  0.00000000e+00  3.41562229e+00  5.45601681e+00 
 2.95647600e-04  0.00000000e+00  3.08347277e-01  4.93356187e-01  0.00000000e+00  0.00000000e+00  3.39182005e+00  5.42691806e+00 
 2.96647600e-04  0.00000000e+00  3.06198516e-01  4.90724954e-01  0.00000000e+00  0.00000000e+00  3.36818367e+00  5.39797449e+00 
 2.97647600e-04  0.00000000e+00  3.04064728e-01  4.88107754e-01  0.00000000e+00  0.00000000e+00  3.34471201e+00  5.36918530e+00 
 2.98647600e-04  0.00000000e+00  3.01945810e-01  4.85504513e-01  0.00000000e+00  0.00000000e+00  3.32140391e+00  5.34054964e+00 
 2.99647600e-04  0.00000000e+00  2.99841658e-01  4.82915155e-01  0.00000000e+00  0.00000000e+00  3.29825824e+00  5.31206671e+00 
 3.00647600e-04  0.00000000e+00  2.97752169e-01  4.80339608e-01  0.00000000e+00  0.00000000e+00  3.27527386e+00  5.28373569e+00 
 3.01647600e-04  0.00000000e+00  2.95677241e-01  4.77777797e-01  0.00000000e+00  0.00000000e+00  3.25244965e+00  5.25555576e+00 
 3.02647600e-04  0.00000000e+00  2.93616773e-01  4.75229648e-01  0.00000000e+00  0.00000000e+00  3.22978450e+00  5.22752613e+00 
 3.03647600e-04  0.00000000e+00  2.91570663e-01  4.72695090e-01  0.00000000e+00  0.00000000e+00  3.20727729e+00  5.19964599e+00 
 3.04647600e-04  0.00000000e+00  2.89538811e-01  4.70174050e-01  0.00000000e+00  0.00000000e+00  3.18492693e+00  5.17191455e+00 
 3.05647600e-04  0.00000000e+00  2.87521119e-01  4.67666455e-01  0.00000000e+00  0.00000000e+00  3.16273231e+00  5.14433100e+00 
 3.06647600e-04  0.00000000e+00  2.85517488e-01  4.65172234e-01  0.00000000e+00  0.00000000e+00  3.14069237e+00  5.11689457e+00 
 3.07647600e-04  0.00000000e+00  2.83527819e-01  4.62691315e-01  0.00000000e+00  0.00000000e+00  3.11880601e+00  5.08960447e+00 
 3.08647600e-04  0.00000000e+00  2.81552015e-01  4.60223628e-01  0.00000000e+00  0.00000000e+00  3.09707217e+00  5.06245991e+00 
 3.09647600e-04  0.00000000e+00  2.79589980e-01  4.57769102e-01  0.00000000e+00  0.00000000e+00  3.07548978e+00  5.03546012e+00 
 3.10647600e-04  0.00000000e+00  2.77641618e-01  4.55327667e-01  0.00000000e+00  0.00000000e+00  3.05405780e+00  5.00860434e+00 
 3.11647600e-04  0.00000000e+00  2.75706833e-01  4.52899253e-01  0.00000000e+00  0.00000000e+00  3.03277517e+00  4.98189178e+00 
 3.12647600e-04  0.00000000e+00  2.73785531e-01  4.50483790e-01  0.00000000e+00  0.00000000e+00  3.01164085e+00  4.95532169e+00 
 3.13647600e-04  0.00000000e+00  2.71877618e-01  4.48081210e-01  0.00000000e+00  0.00000000e+00  2.99065380e+00  4.92889331e+00 
 3.14647600e-04  0.00000000e+00  2.69983001e-01  4.45691443e-01  0.00000000e+00  0.00000000e+00  2.96981301e+00  4.90260588e+00 
 3.15647600e-04  0.00000000e+00  2.68101586e-01  4.43314422e-01  0.00000000e+00  0.00000000e+00  2.94911745e+00  4.87645865e+00 
 3.16647600e-04  0.00000000e+00  2.66233282e-01  4.40950079e-01  0.00000000e+00  0.00000000e+00  2.92856611e+00  4.85045087e+00 
 3.17647600e-04  0.00000000e+00  2.64377998e-01  4.38598345e-01  0.00000000e+00  0.00000000e+00  2.90815798e+00  4.82458180e+00 
 3.18647600e-04  0.00000000e+00  2.62535643e-01  4.36259154e-01  0.00000000e+00  0.00000000e+00  2.88789207e+00  4.79885069e+00 
 3.19647600e-04  0.00000000e+00  2.60706126e-01  4.33932438e-01  0.00000000e+00  0.00000000e+00  2.86776739e+00  4.77325682e+00 
 3.20647600e-04  0.00000000e+00  2.58889359e-01  4.31618132e-01  0.00000000e+00  0.00000000e+00  2.84778295e+00  4.74779945e+00 
 3.21647600e-04  0.00000000e+00  2.57085252e-01  4.29316169e-01  0.00000000e+00  0.00000000e+00  2.82793777e+00  4.72247786e+00 
 3.22647600e-04  0.00000000e+00  2.55293717e-01  4.27026482e-01  0.00000000e+00  0.00000000e+00  2.80823088e+00  4.69729131e+00 
 3.23647600e-04  0.00000000e+00  2.53514666e-01  4.24749008e-01  0.00000000e+00  0.00000000e+00  2.78866133e+00  4.67223909e+00 
 3.24647600e-04  0.00000000e+00  2.51748014e-01  4.22483680e-01  0.00000000e+00  0.00000000e+00  2.76922815e+00  4.64732048e+00 
 3.25647600e-04  0.00000000e+00  2.49993672e-01  4.20230434e-01  0.00000000e+00  0.00000000e+00  2.74993039e+00  4.62253477e+00 
 3.26647600e-04  0.00000000e+00  2.48251556e-01  4.17989205e-01  0.00000000e+00  0.00000000e+00  2.73076712e+00  4.59788125e+00 
 3.27647600e-04  0.00000000e+00  2.46521580e-01  4.15759929e-01  0.00000000e+00  0.00000000e+00  2.71173738e+00  4.57335922e+00 
 3.28647600e-04  0.00000000e+00  2.44803660e-01  4.13542542e-01  0.00000000e+00  0.00000000e+00  2.69284026e+00  4.54896797e+00 
 3.29647600e-04  0.00000000e+00  2.43097711e-01  4.11336982e-01  0.00000000e+00  0.00000000e+00  2.67407482e+00  4.52470680e+00 
 3.30647600e-04  0.00000000e+00  2.41403650e-01  4.09143185e-01  0.00000000e+00  0.00000000e+00  2.65544015e+00  4.50057504e+00 
 3.31647600e-04  0.00000000e+00  2.39721395e-01  4.06961088e-01  0.00000000e+00  0.00000000e+00  2.63693534e+00  4.47657197e+00 
 3.32647600e-04  0.00000000e+00  2.38050862e-01  4.04790629e-01  0.00000000e+00  0.00000000e+00  2.61855949e+00  4.45269692e+00 
 3.33647600e-04  0.00000000e+00  2.36391971e-01  4.02631746e-01  0.00000000e+00  0.00000000e+00  2.60031168e+00  4.42894920e+00 
 3.34647600e-04  0.00000000e+00  2.34744640e-01  4.00484376e-01  0.00000000e+00  0.00000000e+00  2.58219104e+00  4.40532814e+00 
 3.35647600e-04  0.00000000e+00  2.33108789e-01  3.98348460e-01  0.00000000e+00  0.00000000e+00  2.56419668e+00  4.38183306e+00 
 3.36647600e-04  0.00000000e+00  2.31484338e-01  3.96223934e-01  0.00000000e+00  0.00000000e+00  2.54632772e+00  4.35846328e+00 
 3.37647600e-04  0.00000000e+00  2.29871207e-01  3.94110740e-01  0.00000000e+00  0.00000000e+00  2.52858327e+00  4.33521814e+00 
 3.38647600e-04  0.00000000e+00  2.28269317e-01  3.92008816e-01  0.00000000e+00  0.00000000e+00  2.51096248e+00  4.31209698e+00 
 3.39647600e-04  0.00000000e+00  2.26678590e-01  3.89918103e-01  0.00000000e+00  0.00000000e+00  2.49346449e+00  4.28909913e+00 
 3.40647600e-04  0.00000000e+00  2.25098948e-01  3.87838539e-01  0.00000000e+00  0.00000000e+00  2.47608843e+00  4.26622393e+00 
 3.41647600e-04  0.00000000e+00  2.23530314e-01  3.85770067e-01  0.00000000e+00  0.00000000e+00  2.45883346e+00  4.24347074e+00 
 3.42647600e-04  0.00000000e+00  2.21972612e-01  3.83712627e-01  0.00000000e+00  0.00000000e+00  2.44169873e+00  4.22083889e+00 
 3.43647600e-04  0.00000000e+00  2.20425764e-01  3.81666159e-01  0.00000000e+00  0.00000000e+00  2.42468341e+00  4.19832775e+00 
 3.44647600e-04  0.00000000e+00  2.18889696e-01  3.79630607e-01  0.00000000e+00  0.00000000e+00  2.40778666e+00  4.17593667e+00 
 3.45647600e-04  0.00000000e+00  2.17364332e-01  3.77605910e-01  0.00000000e+00  0.00000000e+00  2.39100766e+00  4.15366501e+00 
 3.46647600e-04  0.00000000e+00  2.15849598e-01  3.75592012e-01  0.00000000e+00  0.00000000e+00  2.37434558e+00  4.13151213e+00 
 3.47647600e-04  0.00000000e+00  2.14345420e-01  3.73588854e-01  0.00000000e+00  0.00000000e+00  2.35779962e+00  4.10947740e+00 
 3.48647600e-04  0.00000000e+00  2.12851724e-01  3.71596380e-01  0.00000000e+00  0.00000000e+00  2.34136896e+00  4.08756019e+00 
 3.49647600e-04  0.00000000e+00  2.11368436e-01  3.69614533e-01  0.00000000e+00  0.00000000e+00  2.32505280e+00  4.06575986e+00 
 3.50647600e-04  0.00000000e+00  2.09895486e-01  3.67643256e-01  0.00000000e+00  0.00000000e+00  2.30885034e+00  4.04407581e+00 
 3.51647600e-04  0.00000000e+00  2.08432799e-01  3.65682492e-01  0.00000000e+00  0.00000000e+00  2.29276079e+00  4.02250741e+00 
 3.52647600e-04  0.00000000e+00  2.06980306e-01  3.63732185e-01  0.00000000e+00  0.00000000e+00  2.27678336e+00  4.00105403e+00 
 3.53647600e-04  0.00000000e+00  2.05537934e-01  3.61792280e-01  0.00000000e+00  0.00000000e+00  2.26091728e+00  3.97971508e+00 
 3.54647600e-04  0.00000000e+00  2.04105614e-01  3.59862721e-01  0.00000000e+00  0.00000000e+00  2.24516176e+00  3.95848993e+00 
 3.55647600e-04  0.00000000e+00  2.02683276e-01  3.57943453e-01  0.00000000e+00  0.00000000e+00  2.22951603e+00  3.93737799e+00 
 3.56647600e-04  0.00000000e+00  2.01270849e-01  3.56034422e-01  0.00000000e+00  0.00000000e+00  2.21397933e+00  3.91637864e+00 
 3.57647600e-04  0.00000000e+00  1.99868264e-01  3.54135571e-01  0.00000000e+00  0.00000000e+00  2.19855091e+00  3.89549128e+00 
 3.58647600e-04  0.00000000e+00  1.98475454e-01  3.52246848e-01  0.00000000e+00  0.00000000e+00  2.18322999e+00  3.87471533e+00 
 3.59647600e-04  0.00000000e+00  1.97092350e-01  3.50368198e-01  0.00000000e+00  0.00000000e+00  2.16801585e+00  3.85405018e+00 
 3.60647600e-04  0.00000000e+00  1.95718884e-01  3.48499568e-01  0.00000000e+00  0.00000000e+00  2.15290772e+00  3.83349525e+00 
 3.61647600e-04  0.00000000e+00  1.94354989e-01  3.46640904e-01  0.00000000e+00  0.00000000e+00  2.13790488e+00  3.81304994e+00 
 3.62647600e-04  0.00000000e+00  1.93000599e-01  3.44792152e-01  0.00000000e+00  0.00000000e+00  2.12300659e+00  3.79271367e+00 
 3.63647600e-04  0.00000000e+00  1.91655647e-01  3.42953261e-01  0.00000000e+00  0.00000000e+00  2.10821212e+00  3.77248587e+00 
 3.64647600e-04  0.00000000e+00  1.90320068e-01  3.41124177e-01  0.00000000e+00  0.00000000e+00  2.09352075e+00  3.75236594e+00 
 3.65647600e-04  0.00000000e+00  1.88993796e-01  3.39304848e-01  0.00000000e+00  0.00000000e+00  2.07893175e+00  3.73235332e+00 
 3.66647600e-04  0.00000000e+00  1.87676766e-01  3.37495222e-01  0.00000000e+00  0.00000000e+00  2.06444442e+00  3.71244744e+00 
