 time            v(drv)          v(qol)          v(qoh)          v(qrl)          v(qrh)          v(col)          v(coh)         
 1.83828400e-04  0.00000000e+00  6.73970267e-01  8.97127608e-01  0.00000000e+00  0.00000000e+00  7.41367293e+00  9.86840369e+00 
 1.84328400e-04  0.00000000e+00  6.71617840e-01  8.94732074e-01  0.00000000e+00  0.00000000e+00  7.38779624e+00  9.84205281e+00 
 1.84828400e-04  0.00000000e+00  6.69273624e-01  8.92342936e-01  0.00000000e+00  0.00000000e+00  7.36200986e+00  9.81577230e+00 
 1.85328400e-04  0.00000000e+00  6.66937590e-01  8.89960178e-01  0.00000000e+00  0.00000000e+00  7.33631349e+00  9.78956196e+00 
 1.85828400e-04  0.00000000e+00  6.64609711e-01  8.87583783e-01  0.00000000e+00  0.00000000e+00  7.31070682e+00  9.76342161e+00 
 1.86328400e-04  0.00000000e+00  6.62289956e-01  8.85213732e-01  0.00000000e+00  0.00000000e+00  7.28518951e+00  9.73735106e+00 
 1.86828400e-04  0.00000000e+00  6.59978298e-01  8.82850011e-01  0.00000000e+00  0.00000000e+00  7.25976128e+00  9.71135012e+00 
 1.87328400e-04  0.00000000e+00  6.57674709e-01  8.80492601e-01  0.00000000e+00  0.00000000e+00  7.23442180e+00  9.68541861e+00 
 1.87828400e-04  0.00000000e+00  6.55379160e-01  8.78141486e-01  0.00000000e+00  0.00000000e+00  7.20917076e+00  9.65955634e+00 
 1.88328400e-04  0.00000000e+00  6.53091624e-01  8.75796649e-01  0.00000000e+00  0.00000000e+00  7.18400786e+00  9.63376314e+00 
 1.88828400e-04  0.00000000e+00  6.50812072e-01  8.73458073e-01  0.00000000e+00  0.00000000e+00  7.15893279e+00  9.60803880e+00 
 1.89328400e-04  0.00000000e+00  6.48540477e-01  8.71125742e-01  0.00000000e+00  0.00000000e+00  7.13394524e+00  9.58238316e+00 
 1.89828400e-04  0.00000000e+00  6.46276810e-01  8.68799638e-01  0.00000000e+00  0.00000000e+00  7.10904491e+00  9.55679602e+00 
 1.90328400e-04  0.00000000e+00  6.44021045e-01  8.66479746e-01  0.00000000e+00  0.00000000e+00  7.08423149e+00  9.53127720e+00 
 1.90828400e-04  0.00000000e+00  6.41773153e-01  8.64166048e-01  0.00000000e+00  0.00000000e+00  7.05950468e+00  9.50582653e+00 
 1.91328400e-04  0.00000000e+00  6.39533107e-01  8.61858529e-01  0.00000000e+00  0.00000000e+00  7.03486417e+00  9.48044382e+00 
 1.91828400e-04  0.00000000e+00  6.37300879e-01  8.59557171e-01  0.00000000e+00  0.00000000e+00  7.01030967e+00  9.45512888e+00 
 1.92328400e-04  0.00000000e+00  6.35076444e-01  8.57261958e-01  0.00000000e+00  0.00000000e+00  6.98584088e+00  9.42988154e+00 
 1.92828400e-04  0.00000000e+00  6.32859772e-01  8.54972874e-01  0.00000000e+00  0.00000000e+00  6.96145749e+00  9.40470162e+00 
 1.93328400e-04  0.00000000e+00  6.30650837e-01  8.52689903e-01  0.00000000e+00  0.00000000e+00  6.93715921e+00  9.37958893e+00 
 1.93828400e-04  0.00000000e+00  6.28449613e-01  8.50413027e-01  0.00000000e+00  0.00000000e+00  6.91294574e+00  9.35454330e+00 
 1.94328400e-04  0.00000000e+00  6.26256071e-01  8.48142231e-01  0.00000000e+00  0.00000000e+00  6.88881678e+00  9.32956454e+00 
 1.94828400e-04  0.00000000e+00  6.24070186e-01  8.45877499e-01  0.00000000e+00  0.00000000e+00  6.86477205e+00  9.30465249e+00 
 1.95328400e-04  0.00000000e+00  6.21891931e-01  8.43618814e-01  0.00000000e+00  0.00000000e+00  6.84081124e+00  9.27980695e+00 
 1.95828400e-04  0.00000000e+00  6.19721278e-01  8.41366160e-01  0.00000000e+00  0.00000000e+00  6.81693406e+00  9.25502776e+00 
 1.96328400e-04  0.00000000e+00  6.17558202e-01  8.39119522e-01  0.00000000e+00  0.00000000e+00  6.79314022e+00  9.23031474e+00 
 1.96828400e-04  0.00000000e+00  6.15402676e-01  8.36878882e-01  0.00000000e+00  0.00000000e+00  6.76942944e+00  9.20566770e+00 
 1.97328400e-04  0.00000000e+00  6.13254674e-01  8.34644226e-01  0.00000000e+00  0.00000000e+00  6.74580141e+00  9.18108648e+00 
 1.97828400e-04  0.00000000e+00  6.11114169e-01  8.32415536e-01  0.00000000e+00  0.00000000e+00  6.72225586e+00  9.15657090e+00 
 1.98328400e-04  0.00000000e+00  6.08981135e-01  8.30192798e-01  0.00000000e+00  0.00000000e+00  6.69879249e+00  9.13212077e+00 
 1.98828400e-04  0.00000000e+00  6.06855547e-01  8.27975994e-01  0.00000000e+00  0.00000000e+00  6.67541101e+00  9.10773594e+00 
 1.99328400e-04  0.00000000e+00  6.04737377e-01  8.25765111e-01  0.00000000e+00  0.00000000e+00  6.65211115e+00  9.08341622e+00 
 1.99828400e-04  0.00000000e+00  6.02626601e-01  8.23560130e-01  0.00000000e+00  0.00000000e+00  6.62889261e+00  9.05916143e+00 
 2.00328400e-04  0.00000000e+00  6.00523192e-01  8.21361038e-01  0.00000000e+00  0.00000000e+00  6.60575511e+00  9.03497142e+00 
 2.00828400e-04  0.00000000e+00  5.98427125e-01  8.19167817e-01  0.00000000e+00  0.00000000e+00  6.58269838e+00  9.01084599e+00 
 2.01328400e-04  0.00000000e+00  5.96338374e-01  8.16980453e-01  0.00000000e+00  0.00000000e+00  6.55972212e+00  8.98678499e+00 
 2.01828400e-04  0.00000000e+00  5.94256914e-01  8.14798930e-01  0.00000000e+00  0.00000000e+00  6.53682605e+00  8.96278823e+00 
 2.02328400e-04  0.00000000e+00  5.92182719e-01  8.12623232e-01  0.00000000e+00  0.00000000e+00  6.51400991e+00  8.93885555e+00 
 2.02828400e-04  0.00000000e+00  5.90115763e-01  8.10453344e-01  0.00000000e+00  0.00000000e+00  6.49127340e+00  8.91498678e+00 
 2.03328400e-04  0.00000000e+00  5.88056023e-01  8.08289249e-01  0.00000000e+00  0.00000000e+00  6.46861625e+00  8.89118174e+00 
 2.03828400e-04  0.00000000e+00  5.86003471e-01  8.06130934e-01  0.00000000e+00  0.00000000e+00  6.44603818e+00  8.86744027e+00 
 2.04328400e-04  0.00000000e+00  5.83958084e-01  8.03978381e-01  0.00000000e+00  0.00000000e+00  6.42353892e+00  8.84376219e+00 
 2.04828400e-04  0.00000000e+00  5.81919836e-01  8.01831576e-01  0.00000000e+00  0.00000000e+00  6.40111819e+00  8.82014734e+00 
 2.05328400e-04  0.00000000e+00  5.79888702e-01  7.99690504e-01  0.00000000e+00  0.00000000e+00  6.37877572e+00  8.79659554e+00 
 2.05828400e-04  0.00000000e+00  5.77864657e-01  7.97555149e-01  0.00000000e+00  0.00000000e+00  6.35651123e+00  8.77310664e+00 
 2.06328400e-04  0.00000000e+00  5.75847678e-01  7.95425496e-01  0.00000000e+00  0.00000000e+00  6.33432446e+00  8.74968045e+00 
 2.06828400e-04  0.00000000e+00  5.73837738e-01  7.93301529e-01  0.00000000e+00  0.00000000e+00  6.31221512e+00  8.72631682e+00 
 2.07328400e-04  0.00000000e+00  5.71834814e-01  7.91183234e-01  0.00000000e+00  0.00000000e+00  6.29018296e+00  8.70301557e+00 
 2.07828400e-04  0.00000000e+00  5.69838881e-01  7.89070595e-01  0.00000000e+00  0.00000000e+00  6.26822769e+00  8.67977654e+00 
 2.08328400e-04  0.00000000e+00  5.67849915e-01  7.86963597e-01  0.00000000e+00  0.00000000e+00  6.24634906e+00  8.65659957e+00 
 2.08828400e-04  0.00000000e+00  5.65867891e-01  7.84862226e-01  0.00000000e+00  0.00000000e+00  6.22454680e+00  8.63348449e+00 
 2.09328400e-04  0.00000000e+00  5.63892785e-01  7.82766466e-01  0.00000000e+00  0.00000000e+00  6.20282063e+00  8.61043112e+00 
 2.09828400e-04  0.00000000e+00  5.61924572e-01  7.80676302e-01  0.00000000e+00  0.00000000e+00  6.18117030e+00  8.58743932e+00 
 2.10328400e-04  0.00000000e+00  5.59963230e-01  7.78591719e-01  0.00000000e+00  0.00000000e+00  6.15959553e+00  8.56450891e+00 
 2.10828400e-04  0.00000000e+00  5.58008734e-01  7.76512702e-01  0.00000000e+00  0.00000000e+00  6.13809607e+00  8.54163972e+00 
 2.11328400e-04  0.00000000e+00  5.56061059e-01  7.74439237e-01  0.00000000e+00  0.00000000e+00  6.11667165e+00  8.51883161e+00 
 2.11828400e-04  0.00000000e+00  5.54120183e-01  7.72371308e-01  0.00000000e+00  0.00000000e+00  6.09532201e+00  8.49608439e+00 
 2.12328400e-04  0.00000000e+00  5.52186081e-01  7.70308902e-01  0.00000000e+00  0.00000000e+00  6.07404689e+00  8.47339792e+00 
 2.12828400e-04  0.00000000e+00  5.50258730e-01  7.68252002e-01  0.00000000e+00  0.00000000e+00  6.05284603e+00  8.45077202e+00 
 2.13328400e-04  0.00000000e+00  5.48338106e-01  7.66200595e-01  0.00000000e+00  0.00000000e+00  6.03171917e+00  8.42820654e+00 
 2.13828400e-04  0.00000000e+00  5.46424186e-01  7.64154665e-01  0.00000000e+00  0.00000000e+00  6.01066605e+00  8.40570132e+00 
 2.14328400e-04  0.00000000e+00  5.44516946e-01  7.62114199e-01  0.00000000e+00  0.00000000e+00  5.98968641e+00  8.38325619e+00 
 2.14828400e-04  0.00000000e+00  5.42616364e-01  7.60079181e-01  0.00000000e+00  0.00000000e+00  5.96878000e+00  8.36087099e+00 
 2.15328400e-04  0.00000000e+00  5.40722415e-01  7.58049597e-01  0.00000000e+00  0.00000000e+00  5.94794656e+00  8.33854557e+00 
 2.15828400e-04  0.00000000e+00  5.38835076e-01  7.56025433e-01  0.00000000e+00  0.00000000e+00  5.92718584e+00  8.31627976e+00 
 2.16328400e-04  0.00000000e+00  5.36954326e-01  7.54006673e-01  0.00000000e+00  0.00000000e+00  5.90649758e+00  8.29407340e+00 
 2.16828400e-04  0.00000000e+00  5.35080140e-01  7.51993304e-01  0.00000000e+00  0.00000000e+00  5.88588154e+00  8.27192635e+00 
 2.17328400e-04  0.00000000e+00  5.33212495e-01  7.49985311e-01  0.00000000e+00  0.00000000e+00  5.86533745e+00  8.24983843e+00 
 2.17828400e-04  0.00000000e+00  5.31351369e-01  7.47982680e-01  0.00000000e+00  0.00000000e+00  5.84486506e+00  8.22780948e+00 
 2.18328400e-04  0.00000000e+00  5.29496740e-01  7.45985397e-01  0.00000000e+00  0.00000000e+00  5.82446414e+00  8.20583937e+00 
 2.18828400e-04  0.00000000e+00  5.27648584e-01  7.43993447e-01  0.00000000e+00  0.00000000e+00  5.80413442e+00  8.18392791e+00 
 2.19328400e-04  0.00000000e+00  5.25806878e-01  7.42006815e-01  0.00000000e+00  0.00000000e+00  5.78387566e+00  8.16207497e+00 
 2.19828400e-04  0.00000000e+00  5.23971601e-01  7.40025489e-01  0.00000000e+00  0.00000000e+00  5.76368761e+00  8.14028037e+00 
 2.20328400e-04  0.00000000e+00  5.22142730e-01  7.38049453e-01  0.00000000e+00  0.00000000e+00  5.74357003e+00  8.11854398e+00 
 2.20828400e-04  0.00000000e+00  5.20320242e-01  7.36078693e-01  0.00000000e+00  0.00000000e+00  5.72352267e+00  8.09686562e+00 
 2.21328400e-04  0.00000000e+00  5.18504116e-01  7.34113196e-01  0.00000000e+00  0.00000000e+00  5.70354528e+00  8.07524515e+00 
 2.21828400e-04  0.00000000e+00  5.16694328e-01  7.32152947e-01  0.00000000e+00  0.00000000e+00  5.68363761e+00  8.05368242e+00 
 2.22328400e-04  0.00000000e+00  5.14890858e-01  7.30197932e-01  0.00000000e+00  0.00000000e+00  5.66379944e+00  8.03217726e+00 
 2.22828400e-04  0.00000000e+00  5.13093682e-01  7.28248138e-01  0.00000000e+00  0.00000000e+00  5.64403050e+00  8.01072952e+00 
 2.23328400e-04  0.00000000e+00  5.11302779e-01  7.26303550e-01  0.00000000e+00  0.00000000e+00  5.62433057e+00  7.98933905e+00 
 2.23828400e-04  0.00000000e+00  5.09518127e-01  7.24364155e-01  0.00000000e+00  0.00000000e+00  5.60469940e+00  7.96800571e+00 
 2.24328400e-04  0.00000000e+00  5.07739704e-01  7.22429938e-01  0.00000000e+00  0.00000000e+00  5.58513675e+00  7.94672932e+00 
 2.24828400e-04  0.00000000e+00  5.05967489e-01  7.20500886e-01  0.00000000e+00  0.00000000e+00  5.56564238e+00  7.92550975e+00 
 2.25328400e-04  0.00000000e+00  5.04201459e-01  7.18576986e-01  0.00000000e+00  0.00000000e+00  5.54621605e+00  7.90434684e+00 
 2.25828400e-04  0.00000000e+00  5.02441594e-01  7.16658222e-01  0.00000000e+00  0.00000000e+00  5.52685753e+00  7.88324044e+00 
 2.26328400e-04  0.00000000e+00  5.00687871e-01  7.14744582e-01  0.00000000e+00  0.00000000e+00  5.50756658e+00  7.86219040e+00 
 2.26828400e-04  0.00000000e+00  4.98940269e-01  7.12836052e-01  0.00000000e+00  0.00000000e+00  5.48834296e+00  7.84119657e+00 
 2.27328400e-04  0.00000000e+00  4.97198768e-01  7.10932617e-01  0.00000000e+00  0.00000000e+00  5.46918644e+00  7.82025879e+00 
 2.27828400e-04  0.00000000e+00  4.95463344e-01  7.09034266e-01  0.00000000e+00  0.00000000e+00  5.45009679e+00  7.79937693e+00 
 2.28328400e-04  0.00000000e+00  4.93733978e-01  7.07140984e-01  0.00000000e+00  0.00000000e+00  5.43107376e+00  7.77855082e+00 
 2.28828400e-04  0.00000000e+00  4.92010649e-01  7.05252757e-01  0.00000000e+00  0.00000000e+00  5.41211714e+00  7.75778032e+00 
 2.29328400e-04  0.00000000e+00  4.90293334e-01  7.03369572e-01  0.00000000e+00  0.00000000e+00  5.39322667e+00  7.73706529e+00 
 2.29828400e-04  0.00000000e+00  4.88582013e-01  7.01491415e-01  0.00000000e+00  0.00000000e+00  5.37440215e+00  7.71640557e+00 
 2.30328400e-04  0.00000000e+00  4.86876666e-01  6.99618274e-01  0.00000000e+00  0.00000000e+00  5.35564333e+00  7.69580101e+00 
 2.30828400e-04  0.00000000e+00  4.85177271e-01  6.97750134e-01  0.00000000e+00  0.00000000e+00  5.33694998e+00  7.67525148e+00 
 2.31328400e-04  0.00000000e+00  4.83483808e-01  6.95886983e-01  0.00000000e+00  0.00000000e+00  5.31832188e+00  7.65475682e+00 
 2.31828400e-04  0.00000000e+00  4.81796255e-01  6.94028807e-01  0.00000000e+00  0.00000000e+00  5.29975881e+00  7.63431688e+00 
 2.32328400e-04  0.00000000e+00  4.80114593e-01  6.92175593e-01  0.00000000e+00  0.00000000e+00  5.28126052e+00  7.61393152e+00 
 2.32828400e-04  0.00000000e+00  4.78438800e-01  6.90327327e-01  0.00000000e+00  0.00000000e+00  5.26282680e+00  7.59360059e+00 
 2.33328400e-04  0.00000000e+00  4.76768857e-01  6.88483996e-01  0.00000000e+00  0.00000000e+00  5.24445742e+00  7.57332396e+00 
 2.33828400e-04  0.00000000e+00  4.75104742e-01  6.86645588e-01  0.00000000e+00  0.00000000e+00  5.22615216e+00  7.55310146e+00 
 2.34328400e-04  0.00000000e+00  4.73446436e-01  6.84812088e-01  0.00000000e+00  0.00000000e+00  5.20791079e+00  7.53293297e+00 
 2.34828400e-04  0.00000000e+00  4.71793918e-01  6.82983484e-01  0.00000000e+00  0.00000000e+00  5.18973309e+00  7.51281833e+00 
 2.35328400e-04  0.00000000e+00  4.70147168e-01  6.81159763e-01  0.00000000e+00  0.00000000e+00  5.17161884e+00  7.49275740e+00 
 2.35828400e-04  0.00000000e+00  4.68506165e-01  6.79340912e-01  0.00000000e+00  0.00000000e+00  5.15356782e+00  7.47275003e+00 
 2.36328400e-04  0.00000000e+00  4.66870891e-01  6.77526918e-01  0.00000000e+00  0.00000000e+00  5.13557980e+00  7.45279609e+00 
 2.36828400e-04  0.00000000e+00  4.65241324e-01  6.75717767e-01  0.00000000e+00  0.00000000e+00  5.11765456e+00  7.43289544e+00 
 2.37328400e-04  0.00000000e+00  4.63617445e-01  6.73913447e-01  0.00000000e+00  0.00000000e+00  5.09979189e+00  7.41304792e+00 
 2.37828400e-04  0.00000000e+00  4.61999234e-01  6.72113945e-01  0.00000000e+00  0.00000000e+00  5.08199157e+00  7.39325340e+00 
 2.38328400e-04  0.00000000e+00  4.60386671e-01  6.70319249e-01  0.00000000e+00  0.00000000e+00  5.06425338e+00  7.37351173e+00 
 2.38828400e-04  0.00000000e+00  4.58779737e-01  6.68529344e-01  0.00000000e+00  0.00000000e+00  5.04657711e+00  7.35382278e+00 
 2.39328400e-04  0.00000000e+00  4.57178411e-01  6.66744219e-01  0.00000000e+00  0.00000000e+00  5.02896253e+00  7.33418641e+00 
 2.39828400e-04  0.00000000e+00  4.55582675e-01  6.64963861e-01  0.00000000e+00  0.00000000e+00  5.01140943e+00  7.31460247e+00 
 2.40328400e-04  0.00000000e+00  4.53992509e-01  6.63188256e-01  0.00000000e+00  0.00000000e+00  4.99391760e+00  7.29507082e+00 
 2.40828400e-04  0.00000000e+00  4.52407893e-01  6.61417393e-01  0.00000000e+00  0.00000000e+00  4.97648682e+00  7.27559132e+00 
 2.41328400e-04  0.00000000e+00  4.50828808e-01  6.59651258e-01  0.00000000e+00  0.00000000e+00  4.95911688e+00  7.25616384e+00 
 2.41828400e-04  0.00000000e+00  4.49255234e-01  6.57889840e-01  0.00000000e+00  0.00000000e+00  4.94180758e+00  7.23678824e+00 
 2.42328400e-04  0.00000000e+00  4.47687153e-01  6.56133125e-01  0.00000000e+00  0.00000000e+00  4.92455868e+00  7.21746437e+00 
 2.42828400e-04  0.00000000e+00  4.46124545e-01  6.54381100e-01  0.00000000e+00  0.00000000e+00  4.90737000e+00  7.19819210e+00 
 2.43328400e-04  0.00000000e+00  4.44567391e-01  6.52633754e-01  0.00000000e+00  0.00000000e+00  4.89024131e+00  7.17897130e+00 
 2.43828400e-04  0.00000000e+00  4.43015673e-01  6.50891074e-01  0.00000000e+00  0.00000000e+00  4.87317240e+00  7.15980181e+00 
 2.44328400e-04  0.00000000e+00  4.41469370e-01  6.49153047e-01  0.00000000e+00  0.00000000e+00  4.85616307e+00  7.14068352e+00 
 2.44828400e-04  0.00000000e+00  4.39928465e-01  6.47419661e-01  0.00000000e+00  0.00000000e+00  4.83921311e+00  7.12161627e+00 
 2.45328400e-04  0.00000000e+00  4.38392938e-01  6.45690904e-01  0.00000000e+00  0.00000000e+00  4.82232232e+00  7.10259994e+00 
 2.45828400e-04  0.00000000e+00  4.36862771e-01  6.43966762e-01  0.00000000e+00  0.00000000e+00  4.80549048e+00  7.08363439e+00 
 2.46328400e-04  0.00000000e+00  4.35337944e-01  6.42247225e-01  0.00000000e+00  0.00000000e+00  4.78871739e+00  7.06471947e+00 
 2.46828400e-04  0.00000000e+00  4.33818440e-01  6.40532279e-01  0.00000000e+00  0.00000000e+00  4.77200284e+00  7.04585507e+00 
 2.47328400e-04  0.00000000e+00  4.32304240e-01  6.38821913e-01  0.00000000e+00  0.00000000e+00  4.75534664e+00  7.02704104e+00 
 2.47828400e-04  0.00000000e+00  4.30795324e-01  6.37116113e-01  0.00000000e+00  0.00000000e+00  4.73874857e+00  7.00827724e+00 
 2.48328400e-04  0.00000000e+00  4.29291676e-01  6.35414868e-01  0.00000000e+00  0.00000000e+00  4.72220843e+00  6.98956355e+00 
 2.48828400e-04  0.00000000e+00  4.27793275e-01  6.33718167e-01  0.00000000e+00  0.00000000e+00  4.70572603e+00  6.97089983e+00 
 2.49328400e-04  0.00000000e+00  4.26300105e-01  6.32025995e-01  0.00000000e+00  0.00000000e+00  4.68930116e+00  6.95228595e+00 
 2.49828400e-04  0.00000000e+00  4.24812147e-01  6.30338342e-01  0.00000000e+00  0.00000000e+00  4.67293361e+00  6.93372177e+00 
 2.50328400e-04  0.00000000e+00  4.23329382e-01  6.28655196e-01  0.00000000e+00  0.00000000e+00  4.65662320e+00  6.91520715e+00 
 2.50828400e-04  0.00000000e+00  4.21851792e-01  6.26976544e-01  0.00000000e+00  0.00000000e+00  4.64036972e+00  6.89674198e+00 
 2.51328400e-04  0.00000000e+00  4.20379360e-01  6.25302374e-01  0.00000000e+00  0.00000000e+00  4.62417296e+00  6.87832612e+00 
 2.51828400e-04  0.00000000e+00  4.18912068e-01  6.23632675e-01  0.00000000e+00  0.00000000e+00  4.60803274e+00  6.85995942e+00 
 2.52328400e-04  0.00000000e+00  4.17449896e-01  6.21967434e-01  0.00000000e+00  0.00000000e+00  4.59194886e+00  6.84164178e+00 
 2.52828400e-04  0.00000000e+00  4.15992829e-01  6.20306640e-01  0.00000000e+00  0.00000000e+00  4.57592111e+00  6.82337304e+00 
 2.53328400e-04  0.00000000e+00  4.14540847e-01  6.18650280e-01  0.00000000e+00  0.00000000e+00  4.55994931e+00  6.80515308e+00 
 2.53828400e-04  0.00000000e+00  4.13093933e-01  6.16998344e-01  0.00000000e+00  0.00000000e+00  4.54403326e+00  6.78698178e+00 
 2.54328400e-04  0.00000000e+00  4.11652069e-01  6.15350818e-01  0.00000000e+00  0.00000000e+00  4.52817276e+00  6.76885900e+00 
 2.54828400e-04  0.00000000e+00  4.10215238e-01  6.13707692e-01  0.00000000e+00  0.00000000e+00  4.51236762e+00  6.75078461e+00 
 2.55328400e-04  0.00000000e+00  4.08783422e-01  6.12068953e-01  0.00000000e+00  0.00000000e+00  4.49661764e+00  6.73275848e+00 
 2.55828400e-04  0.00000000e+00  4.07356604e-01  6.10434590e-01  0.00000000e+00  0.00000000e+00  4.48092264e+00  6.71478049e+00 
 2.56328400e-04  0.00000000e+00  4.05934766e-01  6.08804591e-01  0.00000000e+00  0.00000000e+00  4.46528243e+00  6.69685050e+00 
 2.56828400e-04  0.00000000e+00  4.04517891e-01  6.07178945e-01  0.00000000e+00  0.00000000e+00  4.44969680e+00  6.67896839e+00 
 2.57328400e-04  0.00000000e+00  4.03105961e-01  6.05557639e-01  0.00000000e+00  0.00000000e+00  4.43416557e+00  6.66113403e+00 
 2.57828400e-04  0.00000000e+00  4.01698959e-01  6.03940663e-01  0.00000000e+00  0.00000000e+00  4.41868855e+00  6.64334729e+00 
 2.58328400e-04  0.00000000e+00  4.00296869e-01  6.02328004e-01  0.00000000e+00  0.00000000e+00  4.40326555e+00  6.62560804e+00 
 2.58828400e-04  0.00000000e+00  3.98899672e-01  6.00719651e-01  0.00000000e+00  0.00000000e+00  4.38789639e+00  6.60791617e+00 
 2.59328400e-04  0.00000000e+00  3.97507352e-01  5.99115594e-01  0.00000000e+00  0.00000000e+00  4.37258087e+00  6.59027153e+00 
 2.59828400e-04  0.00000000e+00  3.96119892e-01  5.97515819e-01  0.00000000e+00  0.00000000e+00  4.35731881e+00  6.57267401e+00 
 2.60328400e-04  0.00000000e+00  3.94737274e-01  5.95920316e-01  0.00000000e+00  0.00000000e+00  4.34211002e+00  6.55512348e+00 
 2.60828400e-04  0.00000000e+00  3.93359483e-01  5.94329074e-01  0.00000000e+00  0.00000000e+00  4.32695431e+00  6.53761981e+00 
 2.61328400e-04  0.00000000e+00  3.91986500e-01  5.92742080e-01  0.00000000e+00  0.00000000e+00  4.31185150e+00  6.52016288e+00 
 2.61828400e-04  0.00000000e+00  3.90618310e-01  5.91159324e-01  0.00000000e+00  0.00000000e+00  4.29680141e+00  6.50275257e+00 
 2.62328400e-04  0.00000000e+00  3.89254895e-01  5.89580795e-01  0.00000000e+00  0.00000000e+00  4.28180385e+00  6.48538874e+00 
 2.62828400e-04  0.00000000e+00  3.87896239e-01  5.88006480e-01  0.00000000e+00  0.00000000e+00  4.26685863e+00  6.46807128e+00 
 2.63328400e-04  0.00000000e+00  3.86542326e-01  5.86436369e-01  0.00000000e+00  0.00000000e+00  4.25196559e+00  6.45080006e+00 
 2.63828400e-04  0.00000000e+00  3.85193138e-01  5.84870451e-01  0.00000000e+00  0.00000000e+00  4.23712452e+00  6.43357496e+00 
 2.64328400e-04  0.00000000e+00  3.83848659e-01  5.83308714e-01  0.00000000e+00  0.00000000e+00  4.22233525e+00  6.41639586e+00 
 2.64828400e-04  0.00000000e+00  3.82508873e-01  5.81751148e-01  0.00000000e+00  0.00000000e+00  4.20759761e+00  6.39926262e+00 
 2.65328400e-04  0.00000000e+00  3.81173764e-01  5.80197740e-01  0.00000000e+00  0.00000000e+00  4.19291140e+00  6.38217514e+00 
 2.65828400e-04  0.00000000e+00  3.79843315e-01  5.78648480e-01  0.00000000e+00  0.00000000e+00  4.17827646e+00  6.36513328e+00 
 2.66328400e-04  0.00000000e+00  3.78517509e-01  5.77103358e-01  0.00000000e+00  0.00000000e+00  4.16369260e+00  6.34813693e+00 
 2.66828400e-04  0.00000000e+00  3.77196331e-01  5.75562361e-01  0.00000000e+00  0.00000000e+00  4.14915964e+00  6.33118597e+00 
 2.67328400e-04  0.00000000e+00  3.75879764e-01  5.74025479e-01  0.00000000e+00  0.00000000e+00  4.13467741e+00  6.31428026e+00 
 2.67828400e-04  0.00000000e+00  3.74567793e-01  5.72492700e-01  0.00000000e+00  0.00000000e+00  4.12024572e+00  6.29741970e+00 
 2.68328400e-04  0.00000000e+00  3.73260401e-01  5.70964015e-01  0.00000000e+00  0.00000000e+00  4.10586441e+00  6.28060416e+00 
 2.68828400e-04  0.00000000e+00  3.71957572e-01  5.69439411e-01  0.00000000e+00  0.00000000e+00  4.09153330e+00  6.26383352e+00 
 2.69328400e-04  0.00000000e+00  3.70659291e-01  5.67918879e-01  0.00000000e+00  0.00000000e+00  4.07725220e+00  6.24710767e+00 
 2.69828400e-04  0.00000000e+00  3.69365541e-01  5.66402407e-01  0.00000000e+00  0.00000000e+00  4.06302096e+00  6.23042647e+00 
 2.70328400e-04  0.00000000e+00  3.68076307e-01  5.64889984e-01  0.00000000e+00  0.00000000e+00  4.04883938e+00  6.21378982e+00 
 2.70828400e-04  0.00000000e+00  3.66791573e-01  5.63381599e-01  0.00000000e+00  0.00000000e+00  4.03470731e+00  6.19719759e+00 
 2.71328400e-04  0.00000000e+00  3.65511324e-01  5.61877242e-01  0.00000000e+00  0.00000000e+00  4.02062456e+00  6.18064967e+00 
 2.71828400e-04  0.00000000e+00  3.64235542e-01  5.60376903e-01  0.00000000e+00  0.00000000e+00  4.00659097e+00  6.16414593e+00 
 2.72328400e-04  0.00000000e+00  3.62964214e-01  5.58880569e-01  0.00000000e+00  0.00000000e+00  3.99260636e+00  6.14768626e+00 
 2.72828400e-04  0.00000000e+00  3.61697323e-01  5.57388231e-01  0.00000000e+00  0.00000000e+00  3.97867056e+00  6.13127054e+00 
 2.73328400e-04  0.00000000e+00  3.60434854e-01  5.55899878e-01  0.00000000e+00  0.00000000e+00  3.96478340e+00  6.11489866e+00 
 2.73828400e-04  0.00000000e+00  3.59176792e-01  5.54415499e-01  0.00000000e+00  0.00000000e+00  3.95094471e+00  6.09857049e+00 
 2.74328400e-04  0.00000000e+00  3.57923121e-01  5.52935084e-01  0.00000000e+00  0.00000000e+00  3.93715433e+00  6.08228592e+00 
 2.74828400e-04  0.00000000e+00  3.56673826e-01  5.51458622e-01  0.00000000e+00  0.00000000e+00  3.92341208e+00  6.06604484e+00 
 2.75328400e-04  0.00000000e+00  3.55428891e-01  5.49986102e-01  0.00000000e+00  0.00000000e+00  3.90971780e+00  6.04984712e+00 
 2.75828400e-04  0.00000000e+00  3.54188301e-01  5.48517514e-01  0.00000000e+00  0.00000000e+00  3.89607131e+00  6.03369266e+00 
 2.76328400e-04  0.00000000e+00  3.52952042e-01  5.47052848e-01  0.00000000e+00  0.00000000e+00  3.88247246e+00  6.01758133e+00 
 2.76828400e-04  0.00000000e+00  3.51720098e-01  5.45592093e-01  0.00000000e+00  0.00000000e+00  3.86892107e+00  6.00151302e+00 
 2.77328400e-04  0.00000000e+00  3.50492453e-01  5.44135238e-01  0.00000000e+00  0.00000000e+00  3.85541699e+00  5.98548762e+00 
