 time                     v(raw)                   v(pwm_hold)              v(blank)                 v(pwm)                   v(gate)                 
 3.51508835000431175e-01  5.00000000000000000e+00  8.39790736950618566e-01  0.00000000000000000e+00  2.51937221085185570e+00  1.74300490248960079e-07 
 3.51508835002999454e-01  5.00000000000000000e+00  8.52632131564945439e-01  0.00000000000000000e+00  2.55789639469483632e+00  3.04140042545938055e-07 
 3.51508835008136011e-01  5.00000000000000000e+00  8.78314920793599185e-01  0.00000000000000000e+00  2.63494476238079756e+00  6.82824128334487079e-07 
 3.51508835018409183e-01  5.00000000000000000e+00  9.29680776806662834e-01  0.00000000000000000e+00  2.78904233041998850e+00  1.91601142830488772e-06 
 3.51508835038955525e-01  5.00000000000000000e+00  1.03241248883279013e+00  0.00000000000000000e+00  3.09723746649837040e+00  6.28405727657209042e-06 
 3.51508835080048154e-01  5.00000000000000000e+00  1.23787563532928857e+00  0.00000000000000000e+00  3.71362690598786571e+00  2.26140095150265305e-05 
 3.51508835162233413e-01  5.00000000000000000e+00  1.64880192832228545e+00  0.00000000000000000e+00  4.94640578496685634e+00  8.55470425517324413e-05 
 3.51508835326603986e-01  5.00000000000000000e+00  2.47065479186403536e+00  0.00000000000000000e+00  7.41196437559210608e+00  3.31691602928874151e-04 
 3.51508835525983110e-01  5.00000000000000000e+00  3.46755041347179827e+00  9.96895668591664456e-05  1.04026512404153948e+01  8.43523387803223664e-04 
 3.51508835723597146e-01  5.00000000000000000e+00  4.45562059470105964e+00  2.97303624248814325e-04  1.33668617841031789e+01  1.57878209073160098e-03 
 3.51508835919036255e-01  5.00000000000000000e+00  5.00000000000000000e+00  4.92742741072668949e-04  1.50000000000000000e+01  2.52627190679927723e-03 
 3.51508836159376115e-01  5.00000000000000000e+00  5.00000000000000000e+00  7.33082581955501827e-04  1.50000000000000000e+01  3.98752228552838334e-03 
 3.51508836640055777e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.21376226372116769e-03  1.50000000000000000e+01  7.86820273717350575e-03 
 3.51508837400359930e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.97406643025657214e-03  1.50000000000000000e+01  1.65303745619875576e-02 
 3.51508838329123108e-01  5.00000000000000000e+00  5.00000000000000000e+00  2.90282963179164157e-03  1.50000000000000000e+01  3.11170223240787788e-02 
 3.51508839525310091e-01  5.00000000000000000e+00  5.00000000000000000e+00  4.09901663450643310e-03  1.50000000000000000e+01  5.59839147215260360e-02 
 3.51508840943766443e-01  5.00000000000000000e+00  5.00000000000000000e+00  5.51747297823103420e-03  1.50000000000000000e+01  9.36710881024181014e-02 
 3.51508842704371605e-01  5.00000000000000000e+00  5.00000000000000000e+00  7.27807813241511045e-03  1.50000000000000000e+01  1.51643561669662141e-01 
 3.51508844775778595e-01  5.00000000000000000e+00  5.00000000000000000e+00  9.34948511790933620e-03  1.50000000000000000e+01  2.33933222846567618e-01 
 3.51508847285873782e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.18595803091469196e-02  1.50000000000000000e+01  3.51223754767955698e-01 
 3.51508850227587155e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.48012936688317869e-02  1.50000000000000000e+01  5.09158594013248145e-01 
 3.51508853753476680e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.83271832026982023e-02  1.50000000000000000e+01  7.21722274099713013e-01 
 3.51508857900120320e-01  5.00000000000000000e+00  5.00000000000000000e+00  2.24738268457336417e-02  1.50000000000000000e+01  9.96300828264612082e-01 
 3.51508862875195449e-01  5.00000000000000000e+00  5.00000000000000000e+00  2.74489019985392178e-02  1.50000000000000000e+01  1.35017274478555471e+00 
 3.51508868802540397e-01  5.00000000000000000e+00  5.00000000000000000e+00  3.33762469218025493e-02  1.50000000000000000e+01  1.79303158441770982e+00 
 3.51508875737846227e-01  5.00000000000000000e+00  5.00000000000000000e+00  4.03115527457091477e-02  1.50000000000000000e+01  2.32470133235238752e+00 
 3.51508883465407429e-01  5.00000000000000000e+00  5.00000000000000000e+00  4.80391139268733849e-02  1.50000000000000000e+01  2.91866100102385850e+00 
 3.51508892448767263e-01  5.00000000000000000e+00  5.00000000000000000e+00  5.70224737355422909e-02  1.50000000000000000e+01  3.59621880106375569e+00 
 3.51508902829853698e-01  5.00000000000000000e+00  5.00000000000000000e+00  6.74035601685806923e-02  1.50000000000000000e+01  4.34917364439322895e+00 
 3.51508915365393748e-01  5.00000000000000000e+00  5.00000000000000000e+00  7.99391002431512482e-02  1.50000000000000000e+01  5.20542781017413159e+00 
 3.51508930582673851e-01  5.00000000000000000e+00  5.00000000000000000e+00  9.51563803439392925e-02  1.50000000000000000e+01  6.16194108269975604e+00 
 3.51508950081626415e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.14655332890963316e-01  1.50000000000000000e+01  7.25824289147398449e+00 
 3.51508975895496956e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.40469203449850394e-01  1.50000000000000000e+01  8.50702210067802689e+00 
 3.51509013067003717e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.77640710201591778e-01  1.50000000000000000e+01  9.96382996749378513e+00 
 3.51509032830773005e-01  5.00000000000000000e+00  5.00000000000000000e+00  1.97404479489397877e-01  1.50000000000000000e+01  1.05976048106136194e+01 
