role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
GROUP	5	23026868	5.06790867820901658e-1	9.32149741876837084e1	3.79703532997407422e2	3.79640137969053512e2	3.80932002138996609e2	-5.49614395270293144e-6	3.79619021456244976e0	3.80932002138996175e-10	1.28969044893825460e-9	-3.79619986938507736e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	5	23026869	5.06790867820901769e-1	9.32149741876756366e1	3.79703532997405830e2	3.79640137969053740e2	3.80932002138992914e2	-5.49614398399943935e-6	3.79619021445035987e0	3.80932002138992505e-10	1.29911439401927824e-9	-3.79619986943703225e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	6	23170898	5.09912329090649208e-1	-9.51590639829324232e1	3.77433089252181219e2	3.77363688213857870e2	3.78669375581779491e2	-1.09562703108058855e-5	4.20637669940468761e0	3.78669375581779135e-10	1.25659200380522595e-9	4.20638827505819357e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	6	23170899	5.09912329090649319e-1	-9.51590639829364164e1	3.77433089252179059e2	3.77363688213857984e2	3.78669375581774318e2	-1.09562703501650044e-5	4.20637669924021740e0	3.78669375581773965e-10	1.23730713335697332e-9	4.20638827494097622e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	6	23170900	5.09912329090649319e-1	-9.51590639829364306e1	3.77433089252177922e2	3.77363688213858040e2	3.78669375581771533e2	-1.09562703708336620e-5	4.20637669915555712e0	3.78669375581771173e-10	1.26456964400771691e-9	4.20638827477842980e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	6	23170901	5.09912329090649430e-1	-9.51590639829444314e1	3.77433089252176387e2	3.77363688213858211e2	3.78669375581767781e2	-1.09562703995675709e-5	4.20637669904377898e0	3.78669375581767399e-10	1.25642309368159769e-9	4.20638827473596155e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	7	23438357	5.15101817670292950e-1	-9.44083137270314552e1	3.80166559631308075e2	3.80102068668769732e2	3.81396467165947058e2	-1.08432808737953804e-5	3.87015540955022708e0	3.81396467165946653e-10	1.31925711046135564e-9	3.87016497778004176e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	7	23438358	5.15101817670293061e-1	-9.44083137270234261e1	3.80166559631306086e2	3.80102068668769903e2	3.81396467165942113e2	-1.08432809114769777e-5	3.87015540940298752e0	3.81396467165941742e-10	1.33730661928957205e-9	3.87016497758115996e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	7	23438359	5.15101817670293061e-1	-9.44083137270234118e1	3.80166559631305063e2	3.80102068668769903e2	3.81396467165939384e2	-1.08432809332868632e-5	3.87015540932502411e0	3.81396467165939053e-10	1.37272094139007934e-9	3.87016497752391331e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	7	23438360	5.15101817670293172e-1	-9.44083137270194328e1	3.80166559631303642e2	3.80102068668769903e2	3.81396467165935690e2	-1.08432809626034459e-5	3.87015540922452628e0	3.81396467165935331e-10	1.40644084733861030e-9	3.87016497741677590e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	8	23582843	5.18231001959076787e-1	9.43810014701087141e1	3.77886370030166347e2	3.77818090707152805e2	3.79121218488183786e2	-8.14416872700514959e-6	4.12943647888609000e0	3.79121218488183383e-10	1.33049234403805391e-9	-4.12944815501759876e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	8	23582844	5.18231001959076898e-1	9.43810014701127074e1	3.77886370030164301e2	3.77818090707152862e2	3.79121218488178783e2	-8.14416876653683961e-6	4.12943647873079200e0	3.79121218488178420e-10	1.34643808298293911e-9	-4.12944815486366679e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	8	23582845	5.18231001959076898e-1	9.43810014701127074e1	3.77886370030163221e2	3.77818090707152976e2	3.79121218488176169e2	-8.14416878813939849e-6	4.12943647864725261e0	3.79121218488175835e-10	1.31748713066347102e-9	-4.12944815472383198e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	8	23582846	5.18231001959077009e-1	9.43810014701207365e1	3.77886370030161856e2	3.77818090707153146e2	3.79121218488172701e2	-8.14416881545020558e-6	4.12943647854134621e0	3.79121218488172371e-10	1.34787512851708470e-9	-4.12944815470694948e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	9	23583641	5.18246506358056580e-1	9.52037651325294121e1	3.77881947924528049e2	3.77812853926276887e2	3.79117829319144391e2	-1.29327335648317127e-5	4.18464194988894800e0	3.79117829319144051e-10	1.25664997590202411e-9	-4.18465353811933483e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	23583642	5.18246506358056691e-1	9.52037651325373986e1	3.77881947924525889e2	3.77812853926276944e2	3.79117829319139332e2	-1.29327336030197798e-5	4.18464194972746650e0	3.79117829319138984e-10	1.21872801621069146e-9	-4.18465353799575723e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	23583643	5.18246506358056691e-1	9.52037651325373986e1	3.77881947924524809e2	3.77812853926277000e2	3.79117829319136774e2	-1.29327336218462475e-5	4.18464194964254244e0	3.79117829319136399e-10	1.21733220261295359e-9	-4.18465353775360427e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	9	23583644	5.18246506358056802e-1	9.52037651325413918e1	3.77881947924523331e2	3.77812853926277114e2	3.79117829319133534e2	-1.29327336452532051e-5	4.18464194953197577e0	3.79117829319133194e-10	1.16204731319844288e-9	-4.18465353776565507e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	10	23852570	5.23459211787144718e-1	9.31252832704710158e1	3.80615623776496022e2	3.80551863322092686e2	3.81844543220152957e2	-5.15642161861682607e-6	3.81927099674518944e0	3.81844543220152558e-10	1.37795603291953559e-9	-3.81928069168219508e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	23852571	5.23459211787144829e-1	9.31252832704629441e1	3.80615623776493692e2	3.80551863322092856e2	3.81844543220147500e2	-5.15642166440373074e-6	3.81927099657635916e0	3.81844543220147130e-10	1.36638986854351228e-9	-3.81928069156572292e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	23852572	5.23459211787144829e-1	9.31252832704629441e1	3.80615623776492498e2	3.80551863322092970e2	3.81844543220144658e2	-5.15642168833280368e-6	3.81927099648737967e0	3.81844543220144235e-10	1.32052863202872796e-9	-3.81928069129861569e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	10	23852573	5.23459211787144940e-1	9.31252832704549007e1	3.80615623776490963e2	3.80551863322093084e2	3.81844543220141020e2	-5.15642171963188742e-6	3.81927099637190137e0	3.81844543220140667e-10	1.31548677237503205e-9	-3.81928069124268177e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	11	23996671	5.26580674444621533e-1	-9.52479705149651323e1	3.78336434724122114e2	3.78267080680139429e2	3.79572636579254208e2	-1.12790893450691492e-5	4.20183818813680876e0	3.79572636579253862e-10	1.27312025037089199e-9	4.20184978781529495e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	23996672	5.26580674444621644e-1	-9.52479705149691256e1	3.78336434724120693e2	3.78267080680139600e2	3.79572636579250627e2	-1.12790893720474890e-5	4.20183818802441689e0	3.79572636579250243e-10	1.29948533245902423e-9	4.20184978772407725e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	23996673	5.26580674444621644e-1	-9.52479705149691256e1	3.78336434724120011e2	3.78267080680139657e2	3.79572636579248808e2	-1.12790893858386762e-5	4.20183818796411224e0	3.79572636579248434e-10	1.32817534121367308e-9	4.20184978768259665e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	23996674	5.26580674444621644e-1	-9.52479705149691540e1	3.78336434724119044e2	3.78267080680139657e2	3.79572636579246421e2	-1.12790894026558835e-5	4.20183818788847141e0	3.79572636579246004e-10	1.31810531192654015e-9	4.20184978752899241e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	11	23996675	5.26580674444621755e-1	-9.52479705149771263e1	3.78336434724116941e2	3.78267080680139941e2	3.79572636579241419e2	-1.12790894386599642e-5	4.20183818773718709e0	3.79572636579241041e-10	1.38842088377809041e-9	4.20184978739123061e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	12	24264680	5.31785641643861551e-1	-9.34941965151799792e1	3.81007339341113095e2	3.80943948146703917e2	3.82235767479198273e2	-6.53510764987670495e-6	3.79409181851884547e0	3.82235767479197887e-10	1.30287173453248315e-9	3.79410149844573574e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	24264681	5.31785641643861662e-1	-9.34941965151719359e1	3.81007339341110708e2	3.80943948146704031e2	3.82235767479192702e2	-6.53510769627086873e-6	3.79409181834700071e0	3.82235767479192303e-10	1.29003072410645506e-9	3.79410149825240062e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	24264682	5.31785641643861662e-1	-9.34941965151719501e1	3.81007339341109571e2	3.80943948146703974e2	3.82235767479189860e2	-6.53510772009035000e-6	3.79409181825923492e0	3.82235767479189512e-10	1.29992756508576404e-9	3.79410149823026899e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	12	24264683	5.31785641643861773e-1	-9.34941965151679000e1	3.81007339341108263e2	3.80943948146703974e2	3.82235767479186052e2	-6.53510775293499274e-6	3.79409181814264329e0	3.82235767479185686e-10	1.33225129385055386e-9	3.79410149808601993e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	13	24408747	5.34907086794883746e-1	9.48811766630606996e1	3.78724798776016200e2	3.78654933567268870e2	3.79961640002172203e2	-5.42006459729935775e-6	4.23624496648541893e0	3.79961640002171778e-10	1.21916432314346600e-9	-4.23625661697610667e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	24408748	5.34907086794883857e-1	9.48811766630687146e1	3.78724798776014609e2	3.78654933567268984e2	3.79961640002168565e2	-5.42006462795155481e-6	4.23624496637118053e0	3.79961640002168159e-10	1.24090132100108356e-9	-4.23625661683689714e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	24408749	5.34907086794883857e-1	9.48811766630687146e1	3.78724798776013813e2	3.78654933567269097e2	3.79961640002166519e2	-5.42006464451637168e-6	4.23624496630993708e0	3.79961640002166143e-10	1.25989769774648048e-9	-4.23625661696621592e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	24408750	5.34907086794883857e-1	9.48811766630687146e1	3.78724798776012847e2	3.78654933567269211e2	3.79961640002164131e2	-5.42006466398123201e-6	4.23624496623299684e0	3.79961640002163765e-10	1.26278894499386118e-9	-4.23625661674958565e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	13	24408751	5.34907086794883968e-1	9.48811766630727078e1	3.78724798776010857e2	3.78654933567269325e2	3.79961640002159527e2	-5.42006470252619896e-6	4.23624496607911638e0	3.79961640002159163e-10	1.19821459042127680e-9	-4.23625661661384356e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	14	24676225	5.40104334426204979e-1	9.42744707890354476e1	3.81392268629301952e2	3.81328176500445124e2	3.82621612561025643e2	-1.09940846127013670e-5	3.84109107763332736e0	3.82621612561025265e-10	1.33057372743420729e-9	-3.84110070363612977e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	24676226	5.40104334426205090e-1	9.42744707890274327e1	3.81392268629299735e2	3.81328176500445295e2	3.82621612561020186e2	-1.09940846555563976e-5	3.84109107746561129e0	3.82621612561019837e-10	1.34332476976117002e-9	-3.84110070352085131e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	24676227	5.40104334426205090e-1	9.42744707890274327e1	3.81392268629298599e2	3.81328176500445466e2	3.82621612561017344e2	-1.09940846785623274e-5	3.84109107737755151e0	3.82621612561016942e-10	1.35483502921601438e-9	-3.84110070338806509e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	14	24676228	5.40104334426205202e-1	9.42744707890234110e1	3.81392268629297178e2	3.81328176500445579e2	3.82621612561013478e2	-1.09940847080845579e-5	3.84109107726265320e0	3.82621612561013116e-10	1.38629560956653621e-9	-3.84110070320076602e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	15	24676625	5.40112073551626382e-1	9.38623671764090233e1	3.81389060124187210e2	3.81325226357453118e2	3.82618062098876919e2	-8.51779988940851882e-6	3.82350860972679252e0	3.82618062098876568e-10	1.32423616750438520e-9	-3.82351827101513209e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	24676626	5.40112073551626493e-1	9.38623671764050016e1	3.81389060124185164e2	3.81325226357453232e2	3.82618062098872258e2	-8.51779992699413371e-6	3.82350860958185823e0	3.82618062098871863e-10	1.30035625425143650e-9	-3.82351827078713313e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	24676627	5.40112073551626493e-1	9.38623671764050158e1	3.81389060124184141e2	3.81325226357453346e2	3.82618062098869700e2	-8.51779994773204644e-6	3.82350860950628180e0	3.82618062098869330e-10	1.29301308997648427e-9	-3.82351827068322336e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	15	24676628	5.40112073551626604e-1	9.38623671763969583e1	3.81389060124182834e2	3.81325226357453516e2	3.82618062098866574e2	-8.51779997342815632e-6	3.82350860941055659e0	3.82618062098866228e-10	1.29750736577755675e-9	-3.82351827066446504e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	16	24821783	5.43256762303019114e-1	-9.57462262645256743e1	3.79095442801944955e2	3.79024686057117151e2	3.80333391709322029e2	-9.94279534658096102e-6	4.29615880445635234e0	3.80333391709321663e-10	1.17991382111381190e-9	4.29617037693742088e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	24821784	5.43256762303019225e-1	-9.57462262645296818e1	3.79095442801943534e2	3.79024686057117094e2	3.80333391709318448e2	-9.94279537520919233e-6	4.29615880434666497e0	3.80333391709318096e-10	1.15002370435313792e-9	4.29617037678145053e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	24821785	5.43256762303019225e-1	-9.57462262645296960e1	3.79095442801942852e2	3.79024686057117094e2	3.80333391709316516e2	-9.94279538990562901e-6	4.29615880428751851e0	3.80333391709316131e-10	1.18012044270660316e-9	4.29617037667333346e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	24821786	5.43256762303019225e-1	-9.57462262645296676e1	3.79095442801942056e2	3.79024686057117094e2	3.80333391709314128e2	-9.94279540824742953e-6	4.29615880421361584e0	3.80333391709313753e-10	1.20186855053684669e-9	4.29617037661951962e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	16	24821787	5.43256762303019336e-1	-9.57462262645296960e1	3.79095442801940294e2	3.79024686057117151e2	3.80333391709309410e2	-9.94279544485945628e-6	4.29615880406580963e0	3.80333391709309048e-10	1.17530728341764087e-9	4.29617037650859945e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	17	25089188	5.48438511218196978e-1	-9.42295960416707601e1	3.81776859701066201e2	3.81711944287726681e2	3.83007258240330941e2	-1.25386054262141745e-5	3.89556198569784051e0	3.83007258240330565e-10	1.33047598352322964e-9	3.89557162660955303e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	17	25089189	5.48438511218197089e-1	-9.42295960416667242e1	3.81776859701063984e2	3.81711944287726794e2	3.83007258240325825e2	-1.25386054643194255e-5	3.89556198554053035e0	3.83007258240325447e-10	1.31853272440892986e-9	3.89557162644470978e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	17	25089190	5.48438511218197089e-1	-9.42295960416667384e1	3.81776859701062961e2	3.81711944287726794e2	3.83007258240323097e2	-1.25386054843259574e-5	3.89556198545755850e0	3.83007258240322707e-10	1.32554260992706232e-9	3.89557162637189691e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	17	25089191	5.48438511218197200e-1	-9.42295960416587235e1	3.81776859701061596e2	3.81711944287726794e2	3.83007258240319345e2	-1.25386055128265172e-5	3.89556198534997478e0	3.83007258240318933e-10	1.38917670184072867e-9	3.89557162624632269e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	18	25233633	5.51567693619915089e-1	9.45594905853273104e1	3.79481492509352506e2	3.79413288777965761e2	3.80716198920606473e2	-9.15676381215167709e-6	4.12187138407525655e0	3.80716198920606107e-10	1.28417898571896423e-9	-4.12188310041216255e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	18	25233634	5.51567693619915200e-1	9.45594905853352969e1	3.79481492509350232e2	3.79413288777965874e2	3.80716198920600789e2	-9.15676385837217962e-6	4.12187138390487640e0	3.80716198920600421e-10	1.29799882014987022e-9	-4.12188310022384030e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	18	25233635	5.51567693619915200e-1	9.45594905853353112e1	3.79481492509349039e2	3.79413288777965931e2	3.80716198920597719e2	-9.15676388221163563e-6	4.12187138381785623e0	3.80716198920597319e-10	1.29967010579699666e-9	-4.12188310016631476e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	18	25233636	5.51567693619915311e-1	9.45594905853393044e1	3.79481492509347333e2	3.79413288777966102e2	3.80716198920593740e2	-9.15676391420020419e-6	4.12187138370225803e0	3.80716198920593389e-10	1.28885864378620664e-9	-4.12188310000050251e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	19	25500642	5.56757201959023895e-1	9.50072727327593043e1	3.82132464499906973e2	3.82066794768437148e2	3.83363840539814419e2	-1.57480540994248053e-5	3.94638029655043310e0	3.83363840539814037e-10	1.31059121756975202e-9	-3.94638988324715001e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	19	25500643	5.56757201959024006e-1	9.50072727327592901e1	3.82132464499904813e2	3.82066794768437376e2	3.83363840539808791e2	-1.57480541402804705e-5	3.94638029637965859e0	3.83363840539808453e-10	1.30403340623308131e-9	-3.94638988309577599e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	19	25500644	5.56757201959024006e-1	9.50072727327592901e1	3.82132464499903790e2	3.82066794768437433e2	3.83363840539806120e2	-1.57480541586392829e-5	3.94638029629951737e0	3.83363840539805765e-10	1.30840204282781178e-9	-3.94638988310708783e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	19	25500645	5.56757201959024117e-1	9.50072727327513178e1	3.82132464499902483e2	3.82066794768437489e2	3.83363840539802652e2	-1.57480541836012320e-5	3.94638029619447783e0	3.83363840539802250e-10	1.31585257822972852e-9	-3.94638988283247727e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	20	25501826	5.56780414101252230e-1	9.37731287360607695e1	3.82122728016504482e2	3.82058138102640100e2	3.83352700178705732e2	-6.56825831700234857e-6	3.87349473146061118e0	3.83352700178705348e-10	1.29380867717960716e-9	-3.87350442448098420e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25501827	5.56780414101252341e-1	9.37731287360527119e1	3.82122728016502890e2	3.82058138102640328e2	3.83352700178702094e2	-6.56825834646242468e-6	3.87349473134767708e0	3.83352700178701677e-10	1.29382786772204023e-9	-3.87350442431250030e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25501828	5.56780414101252341e-1	9.37731287360527261e1	3.82122728016502151e2	3.82058138102640385e2	3.83352700178699990e2	-6.56825836408938614e-6	3.87349473128692390e0	3.83352700178699609e-10	1.35495251009861500e-9	-3.87350442413094243e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25501829	5.56780414101252341e-1	9.37731287360527119e1	3.82122728016501128e2	3.82058138102640385e2	3.83352700178697489e2	-6.56825838456944425e-6	3.87349473121087495e0	3.83352700178697076e-10	1.35335091924697680e-9	-3.87350442425184838e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	20	25501830	5.56780414101252452e-1	9.37731287360487187e1	3.82122728016498968e2	3.82058138102640442e2	3.83352700178692601e2	-6.56825842489077566e-6	3.87349473105877573e0	3.83352700178692216e-10	1.28703049841957549e-9	-3.87350442407927176e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	21	25502631	5.56795909037595682e-1	9.29452909863484962e1	3.82115497241162359e2	3.82052178177060682e2	3.83343770635699400e2	-8.86686578792495093e-6	3.78617795581039340e0	3.83343770635699038e-10	1.37566298143253126e-9	-3.78618772353780741e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
