role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
GROUP	3	23439835	5.15117309035024951e-1	-9.35831276491113471e1	3.80167237235399853e2	3.80103689271588053e2	3.81395882834104725e2	-1.14895691713147813e-5	3.80522660829489601e0	7.62791765668209127e-10	1.26125078449830942e-9	3.80523624892526335e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	3	23439836	5.15117309035024951e-1	-9.35831276491113329e1	3.80167237235398659e2	3.80103689271588053e2	3.81395882834101599e2	-1.14895691945514971e-5	3.80522660820769509e0	7.62791765668202717e-10	1.33179066580327052e-9	3.80523624894657875e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	3	23439837	5.15117309035025062e-1	-9.35831276491073396e1	3.80167237235396385e2	3.80103689271588166e2	3.81395882834096085e2	-1.14895692353505585e-5	3.80522660803329105e0	7.62791765668191757e-10	1.33777782402067982e-9	3.80523624872903365e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	4	23583989	5.18238750554909422e-1	9.47925968830820977e1	3.77890894713372802e2	3.77822096255672648e2	3.79126406407994693e2	-9.14434339737625334e-6	4.16484406905955318e0	7.58252812815988898e-10	1.18830955235326542e-9	-4.16485570089804469e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	4	23583990	5.18238750554909533e-1	9.47925968830901127e1	3.77890894713371267e2	3.77822096255672818e2	3.79126406407990942e2	-9.14434342543997277e-6	4.16484406894459891e0	7.58252812815981453e-10	1.21045387156921659e-9	-4.16485570088570967e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	4	23583991	5.18238750554909533e-1	9.47925968830900700e1	3.77890894713370471e2	3.77822096255672989e2	3.79126406407989009e2	-9.14434344122144002e-6	4.16484406888299130e0	7.58252812815977627e-10	1.25551787618598733e-9	-4.16485570077014700e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	4	23583992	5.18238750554909533e-1	9.47925968830900842e1	3.77890894713369505e2	3.77822096255673102e2	3.79126406407986508e2	-9.14434346095757874e-6	4.16484406880552172e0	7.58252812815972561e-10	1.29126988237422561e-9	-4.16485570064617150e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	4	23583993	5.18238750554909644e-1	9.47925968830940775e1	3.77890894713367516e2	3.77822096255673216e2	3.79126406407981563e2	-9.14434349912878139e-6	4.16484406865058077e0	7.58252812815962738e-10	1.28816910599817679e-9	-4.16485570062781107e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	5	23585573	5.18269750981354749e-1	9.64311728910270318e1	3.77882094077006911e2	3.77811960907650302e2	3.79119302187824076e2	-1.53013407976352239e-5	4.25604687593286979e0	7.58238604375647640e-10	1.20002200578162726e-9	-4.25605833557330016e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	5	23585574	5.18269750981354860e-1	9.64311728910349899e1	3.77882094077004638e2	3.77811960907650587e2	3.79119302187818789e2	-1.53013408338506969e-5	4.25604687576869001e0	7.58238604375637197e-10	1.19567557229563740e-9	-4.25605833541817447e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	5	23585575	5.18269750981354860e-1	9.64311728910349757e1	3.77882094077003615e2	3.77811960907650757e2	3.79119302187816345e2	-1.53013408507217738e-5	4.25604687569291240e0	7.58238604375632338e-10	1.22690751071931722e-9	-4.25605833524474519e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	5	23585576	5.18269750981354971e-1	9.64311728910389263e1	3.77882094077002364e2	3.77811960907650871e2	3.79119302187813332e2	-1.53013408720566804e-5	4.25604687559316996e0	7.58238604375626134e-10	1.20930832894574181e-9	-4.25605833519045973e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	6	23852257	5.23443741710589716e-1	9.39511042567121137e1	3.80607232483288840e2	3.80543066497019936e2	3.81836678179973376e2	-1.35385984889500320e-5	3.84633112921687470e0	7.63673356359946309e-10	1.34723079154560901e-9	-3.84634075287112864e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	6	23852258	5.23443741710589827e-1	9.39511042567040704e1	3.80607232483287248e2	3.80543066497019993e2	3.81836678179969681e2	-1.35385985151867353e-5	3.84633112910194486e0	7.63673356359938864e-10	1.31137322240241298e-9	-3.84634075280979459e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	6	23852259	5.23443741710589827e-1	9.39511042567040562e1	3.80607232483286452e2	3.80543066497019993e2	3.81836678179967862e2	-1.35385985285501522e-5	3.84633112904032437e0	7.63673356359935245e-10	1.26170397008753349e-9	-3.84634075267246089e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	6	23852260	5.23443741710589827e-1	9.39511042567040846e1	3.80607232483285486e2	3.80543066497019936e2	3.81836678179965531e2	-1.35385985447501740e-5	3.84633112896293738e0	7.63673356359930592e-10	1.21559315765615535e-9	-3.84634075259401698e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	6	23852261	5.23443741710589938e-1	9.39511042567000629e1	3.80607232483283497e2	3.80543066497019936e2	3.81836678179960700e2	-1.35385985788601941e-5	3.84633112880816608e0	7.63673356359921080e-10	1.16161032477366931e-9	-3.84634075252449747e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	7	23996775	5.26572920203642325e-1	-9.48369725775381767e1	3.78324471110107083e2	3.78255162573411894e2	3.79560616745421953e2	-7.94815180210274409e-6	4.19881899756445698e0	7.59121233490843488e-10	1.19751451612420161e-9	4.19883063955169966e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	7	23996776	5.26572920203642436e-1	-9.48369725775381909e1	3.78324471110105321e2	3.78255162573412008e2	3.79560616745418315e2	-7.94815183163573195e-6	4.19881899744824594e0	7.59121233490836147e-10	1.22634086101022165e-9	4.19883063942313406e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	7	23996777	5.26572920203642436e-1	-9.48369725775381909e1	3.78324471110104298e2	3.78255162573412065e2	3.79560616745416553e2	-7.94815184560571591e-6	4.19881899738598463e0	7.59121233490832631e-10	1.16406576596997468e-9	4.19883063924048994e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	7	23996778	5.26572920203642436e-1	-9.48369725775381625e1	3.78324471110103104e2	3.78255162573412122e2	3.79560616745414279e2	-7.94815186330465230e-6	4.19881899730761265e0	7.59121233490828082e-10	1.19010727427006843e-9	4.19883063929404354e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	7	23996779	5.26572920203642547e-1	-9.48369725775461632e1	3.78324471110100944e2	3.78255162573412292e2	3.79560616745409163e2	-7.94815190359562436e-6	4.19881899715086959e0	7.59121233490817949e-10	1.24006911096097233e-9	4.19883063913297505e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	8	23997183	5.26580668647610772e-1	-9.52476635596609214e1	3.78322368514637787e2	3.78252581425176515e2	3.79559121894497082e2	-8.89839615425448303e-6	4.23151002026002576e0	7.59118243788993624e-10	1.23242723778471143e-9	4.23152161831744600e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	8	23997184	5.26580668647610883e-1	-9.52476635596688936e1	3.78322368514635571e2	3.78252581425176572e2	3.79559121894492080e2	-8.89839619375362328e-6	4.23151002010006394e0	7.59118243788983698e-10	1.24171855013641892e-9	4.23152161815186023e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	8	23997185	5.26580668647610883e-1	-9.52476635596689079e1	3.78322368514634491e2	3.78252581425176629e2	3.79559121894489408e2	-8.89839621352377376e-6	4.23151002001587528e0	7.59118243788978321e-10	1.22348604945846849e-9	4.23152161814279459e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	8	23997186	5.26580668647610994e-1	-9.52476635596729011e1	3.78322368514633183e2	3.78252581425176686e2	3.79559121894485884e2	-8.89839624065669376e-6	4.23151001990637976e0	7.59118243788971394e-10	1.24827460169407116e-9	4.23152161794452564e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	9	24264464	5.31770164016950209e-1	-9.43189965299294357e1	3.81021268988948009e2	3.80956618755655654e2	3.82251352325644064e2	-1.15405255741381889e-5	3.87924287467706952e0	7.64502704651287693e-10	1.32306978526307904e-9	3.87925248128203837e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	24264465	5.31770164016950320e-1	-9.43189965299214208e1	3.81021268988946133e2	3.80956618755655768e2	3.82251352325639061e2	-1.15405256118405825e-5	3.87924287452967276e0	7.64502704651277767e-10	1.36306286621553745e-9	3.87925248107942533e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	9	24264466	5.31770164016950320e-1	-9.43189965299213924e1	3.81021268988945167e2	3.80956618755655768e2	3.82251352325636446e2	-1.15405256320959999e-5	3.87924287445227467e0	7.64502704651272493e-10	1.39195835177144813e-9	3.87925248103989784e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	9	24264467	5.31770164016950431e-1	-9.43189965299133775e1	3.81021268988943973e2	3.80956618755655825e2	3.82251352325633206e2	-1.15405256579364628e-5	3.87924287435426329e0	7.64502704651265876e-10	1.39876579650246140e-9	3.87925248087825292e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	10	24265268	5.31785639245460628e-1	-9.34943245728576073e1	3.81014662328603208e2	3.80950768527589787e2	3.82243754857808653e2	-5.32388744058887100e-6	3.82816086305163283e0	7.64487509715616945e-10	1.34149583516668612e-9	3.82817054125496359e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	24265269	5.31785639245460739e-1	-9.34943245728535999e1	3.81014662328600991e2	3.80950768527589958e2	3.82243754857803083e2	-5.32388748796190417e-6	3.82816086288553370e0	7.64487509715605675e-10	1.35567802669020731e-9	3.82817054109396260e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	10	24265270	5.31785639245460739e-1	-9.34943245728535857e1	3.81014662328599854e2	3.80950768527590071e2	3.82243754857800070e2	-5.32388751357799992e-6	3.82816086279825285e0	7.64487509715599781e-10	1.33568904679989802e-9	3.82817054101240917e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	10	24265271	5.31785639245460851e-1	-9.34943245728455139e1	3.81014662328598433e2	3.80950768527590242e2	3.82243754857796148e2	-5.32388754788151630e-6	3.82816086268449052e0	7.64487509715591923e-10	1.34115990758105894e-9	3.82817054088661024e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	11	24821933	5.43233505587696675e-1	-9.45140792318530174e1	3.79124234769689053e2	3.79055470589517086e2	3.80359682831594114e2	-2.29833463145713567e-6	4.16144077045920913e0	7.60719365663187713e-10	1.25901039432534485e-9	4.16145247686402531e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	24821934	5.43233505587696786e-1	-9.45140792318570107e1	3.79124234769687064e2	3.79055470589517313e2	3.80359682831589566e2	-2.29833467168935455e-6	4.16144077031644333e0	7.60719365663178717e-10	1.21820621705923084e-9	4.16145247674439922e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	11	24821935	5.43233505587696786e-1	-9.45140792318570391e1	3.79124234769685984e2	3.79055470589517370e2	3.80359682831587008e2	-2.29833469460367778e-6	4.16144077023510928e0	7.60719365663173651e-10	1.24113352734687096e-9	4.16145247663974960e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	11	24821936	5.43233505587696897e-1	-9.45140792318650256e1	3.79124234769684790e2	3.79055470589517427e2	3.80359682831583882e2	-2.29833472370794034e-6	4.16144077013749936e0	7.60719365663167240e-10	1.27422977652183550e-9	4.16145247657428907e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	12	24822725	5.43249023735598580e-1	-9.53370472773152358e1	3.79119456813536488e2	3.79050231595549008e2	3.80355469321986163e2	-1.30983942724473903e-5	4.19167361158817542e0	7.60710938643971805e-10	1.24065724374126537e-9	4.19168523104967772e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	24822726	5.43249023735598691e-1	-9.53370472773232649e1	3.79119456813535066e2	3.79050231595549121e2	3.80355469321982639e2	-1.30983942974434376e-5	4.19167361147791340e0	7.60710938643964877e-10	1.26846220744656986e-9	4.19168523098968393e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	24822727	5.43249023735598691e-1	-9.53370472773232507e1	3.79119456813534271e2	3.79050231595549292e2	3.80355469321980991e2	-1.30983943091654097e-5	4.19167361141850048e0	7.60710938643961568e-10	1.23720701931546448e-9	4.19168523093508760e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	12	24822728	5.43249023735598691e-1	-9.53370472773232507e1	3.79119456813533247e2	3.79050231595549349e2	3.80355469321978944e2	-1.30983943247535942e-5	4.19167361134422389e0	7.60710938643957433e-10	1.24323102495636433e-9	4.19168523094704515e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	12	24822729	5.43249023735598802e-1	-9.53370472773232649e1	3.79119456813531428e2	3.79050231595549462e2	3.80355469321974510e2	-1.30983943582283346e-5	4.19167361119566984e0	7.60710938643948540e-10	1.17038576229858382e-9	4.19168523065362741e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	13	25090607	5.48446235944614391e-1	-9.38181728234248595e1	3.81795746908982721e2	3.81731249361944720e2	3.83025619113302469e2	-3.98241080824304383e-6	3.86833019946662393e0	7.66051238226604485e-10	1.38490384758319852e-9	3.86833987694588277e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	25090608	5.48446235944614502e-1	-9.38181728234208521e1	3.81795746908980959e2	3.81731249361944890e2	3.83025619113298092e2	-3.98241084609264840e-6	3.86833019933708577e0	7.66051238226595696e-10	1.35953110234213946e-9	3.86833987680006519e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	25090609	5.48446235944614502e-1	-9.38181728234208379e1	3.81795746908979993e2	3.81731249361944947e2	3.83025619113295591e2	-3.98241086909070761e-6	3.86833019926487243e0	7.66051238226590733e-10	1.38156559687057273e-9	3.86833987666947188e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	13	25090610	5.48446235944614502e-1	-9.38181728234208379e1	3.81795746908978799e2	3.81731249361944947e2	3.83025619113292635e2	-3.98241089668077299e-6	3.86833019917709864e0	7.66051238226584840e-10	1.42217688737001868e-9	3.86833987667295087e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	13	25090611	5.48446235944614613e-1	-9.38181728234128087e1	3.81795746908976355e2	3.81731249361945004e2	3.83025619113286666e2	-3.98241094835057051e-6	3.86833019900154929e0	7.66051238226572949e-10	1.40613827315877220e-9	3.86833987650655509e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	14	25091017	5.48453982639152682e-1	-9.34047805396672572e1	3.81792502292051267e2	3.81728281738588066e2	3.83021997856846042e2	-4.70875399822755616e-6	3.84890006744156565e0	7.66043995713691624e-10	1.32350486504851362e-9	3.84890978073453205e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	25091018	5.48453982639152793e-1	-9.34047805396632356e1	3.81792502292049903e2	3.81728281738588180e2	3.83021997856842120e2	-4.70875403114862837e-6	3.84890006732665269e0	7.66043995713683869e-10	1.34092790330581159e-9	3.84890978058208955e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	25091019	5.48453982639152793e-1	-9.34047805396632214e1	3.81792502292049051e2	3.81728281738588237e2	3.83021997856840130e2	-4.70875404877165706e-6	3.84890006726455480e0	7.66043995713679837e-10	1.32169357191114600e-9	3.84890978052429844e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	14	25091020	5.48453982639152793e-1	-9.34047805396632214e1	3.81792502292048084e2	3.81728281738588237e2	3.83021997856837572e2	-4.70875407041502175e-6	3.84890006718680411e0	7.66043995713674667e-10	1.27908431140086786e-9	3.84890978042094556e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	14	25091021	5.48453982639152904e-1	-9.34047805396551638e1	3.81792502292046265e2	3.81728281738588407e2	3.83021997856832513e2	-4.70875411399370391e-6	3.84890006703130316e0	7.66043995713664534e-10	1.25818528733141493e-9	3.84890978032221565e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	15	25235462	5.51583188231134391e-1	9.53810341755316529e1	3.79499850429469404e2	3.79429796618733121e2	3.80736902175133196e2	-9.88698808137623999e-6	4.24760203461374619e0	7.61473804350265915e-10	1.30103484340775278e-9	-4.24761366123016160e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	25235463	5.51583188231134502e-1	9.53810341755396109e1	3.79499850429467642e2	3.79429796618733292e2	3.80736902175129387e2	-9.88698811176013681e-6	4.24760203449231089e0	7.61473804350258367e-10	1.31772744702908878e-9	-4.24761366110891458e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	25235464	5.51583188231134502e-1	9.53810341755395967e1	3.79499850429466790e2	3.79429796618733349e2	3.80736902175127227e2	-9.88698812873459915e-6	4.24760203442735929e0	7.61473804350254024e-10	1.32521253729456969e-9	-4.24761366086266889e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	15	25235465	5.51583188231134502e-1	9.53810341755396252e1	3.79499850429465766e2	3.79429796618733405e2	3.80736902175124499e2	-9.88698815158242521e-6	4.24760203434523653e0	7.61473804350248544e-10	1.33420331876296950e-9	-4.24761366081600045e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	15	25235466	5.51583188231134613e-1	9.53810341755475974e1	3.79499850429463550e2	3.79429796618733519e2	3.80736902175119212e2	-9.88698819284696847e-6	4.24760203418099103e0	7.61473804350237998e-10	1.35456980348680776e-9	-4.24761366077194680e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	16	25235865	5.51590937525125335e-1	9.57906922894019175e1	3.79497742156796619e2	3.79427250570940146e2	3.80735346475259007e2	-1.11385068041130305e-5	4.27747878312597862e0	7.61470692950517604e-10	1.23262903324823025e-9	-4.27749036629978718e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	25235866	5.51590937525125447e-1	9.57906922894058965e1	3.79497742156794686e2	3.79427250570940373e2	3.80735346475254573e2	-1.11385068371382708e-5	4.27747878298578499e0	7.61470692950508712e-10	1.23333057482765578e-9	-4.27749036616074818e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	16	25235867	5.51590937525125447e-1	9.57906922894058965e1	3.79497742156793890e2	3.79427250570940430e2	3.80735346475252243e2	-1.11385068548825709e-5	4.27747878291336914e0	7.61470692950504059e-10	1.23485549346893553e-9	-4.27749036601721855e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	16	25235868	5.51590937525125558e-1	9.57906922894138546e1	3.79497742156793038e2	3.79427250570940487e2	3.80735346475249344e2	-1.11385068765354537e-5	4.27747878282156968e0	7.61470692950498166e-10	1.19747615256125278e-9	-4.27749036592553011e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	17	25503082	5.56772681278832726e-1	9.41850700106595298e1	3.82164364446485195e2	3.82099822816156632e2	3.83394265879705983e2	-1.18006511784881003e-5	3.86984000055405319e0	7.66788531759411574e-10	1.35699417146074208e-9	-3.86984966085964288e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	17	25503083	5.56772681278832837e-1	9.41850700106515148e1	3.82164364446483376e2	3.82099822816156859e2	3.83394265879701834e2	-1.18006512099929910e-5	3.86984000042508969e0	7.66788531759403198e-10	1.35039627624906616e-9	-3.86984966061299929e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	17	25503084	5.56772681278832837e-1	9.41850700106515291e1	3.82164364446482523e2	3.82099822816156916e2	3.83394265879699731e2	-1.18006512260576756e-5	3.86984000035626208e0	7.66788531759399062e-10	1.37484579906601131e-9	-3.86984966043706891e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	17	25503085	5.56772681278832837e-1	9.41850700106515291e1	3.82164364446481443e2	3.82099822816157030e2	3.83394265879696775e2	-1.18006512483137136e-5	3.86984000026880359e0	7.66788531759393065e-10	1.39124055030013526e-9	-3.86984966040876088e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	17	25503086	5.56772681278832948e-1	9.41850700106475074e1	3.82164364446479226e2	3.82099822816157143e2	3.83394265879690806e2	-1.18006512925068140e-5	3.86984000009388485e0	7.66788531759381175e-10	1.37720432634499681e-9	-3.86984966035669231e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
