wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
492.903350	2.06208805751972341e-1	31.724432	3.126796388823e-4	8137204	false	0	0
502.978623	2.09549736326106795e-1	32.238421	3.315970229973e-4	8296558	false	0	0
513.016117	2.12758405053097149e-1	32.732062	3.196683229298e-4	8459539	false	0	0
523.095378	2.15969577328607276e-1	33.226089	3.185920273185e-4	8622084	false	0	0
533.164164	2.19314419065228638e-1	33.740680	3.321990951468e-4	8781602	false	0	0
543.222482	2.22517162522640144e-1	34.233410	3.184173978232e-4	8944170	false	0	0
553.305423	2.25682357586370813e-1	34.720363	3.139158659556e-4	9094672	false	0	0
563.389463	2.28810213888137354e-1	35.201571	3.101788855200e-4	9252140	false	0	0
573.494240	2.31947311863959449e-1	35.684202	3.104569192388e-4	9411616	false	0	0
583.537395	2.35319470213829429e-1	36.202995	3.357668443512e-4	9569862	false	0	0
593.558784	2.38530973976353283e-1	36.697073	3.204649338055e-4	9733248	false	0	0
603.608553	2.41752966799444247e-1	37.192764	3.206036619289e-4	9890524	false	0	0
613.634025	2.45025740603486586e-1	37.696268	3.264458724618e-4	10050341	false	0	0
623.667021	2.48246239458809165e-1	38.191729	3.209907524702e-4	10214824	false	0	0
633.681446	2.51654133984237249e-1	38.716021	3.402985676053e-4	10373942	false	0	0
643.737166	2.54885662598079599e-1	39.213179	3.213622296907e-4	10539158	false	0	0
653.786254	2.58158214911673622e-1	39.716648	3.256566480057e-4	10700991	false	0	0
663.789366	2.61497415085960805e-1	40.230372	3.338161088194e-4	10861640	false	0	0
673.795068	2.64718714253128651e-1	40.725956	3.219463496047e-4	11026111	false	0	0
683.842527	2.68159608229136759e-1	41.255324	3.424640972417e-4	11185461	false	0	0
693.942316	2.71348571040051334e-1	41.745934	3.157454923447e-4	11347700	false	0	0
704.023768	2.74370461758319140e-1	42.210840	2.997475741505e-4	11499355	false	0	0
714.031685	2.77601284401734982e-1	42.707890	3.228266676511e-4	11650954	false	0	0
724.051844	2.80658681141571054e-1	43.178259	3.051245923881e-4	11807832	false	0	0
734.083396	2.83881787019555909e-1	43.674121	3.212968187101e-4	11960464	false	0	0
744.167228	2.86982791895722678e-1	44.151199	3.075224767219e-4	12114530	false	0	0
754.268059	2.89986632604363082e-1	44.613328	2.973854908206e-4	12268923	false	0	0
764.358220	2.93299596993964073e-1	45.123015	3.283361330343e-4	12421850	false	0	0
774.381433	2.96308282435456871e-1	45.585890	3.001717429652e-4	12576052	false	0	0
784.470282	2.99309886354226840e-1	46.047675	2.975169930527e-4	12726741	false	0	0
794.502464	3.02502944885400415e-1	46.538915	3.182815713002e-4	12877538	false	0	0
804.598977	3.05568251796074386e-1	47.010500	3.036005548276e-4	13034679	false	0	0
814.689912	3.08744324551268101e-1	47.499127	3.147451354058e-4	13187741	false	0	0
824.706652	3.11807094013132058e-1	47.970322	3.057650750562e-4	13339537	false	0	0
834.718233	3.14764684522380878e-1	48.425336	2.954169371961e-4	13492412	false	0	0
844.795097	3.18017140874202464e-1	48.925714	3.227647469790e-4	13644070	false	0	0
854.898347	3.20966360593408773e-1	49.379440	2.919080239957e-4	13795561	false	0	0
864.905068	3.23902159902087594e-1	49.831102	2.933827299986e-4	13946140	false	0	0
874.940617	3.27142145772968795e-1	50.329561	3.228509045856e-4	14098092	false	0	0
884.981705	3.30153840451525293e-1	50.792899	2.999370913437e-4	14253229	false	0	0
894.981995	3.33235376840529562e-1	51.266981	3.081447052616e-4	14405399	false	0	0
905.055176	3.36333431997586585e-1	51.743605	3.075547824138e-4	14555898	false	0	0
915.065115	3.39256397253331232e-1	52.193292	2.920062895730e-4	14706760	false	0	0
925.100112	3.42430310413470662e-1	52.681586	3.162844351440e-4	14857293	false	0	0
935.199424	3.45458216851726674e-1	53.147418	2.998131234838e-4	15010092	false	0	0
945.201820	3.48354467883428609e-1	53.592995	2.895557256183e-4	15159612	false	0	0
955.270333	3.51584365468293025e-1	54.089902	3.207919301127e-4	15310057	false	0	0
965.291915	3.54562345454776384e-1	54.548053	2.971566763278e-4	15463579	false	0	0
975.321817	3.57571924884456438e-1	55.011065	3.000607051981e-4	15616030	false	0	0
985.405461	3.60694224637523930e-1	55.491419	3.096400146274e-4	15763477	false	0	0
995.411807	3.63628677710408299e-1	55.942873	2.932592196506e-4	15915325	false	0	0
1005.498561	3.66675716345664537e-1	56.411649	3.020831462352e-4	16065222	false	0	0
1015.588523	3.69743037427611443e-1	56.883544	3.039972915603e-4	16214376	false	0	0
1025.682248	3.72716971689407872e-1	57.341073	2.946319975934e-4	16368445	false	0	0
1035.684819	3.75790403705449749e-1	57.813908	3.072642116570e-4	16513424	false	0	0
1045.729528	3.78755608225444573e-1	58.270094	2.952006419292e-4	16663207	false	0	0
1055.741908	3.81776359674574628e-1	58.734825	3.017016119186e-4	16819307	false	0	0
1065.842940	3.84954041488354159e-1	59.223699	3.145898175334e-4	16966973	false	0	0
1075.901032	3.87911376392860274e-1	59.678673	2.940254634555e-4	17119682	false	0	0
1085.999978	3.90892827534648379e-1	60.137358	2.952239628441e-4	17270443	false	0	0
1096.021127	3.94060742501859074e-1	60.624730	3.161229283399e-4	17419966	false	0	0
1106.060024	3.96973053438841927e-1	61.072777	2.901027029722e-4	17570937	false	0	0
1116.095581	4.00048228091191338e-1	61.545881	3.064278906670e-4	17722012	false	0	0
1126.105911	4.03180558989751858e-1	62.027778	3.129098513512e-4	17874857	false	0	0
1136.113814	4.06167087643178992e-1	62.487244	2.984170412758e-4	18029507	false	0	0
1146.124628	4.09359941691590512e-1	62.978453	3.189404985992e-4	18179336	false	0	0
1156.171423	4.12363615849925647e-1	63.440556	2.989683932374e-4	18332899	false	0	0
1166.257091	4.15362625847976230e-1	63.901942	2.973536319597e-4	18487305	false	0	0
1176.296746	4.18568525095543875e-1	64.395158	3.193236388837e-4	18636431	false	0	0
1186.395900	4.21452017062031115e-1	64.838772	2.855181591862e-4	18785451	false	0	0
1196.408823	4.24508356613652715e-1	65.308978	3.052394890729e-4	18937779	false	0	0
1206.428801	4.27594250328649783e-1	65.783731	3.079741226329e-4	19085300	false	0	0
1216.513585	4.30503383118676197e-1	66.231290	2.884675239188e-4	19235803	false	0	0
1226.600429	4.33562861377517150e-1	66.701979	3.033137294064e-4	19383716	false	0	0
1236.617117	4.36563571568438447e-1	67.163626	2.995710861161e-4	19531502	false	0	0
1246.655208	4.39550280917158753e-1	67.623120	2.975376066897e-4	19685741	false	0	0
1256.752684	4.42756785285029153e-1	68.116429	3.175550373054e-4	19835580	false	0	0
1266.754692	4.45696181564842309e-1	68.568643	2.938805947169e-4	19986004	false	0	0
1276.756068	4.48606593955618860e-1	69.016399	2.910012179130e-4	20136208	false	0	0
1286.760037	4.51829011443101947e-1	69.512156	3.221139044454e-4	20285850	false	0	0
1296.857315	4.54839956098388842e-1	69.975378	2.981937017865e-4	20441614	false	0	0
1306.870512	4.57914802124349540e-1	70.448431	3.070793448871e-4	20594512	false	0	0
1316.874705	4.60966721728527928e-1	70.917957	3.050640267237e-4	20740721	false	0	0
1326.967266	4.63878979407758296e-1	71.365997	2.885548965864e-4	20892047	false	0	0
1337.037189	4.66969260265664821e-1	71.841425	3.068822538271e-4	21041074	false	0	0
1347.100642	4.70067610252501211e-1	72.318094	3.078814116013e-4	21194267	false	0	0
1357.127242	4.73049530496662096e-1	72.776851	2.974009305059e-4	21348801	false	0	0
1367.221394	4.76248503781926902e-1	73.269001	3.169135360858e-4	21497840	false	0	0
1377.317252	4.79199752126756973e-1	73.723039	2.923226768056e-4	21649573	false	0	0
1387.411277	4.82158942359691756e-1	74.178299	2.931625526010e-4	21801569	false	0	0
1397.429913	4.85359635855938221e-1	74.670713	3.194739872307e-4	21950646	false	0	0
1407.443953	4.88331534018463131e-1	75.127928	2.967731554081e-4	22104321	false	0	0
1417.528935	4.91391494880460744e-1	75.598692	3.034175841303e-4	22256145	false	0	0
1427.547164	4.94473579036275590e-1	76.072858	3.076475958265e-4	22403999	false	0	0
1437.553410	4.97393653586484130e-1	76.522101	2.918251955949e-4	22555499	false	0	0
1447.597345	5.00523741753469253e-1	77.003653	3.116396163576e-4	22705396	false	0	0
1457.617305	5.03531278887444644e-1	77.466351	3.001545923148e-4	22854559	true	1	0
1467.632210	5.06520187981161052e-1	77.926183	2.984460705195e-4	23008913	true	1	0
1477.670649	5.09765344347095195e-1	78.425438	3.232730155308e-4	23159462	true	3	0
1487.742333	5.12791863507968682e-1	78.891056	3.004978225082e-4	23314743	true	4	0
1497.812341	5.15704048441525176e-1	79.339084	2.891939166147e-4	23462804	true	5	0
1507.885668	5.18797055439509380e-1	79.814932	3.070492141196e-4	23607041	true	7	0
1517.887184	5.21732110714252073e-1	80.266479	2.934610277777e-4	23758716	true	7	0
1527.899988	5.24728256778851931e-1	80.727424	2.992314654944e-4	23907016	true	11	0
1537.991558	5.27890959674582216e-1	81.213994	3.134004787875e-4	24058851	true	12	0
1548.016346	5.30902456955717472e-1	81.677301	3.004050777284e-4	24214235	true	12	0
1558.074897	5.34115116420230573e-1	82.171556	3.193958782820e-4	24365876	true	12	0
1568.093780	5.37135865751748542e-1	82.636287	3.015055988631e-4	24518033	true	14	0
1578.196917	5.40102649563498072e-1	83.092715	2.936497498343e-4	24671043	true	15	0
1588.218368	5.43287927789192437e-1	83.582758	3.178460071265e-4	24818640	true	19	0
1598.309246	5.46329814510028489e-1	84.050741	3.014491847907e-4	24975429	true	19	0
1608.373110	5.49327792257029768e-1	84.511968	2.978952764667e-4	25126290	true	21	0
1618.444101	5.52405030565342514e-1	84.985389	3.055546878964e-4	25271605	true	23	0
1628.525839	5.55376550663310820e-1	85.442546	2.947428298017e-4	25424904	true	23	0
1638.612407	5.58482519429455038e-1	85.920388	3.079311665445e-4	25575517	true	25	0
1648.620394	5.61464543248703429e-1	86.379160	2.979644176187e-4	25721186	true	27	0
1658.653729	5.64402673958824819e-1	86.831181	2.928368992086e-4	25873455	true	27	0
1668.741063	5.67552665214430152e-1	87.315795	3.122719247183e-4	26021171	true	30	0
1678.785064	5.70599788147385323e-1	87.784583	3.033773923291e-4	26175382	true	33	0
1688.866900	5.73650008051708182e-1	88.253847	3.025460781291e-4	26332174	true	35	0
1698.921397	5.76924566444886766e-1	88.757626	3.256809702952e-4	26483920	true	35	0
1708.975126	5.79940896829251651e-1	89.221676	3.000210590386e-4	26639962	true	35	0
1719.029012	5.83059701442419920e-1	89.701493	3.102088826674e-4	26794211	true	36	0
1729.113515	5.86266721473007735e-1	90.194880	3.180146756944e-4	26948407	true	36	0
1739.115152	5.89278808507831542e-1	90.658278	3.011593986595e-4	27103996	true	36	0
1749.214219	5.92525264517944739e-1	91.157733	3.214609821812e-4	27256829	true	38	0
1759.250097	5.95540439583054915e-1	91.621606	3.004395781261e-4	27409478	true	38	0
1769.351800	5.98511314529776017e-1	92.078664	2.940964625647e-4	27562484	true	39	0
1779.433452	6.01710549283034246e-1	92.570854	3.173323745209e-4	27710616	true	41	0
1789.466789	6.04677811433927181e-1	93.027356	2.957403093169e-4	27863375	true	41	0
1799.498223	6.07720748768440067e-1	93.495500	3.033402339623e-4	28015511	true	42	0
1809.566823	6.10868277984779384e-1	93.979735	3.126084226651e-4	28165029	true	42	0
1819.648418	6.13811762062668631e-1	94.432579	2.919661175519e-4	28316774	true	42	0
1829.738533	6.16946419958820047e-1	94.914834	3.106662017217e-4	28467688	true	44	0
1839.763539	6.19985232771460781e-1	95.382344	3.031232987214e-4	28616960	true	45	0
1849.788560	6.22958520679291916e-1	95.839772	2.965867098072e-4	28770401	true	45	0
1859.885482	6.26217285019156855e-1	96.341121	3.227482783413e-4	28922085	true	49	0
1869.930854	6.29247484347006392e-1	96.807305	3.016512781022e-4	29077252	true	50	0
1880.007598	6.32250770893864944e-1	97.269349	2.980413721785e-4	29230517	true	51	0
1890.098905	6.35457413429152407e-1	97.762679	3.177628654122e-4	29379789	true	52	0
1900.105992	6.38416220657068934e-1	98.217880	2.956711769327e-4	29532371	true	52	0
1910.108947	6.41498913960016126e-1	98.692141	3.081782494766e-4	29684487	true	54	0
1920.204064	6.44666828942039527e-1	99.179512	3.138066594768e-4	29836882	true	56	0
1930.296159	6.47651602182216513e-1	99.638708	2.957535899669e-4	29991339	true	56	0
1937.836258	6.50000000000000022e-1	100.000000	3.114545071336e-4	30103973	true	58	0
