role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	18	25229533	5.51583193679073935e-1	9.44361590766129808e1	-9.45163384758856751e-1	-4.25063323358121181e0	3.79275979557737173e2	3.79306336657599331e2	4.25062157646657557e0	3.79376442275408237e2	3.80613549948871253e2	-1.19670398178975287e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89283397555401800e0	2.60731941638710563e0
RIGHT	18	25229534	5.51583193679074046e-1	9.44361590733130640e1	-9.45163388062738363e-1	-4.25063318852488337e0	3.79275979557737287e2	3.79306336657599445e2	4.25062157631725324e0	3.79376442275406589e2	3.80613549948866364e2	-1.19670398555837355e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89283397555401667e0	2.60731941638641995e0
LEFT	19	25496690	5.56772684931701844e-1	9.32502502067335968e1	-9.34625397743715780e-1	-3.89381599802438449e0	3.81983131837568237e2	3.82013705616831487e2	3.89380633598317782e0	3.82078608455428878e2	3.83308973115948220e2	-1.31246196847299251e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89151951273553243e0	2.60641001992848809e0
GROUP	19	25496691	5.56772684931701956e-1	9.32502502053446136e1	-9.34625399124684009e-1	-3.89381600569869368e0	3.81983131837568408e2	3.82013705616831658e2	3.89380633582017088e0	3.82078608455426775e2	3.83308973115942820e2	-1.31246197253185902e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89151951273553243e0	2.60641001992744492e0
GROUP	19	25496692	5.56772684931701956e-1	9.32502502088167660e1	-9.34625395652531665e-1	-3.89381597554849401e0	3.81983131837568408e2	3.82013705616831658e2	3.89380633573439505e0	3.82078608455425695e2	3.83308973115940034e2	-1.31246197464371189e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89151951273553243e0	2.60641001992689603e0
RIGHT	19	25496693	5.56772684931702067e-1	9.32502502056523923e1	-9.34625398812883645e-1	-3.89381598607903534e0	3.81983131837568465e2	3.82013705616831714e2	3.89380633562280787e0	3.82078608455424217e2	3.83308973115936510e2	-1.31246197724973903e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89151951273553154e0	2.60641001992618149e0
LEFT	20	25497504	5.56788156036567949e-1	9.24274039663288534e1	-9.32499703866227492e-1	-3.82309029014893209e0	3.81977047475398138e2	3.82007620767671426e2	3.82308057420933389e0	3.82071471022899061e2	3.83300464665119534e2	-5.32580823295014323e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89146442753395272e0	2.57890309927110684e0
GROUP	20	25497505	5.56788156036568060e-1	9.24274039659992468e1	-9.32499704191812384e-1	-3.82309027954788228e0	3.81977047475398194e2	3.82007620767671483e2	3.82308057404209833e0	3.82071471022896731e2	3.83300464665113964e2	-5.32580828096435407e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89146442753395272e0	2.57890309927004724e0
GROUP	20	25497506	5.56788156036568060e-1	9.24274039638751361e1	-9.32499706315923049e-1	-3.82309028591203415e0	3.81977047475398251e2	3.82007620767671540e2	3.82308057395588730e0	3.82071471022895651e2	3.83300464665111178e2	-5.32580830453498300e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89146442753395272e0	2.57890309926950145e0
RIGHT	20	25497507	5.56788156036568171e-1	9.24274039632886115e1	-9.32499706894390101e-1	-3.82309031809060595e0	3.81977047475398308e2	3.82007620767671597e2	3.82308057384219602e0	3.82071471022894343e2	3.83300464665107540e2	-5.32580833599099230e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89146442753395183e0	2.57890309926878114e0
