role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	3	22823043	5.01446494918889374e-1	9.58147428155732968e1	-1.01196818602268479e0	-6.70632530850217634e0	3.71900657646952595e2	3.71954237854560745e2	6.70631394189962915e0	3.72060785392252114e2	3.73338961453559079e2	-8.52686790212792344e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.14935793454582180e0	3.06326328234986534e0
RIGHT	3	22823044	5.01446494918889485e-1	9.58147428149937781e1	-1.01196818660675092e0	-6.70632525084821385e0	3.71900657646952709e2	3.71954237854560859e2	6.70631394179121543e0	3.72060785392250807e2	3.73338961453556010e2	-8.52686792695905682e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.14935793454582313e0	3.06326328234938750e0
LEFT	4	23102760	5.06914822456819514e-1	9.41368037197424741e1	-1.00079838519370412e0	-6.27636814532287879e0	3.76397783657075422e2	3.76452011771430421e2	6.27635895915604092e0	3.76552323746952197e2	3.77823800967051341e2	-8.67611122830096468e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.14788234708606263e0	3.06058696011112419e0
GROUP	4	23102761	5.06914822456819625e-1	9.41368037211280750e1	-1.00079838379896557e0	-6.27636811737728717e0	3.76397783657075649e2	3.76452011771430648e2	6.27635895903800645e0	3.76552323746950606e2	3.77823800967047703e2	-8.67611125651575751e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.14788234708606174e0	3.06058696011034925e0
GROUP	4	23102762	5.06914822456819625e-1	9.41368037205260748e1	-1.00079838440096580e0	-6.27636817904518995e0	3.76397783657075649e2	3.76452011771430648e2	6.27635895897481699e0	3.76552323746949753e2	3.77823800967045827e2	-8.67611127086075175e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.14788234708606174e0	3.06058696010993447e0
GROUP	4	23102763	5.06914822456819625e-1	9.41368037198073182e1	-1.00079838511972241e0	-6.27636817055636786e0	3.76397783657075479e2	3.76452011771430477e2	6.27635895889510742e0	3.76552323746948900e2	3.77823800967043553e2	-8.67611128851349435e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.14788234708606218e0	3.06058696010941178e0
RIGHT	4	23102764	5.06914822456819736e-1	9.41368037218266238e1	-1.00079838309585512e0	-6.27636812213001161e0	3.76397783657075422e2	3.76452011771430421e2	6.27635895873568295e0	3.76552323746946968e2	3.77823800967039176e2	-8.67611132180495375e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.14788234708606218e0	3.06058696010836595e0
LEFT	5	23232617	5.09765160691171615e-1	-3.00184793583731135e0	9.29408652509647766e1	6.64381953393893809e0	3.72503597404811956e2	3.72557264478728939e2	6.64380808669900436e0	3.72662897346069769e2	3.73940109267524804e2	-3.26502680323708114e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15150395208350664e0	3.03136377795120637e0
GROUP	5	23232618	5.09765160691171726e-1	-3.00184793619646584e0	9.29408652506101731e1	6.64381953465112929e0	3.72503597404812069e2	3.72557264478729053e2	6.64380808658856470e0	3.72662897346068405e2	3.73940109267521734e2	-3.26502683083247097e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15150395208350664e0	3.03136377795074585e0
GROUP	5	23232619	5.09765160691171726e-1	-3.00184793540728867e0	9.29408652513993587e1	6.64381953839597372e0	3.72503597404812126e2	3.72557264478729110e2	6.64380808652885069e0	3.72662897346067666e2	3.73940109267520029e2	-3.26502684564261928e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15150395208350753e0	3.03136377795049672e0
GROUP	5	23232620	5.09765160691171726e-1	-3.00184793682094275e0	9.29408652499857055e1	6.64381953807117043e0	3.72503597404812126e2	3.72557264478729110e2	6.64380808645411491e0	3.72662897346066529e2	3.73940109267517869e2	-3.26502686478218677e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15150395208350931e0	3.03136377795018497e0
RIGHT	5	23232621	5.09765160691171837e-1	-3.00184793572992348e0	9.29408652510812630e1	6.64381953463879427e0	3.72503597404812297e2	3.72557264478729280e2	6.64380808630464248e0	3.72662897346064369e2	3.73940109267513435e2	-3.26502690255566764e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15150395208350975e0	3.03136377794956324e0
LEFT	6	23513449	5.15256748214541704e-1	-2.87745842344876213e0	9.17393739250372420e1	6.26198169624007051e0	3.76971742790616190e2	3.77026053596004147e2	6.26197246748384639e0	3.77126189788544650e2	3.78397440049030592e2	-1.16276602626114821e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15009631654332667e0	3.05315761808746133e0
GROUP	6	23513450	5.15256748214541815e-1	-2.87745842420394826e0	9.17393739242729112e1	6.26198169428550955e0	3.76971742790616418e2	3.77026053596004374e2	6.26197246736302660e0	3.77126189788543115e2	3.78397440049027011e2	-1.16276602897107309e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15009631654332578e0	3.05315761808667263e0
GROUP	6	23513451	5.15256748214541815e-1	-2.87745842377420402e0	9.17393739247026616e1	6.26198169680492356e0	3.76971742790616418e2	3.77026053596004374e2	6.26197246729839740e0	3.77126189788542263e2	3.78397440049025079e2	-1.16276603041328441e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15009631654332578e0	3.05315761808625119e0
GROUP	6	23513452	5.15256748214541815e-1	-2.87745842393550388e0	9.17393739245413542e1	6.26198169334566046e0	3.76971742790616304e2	3.77026053596004260e2	6.26197246721670009e0	3.77126189788541240e2	3.78397440049022634e2	-1.16276603228467445e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15009631654332578e0	3.05315761808571828e0
RIGHT	6	23513453	5.15256748214541926e-1	-2.87745842464231361e0	9.17393739238299588e1	6.26198169478578848e0	3.76971742790616304e2	3.77026053596004260e2	6.26197246705330546e0	3.77126189788539079e2	3.78397440049017916e2	-1.16276603582454727e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15009631654332534e0	3.05315761808465069e0
LEFT	7	23514258	5.15272216325818100e-1	-2.84165165635906414e0	9.08351905858208823e1	6.15214563369363532e0	3.76958561418258796e2	3.77012870324589414e2	6.15213632848581859e0	3.77111366061405249e2	3.78380877182871359e2	-3.65665465814901271e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15000966175172703e0	3.02415534480257753e0
GROUP	7	23514259	5.15272216325818211e-1	-2.84165165491111527e0	9.08351905872642504e1	6.15214563237816492e0	3.76958561418258967e2	3.77012870324589585e2	6.15213632835671742e0	3.77111366061403714e2	3.78380877182867494e2	-3.65665469205616553e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15000966175172570e0	3.02415534480173109e0
GROUP	7	23514260	5.15272216325818211e-1	-2.84165165357549121e0	9.08351905885998718e1	6.15214563036562367e0	3.76958561418259080e2	3.77012870324589699e2	6.15213632828786405e0	3.77111366061402919e2	3.78380877182865504e2	-3.65665470995027695e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15000966175172437e0	3.02415534480127990e0
GROUP	7	23514261	5.15272216325818211e-1	-2.84165165639639739e0	9.08351905857789745e1	6.15214563427730354e0	3.76958561418259137e2	3.77012870324589755e2	6.15213632820024436e0	3.77111366061401895e2	3.78380877182862946e2	-3.65665473232848549e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15000966175172392e0	3.02415534480070525e0
RIGHT	7	23514262	5.15272216325818322e-1	-2.84165165586163315e0	9.08351905863045346e1	6.15214563167711503e0	3.76958561418259251e2	3.77012870324589869e2	6.15213632802500587e0	3.77111366061399735e2	3.78380877182857603e2	-3.65665477860143843e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15000966175172348e0	3.02415534479955594e0
LEFT	8	23923764	5.23575429657269553e-1	9.45023818195858780e1	-1.00187258385804512e0	-6.31742866744132225e0	3.77532941227008564e2	3.77587332884979389e2	6.31741947943706528e0	3.77688284604185242e2	3.78960408552731053e2	-1.14275852407956099e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15238411128390483e0	3.06800671944778269e0
GROUP	8	23923765	5.23575429657269664e-1	9.45023818189845173e1	-1.00187258445028249e0	-6.31742868249307854e0	3.77532941227008678e2	3.77587332884979503e2	6.31741947927049363e0	3.77688284604183195e2	3.78960408552726221e2	-1.14275852766538807e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15238411128390528e0	3.06800671944669112e0
GROUP	8	23923766	5.23575429657269664e-1	9.45023818194350156e1	-1.00187258399978418e0	-6.31742863430422918e0	3.77532941227008678e2	3.77587332884979503e2	6.31741947918307645e0	3.77688284604182172e2	3.78960408552723550e2	-1.14275852957272263e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15238411128390528e0	3.06800671944611825e0
RIGHT	8	23923767	5.23575429657269775e-1	9.45023818185134274e1	-1.00187258491682485e0	-6.31742865077062543e0	3.77532941227008621e2	3.77587332884979446e2	6.31741947906894197e0	3.77688284604180751e2	3.78960408552720253e2	-1.14275853195241189e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15238411128390483e0	3.06800671944537040e0
LEFT	9	23924167	5.23583167895261714e-1	9.40353414120451845e1	-1.00059196908067349e0	-6.26848531926507224e0	3.77526458381955365e2	3.77580849105934305e2	6.26847609462759703e0	3.77681075332408284e2	3.78952428217689317e2	-9.08709905123358103e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15234031852359475e0	3.05423760957697521e0
GROUP	9	23924168	5.23583167895261825e-1	9.40353414118093411e1	-1.00059196931194094e0	-6.26848531638931572e0	3.77526458381955422e2	3.77580849105934362e2	6.26847609450222087e0	3.77681075332406408e2	3.78952428217685849e2	-9.08709907797394869e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15234031852359475e0	3.05423760957615453e0
GROUP	9	23924169	5.23583167895261825e-1	9.40353414101103766e1	-1.00059197101090547e0	-6.26848527073422979e0	3.77526458381955479e2	3.77580849105934419e2	6.26847609443526643e0	3.77681075332405442e2	3.78952428217684030e2	-9.08709909214296845e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15234031852359431e0	3.05423760957571533e0
GROUP	9	23924170	5.23583167895261825e-1	9.40353414108584502e1	-1.00059197026283186e0	-6.26848528008254480e0	3.77526458381955536e2	3.77580849105934476e2	6.26847609435030240e0	3.77681075332404248e2	3.78952428217681700e2	-9.08709911103249435e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15234031852359342e0	3.05423760957515800e0
RIGHT	9	23924171	5.23583167895261936e-1	9.40353414097131548e1	-1.00059197139900391e0	-6.26848532721946761e0	3.77526458381955706e2	3.77580849105934647e2	6.26847609418037344e0	3.77681075332401804e2	3.78952428217676868e2	-9.08709914845954976e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15234031852359298e0	3.05423760957404600e0
LEFT	10	23924572	5.23590911463704511e-1	9.35674764551603744e1	-9.99003681256866116e-1	-6.20790838711882742e0	3.77519914485564698e2	3.77574304266756030e2	6.20789912320379944e0	3.77673640029660362e2	3.78944035513192887e2	-8.62500100394700649e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15229671060725902e0	3.03989693017919960e0
GROUP	10	23924573	5.23590911463704622e-1	9.35674764578121909e1	-9.99003678600502099e-1	-6.20790834677309888e0	3.77519914485564868e2	3.77574304266756201e2	6.20789912303515123e0	3.77673640029658202e2	3.78944035513187998e2	-8.62500104137856134e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15229671060725902e0	3.03989693017808493e0
GROUP	10	23924574	5.23590911463704622e-1	9.35674764575407494e1	-9.99003678871943634e-1	-6.20790838231236464e0	3.77519914485564868e2	3.77574304266756201e2	6.20789912294884161e0	3.77673640029656951e2	3.78944035513185383e2	-8.62500106176279885e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15229671060725858e0	3.03989693017751428e0
RIGHT	10	23924575	5.23590911463704733e-1	9.35674764569263715e1	-9.99003679477155515e-1	-6.20790835302996769e0	3.77519914485564755e2	3.77574304266756087e2	6.20789912283436962e0	3.77673640029655303e2	3.78944035513181859e2	-8.62500108779313437e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15229671060725769e0	3.03989693017675711e0
LEFT	11	24054594	5.26441251681536104e-1	-3.01947379549284411e0	9.34915716375501091e1	6.69795846760285940e0	3.73610995373345588e2	3.73664821991516760e2	6.69794703550970016e0	3.73771272835023353e2	3.75049320023872156e2	-3.44250446766019725e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15600563224859965e0	3.03900265492220489e0
GROUP	11	24054595	5.26441251681536215e-1	-3.01947379540403116e0	9.34915716376434602e1	6.69795846896801095e0	3.73610995373345702e2	3.73664821991516874e2	6.69794703539953851e0	3.73771272835021762e2	3.75049320023868916e2	-3.44250449455781447e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15600563224859920e0	3.03900265492175237e0
GROUP	11	24054596	5.26441251681536215e-1	-3.01947379798913706e0	9.34915716350583494e1	6.69795846777236648e0	3.73610995373345759e2	3.73664821991516931e2	6.69794703534003855e0	3.73771272835021023e2	3.75049320023867381e2	-3.44250450852788736e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15600563224859965e0	3.03900265492150856e0
GROUP	11	24054597	5.26441251681536215e-1	-3.01947379681989059e0	9.34915716362275901e1	6.69795846510680803e0	3.73610995373345816e2	3.73664821991516988e2	6.69794703526557722e0	3.73771272835020341e2	3.75049320023865448e2	-3.44250452657613760e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15600563224860009e0	3.03900265492120347e0
RIGHT	11	24054598	5.26441251681536326e-1	-3.01947379611574096e0	9.34915716369408187e1	6.69795846547373230e0	3.73610995373346043e2	3.73664821991517215e2	6.69794703511665102e0	3.73771272835018920e2	3.75049320023861299e2	-3.44250456354648131e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15600563224860009e0	3.03900265492059241e0
LEFT	12	24055396	5.26456754789824122e-1	-3.06304422785505093e0	9.43802598171069178e1	6.83182093127055623e0	3.73598990615528976e2	3.73652815504159207e2	6.83180959214079842e0	3.73761248113776105e2	3.75041350483430961e2	-7.40173712428020548e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15612068099151477e0	3.07324060113358266e0
GROUP	12	24055397	5.26456754789824233e-1	-3.06304422801537957e0	9.43802598169556433e1	6.83182092909214589e0	3.73598990615529146e2	3.73652815504159378e2	6.83180959197730608e0	3.73761248113773888e2	3.75041350483426299e2	-7.40173716297123564e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15612068099151610e0	3.07324060113292585e0
GROUP	12	24055398	5.26456754789824233e-1	-3.06304422965154410e0	9.43802598153194907e1	6.83182093242947985e0	3.73598990615529260e2	3.73652815504159491e2	6.83180959189343362e0	3.73761248113772751e2	3.75041350483424026e2	-7.40173718134491170e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15612068099151610e0	3.07324060113258923e0
RIGHT	12	24055399	5.26456754789824344e-1	-3.06304422637774687e0	9.43802598185978070e1	6.83182093176367289e0	3.73598990615529431e2	3.73652815504159662e2	6.83180959178240244e0	3.73761248113771273e2	3.75041350483421013e2	-7.40173720528247106e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15612068099151655e0	3.07324060113214337e0
LEFT	13	24056573	5.26480013643415123e-1	-3.10936248583177832e0	9.57263288120684592e1	6.97417578085128298e0	3.73581675546473662e2	3.73635497940499590e2	6.97416458076567292e0	3.73746041499286946e2	3.75028314189663433e2	-1.40856360763591473e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15629415323886775e0	3.12496658110072101e0
GROUP	13	24056574	5.26480013643415234e-1	-3.10936248565133511e0	9.57263288122534135e1	6.97417578201020660e0	3.73581675546473889e2	3.73635497940499818e2	6.97416458062035449e0	3.73746041499285070e2	3.75028314189659454e2	-1.40856361029653094e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.15629415323886864e0	3.12496658110010683e0
